"Time (YYYY:MM:DD)","Range (km)"
2018:11:20:22:12:46.000,15972.158444
2018:11:20:22:22:46.000,15978.481346
2018:11:20:22:32:46.000,15979.942165
2018:11:20:22:42:46.000,15976.543418
2018:11:20:22:52:46.000,15968.285312
2018:11:20:23:02:46.000,15955.165744
2018:11:20:23:12:46.000,15937.180303
2018:11:20:23:22:46.000,15914.322257
2018:11:20:23:32:46.000,15886.582544
2018:11:20:23:42:46.000,15853.949750
2018:11:20:23:52:46.000,15816.410084
2018:11:21:00:02:46.000,15773.947349
2018:11:21:00:12:46.000,15726.542902
2018:11:21:00:22:46.000,15674.175618
2018:11:21:00:32:46.000,15616.821831
2018:11:21:00:42:46.000,15554.455287
2018:11:21:00:52:46.000,15487.047076
2018:11:21:01:02:46.000,15414.565566
2018:11:21:01:12:46.000,15336.976324
2018:11:21:01:22:46.000,15254.242032
2018:11:21:01:32:46.000,15166.322393
2018:11:21:01:42:46.000,15073.174034
2018:11:21:01:52:46.000,14974.750389
2018:11:21:02:02:46.000,14871.001587
2018:11:21:02:12:46.000,14761.874316
2018:11:21:02:22:46.000,14647.311688
2018:11:21:02:32:46.000,14527.253085
2018:11:21:02:42:46.000,14401.634000
2018:11:21:02:52:46.000,14270.385859
2018:11:21:03:02:46.000,14133.435840
2018:11:21:03:12:46.000,13990.706668
2018:11:21:03:22:46.000,13842.116410
2018:11:21:03:32:46.000,13687.578245
2018:11:21:03:42:46.000,13527.000227
2018:11:21:03:52:46.000,13360.285040
2018:11:21:04:02:46.000,13187.329732
2018:11:21:04:12:46.000,13008.025447
2018:11:21:04:22:46.000,12822.257152
2018:11:21:04:32:46.000,12629.903353
2018:11:21:04:42:46.000,12430.835826
2018:11:21:04:52:46.000,12224.919352
2018:11:21:05:02:46.000,12012.011481
2018:11:21:05:12:46.000,11791.962337
2018:11:21:05:22:46.000,11564.614491
2018:11:21:05:32:46.000,11329.802924
2018:11:21:05:42:46.000,11087.355146
2018:11:21:05:42:52.631,11084.632420
2018:11:21:10:08:30.440,2892.544135
2018:11:21:10:18:30.000,3152.451196
2018:11:21:10:28:30.000,3504.763899
2018:11:21:10:38:30.000,3905.993783
2018:11:21:10:48:30.000,4329.263899
2018:11:21:10:58:30.000,4759.084337
2018:11:21:11:08:30.000,5186.748124
2018:11:21:11:18:30.000,5607.418485
2018:11:21:11:28:30.000,6018.459170
2018:11:21:11:38:30.000,6418.497641
2018:11:21:11:48:30.000,6806.895864
2018:11:21:11:58:30.000,7183.446263
2018:11:21:12:08:30.000,7548.193666
2018:11:21:12:18:30.000,7901.329153
2018:11:21:12:28:30.000,8243.125825
2018:11:21:12:38:30.000,8573.899516
2018:11:21:12:48:30.000,8893.984637
2018:11:21:12:58:30.000,9203.719341
2018:11:21:13:08:30.000,9503.436507
2018:11:21:13:18:30.000,9793.458405
2018:11:21:13:28:30.000,10074.093681
2018:11:21:13:38:30.000,10345.635839
2018:11:21:13:48:30.000,10608.362654
2018:11:21:13:58:30.000,10862.536186
2018:11:21:14:08:30.000,11108.403150
2018:11:21:14:18:30.000,11346.195507
2018:11:21:14:28:30.000,11576.131170
2018:11:21:14:38:30.000,11798.414770
2018:11:21:14:48:30.000,12013.238431
2018:11:21:14:58:30.000,12220.782542
2018:11:21:15:08:30.000,12421.216488
2018:11:21:15:18:30.000,12614.699366
2018:11:21:15:28:30.000,12801.380638
2018:11:21:15:38:30.000,12981.400757
2018:11:21:15:48:30.000,13154.891742
2018:11:21:15:58:30.000,13321.977712
2018:11:21:16:08:30.000,13482.775384
2018:11:21:16:18:30.000,13637.394527
2018:11:21:16:28:30.000,13785.938384
2018:11:21:16:38:30.000,13928.504060
2018:11:21:16:48:30.000,14065.182879
2018:11:21:16:58:30.000,14196.060709
2018:11:21:17:08:30.000,14321.218271
2018:11:21:17:18:30.000,14440.731410
2018:11:21:17:28:30.000,14554.671354
2018:11:21:17:38:30.000,14663.104947
2018:11:21:17:48:30.000,14766.094866
2018:11:21:17:58:30.000,14863.699819
2018:11:21:18:08:30.000,14955.974725
2018:11:21:18:18:30.000,15042.970885
2018:11:21:18:28:30.000,15124.736131
2018:11:21:18:38:30.000,15201.314971
2018:11:21:18:48:30.000,15272.748713
2018:11:21:18:58:30.000,15339.075586
2018:11:21:19:08:30.000,15400.330845
2018:11:21:19:18:30.000,15456.546870
2018:11:21:19:28:30.000,15507.753255
2018:11:21:19:38:30.000,15553.976887
2018:11:21:19:48:30.000,15595.242018
2018:11:21:19:58:30.000,15631.570329
2018:11:21:20:08:30.000,15662.980990
2018:11:21:20:18:30.000,15689.490708
2018:11:21:20:28:30.000,15711.113772
2018:11:21:20:38:30.000,15727.862090
2018:11:21:20:48:30.000,15739.745223
2018:11:21:20:58:30.000,15746.770407
2018:11:21:21:08:30.000,15748.942575
2018:11:21:21:18:30.000,15746.264375
2018:11:21:21:28:30.000,15738.736172
2018:11:21:21:38:30.000,15726.356057
2018:11:21:21:48:30.000,15709.119844
2018:11:21:21:58:30.000,15687.021064
2018:11:21:22:08:30.000,15660.050947
2018:11:21:22:18:30.000,15628.198414
2018:11:21:22:28:30.000,15591.450045
2018:11:21:22:38:30.000,15549.790054
2018:11:21:22:48:30.000,15503.200257
2018:11:21:22:58:30.000,15451.660026
2018:11:21:23:08:30.000,15395.146247
2018:11:21:23:18:30.000,15333.633269
2018:11:21:23:28:30.000,15267.092842
2018:11:21:23:38:30.000,15195.494053
2018:11:21:23:48:30.000,15118.803257
2018:11:21:23:58:30.000,15036.983995
2018:11:22:00:08:30.000,14949.996911
2018:11:22:00:18:30.000,14857.799654
2018:11:22:00:28:30.000,14760.346782
2018:11:22:00:38:30.000,14657.589648
2018:11:22:00:48:30.000,14549.476284
2018:11:22:00:58:30.000,14435.951271
2018:11:22:01:08:30.000,14316.955609
2018:11:22:01:18:30.000,14192.426564
2018:11:22:01:28:30.000,14062.297518
2018:11:22:01:38:30.000,13926.497805
2018:11:22:01:48:30.000,13784.952535
2018:11:22:01:58:30.000,13637.582413
2018:11:22:02:08:30.000,13484.303550
2018:11:22:02:18:30.000,13325.027262
2018:11:22:02:28:30.000,13159.659873
2018:11:22:02:38:30.000,12988.102505
2018:11:22:02:48:30.000,12810.250873
2018:11:22:02:58:30.000,12625.995092
2018:11:22:03:08:30.000,12435.219485
2018:11:22:03:18:30.000,12237.802421
2018:11:22:03:28:30.000,12033.616188
2018:11:22:03:38:30.000,11822.526918
2018:11:22:03:48:30.000,11604.394584
2018:11:22:03:58:30.000,11379.073118
2018:11:22:04:08:30.000,11146.410669
2018:11:22:04:18:30.000,10906.250095
2018:11:22:04:28:30.000,10658.429739
2018:11:22:04:38:30.000,10402.784631
2018:11:22:04:48:30.000,10139.148266
2018:11:22:04:58:30.000,9867.355186
2018:11:22:05:08:30.000,9587.244679
2018:11:22:05:18:30.000,9298.666037
2018:11:22:05:28:30.000,9001.486020
2018:11:22:05:34:52.829,8807.325773
2018:11:22:08:55:34.493,3317.469195
2018:11:22:09:05:34.000,3615.193284
2018:11:22:09:15:34.000,3971.257068
2018:11:22:09:25:34.000,4358.373421
2018:11:22:09:35:34.000,4759.424993
2018:11:22:09:45:34.000,5164.027210
2018:11:22:09:55:34.000,5565.980102
2018:11:22:10:05:34.000,5961.618720
2018:11:22:10:15:34.000,6348.811318
2018:11:22:10:25:34.000,6726.360336
2018:11:22:10:35:34.000,7093.642668
2018:11:22:10:45:34.000,7450.390975
2018:11:22:10:55:34.000,7796.558765
2018:11:22:11:05:34.000,8132.235936
2018:11:22:11:15:34.000,8457.595230
2018:11:22:11:25:34.000,8772.857922
2018:11:22:11:35:34.000,9078.271688
2018:11:22:11:45:34.000,9374.096279
2018:11:22:11:55:34.000,9660.594270
2018:11:22:12:05:34.000,9938.025130
2018:11:22:12:15:34.000,10206.641506
2018:11:22:12:25:34.000,10466.686959
2018:11:22:12:35:34.000,10718.394686
2018:11:22:12:45:34.000,10961.986889
2018:11:22:12:55:34.000,11197.674579
2018:11:22:13:05:34.000,11425.657655
2018:11:22:13:15:34.000,11646.125174
2018:11:22:13:25:34.000,11859.255728
2018:11:22:13:35:34.000,12065.217883
2018:11:22:13:45:34.000,12264.170661
2018:11:22:13:55:34.000,12456.264021
2018:11:22:14:05:34.000,12641.639346
2018:11:22:14:15:34.000,12820.429911
2018:11:22:14:25:34.000,12992.761342
2018:11:22:14:35:34.000,13158.752038
2018:11:22:14:45:34.000,13318.513585
2018:11:22:14:55:34.000,13472.151132
2018:11:22:15:05:34.000,13619.763754
2018:11:22:15:15:34.000,13761.444782
2018:11:22:15:25:34.000,13897.282111
2018:11:22:15:35:34.000,14027.358495
2018:11:22:15:45:34.000,14151.751808
2018:11:22:15:55:34.000,14270.535294
2018:11:22:16:05:34.000,14383.777796
2018:11:22:16:15:34.000,14491.543966
2018:11:22:16:25:34.000,14593.894466
2018:11:22:16:35:34.000,14690.886140
2018:11:22:16:45:34.000,14782.572188
2018:11:22:16:55:34.000,14869.002317
2018:11:22:17:05:34.000,14950.222879
2018:11:22:17:15:34.000,15026.277007
2018:11:22:17:25:34.000,15097.204727
2018:11:22:17:35:34.000,15163.043072
2018:11:22:17:45:34.000,15223.826180
2018:11:22:17:55:34.000,15279.585384
2018:11:22:18:05:34.000,15330.349295
2018:11:22:18:15:34.000,15376.143879
2018:11:22:18:25:34.000,15416.992519
2018:11:22:18:35:34.000,15452.916078
2018:11:22:18:45:34.000,15483.932955
2018:11:22:18:55:34.000,15510.059125
2018:11:22:19:05:34.000,15531.308187
2018:11:22:19:15:34.000,15547.691394
2018:11:22:19:25:34.000,15559.217683
2018:11:22:19:35:34.000,15565.893702
2018:11:22:19:45:34.000,15567.723820
2018:11:22:19:55:34.000,15564.710147
2018:11:22:20:05:34.000,15556.852539
2018:11:22:20:15:34.000,15544.148598
2018:11:22:20:25:34.000,15526.593672
2018:11:22:20:35:34.000,15504.180844
2018:11:22:20:45:34.000,15476.900922
2018:11:22:20:55:34.000,15444.742414
2018:11:22:21:05:34.000,15407.691512
2018:11:22:21:15:34.000,15365.732057
2018:11:22:21:25:34.000,15318.845505
2018:11:22:21:35:34.000,15267.010890
2018:11:22:21:45:34.000,15210.204773
2018:11:22:21:55:34.000,15148.401193
2018:11:22:22:05:34.000,15081.571608
2018:11:22:22:15:34.000,15009.684830
2018:11:22:22:25:34.000,14932.706956
2018:11:22:22:35:34.000,14850.601287
2018:11:22:22:45:34.000,14763.328247
2018:11:22:22:55:34.000,14670.845288
2018:11:22:23:05:34.000,14573.106792
2018:11:22:23:15:34.000,14470.063963
2018:11:22:23:25:34.000,14361.664714
2018:11:22:23:35:34.000,14247.853541
2018:11:22:23:45:34.000,14128.571392
2018:11:22:23:55:34.000,14003.755531
2018:11:23:00:05:34.000,13873.339384
2018:11:23:00:15:34.000,13737.252386
2018:11:23:00:25:34.000,13595.419820
2018:11:23:00:35:34.000,13447.762641
2018:11:23:00:45:34.000,13294.197304
2018:11:23:00:55:34.000,13134.635586
2018:11:23:01:05:34.000,12968.984397
2018:11:23:01:15:34.000,12797.145608
2018:11:23:01:25:34.000,12619.015876
2018:11:23:01:35:34.000,12434.486482
2018:11:23:01:45:34.000,12243.443196
2018:11:23:01:55:34.000,12045.766171
2018:11:23:02:05:34.000,11841.329888
2018:11:23:02:15:34.000,11630.003177
2018:11:23:02:25:34.000,11411.649332
2018:11:23:02:35:34.000,11186.126372
2018:11:23:02:45:34.000,10953.287499
2018:11:23:02:55:34.000,10712.981819
2018:11:23:03:05:34.000,10465.055445
2018:11:23:03:15:34.000,10209.353108
2018:11:23:03:25:34.000,9945.720474
2018:11:23:03:35:34.000,9674.007447
2018:11:23:03:45:34.000,9394.072837
2018:11:23:03:55:34.000,9105.790927
2018:11:23:04:05:34.000,8809.060734
2018:11:23:04:15:34.000,8503.819061
2018:11:23:04:25:34.000,8190.058968
2018:11:23:04:35:34.000,7867.856034
2018:11:23:04:45:34.000,7537.405882
2018:11:23:04:55:34.000,7199.078127
2018:11:23:04:58:27.782,7099.695139
2018:11:23:07:44:33.437,3842.661966
2018:11:23:07:54:33.000,4172.387636
2018:11:23:08:04:33.000,4534.037617
2018:11:23:08:14:33.000,4911.797366
2018:11:23:08:24:33.000,5295.643644
2018:11:23:08:34:33.000,5679.261790
2018:11:23:08:44:33.000,6058.713673
2018:11:23:08:54:33.000,6431.568222
2018:11:23:09:04:33.000,6796.351755
2018:11:23:09:14:33.000,7152.202673
2018:11:23:09:24:33.000,7498.653396
2018:11:23:09:34:33.000,7835.491240
2018:11:23:09:44:33.000,8162.668615
2018:11:23:09:54:33.000,8480.244380
2018:11:23:10:04:33.000,8788.345142
2018:11:23:10:14:33.000,9087.139494
2018:11:23:10:24:33.000,9376.820758
2018:11:23:10:34:33.000,9657.595382
2018:11:23:10:44:33.000,9929.675141
2018:11:23:10:54:33.000,10193.271914
2018:11:23:11:04:33.000,10448.594224
2018:11:23:11:14:33.000,10695.844991
2018:11:23:11:24:33.000,10935.220118
2018:11:23:11:34:33.000,11166.907659
2018:11:23:11:44:33.000,11391.087385
2018:11:23:11:54:33.000,11607.930620
2018:11:23:12:04:33.000,11817.600270
2018:11:23:12:14:33.000,12020.250968
2018:11:23:12:24:33.000,12216.029314
2018:11:23:12:34:33.000,12405.074149
2018:11:23:12:44:33.000,12587.516873
2018:11:23:12:54:33.000,12763.481766
2018:11:23:13:04:33.000,12933.086318
2018:11:23:13:14:33.000,13096.441555
2018:11:23:13:24:33.000,13253.652353
2018:11:23:13:34:33.000,13404.817746
2018:11:23:13:44:33.000,13550.031209
2018:11:23:13:54:33.000,13689.380939
2018:11:23:14:04:33.000,13822.950112
2018:11:23:14:14:33.000,13950.817128
2018:11:23:14:24:33.000,14073.055837
2018:11:23:14:34:33.000,14189.735755
2018:11:23:14:44:33.000,14300.922262
2018:11:23:14:54:33.000,14406.676785
2018:11:23:15:04:33.000,14507.056975
2018:11:23:15:14:33.000,14602.116862
2018:11:23:15:24:33.000,14691.907005
2018:11:23:15:34:33.000,14776.474627
2018:11:23:15:44:33.000,14855.863744
2018:11:23:15:54:33.000,14930.115278
2018:11:23:16:04:33.000,14999.267165
2018:11:23:16:14:33.000,15063.354455
2018:11:23:16:24:33.000,15122.409397
2018:11:23:16:34:33.000,15176.461525
2018:11:23:16:44:33.000,15225.537731
2018:11:23:16:54:33.000,15269.662331
2018:11:23:17:04:33.000,15308.857124
2018:11:23:17:14:33.000,15343.141449
2018:11:23:17:24:33.000,15372.532230
2018:11:23:17:34:33.000,15397.044018
2018:11:23:17:44:33.000,15416.689024
2018:11:23:17:54:33.000,15431.477155
2018:11:23:18:04:33.000,15441.416032
2018:11:23:18:14:33.000,15446.511011
2018:11:23:18:24:33.000,15446.765199
2018:11:23:18:34:33.000,15442.179460
2018:11:23:18:44:33.000,15432.752419
2018:11:23:18:54:33.000,15418.480463
2018:11:23:19:04:33.000,15399.357729
2018:11:23:19:14:33.000,15375.376097
2018:11:23:19:24:33.000,15346.525172
2018:11:23:19:34:33.000,15312.792259
2018:11:23:19:44:33.000,15274.162339
2018:11:23:19:54:33.000,15230.618036
2018:11:23:20:04:33.000,15182.139577
2018:11:23:20:14:33.000,15128.704748
2018:11:23:20:24:33.000,15070.288847
2018:11:23:20:34:33.000,15006.864625
2018:11:23:20:44:33.000,14938.402226
2018:11:23:20:54:33.000,14864.869119
2018:11:23:21:04:33.000,14786.230021
2018:11:23:21:14:33.000,14702.446817
2018:11:23:21:24:33.000,14613.478471
2018:11:23:21:34:33.000,14519.280928
2018:11:23:21:44:33.000,14419.807011
2018:11:23:21:54:33.000,14315.006311
2018:11:23:22:04:33.000,14204.825060
2018:11:23:22:14:33.000,14089.206011
2018:11:23:22:24:33.000,13968.088296
2018:11:23:22:34:33.000,13841.407280
2018:11:23:22:44:33.000,13709.094410
2018:11:23:22:54:33.000,13571.077050
2018:11:23:23:04:33.000,13427.278315
2018:11:23:23:14:33.000,13277.616891
2018:11:23:23:24:33.000,13122.006856
2018:11:23:23:34:33.000,12960.357491
2018:11:23:23:44:33.000,12792.573100
2018:11:23:23:54:33.000,12618.552823
2018:11:24:00:04:33.000,12438.190461
2018:11:24:00:14:33.000,12251.374322
2018:11:24:00:24:33.000,12057.987083
2018:11:24:00:34:33.000,11857.905700
2018:11:24:00:44:33.000,11651.001371
2018:11:24:00:54:33.000,11437.139582
2018:11:24:01:04:33.000,11216.180270
2018:11:24:01:14:33.000,10987.978146
2018:11:24:01:24:33.000,10752.383251
2018:11:24:01:34:33.000,10509.241808
2018:11:24:01:44:33.000,10258.397524
2018:11:24:01:54:33.000,9999.693468
2018:11:24:02:04:33.000,9732.974792
2018:11:24:02:14:33.000,9458.092585
2018:11:24:02:24:33.000,9174.909351
2018:11:24:02:34:33.000,8883.306733
2018:11:24:02:44:33.000,8583.196460
2018:11:24:02:54:33.000,8274.535860
2018:11:24:03:04:33.000,7957.349985
2018:11:24:03:14:33.000,7631.763305
2018:11:24:03:24:33.000,7298.045472
2018:11:24:03:34:33.000,6956.677821
2018:11:24:03:44:33.000,6608.450748
2018:11:24:03:54:33.000,6254.607066
2018:11:24:04:04:33.000,5897.053571
2018:11:24:04:06:28.188,5828.206233
2018:11:24:06:36:22.757,4503.649430
2018:11:24:06:46:22.000,4854.978146
2018:11:24:06:56:22.000,5219.453681
2018:11:24:07:06:22.000,5588.667659
2018:11:24:07:16:22.000,5957.408868
2018:11:24:07:26:22.000,6322.308016
2018:11:24:07:36:22.000,6681.207982
2018:11:24:07:46:22.000,7032.748942
2018:11:24:07:56:22.000,7376.097644
2018:11:24:08:06:22.000,7710.770454
2018:11:24:08:16:22.000,8036.516864
2018:11:24:08:26:22.000,8353.242090
2018:11:24:08:36:22.000,8660.955158
2018:11:24:08:46:22.000,8959.733750
2018:11:24:08:56:22.000,9249.700219
2018:11:24:09:06:22.000,9531.005106
2018:11:24:09:16:22.000,9803.815775
2018:11:24:09:26:22.000,10068.308551
2018:11:24:09:36:22.000,10324.663293
2018:11:24:09:46:22.000,10573.059653
2018:11:24:09:56:22.000,10813.674538
2018:11:24:10:06:22.000,11046.680403
2018:11:24:10:16:22.000,11272.244147
2018:11:24:10:26:22.000,11490.526423
2018:11:24:10:36:22.000,11701.681252
2018:11:24:10:46:22.000,11905.855846
2018:11:24:10:56:22.000,12103.190578
2018:11:24:11:06:22.000,12293.819058
2018:11:24:11:16:22.000,12477.868272
2018:11:24:11:26:22.000,12655.458774
2018:11:24:11:36:22.000,12826.704900
2018:11:24:11:46:22.000,12991.715002
2018:11:24:11:56:22.000,13150.591691
2018:11:24:12:06:22.000,13303.432073
2018:11:24:12:16:22.000,13450.327994
2018:11:24:12:26:22.000,13591.366267
2018:11:24:12:36:22.000,13726.628897
2018:11:24:12:46:22.000,13856.193293
2018:11:24:12:56:22.000,13980.132474
2018:11:24:13:06:22.000,14098.515256
2018:11:24:13:16:22.000,14211.406436
2018:11:24:13:26:22.000,14318.866961
2018:11:24:13:36:22.000,14420.954087
2018:11:24:13:46:22.000,14517.721524
2018:11:24:13:56:22.000,14609.219578
2018:11:24:14:06:22.000,14695.495280
2018:11:24:14:16:22.000,14776.592498
2018:11:24:14:26:22.000,14852.552055
2018:11:24:14:36:22.000,14923.411825
2018:11:24:14:46:22.000,14989.206832
2018:11:24:14:56:22.000,15049.969326
2018:11:24:15:06:22.000,15105.728871
2018:11:24:15:16:22.000,15156.512412
2018:11:24:15:26:22.000,15202.344338
2018:11:24:15:36:22.000,15243.246540
2018:11:24:15:46:22.000,15279.238465
2018:11:24:15:56:22.000,15310.337161
2018:11:24:16:06:22.000,15336.557314
2018:11:24:16:16:22.000,15357.911284
2018:11:24:16:26:22.000,15374.409135
2018:11:24:16:36:22.000,15386.058654
2018:11:24:16:46:22.000,15392.865375
2018:11:24:16:56:22.000,15394.832586
2018:11:24:17:06:22.000,15391.961341
2018:11:24:17:16:22.000,15384.250460
2018:11:24:17:26:22.000,15371.696528
2018:11:24:17:36:22.000,15354.293887
2018:11:24:17:46:22.000,15332.034623
2018:11:24:17:56:22.000,15304.908552
2018:11:24:18:06:22.000,15272.903190
2018:11:24:18:16:22.000,15236.003732
2018:11:24:18:26:22.000,15194.193015
2018:11:24:18:36:22.000,15147.451478
2018:11:24:18:46:22.000,15095.757120
2018:11:24:18:56:22.000,15039.085446
2018:11:24:19:06:22.000,14977.409412
2018:11:24:19:16:22.000,14910.699361
2018:11:24:19:26:22.000,14838.922955
2018:11:24:19:36:22.000,14762.045094
2018:11:24:19:46:22.000,14680.027835
2018:11:24:19:56:22.000,14592.830301
2018:11:24:20:06:22.000,14500.408579
2018:11:24:20:16:22.000,14402.715614
2018:11:24:20:26:22.000,14299.701092
2018:11:24:20:36:22.000,14191.311315
2018:11:24:20:46:22.000,14077.489070
2018:11:24:20:56:22.000,13958.173479
2018:11:24:21:06:22.000,13833.299851
2018:11:24:21:16:22.000,13702.799514
2018:11:24:21:26:22.000,13566.599647
2018:11:24:21:36:22.000,13424.623092
2018:11:24:21:46:22.000,13276.788164
2018:11:24:21:56:22.000,13123.008451
2018:11:24:22:06:22.000,12963.192601
2018:11:24:22:16:22.000,12797.244113
2018:11:24:22:26:22.000,12625.061120
2018:11:24:22:36:22.000,12446.536168
2018:11:24:22:46:22.000,12261.556015
2018:11:24:22:56:22.000,12070.001429
2018:11:24:23:06:22.000,11871.747024
2018:11:24:23:16:22.000,11666.661127
2018:11:24:23:26:22.000,11454.605710
2018:11:24:23:36:22.000,11235.436405
2018:11:24:23:46:22.000,11009.002648
2018:11:24:23:56:22.000,10775.148000
2018:11:25:00:06:22.000,10533.710712
2018:11:25:00:16:22.000,10284.524647
2018:11:25:00:26:22.000,10027.420686
2018:11:25:00:36:22.000,9762.228818
2018:11:25:00:46:22.000,9488.781188
2018:11:25:00:56:22.000,9206.916500
2018:11:25:01:06:22.000,8916.486335
2018:11:25:01:16:22.000,8617.364204
2018:11:25:01:26:22.000,8309.458524
2018:11:25:01:36:22.000,7992.731304
2018:11:25:01:46:22.000,7667.225171
2018:11:25:01:56:22.000,7333.102748
2018:11:25:02:06:22.000,6990.704481
2018:11:25:02:16:22.000,6640.634319
2018:11:25:02:26:22.000,6283.887768
2018:11:25:02:36:22.000,5922.044693
2018:11:25:02:46:22.000,5557.560766
2018:11:25:02:56:22.000,5194.206397
2018:11:25:03:05:30.605,4867.791360
2018:11:25:05:32:34.743,5352.540465
2018:11:25:05:42:34.000,5711.863839
2018:11:25:05:52:34.000,6072.078257
2018:11:25:06:02:34.000,6429.348594
2018:11:25:06:12:34.000,6781.441169
2018:11:25:06:22:34.000,7126.903873
2018:11:25:06:32:34.000,7464.812461
2018:11:25:06:42:34.000,7794.600358
2018:11:25:06:52:34.000,8115.944204
2018:11:25:07:02:34.000,8428.686388
2018:11:25:07:12:34.000,8732.782219
2018:11:25:07:22:34.000,9028.263605
2018:11:25:07:32:34.000,9315.213903
2018:11:25:07:42:34.000,9593.750375
2018:11:25:07:52:34.000,9864.011908
2018:11:25:08:02:34.000,10126.150376
2018:11:25:08:12:34.000,10380.324555
2018:11:25:08:22:34.000,10626.695857
2018:11:25:08:32:34.000,10865.425334
2018:11:25:08:42:34.000,11096.671609
2018:11:25:08:52:34.000,11320.589460
2018:11:25:09:02:34.000,11537.328882
2018:11:25:09:12:34.000,11747.034482
2018:11:25:09:22:34.000,11949.845131
2018:11:25:09:32:34.000,12145.893782
2018:11:25:09:42:34.000,12335.307421
2018:11:25:09:52:34.000,12518.207102
2018:11:25:10:02:34.000,12694.708049
2018:11:25:10:12:34.000,12864.919790
2018:11:25:10:22:34.000,13028.946333
2018:11:25:10:32:34.000,13186.886346
2018:11:25:10:42:34.000,13338.833349
2018:11:25:10:52:34.000,13484.875916
2018:11:25:11:02:34.000,13625.097865
2018:11:25:11:12:34.000,13759.578454
2018:11:25:11:22:34.000,13888.392566
2018:11:25:11:32:34.000,14011.610885
2018:11:25:11:42:34.000,14129.300072
2018:11:25:11:52:34.000,14241.522922
2018:11:25:12:02:34.000,14348.338520
2018:11:25:12:12:34.000,14449.802385
2018:11:25:12:22:34.000,14545.966604
2018:11:25:12:32:34.000,14636.879960
2018:11:25:12:42:34.000,14722.588050
2018:11:25:12:52:34.000,14803.133392
2018:11:25:13:02:34.000,14878.555530
2018:11:25:13:12:34.000,14948.891127
2018:11:25:13:22:34.000,15014.174049
2018:11:25:13:32:34.000,15074.435448
2018:11:25:13:42:34.000,15129.703833
2018:11:25:13:52:34.000,15180.005133
2018:11:25:14:02:34.000,15225.362761
2018:11:25:14:12:34.000,15265.797664
2018:11:25:14:22:34.000,15301.328371
2018:11:25:14:32:34.000,15331.971038
2018:11:25:14:42:34.000,15357.739476
2018:11:25:14:52:34.000,15378.645190
2018:11:25:15:02:34.000,15394.697401
2018:11:25:15:12:34.000,15405.903062
2018:11:25:15:22:34.000,15412.266880
2018:11:25:15:32:34.000,15413.791320
2018:11:25:15:42:34.000,15410.476611
2018:11:25:15:52:34.000,15402.320750
2018:11:25:16:02:34.000,15389.319488
2018:11:25:16:12:34.000,15371.466326
2018:11:25:16:22:34.000,15348.752497
2018:11:25:16:32:34.000,15321.166946
2018:11:25:16:42:34.000,15288.696302
2018:11:25:16:52:34.000,15251.324846
2018:11:25:17:02:34.000,15209.034477
2018:11:25:17:12:34.000,15161.804662
2018:11:25:17:22:34.000,15109.612395
2018:11:25:17:32:34.000,15052.432134
2018:11:25:17:42:34.000,14990.235745
2018:11:25:17:52:34.000,14922.992426
2018:11:25:18:02:34.000,14850.668640
2018:11:25:18:12:34.000,14773.228024
2018:11:25:18:22:34.000,14690.631299
2018:11:25:18:32:34.000,14602.836174
2018:11:25:18:42:34.000,14509.797234
2018:11:25:18:52:34.000,14411.465825
2018:11:25:19:02:34.000,14307.789923
2018:11:25:19:12:34.000,14198.714000
2018:11:25:19:22:34.000,14084.178874
2018:11:25:19:32:34.000,13964.121553
2018:11:25:19:42:34.000,13838.475057
2018:11:25:19:52:34.000,13707.168240
2018:11:25:20:02:34.000,13570.125593
2018:11:25:20:12:34.000,13427.267031
2018:11:25:20:22:34.000,13278.507676
2018:11:25:20:32:34.000,13123.757619
2018:11:25:20:42:34.000,12962.921669
2018:11:25:20:52:34.000,12795.899099
2018:11:25:21:02:34.000,12622.583372
2018:11:25:21:12:34.000,12442.861863
2018:11:25:21:22:34.000,12256.615581
2018:11:25:21:32:34.000,12063.718883
2018:11:25:21:42:34.000,11864.039211
2018:11:25:21:52:34.000,11657.436836
2018:11:25:22:02:34.000,11443.764649
2018:11:25:22:12:34.000,11222.868009
2018:11:25:22:22:34.000,10994.584677
2018:11:25:22:32:34.000,10758.744894
2018:11:25:22:42:34.000,10515.171647
2018:11:25:22:52:34.000,10263.681221
2018:11:25:23:02:34.000,10004.084162
2018:11:25:23:12:34.000,9736.186815
2018:11:25:23:22:34.000,9459.793688
2018:11:25:23:32:34.000,9174.711010
2018:11:25:23:42:34.000,8880.751992
2018:11:25:23:52:34.000,8577.744557
2018:11:26:00:02:34.000,8265.542679
2018:11:26:00:12:34.000,7944.043015
2018:11:26:00:22:34.000,7613.209420
2018:11:26:00:32:34.000,7273.109296
2018:11:26:00:42:34.000,6923.967953
2018:11:26:00:52:34.000,6566.250699
2018:11:26:01:02:34.000,6200.788128
2018:11:26:01:12:34.000,5828.969383
2018:11:26:01:22:34.000,5453.042890
2018:11:26:01:32:34.000,5076.586179
2018:11:26:01:42:34.000,4705.234735
2018:11:26:01:52:34.000,4347.778388
2018:11:26:01:59:06.929,4127.423851
2018:11:26:04:35:50.204,6465.820601
2018:11:26:04:45:50.000,6816.642315
2018:11:26:04:55:50.000,7161.399660
2018:11:26:05:05:50.000,7498.961091
2018:11:26:05:15:50.000,7828.689193
2018:11:26:05:25:50.000,8150.203973
