"Time (YYYY:MM:DD)","Range (km)"
2018:09:04:02:08:33.000,7138.856318
2018:09:04:02:18:33.000,7462.022968
2018:09:04:02:28:33.000,7777.869076
2018:09:04:02:38:33.000,8086.019824
2018:09:04:02:48:33.000,8386.262159
2018:09:04:02:58:33.000,8678.496202
2018:09:04:03:08:33.000,8962.701157
2018:09:04:03:18:33.000,9238.911227
2018:09:04:03:28:33.000,9507.198479
2018:09:04:03:38:33.000,9767.660589
2018:09:04:03:48:33.000,10020.412039
2018:09:04:03:58:33.000,10265.577777
2018:09:04:04:08:33.000,10503.288635
2018:09:04:04:18:33.000,10733.678033
2018:09:04:04:28:33.000,10956.879605
2018:09:04:04:38:33.000,11173.025512
2018:09:04:04:48:33.000,11382.245242
2018:09:04:04:58:33.000,11584.664784
2018:09:04:05:08:33.000,11780.406071
2018:09:04:05:18:33.000,11969.586619
2018:09:04:05:28:33.000,12152.319316
2018:09:04:05:38:33.000,12328.712316
2018:09:04:05:48:33.000,12498.869010
2018:09:04:05:58:33.000,12662.888059
2018:09:04:06:08:33.000,12820.863460
2018:09:04:06:18:33.000,12972.884646
2018:09:04:06:28:33.000,13119.036604
2018:09:04:06:38:33.000,13259.399998
2018:09:04:06:48:33.000,13394.051308
2018:09:04:06:58:33.000,13523.062967
2018:09:04:07:08:33.000,13646.503498
2018:09:04:07:18:33.000,13764.437650
2018:09:04:07:28:33.000,13876.926531
2018:09:04:07:38:33.000,13984.027733
2018:09:04:07:48:33.000,14085.795457
2018:09:04:07:58:33.000,14182.280629
2018:09:04:08:08:33.000,14273.531006
2018:09:04:08:18:33.000,14359.591287
2018:09:04:08:28:33.000,14440.503202
2018:09:04:08:38:33.000,14516.305608
2018:09:04:08:48:33.000,14587.034576
2018:09:04:08:58:33.000,14652.723460
2018:09:04:09:08:33.000,14713.402980
2018:09:04:09:18:33.000,14769.101282
2018:09:04:09:28:33.000,14819.844000
2018:09:04:09:38:33.000,14865.654310
2018:09:04:09:48:33.000,14906.552982
2018:09:04:09:58:33.000,14942.558423
2018:09:04:10:08:33.000,14973.686715
2018:09:04:10:18:33.000,14999.951647
2018:09:04:10:28:33.000,15021.364749
2018:09:04:10:38:33.000,15037.935311
2018:09:04:10:48:33.000,15049.670404
2018:09:04:10:58:33.000,15056.574893
2018:09:04:11:08:33.000,15058.651448
2018:09:04:11:18:33.000,15055.900549
2018:09:04:11:28:33.000,15048.320481
2018:09:04:11:38:33.000,15035.907336
2018:09:04:11:48:33.000,15018.655001
2018:09:04:11:58:33.000,14996.555139
2018:09:04:12:08:33.000,14969.597178
2018:09:04:12:18:33.000,14937.768280
2018:09:04:12:28:33.000,14901.053315
2018:09:04:12:38:33.000,14859.434825
2018:09:04:12:48:33.000,14812.892985
2018:09:04:12:58:33.000,14761.405558
2018:09:04:13:08:33.000,14704.947842
2018:09:04:13:18:33.000,14643.492616
2018:09:04:13:28:33.000,14577.010074
2018:09:04:13:38:33.000,14505.467757
2018:09:04:13:48:33.000,14428.830478
2018:09:04:13:58:33.000,14347.060236
2018:09:04:14:08:33.000,14260.116130
2018:09:04:14:18:33.000,14167.954256
2018:09:04:14:28:33.000,14070.527609
2018:09:04:14:38:33.000,13967.785962
2018:09:04:14:48:33.000,13859.675750
2018:09:04:14:58:33.000,13746.139936
2018:09:04:15:08:33.000,13627.117875
2018:09:04:15:18:33.000,13502.545166
2018:09:04:15:28:33.000,13372.353491
2018:09:04:15:38:33.000,13236.470458
2018:09:04:15:48:33.000,13094.819419
2018:09:04:15:58:33.000,12947.319295
2018:09:04:16:08:33.000,12793.884388
2018:09:04:16:18:33.000,12634.424185
2018:09:04:16:28:33.000,12468.843172
2018:09:04:16:38:33.000,12297.040631
2018:09:04:16:48:33.000,12118.910463
2018:09:04:16:58:33.000,11934.341009
2018:09:04:17:08:33.000,11743.214902
2018:09:04:17:18:33.000,11545.408947
2018:09:04:17:28:33.000,11340.794061
2018:09:04:17:38:33.000,11129.235283
2018:09:04:17:48:33.000,10910.591894
2018:09:04:17:58:33.000,10684.717689
2018:09:04:18:08:33.000,10451.461460
2018:09:04:18:18:33.000,10210.667779
2018:09:04:18:28:33.000,9962.178185
2018:09:04:18:38:33.000,9705.832945
2018:09:04:18:48:33.000,9441.473609
2018:09:04:18:58:33.000,9168.946682
2018:09:04:19:08:33.000,8888.108853
2018:09:04:19:18:33.000,8598.834441
2018:09:04:19:28:33.000,8301.026000
2018:09:04:19:38:33.000,7994.629459
2018:09:04:19:48:33.000,7679.655855
2018:09:04:19:58:33.000,7356.212721
2018:09:04:20:08:33.000,7024.549795
2018:09:04:20:18:33.000,6685.126167
2018:09:04:20:28:33.000,6338.709859
2018:09:04:20:38:33.000,5986.526833
2018:09:04:20:48:33.000,5630.485647
2018:09:04:20:58:33.000,5273.517261
2018:09:04:21:08:33.000,4920.086339
2018:09:04:21:18:33.000,4576.943219
2018:09:04:21:28:33.000,4254.164976
2018:09:04:21:38:33.000,3966.390055
2018:09:04:21:38:35.847,3965.137622
2018:09:04:23:58:34.425,5805.313927
2018:09:05:00:08:34.000,6141.105184
2018:09:05:00:18:34.000,6476.583403
2018:09:05:00:28:34.000,6809.047891
2018:09:05:00:38:34.000,7136.797605
2018:09:05:00:48:34.000,7458.670852
2018:09:05:00:58:34.000,7773.887199
2018:09:05:01:08:34.000,8081.936075
2018:09:05:01:18:34.000,8382.498332
2018:09:05:01:28:34.000,8675.390839
2018:09:05:01:38:34.000,8960.527134
2018:09:05:01:48:34.000,9237.889340
2018:09:05:01:58:34.000,9507.507986
2018:09:05:02:08:34.000,9769.447431
2018:09:05:02:18:34.000,10023.795294
2018:09:05:02:28:34.000,10270.654749
2018:09:05:02:38:34.000,10510.138899
2018:09:05:02:48:34.000,10742.366663
2018:09:05:02:58:34.000,10967.459772
2018:09:05:03:08:34.000,11185.540571
2018:09:05:03:18:34.000,11396.730439
2018:09:05:03:28:34.000,11601.148640
2018:09:05:03:38:34.000,11798.911518
2018:09:05:03:48:34.000,11990.131939
2018:09:05:03:58:34.000,12174.918909
2018:09:05:04:08:34.000,12353.377346
2018:09:05:04:18:34.000,12525.607936
2018:09:05:04:28:34.000,12691.707085
2018:09:05:04:38:34.000,12851.766906
2018:09:05:04:48:34.000,13005.875265
2018:09:05:04:58:34.000,13154.115844
2018:09:05:05:08:34.000,13296.568228
2018:09:05:05:18:34.000,13433.308008
2018:09:05:05:28:34.000,13564.406888
2018:09:05:05:38:34.000,13689.932798
2018:09:05:05:48:34.000,13809.950013
2018:09:05:05:58:34.000,13924.519262
2018:09:05:06:08:34.000,14033.697847
2018:09:05:06:18:34.000,14137.539748
2018:09:05:06:28:34.000,14236.095733
2018:09:05:06:38:34.000,14329.413454
2018:09:05:06:48:34.000,14417.537546
2018:09:05:06:58:34.000,14500.509720
2018:09:05:07:08:34.000,14578.368841
2018:09:05:07:18:34.000,14651.151014
2018:09:05:07:28:34.000,14718.889656
2018:09:05:07:38:34.000,14781.615565
2018:09:05:07:48:34.000,14839.356981
2018:09:05:07:58:34.000,14892.139647
2018:09:05:08:08:34.000,14939.986856
2018:09:05:08:18:34.000,14982.919507
2018:09:05:08:28:34.000,15020.956136
2018:09:05:08:38:34.000,15054.112962
2018:09:05:08:48:34.000,15082.403915
2018:09:05:08:58:34.000,15105.840661
2018:09:05:09:08:34.000,15124.432630
2018:09:05:09:18:34.000,15138.187029
2018:09:05:09:28:34.000,15147.108855
2018:09:05:09:38:34.000,15151.200905
2018:09:05:09:48:34.000,15150.463776
2018:09:05:09:58:34.000,15144.895868
2018:09:05:10:08:34.000,15134.493373
2018:09:05:10:18:34.000,15119.250266
2018:09:05:10:28:34.000,15099.158289
2018:09:05:10:38:34.000,15074.206928
2018:09:05:10:48:34.000,15044.383391
2018:09:05:10:58:34.000,15009.672569
2018:09:05:11:08:34.000,14970.057005
2018:09:05:11:18:34.000,14925.516850
2018:09:05:11:28:34.000,14876.029814
2018:09:05:11:38:34.000,14821.571107
2018:09:05:11:48:34.000,14762.113387
2018:09:05:11:58:34.000,14697.626684
2018:09:05:12:08:34.000,14628.078329
2018:09:05:12:18:34.000,14553.432871
2018:09:05:12:28:34.000,14473.651988
2018:09:05:12:38:34.000,14388.694387
2018:09:05:12:48:34.000,14298.515700
2018:09:05:12:58:34.000,14203.068366
2018:09:05:13:08:34.000,14102.301505
2018:09:05:13:18:34.000,13996.160787
2018:09:05:13:28:34.000,13884.588278
2018:09:05:13:38:34.000,13767.522289
2018:09:05:13:48:34.000,13644.897204
2018:09:05:13:58:34.000,13516.643296
2018:09:05:14:08:34.000,13382.686533
2018:09:05:14:18:34.000,13242.948371
2018:09:05:14:28:34.000,13097.345527
2018:09:05:14:38:34.000,12945.789748
2018:09:05:14:48:34.000,12788.187556
2018:09:05:14:58:34.000,12624.439983
2018:09:05:15:08:34.000,12454.442300
2018:09:05:15:18:34.000,12278.083724
2018:09:05:15:28:34.000,12095.247124
2018:09:05:15:38:34.000,11905.808724
2018:09:05:15:48:34.000,11709.637804
2018:09:05:15:58:34.000,11506.596416
2018:09:05:16:08:34.000,11296.539126
2018:09:05:16:18:34.000,11079.312791
2018:09:05:16:28:34.000,10854.756419
2018:09:05:16:38:34.000,10622.701116
2018:09:05:16:48:34.000,10382.970209
2018:09:05:16:58:34.000,10135.379583
2018:09:05:17:08:34.000,9879.738359
2018:09:05:17:18:34.000,9615.850046
2018:09:05:17:28:34.000,9343.514383
2018:09:05:17:38:34.000,9062.530166
2018:09:05:17:48:34.000,8772.699510
2018:09:05:17:58:34.000,8473.834176
2018:09:05:18:08:34.000,8165.764938
2018:09:05:18:18:34.000,7848.355406
2018:09:05:18:28:34.000,7521.522506
2018:09:05:18:38:34.000,7185.266983
2018:09:05:18:48:34.000,6839.719177
2018:09:05:18:58:34.000,6485.208431
2018:09:05:19:08:34.000,6122.369501
2018:09:05:19:18:34.000,5752.307728
2018:09:05:19:28:34.000,5376.858416
2018:09:05:19:38:34.000,4998.997904
2018:09:05:19:48:34.000,4623.496599
2018:09:05:19:58:34.000,4257.943222
2018:09:05:20:08:34.000,3914.278249
2018:09:05:20:18:34.000,3610.811433
2018:09:05:20:28:34.000,3373.971487
2018:09:05:20:28:49.909,3368.897090
2018:09:05:23:08:32.510,7163.779690
2018:09:05:23:18:32.000,7488.315345
2018:09:05:23:28:32.000,7806.605888
2018:09:05:23:38:32.000,8117.819904
2018:09:05:23:48:32.000,8421.605251
2018:09:05:23:58:32.000,8717.753485
2018:09:06:00:08:32.000,9006.158966
2018:09:06:00:18:32.000,9286.789433
2018:09:06:00:28:32.000,9559.664739
2018:09:06:00:38:32.000,9824.841421
2018:09:06:00:48:32.000,10082.401465
2018:09:06:00:58:32.000,10332.444085
2018:09:06:01:08:32.000,10575.079703
2018:09:06:01:18:32.000,10810.425536
2018:09:06:01:28:32.000,11038.602351
2018:09:06:01:38:32.000,11259.732099
2018:09:06:01:48:32.000,11473.936187
2018:09:06:01:58:32.000,11681.334232
2018:09:06:02:08:32.000,11882.043166
2018:09:06:02:18:32.000,12076.176617
2018:09:06:02:28:32.000,12263.844484
2018:09:06:02:38:32.000,12445.152662
2018:09:06:02:48:32.000,12620.202875
2018:09:06:02:58:32.000,12789.092603
2018:09:06:03:08:32.000,12951.915053
2018:09:06:03:18:32.000,13108.759189
2018:09:06:03:28:32.000,13259.709790
2018:09:06:03:38:32.000,13404.847525
2018:09:06:03:48:32.000,13544.249050
2018:09:06:03:58:32.000,13677.987117
2018:09:06:04:08:32.000,13806.130677
2018:09:06:04:18:32.000,13928.744999
2018:09:06:04:28:32.000,14045.891782
2018:09:06:04:38:32.000,14157.629268
2018:09:06:04:48:32.000,14264.012349
2018:09:06:04:58:32.000,14365.092677
2018:09:06:05:08:32.000,14460.918760
2018:09:06:05:18:32.000,14551.536064
2018:09:06:05:28:32.000,14636.987098
2018:09:06:05:38:32.000,14717.311507
2018:09:06:05:48:32.000,14792.546146
2018:09:06:05:58:32.000,14862.725160
2018:09:06:06:08:32.000,14927.880047
2018:09:06:06:18:32.000,14988.039731
2018:09:06:06:28:32.000,15043.230612
2018:09:06:06:38:32.000,15093.476622
2018:09:06:06:48:32.000,15138.799274
2018:09:06:06:58:32.000,15179.217704
2018:09:06:07:08:32.000,15214.748709
2018:09:06:07:18:32.000,15245.406776
2018:09:06:07:28:32.000,15271.204115
2018:09:06:07:38:32.000,15292.150679
2018:09:06:07:48:32.000,15308.254179
2018:09:06:07:58:32.000,15319.520103
2018:09:06:08:08:32.000,15325.951718
2018:09:06:08:18:32.000,15327.550077
2018:09:06:08:28:32.000,15324.314015
2018:09:06:08:38:32.000,15316.240146
2018:09:06:08:48:32.000,15303.322845
2018:09:06:08:58:32.000,15285.554238
2018:09:06:09:08:32.000,15262.924177
2018:09:06:09:18:32.000,15235.420210
2018:09:06:09:28:32.000,15203.027554
2018:09:06:09:38:32.000,15165.729052
2018:09:06:09:48:32.000,15123.505131
2018:09:06:09:58:32.000,15076.333748
2018:09:06:10:08:32.000,15024.190338
2018:09:06:10:18:32.000,14967.047747
2018:09:06:10:28:32.000,14904.876160
2018:09:06:10:38:32.000,14837.643025
2018:09:06:10:48:32.000,14765.312965
2018:09:06:10:58:32.000,14687.847683
2018:09:06:11:08:32.000,14605.205859
2018:09:06:11:18:32.000,14517.343035
2018:09:06:11:28:32.000,14424.211492
2018:09:06:11:38:32.000,14325.760113
2018:09:06:11:48:32.000,14221.934242
2018:09:06:11:58:32.000,14112.675515
2018:09:06:12:08:32.000,13997.921695
2018:09:06:12:18:32.000,13877.606484
2018:09:06:12:28:32.000,13751.659313
2018:09:06:12:38:32.000,13620.005130
2018:09:06:12:48:32.000,13482.564158
2018:09:06:12:58:32.000,13339.251637
2018:09:06:13:08:32.000,13189.977549
2018:09:06:13:18:32.000,13034.646315
2018:09:06:13:28:32.000,12873.156474
2018:09:06:13:38:32.000,12705.400337
2018:09:06:13:48:32.000,12531.263611
2018:09:06:13:58:32.000,12350.625003
2018:09:06:14:08:32.000,12163.355795
2018:09:06:14:18:32.000,11969.319394
2018:09:06:14:28:32.000,11768.370859
2018:09:06:14:38:32.000,11560.356410
2018:09:06:14:48:32.000,11345.112919
2018:09:06:14:58:32.000,11122.467404
2018:09:06:15:08:32.000,10892.236528
2018:09:06:15:18:32.000,10654.226146
2018:09:06:15:28:32.000,10408.230906
2018:09:06:15:38:32.000,10154.033991
2018:09:06:15:48:32.000,9891.407043
2018:09:06:15:58:32.000,9620.110414
2018:09:06:16:08:32.000,9339.893880
2018:09:06:16:18:32.000,9050.498090
2018:09:06:16:28:32.000,8751.657104
2018:09:06:16:38:32.000,8443.102576
2018:09:06:16:48:32.000,8124.570442
2018:09:06:16:58:32.000,7795.811405
2018:09:06:17:08:32.000,7456.607275
2018:09:06:17:18:32.000,7106.796407
2018:09:06:17:28:32.000,6746.313477
2018:09:06:17:38:32.000,6375.252237
2018:09:06:17:48:32.000,5993.965668
2018:09:06:17:58:32.000,5603.228214
2018:09:06:18:08:32.000,5204.502814
2018:09:06:18:18:32.000,4800.387654
2018:09:06:18:28:32.000,4395.373168
2018:09:06:18:38:32.000,3997.127743
2018:09:06:18:48:32.000,3618.629448
2018:09:06:18:58:32.000,3281.393643
2018:09:06:19:08:32.000,3019.105702
2018:09:06:19:16:44.893,2891.791285
2018:09:06:22:36:09.975,9005.206615
2018:09:06:22:46:09.000,9293.453773
2018:09:06:22:56:09.000,9574.137121
2018:09:06:23:06:09.000,9846.856922
2018:09:06:23:16:09.000,10111.713385
2018:09:06:23:26:09.000,10368.822713
2018:09:06:23:36:09.000,10618.311107
2018:09:06:23:46:09.000,10860.310400
2018:09:06:23:56:09.000,11094.954880
2018:09:07:00:06:09.000,11322.378993
2018:09:07:00:16:09.000,11542.715686
2018:09:07:00:26:09.000,11756.095233
2018:09:07:00:36:09.000,11962.644420
2018:09:07:00:46:09.000,12162.485985
2018:09:07:00:56:09.000,12355.738257
2018:09:07:01:06:09.000,12542.514944
2018:09:07:01:16:09.000,12722.925017
2018:09:07:01:26:09.000,12897.072686
2018:09:07:01:36:09.000,13065.057418
2018:09:07:01:46:09.000,13226.974008
2018:09:07:01:56:09.000,13382.912672
2018:09:07:02:06:09.000,13532.959159
2018:09:07:02:16:09.000,13677.194878
2018:09:07:02:26:09.000,13815.697031
2018:09:07:02:36:09.000,13948.538750
2018:09:07:02:46:09.000,14075.789231
2018:09:07:02:56:09.000,14197.513870
2018:09:07:03:06:09.000,14313.774395
2018:09:07:03:16:09.000,14424.628991
2018:09:07:03:26:09.000,14530.132423
2018:09:07:03:36:09.000,14630.336151
2018:09:07:03:46:09.000,14725.288442
2018:09:07:03:56:09.000,14815.034468
2018:09:07:04:06:09.000,14899.616407
2018:09:07:04:16:09.000,14979.073535
2018:09:07:04:26:09.000,15053.442304
2018:09:07:04:36:09.000,15122.756426
2018:09:07:04:46:09.000,15187.046942
2018:09:07:04:56:09.000,15246.342288
2018:09:07:05:06:09.000,15300.668355
2018:09:07:05:16:09.000,15350.048542
2018:09:07:05:26:09.000,15394.503807
2018:09:07:05:36:09.000,15434.052708
2018:09:07:05:46:09.000,15468.711439
2018:09:07:05:56:09.000,15498.493866
2018:09:07:06:06:09.000,15523.411550
2018:09:07:06:16:09.000,15543.473773
2018:09:07:06:26:09.000,15558.687550
2018:09:07:06:36:09.000,15569.057645
2018:09:07:06:46:09.000,15574.586574
2018:09:07:06:56:09.000,15575.274608
2018:09:07:07:06:09.000,15571.119770
2018:09:07:07:16:09.000,15562.117825
2018:09:07:07:26:09.000,15548.262265
2018:09:07:07:36:09.000,15529.544291
2018:09:07:07:46:09.000,15505.952787
2018:09:07:07:56:09.000,15477.474292
2018:09:07:08:06:09.000,15444.092957
2018:09:07:08:16:09.000,15405.790509
2018:09:07:08:26:09.000,15362.546199
2018:09:07:08:36:09.000,15314.336746
2018:09:07:08:46:09.000,15261.136273
2018:09:07:08:56:09.000,15202.916241
2018:09:07:09:06:09.000,15139.645367
2018:09:07:09:16:09.000,15071.289539
2018:09:07:09:26:09.000,14997.811721
2018:09:07:09:36:09.000,14919.171850
2018:09:07:09:46:09.000,14835.326718
2018:09:07:09:56:09.000,14746.229848
2018:09:07:10:06:09.000,14651.831358
2018:09:07:10:16:09.000,14552.077808
2018:09:07:10:26:09.000,14446.912040
2018:09:07:10:36:09.000,14336.272996
2018:09:07:10:46:09.000,14220.095527
2018:09:07:10:56:09.000,14098.310177
2018:09:07:11:06:09.000,13970.842956
2018:09:07:11:16:09.000,13837.615086
2018:09:07:11:26:09.000,13698.542727
2018:09:07:11:36:09.000,13553.536679
2018:09:07:11:46:09.000,13402.502055
2018:09:07:11:56:09.000,13245.337929
2018:09:07:12:06:09.000,13081.936945
2018:09:07:12:16:09.000,12912.184895
2018:09:07:12:26:09.000,12735.960266
2018:09:07:12:36:09.000,12553.133729
2018:09:07:12:46:09.000,12363.567602
2018:09:07:12:56:09.000,12167.115254
2018:09:07:13:06:09.000,11963.620458
2018:09:07:13:16:09.000,11752.916702
2018:09:07:13:26:09.000,11534.826429
2018:09:07:13:36:09.000,11309.160235
2018:09:07:13:46:09.000,11075.716007
2018:09:07:13:56:09.000,10834.278019
2018:09:07:14:06:09.000,10584.615992
2018:09:07:14:16:09.000,10326.484137
2018:09:07:14:26:09.000,10059.620235
2018:09:07:14:36:09.000,9783.744787
2018:09:07:14:46:09.000,9498.560349
2018:09:07:14:56:09.000,9203.751181
2018:09:07:15:06:09.000,8898.983456
2018:09:07:15:16:09.000,8583.906370
2018:09:07:15:26:09.000,8258.154738
2018:09:07:15:36:09.000,7921.353957
2018:09:07:15:46:09.000,7573.128818
2018:09:07:15:56:09.000,7213.118527
2018:09:07:16:06:09.000,6841.001905
2018:09:07:16:16:09.000,6456.539496
2018:09:07:16:26:09.000,6059.644249
2018:09:07:16:36:09.000,5650.501558
2018:09:07:16:46:09.000,5229.776570
2018:09:07:16:56:09.000,4798.979849
2018:09:07:17:06:09.000,4361.127518
2018:09:07:17:16:09.000,3921.958724
2018:09:07:17:26:09.000,3492.203281
2018:09:07:17:36:09.000,3091.697560
2018:09:07:17:46:09.000,2755.933335
2018:09:07:17:56:09.000,2542.048198
2018:09:07:18:03:06.155,2502.567966
2018:09:07:22:36:36.122,11464.187077
2018:09:07:22:46:36.000,11690.487608
2018:09:07:22:56:36.000,11909.655102
2018:09:07:23:06:36.000,12121.788733
2018:09:07:23:16:36.000,12327.028193
2018:09:07:23:26:36.000,12525.506941
2018:09:07:23:36:36.000,12717.352235
2018:09:07:23:46:36.000,12902.685227
2018:09:07:23:56:36.000,13081.621112
2018:09:08:00:06:36.000,13254.269298
2018:09:08:00:16:36.000,13420.733602
2018:09:08:00:26:36.000,13581.112454
2018:09:08:00:36:36.000,13735.499099
2018:09:08:00:46:36.000,13883.981809
2018:09:08:00:56:36.000,14026.644084
2018:09:08:01:06:36.000,14163.564848
2018:09:08:01:16:36.000,14294.818640
2018:09:08:01:26:36.000,14420.475796
2018:09:08:01:36:36.000,14540.602619
2018:09:08:01:46:36.000,14655.261542
2018:09:08:01:56:36.000,14764.511284
2018:09:08:02:06:36.000,14868.406993
2018:09:08:02:16:36.000,14967.000378
2018:09:08:02:26:36.000,15060.339838
2018:09:08:02:36:36.000,15148.470578
2018:09:08:02:46:36.000,15231.434718
2018:09:08:02:56:36.000,15309.271392
2018:09:08:03:06:36.000,15382.016839
2018:09:08:03:16:36.000,15449.704493
2018:09:08:03:26:36.000,15512.365055
2018:09:08:03:36:36.000,15570.026568
2018:09:08:03:46:36.000,15622.714475
2018:09:08:03:56:36.000,15670.451685
2018:09:08:04:06:36.000,15713.258614
2018:09:08:04:16:36.000,15751.153237
2018:09:08:04:26:36.000,15784.151124
2018:09:08:04:36:36.000,15812.265476
2018:09:08:04:46:36.000,15835.507147
2018:09:08:04:56:36.000,15853.884671
2018:09:08:05:06:36.000,15867.404277
2018:09:08:05:16:36.000,15876.069897
2018:09:08:05:26:36.000,15879.883178
2018:09:08:05:36:36.000,15878.843474
2018:09:08:05:46:36.000,15872.947848
2018:09:08:05:56:36.000,15862.191056
2018:09:08:06:06:36.000,15846.565533
2018:09:08:06:16:36.000,15826.061370
2018:09:08:06:26:36.000,15800.666285
2018:09:08:06:36:36.000,15770.365590
2018:09:08:06:46:36.000,15735.142150
2018:09:08:06:56:36.000,15694.976335
2018:09:08:07:06:36.000,15649.845967
2018:09:08:07:16:36.000,15599.726260
2018:09:08:07:26:36.000,15544.589747
2018:09:08:07:36:36.000,15484.406207
2018:09:08:07:46:36.000,15419.142578
2018:09:08:07:56:36.000,15348.762863
2018:09:08:08:06:36.000,15273.228026
2018:09:08:08:16:36.000,15192.495874
2018:09:08:08:26:36.000,15106.520935
2018:09:08:08:36:36.000,15015.254318
2018:09:08:08:46:36.000,14918.643562
2018:09:08:08:56:36.000,14816.632467
2018:09:08:09:06:36.000,14709.160918
2018:09:08:09:16:36.000,14596.164683
2018:09:08:09:26:36.000,14477.575196
2018:09:08:09:36:36.000,14353.319320
2018:09:08:09:46:36.000,14223.319088
2018:09:08:09:56:36.000,14087.491420
2018:09:08:10:06:36.000,13945.747807
2018:09:08:10:16:36.000,13797.993976
2018:09:08:10:26:36.000,13644.129509
2018:09:08:10:36:36.000,13484.047439
2018:09:08:10:46:36.000,13317.633793
2018:09:08:10:56:36.000,13144.767101
2018:09:08:11:06:36.000,12965.317843
2018:09:08:11:16:36.000,12779.147856
2018:09:08:11:26:36.000,12586.109661
2018:09:08:11:36:36.000,12386.045739
2018:09:08:11:46:36.000,12178.787720
2018:09:08:11:56:36.000,11964.155488
2018:09:08:12:06:36.000,11741.956200
2018:09:08:12:16:36.000,11511.983194
2018:09:08:12:26:36.000,11274.014793
2018:09:08:12:36:36.000,11027.812982
2018:09:08:12:46:36.000,10773.121961
2018:09:08:12:56:36.000,10509.666569
2018:09:08:13:06:36.000,10237.150571
2018:09:08:13:16:36.000,9955.254838
2018:09:08:13:26:36.000,9663.635430
2018:09:08:13:36:36.000,9361.921667
2018:09:08:13:46:36.000,9049.714269
2018:09:08:13:56:36.000,8726.583790
2018:09:08:14:06:36.000,8392.069645
2018:09:08:14:16:36.000,8045.680313
2018:09:08:14:26:36.000,7686.895665
2018:09:08:14:36:36.000,7315.173050
2018:09:08:14:46:36.000,6929.960015
2018:09:08:14:56:36.000,6530.718678
2018:09:08:15:06:36.000,6116.970945
2018:09:08:15:16:36.000,5688.381560
2018:09:08:15:26:36.000,5244.911717
2018:09:08:15:36:36.000,4787.108316
2018:09:08:15:46:36.000,4316.663509
2018:09:08:15:56:36.000,3837.533512
2018:09:08:16:06:36.000,3358.251622
2018:09:08:16:16:36.000,2896.795330
2018:09:08:16:26:36.000,2490.355932
2018:09:08:16:36:36.000,2209.971506
2018:09:08:16:46:36.000,2158.392543
2018:09:08:16:48:22.580,2179.833689
2018:09:08:23:38:08.096,14409.447124
2018:09:08:23:48:08.000,14545.106243
2018:09:08:23:58:08.000,14675.095416
2018:09:09:00:08:08.000,14799.465134
2018:09:09:00:18:08.000,14918.283666
2018:09:09:00:28:08.000,15031.615135
2018:09:09:00:38:08.000,15139.519703
2018:09:09:00:48:08.000,15242.053743
2018:09:09:00:58:08.000,15339.270001
2018:09:09:01:08:08.000,15431.217739
2018:09:09:01:18:08.000,15517.942876
2018:09:09:01:28:08.000,15599.488107
2018:09:09:01:38:08.000,15675.893018
2018:09:09:01:48:08.000,15747.194192
2018:09:09:01:58:08.000,15813.425303
2018:09:09:02:08:08.000,15874.617201
2018:09:09:02:18:08.000,15930.797992
2018:09:09:02:28:08.000,15981.993106
2018:09:09:02:38:08.000,16028.225360
2018:09:09:02:48:08.000,16069.515016
2018:09:09:02:58:08.000,16105.879828
2018:09:09:03:08:08.000,16137.335081
2018:09:09:03:18:08.000,16163.893634
2018:09:09:03:28:08.000,16185.565940
2018:09:09:03:38:08.000,16202.360080
2018:09:09:03:48:08.000,16214.281769
2018:09:09:03:58:08.000,16221.334379
2018:09:09:04:08:08.000,16223.518934
2018:09:09:04:18:08.000,16220.834118
2018:09:09:04:28:08.000,16213.276263
2018:09:09:04:38:08.000,16200.839341
2018:09:09:04:48:08.000,16183.514946
2018:09:09:04:58:08.000,16161.292263
2018:09:09:05:08:08.000,16134.158049
2018:09:09:05:18:08.000,16102.096586
2018:09:09:05:28:08.000,16065.089641
2018:09:09:05:38:08.000,16023.116416
2018:09:09:05:48:08.000,15976.153488
2018:09:09:05:58:08.000,15924.174744
2018:09:09:06:08:08.000,15867.151309
2018:09:09:06:18:08.000,15805.051457
2018:09:09:06:28:08.000,15737.840526
2018:09:09:06:38:08.000,15665.480810
2018:09:09:06:48:08.000,15587.931451
2018:09:09:06:58:08.000,15505.148311
2018:09:09:07:08:08.000,15417.083840
2018:09:09:07:18:08.000,15323.686921
2018:09:09:07:28:08.000,15224.902707
2018:09:09:07:38:08.000,15120.672444
2018:09:09:07:48:08.000,15010.933267
2018:09:09:07:58:08.000,14895.617991
2018:09:09:08:08:08.000,14774.654865
2018:09:09:08:18:08.000,14647.967317
2018:09:09:08:28:08.000,14515.473665
2018:09:09:08:38:08.000,14377.086804
2018:09:09:08:48:08.000,14232.713860
2018:09:09:08:58:08.000,14082.255810
2018:09:09:09:08:08.000,13925.607062
2018:09:09:09:18:08.000,13762.654997
2018:09:09:09:28:08.000,13593.279451
2018:09:09:09:38:08.000,13417.352160
2018:09:09:09:48:08.000,13234.736126
2018:09:09:09:58:08.000,13045.284931
2018:09:09:10:08:08.000,12848.841958
2018:09:09:10:18:08.000,12645.239538
2018:09:09:10:28:08.000,12434.297989
2018:09:09:10:38:08.000,12215.824549
2018:09:09:10:48:08.000,11989.612171
2018:09:09:10:58:08.000,11755.438188
2018:09:09:11:08:08.000,11513.062800
