"Time (YYYY:MM:DD)","Range (km)"
2018:08:01:00:17:43.000,2681.918216
2018:08:01:00:27:43.000,3158.466702
2018:08:01:00:37:43.000,3676.832324
2018:08:01:00:47:43.000,4201.957839
2018:08:01:00:57:43.000,4718.572260
2018:08:01:01:07:43.000,5220.250406
2018:08:01:01:17:43.000,5704.545189
2018:08:01:01:27:43.000,6170.837264
2018:08:01:01:37:43.000,6619.353327
2018:08:01:01:47:43.000,7050.701175
2018:08:01:01:57:43.000,7465.643106
2018:08:01:02:07:43.000,7864.983863
2018:08:01:02:17:43.000,8249.515525
2018:08:01:02:27:43.000,8619.991457
2018:08:01:02:37:43.000,8977.115322
2018:08:01:02:47:43.000,9321.537909
2018:08:01:02:57:43.000,9653.857959
2018:08:01:03:07:43.000,9974.624935
2018:08:01:03:17:43.000,10284.342640
2018:08:01:03:27:43.000,10583.473069
2018:08:01:03:37:43.000,10872.440213
2018:08:01:03:47:43.000,11151.633633
2018:08:01:03:57:43.000,11421.411753
2018:08:01:04:07:43.000,11682.104850
2018:08:01:04:17:43.000,11934.017736
2018:08:01:04:27:43.000,12177.432162
2018:08:01:04:37:43.000,12412.608966
2018:08:01:04:47:43.000,12639.789980
2018:08:01:04:57:43.000,12859.199733
2018:08:01:05:07:43.000,13071.046970
2018:08:01:05:17:43.000,13275.526001
2018:08:01:05:27:43.000,13472.817915
2018:08:01:05:37:43.000,13663.091652
2018:08:01:05:47:43.000,13846.504981
2018:08:01:05:57:43.000,14023.205357
2018:08:01:06:07:43.000,14193.330708
2018:08:01:06:17:43.000,14357.010134
2018:08:01:06:27:43.000,14514.364540
2018:08:01:06:37:43.000,14665.507204
2018:08:01:06:47:43.000,14810.544297
2018:08:01:06:57:43.000,14949.575348
2018:08:01:07:07:43.000,15082.693667
2018:08:01:07:17:43.000,15209.986730
2018:08:01:07:27:43.000,15331.536530
2018:08:01:07:37:43.000,15447.419889
2018:08:01:07:47:43.000,15557.708754
2018:08:01:07:57:43.000,15662.470454
2018:08:01:08:07:43.000,15761.767945
2018:08:01:08:17:43.000,15855.660022
2018:08:01:08:27:43.000,15944.201528
2018:08:01:08:37:43.000,16027.443524
2018:08:01:08:47:43.000,16105.433464
2018:08:01:08:57:43.000,16178.215341
2018:08:01:09:07:43.000,16245.829823
2018:08:01:09:17:43.000,16308.314382
2018:08:01:09:27:43.000,16365.703400
2018:08:01:09:37:43.000,16418.028276
2018:08:01:09:47:43.000,16465.317515
2018:08:01:09:57:43.000,16507.596812
2018:08:01:10:07:43.000,16544.889121
2018:08:01:10:17:43.000,16577.214724
2018:08:01:10:27:43.000,16604.591285
2018:08:01:10:37:43.000,16627.033900
2018:08:01:10:44:51.419,16640.046428
2018:08:01:22:51:17.036,2535.147909
2018:08:01:23:01:17.000,2880.588193
2018:08:01:23:11:17.000,3325.869692
2018:08:01:23:21:17.000,3811.185915
2018:08:01:23:31:17.000,4306.283351
2018:08:01:23:41:17.000,4796.703200
2018:08:01:23:51:17.000,5275.696651
2018:08:02:00:01:17.000,5740.265468
2018:08:02:00:11:17.000,6189.268361
2018:08:02:00:21:17.000,6622.496534
2018:08:02:00:31:17.000,7040.208479
2018:08:02:00:41:17.000,7442.889235
2018:08:02:00:51:17.000,7831.123188
2018:08:02:01:01:17.000,8205.526181
2018:08:02:01:11:17.000,8566.709455
2018:08:02:01:21:17.000,8915.261005
2018:08:02:01:31:17.000,9251.736629
2018:08:02:01:41:17.000,9576.656358
2018:08:02:01:51:17.000,9890.503890
2018:08:02:02:01:17.000,10193.727638
2018:08:02:02:11:17.000,10486.742607
2018:08:02:02:21:17.000,10769.932636
2018:08:02:02:31:17.000,11043.652764
2018:08:02:02:41:17.000,11308.231550
2018:08:02:02:51:17.000,11563.973290
2018:08:02:03:01:17.000,11811.160076
2018:08:02:03:11:17.000,12050.053694
2018:08:02:03:21:17.000,12280.897354
2018:08:02:03:31:17.000,12503.917256
2018:08:02:03:41:17.000,12719.324016
2018:08:02:03:51:17.000,12927.313941
2018:08:02:04:01:17.000,13128.070191
2018:08:02:04:11:17.000,13321.763813
2018:08:02:04:21:17.000,13508.554687
2018:08:02:04:31:17.000,13688.592371
2018:08:02:04:41:17.000,13862.016866
2018:08:02:04:51:17.000,14028.959311
2018:08:02:05:01:17.000,14189.542604
2018:08:02:05:11:17.000,14343.881973
2018:08:02:05:21:17.000,14492.085486
2018:08:02:05:31:17.000,14634.254523
2018:08:02:05:41:17.000,14770.484195
2018:08:02:05:51:17.000,14900.863732
2018:08:02:06:01:17.000,15025.476831
2018:08:02:06:11:17.000,15144.401981
2018:08:02:06:21:17.000,15257.712750
2018:08:02:06:31:17.000,15365.478051
2018:08:02:06:41:17.000,15467.762388
2018:08:02:06:51:17.000,15564.626073
2018:08:02:07:01:17.000,15656.125434
2018:08:02:07:11:17.000,15742.312993
2018:08:02:07:21:17.000,15823.237641
2018:08:02:07:31:17.000,15898.944785
2018:08:02:07:41:17.000,15969.476494
2018:08:02:07:51:17.000,16034.871622
2018:08:02:08:01:17.000,16095.165927
2018:08:02:08:11:17.000,16150.392173
2018:08:02:08:21:17.000,16200.580225
2018:08:02:08:31:17.000,16245.757138
2018:08:02:08:41:17.000,16285.947225
2018:08:02:08:51:17.000,16321.172135
2018:08:02:09:01:17.000,16351.450904
2018:08:02:09:11:17.000,16376.800012
2018:08:02:09:21:17.000,16397.233427
2018:08:02:09:31:17.000,16412.762644
2018:08:02:09:41:17.000,16423.396713
2018:08:02:09:51:17.000,16429.142269
2018:08:02:10:01:17.000,16430.003545
2018:08:02:10:11:17.000,16425.982388
2018:08:02:10:21:17.000,16417.078265
2018:08:02:10:31:17.000,16403.288261
2018:08:02:10:41:17.000,16384.607074
2018:08:02:10:51:17.000,16361.027002
2018:08:02:11:01:17.000,16332.537929
2018:08:02:11:11:17.000,16299.127293
2018:08:02:11:21:17.000,16260.780059
2018:08:02:11:31:17.000,16217.478685
2018:08:02:11:41:17.000,16169.203068
2018:08:02:11:51:17.000,16115.930504
2018:08:02:12:01:17.000,16057.635619
2018:08:02:12:11:17.000,15994.290309
2018:08:02:12:21:17.000,15925.863665
2018:08:02:12:31:17.000,15852.321886
2018:08:02:12:41:17.000,15773.628191
2018:08:02:12:51:17.000,15689.742715
2018:08:02:13:01:17.000,15600.622398
2018:08:02:13:11:17.000,15506.220865
2018:08:02:13:21:17.000,15406.488285
2018:08:02:13:31:17.000,15301.371232
2018:08:02:13:38:58.482,15216.822782
2018:08:02:21:35:43.644,2802.557689
2018:08:02:21:45:43.000,3148.114254
2018:08:02:21:55:43.000,3571.761101
2018:08:02:22:05:43.000,4028.979703
2018:08:02:22:15:43.000,4495.881327
2018:08:02:22:25:43.000,4960.121490
2018:08:02:22:35:43.000,5415.436305
2018:08:02:22:45:43.000,5858.741931
2018:08:02:22:55:43.000,6288.639313
2018:08:02:23:05:43.000,6704.634590
2018:08:02:23:15:43.000,7106.723076
2018:08:02:23:25:43.000,7495.161820
2018:08:02:23:35:43.000,7870.342661
2018:08:02:23:45:43.000,8232.720348
2018:08:02:23:55:43.000,8582.771556
2018:08:03:00:05:43.000,8920.971640
2018:08:03:00:15:43.000,9247.781708
2018:08:03:00:25:43.000,9563.641784
2018:08:03:00:35:43.000,9868.967589
2018:08:03:00:45:43.000,10164.149447
2018:08:03:00:55:43.000,10449.552444
2018:08:03:01:05:43.000,10725.517288
2018:08:03:01:15:43.000,10992.361552
2018:08:03:01:25:43.000,11250.381088
2018:08:03:01:35:43.000,11499.851501
2018:08:03:01:45:43.000,11741.029601
2018:08:03:01:55:43.000,11974.154798
2018:08:03:02:05:43.000,12199.450418
2018:08:03:02:15:43.000,12417.124926
2018:08:03:02:25:43.000,12627.373052
2018:08:03:02:35:43.000,12830.376835
2018:08:03:02:45:43.000,13026.306567
2018:08:03:02:55:43.000,13215.321659
2018:08:03:03:05:43.000,13397.571435
2018:08:03:03:15:43.000,13573.195849
2018:08:03:03:25:43.000,13742.326142
2018:08:03:03:35:43.000,13905.085435
2018:08:03:03:45:43.000,14061.589276
2018:08:03:03:55:43.000,14211.946136
2018:08:03:04:05:43.000,14356.257854
2018:08:03:04:15:43.000,14494.620058
2018:08:03:04:25:43.000,14627.122532
2018:08:03:04:35:43.000,14753.849566
2018:08:03:04:45:43.000,14874.880263
2018:08:03:04:55:43.000,14990.288832
2018:08:03:05:05:43.000,15100.144846
2018:08:03:05:15:43.000,15204.513481
2018:08:03:05:25:43.000,15303.455740
2018:08:03:05:35:43.000,15397.028647
2018:08:03:05:45:43.000,15485.285436
2018:08:03:05:55:43.000,15568.275716
2018:08:03:06:05:43.000,15646.045624
2018:08:03:06:15:43.000,15718.637966
2018:08:03:06:25:43.000,15786.092343
2018:08:03:06:35:43.000,15848.445271
2018:08:03:06:45:43.000,15905.730280
2018:08:03:06:55:43.000,15957.978014
2018:08:03:07:05:43.000,16005.216316
2018:08:03:07:15:43.000,16047.470305
2018:08:03:07:25:43.000,16084.762445
2018:08:03:07:35:43.000,16117.112606
2018:08:03:07:45:43.000,16144.538121
2018:08:03:07:55:43.000,16167.053825
2018:08:03:08:05:43.000,16184.672104
2018:08:03:08:15:43.000,16197.402922
2018:08:03:08:25:43.000,16205.253851
2018:08:03:08:35:43.000,16208.230092
2018:08:03:08:45:43.000,16206.334487
2018:08:03:08:55:43.000,16199.567531
2018:08:03:09:05:43.000,16187.927374
2018:08:03:09:15:43.000,16171.409816
2018:08:03:09:25:43.000,16150.008303
2018:08:03:09:35:43.000,16123.713907
2018:08:03:09:45:43.000,16092.515309
2018:08:03:09:55:43.000,16056.398773
2018:08:03:10:05:43.000,16015.348107
2018:08:03:10:15:43.000,15969.344634
2018:08:03:10:25:43.000,15918.367137
2018:08:03:10:35:43.000,15862.391812
2018:08:03:10:45:43.000,15801.392205
2018:08:03:10:55:43.000,15735.339149
2018:08:03:11:05:43.000,15664.200686
2018:08:03:11:15:43.000,15587.941985
2018:08:03:11:25:43.000,15506.525251
2018:08:03:11:35:43.000,15419.909624
2018:08:03:11:45:43.000,15328.051071
2018:08:03:11:55:43.000,15230.902262
2018:08:03:12:05:43.000,15128.412441
2018:08:03:12:15:43.000,15020.527282
2018:08:03:12:25:43.000,14907.188736
2018:08:03:12:35:43.000,14788.334859
2018:08:03:12:45:43.000,14663.899629
2018:08:03:12:55:43.000,14533.812753
2018:08:03:13:05:43.000,14397.999448
2018:08:03:13:15:43.000,14256.380209
2018:08:03:13:25:43.000,14108.870564
2018:08:03:13:35:43.000,13955.380800
2018:08:03:13:45:43.000,13795.815676
2018:08:03:13:55:43.000,13630.074112
2018:08:03:14:05:43.000,13458.048852
2018:08:03:14:15:43.000,13279.626114
2018:08:03:14:25:43.000,13094.685203
2018:08:03:14:35:43.000,12903.098119
2018:08:03:14:45:43.000,12704.729124
2018:08:03:14:55:43.000,12499.434311
2018:08:03:14:57:09.603,12469.221679
2018:08:03:20:21:13.915,3132.774173
2018:08:03:20:31:13.000,3487.399584
2018:08:03:20:41:13.000,3897.625280
2018:08:03:20:51:13.000,4332.385761
2018:08:03:21:01:13.000,4774.312392
2018:08:03:21:11:13.000,5213.840722
2018:08:03:21:21:13.000,5645.779882
2018:08:03:21:31:13.000,6067.376446
2018:08:03:21:41:13.000,6477.248777
2018:08:03:21:51:13.000,6874.796476
2018:08:03:22:01:13.000,7259.867295
2018:08:03:22:11:13.000,7632.565495
2018:08:03:22:21:13.000,7993.139550
2018:08:03:22:31:13.000,8341.915382
2018:08:03:22:41:13.000,8679.256277
2018:08:03:22:51:13.000,9005.538753
2018:08:03:23:01:13.000,9321.138096
2018:08:03:23:11:13.000,9626.419858
2018:08:03:23:21:13.000,9921.735048
2018:08:03:23:31:13.000,10207.417621
2018:08:03:23:41:13.000,10483.783412
2018:08:03:23:51:13.000,10751.129949
2018:08:04:00:01:13.000,11009.736809
2018:08:04:00:11:13.000,11259.866289
2018:08:04:00:21:13.000,11501.764250
2018:08:04:00:31:13.000,11735.661044
2018:08:04:00:41:13.000,11961.772461
2018:08:04:00:51:13.000,12180.300671
2018:08:04:01:01:13.000,12391.435123
2018:08:04:01:11:13.000,12595.353407
2018:08:04:01:21:13.000,12792.222059
2018:08:04:01:31:13.000,12982.197310
2018:08:04:01:41:13.000,13165.425783
2018:08:04:01:51:13.000,13342.045136
2018:08:04:02:01:13.000,13512.184655
2018:08:04:02:11:13.000,13675.965797
2018:08:04:02:21:13.000,13833.502693
2018:08:04:02:31:13.000,13984.902606
2018:08:04:02:41:13.000,14130.266354
2018:08:04:02:51:13.000,14269.688695
2018:08:04:03:01:13.000,14403.258682
2018:08:04:03:11:13.000,14531.059989
2018:08:04:03:21:13.000,14653.171211
2018:08:04:03:31:13.000,14769.666136
2018:08:04:03:41:13.000,14880.613996
2018:08:04:03:51:13.000,14986.079698
2018:08:04:04:01:13.000,15086.124035
2018:08:04:04:11:13.000,15180.803882
2018:08:04:04:21:13.000,15270.172372
2018:08:04:04:31:13.000,15354.279057
2018:08:04:04:41:13.000,15433.170062
2018:08:04:04:51:13.000,15506.888215
2018:08:04:05:01:13.000,15575.473178
2018:08:04:05:11:13.000,15638.961556
2018:08:04:05:21:13.000,15697.387003
2018:08:04:05:31:13.000,15750.780312
2018:08:04:05:41:13.000,15799.169505
2018:08:04:05:51:13.000,15842.579904
2018:08:04:06:01:13.000,15881.034204
2018:08:04:06:11:13.000,15914.552529
2018:08:04:06:21:13.000,15943.152489
2018:08:04:06:31:13.000,15966.849226
2018:08:04:06:41:13.000,15985.655453
2018:08:04:06:51:13.000,15999.581486
2018:08:04:07:01:13.000,16008.635276
2018:08:04:07:11:13.000,16012.822427
2018:08:04:07:21:13.000,16012.146213
2018:08:04:07:31:13.000,16006.607587
2018:08:04:07:41:13.000,15996.205186
2018:08:04:07:51:13.000,15980.935329
2018:08:04:08:01:13.000,15960.792010
2018:08:04:08:11:13.000,15935.766886
2018:08:04:08:21:13.000,15905.849257
2018:08:04:08:31:13.000,15871.026043
2018:08:04:08:41:13.000,15831.281754
2018:08:04:08:51:13.000,15786.598453
2018:08:04:09:01:13.000,15736.955713
2018:08:04:09:11:13.000,15682.330570
2018:08:04:09:21:13.000,15622.697465
2018:08:04:09:31:13.000,15558.028185
2018:08:04:09:41:13.000,15488.291790
2018:08:04:09:51:13.000,15413.454538
2018:08:04:10:01:13.000,15333.479797
2018:08:04:10:11:13.000,15248.327956
2018:08:04:10:21:13.000,15157.956319
2018:08:04:10:31:13.000,15062.318993
2018:08:04:10:41:13.000,14961.366769
2018:08:04:10:51:13.000,14855.046990
2018:08:04:11:01:13.000,14743.303405
2018:08:04:11:11:13.000,14626.076017
2018:08:04:11:21:13.000,14503.300915
2018:08:04:11:31:13.000,14374.910095
2018:08:04:11:41:13.000,14240.831264
2018:08:04:11:51:13.000,14100.987636
2018:08:04:12:01:13.000,13955.297704
2018:08:04:12:11:13.000,13803.675006
2018:08:04:12:21:13.000,13646.027869
2018:08:04:12:31:13.000,13482.259139
2018:08:04:12:41:13.000,13312.265896
2018:08:04:12:51:13.000,13135.939152
2018:08:04:13:01:13.000,12953.163539
2018:08:04:13:11:13.000,12763.816983
2018:08:04:13:21:13.000,12567.770371
2018:08:04:13:31:13.000,12364.887222
2018:08:04:13:41:13.000,12155.023356
2018:08:04:13:51:13.000,11938.026592
2018:08:04:14:01:13.000,11713.736477
2018:08:04:14:11:13.000,11481.984081
2018:08:04:14:21:13.000,11242.591889
2018:08:04:14:31:13.000,10995.373840
2018:08:04:14:41:13.000,10740.135586
2018:08:04:14:51:13.000,10476.675066
2018:08:04:15:01:13.000,10204.783542
2018:08:04:15:08:31.930,10000.418413
2018:08:04:19:08:07.401,3539.836686
2018:08:04:19:18:07.000,3907.446378
2018:08:04:19:28:07.000,4309.788430
2018:08:04:19:38:07.000,4726.978151
2018:08:04:19:48:07.000,5147.418709
2018:08:04:19:58:07.000,5564.396290
2018:08:04:20:08:07.000,5974.072343
2018:08:04:20:18:07.000,6374.299393
2018:08:04:20:28:07.000,6763.932868
2018:08:04:20:38:07.000,7142.428636
2018:08:04:20:48:07.000,7509.604252
2018:08:04:20:58:07.000,7865.495004
2018:08:04:21:08:07.000,8210.265784
2018:08:04:21:18:07.000,8544.156427
2018:08:04:21:28:07.000,8867.447487
2018:08:04:21:38:07.000,9180.438698
2018:08:04:21:48:07.000,9483.435422
2018:08:04:21:58:07.000,9776.740199
2018:08:04:22:08:07.000,10060.647558
2018:08:04:22:18:07.000,10335.440972
2018:08:04:22:28:07.000,10601.391175
2018:08:04:22:38:07.000,10858.755391
2018:08:04:22:48:07.000,11107.777129
2018:08:04:22:58:07.000,11348.686355
2018:08:04:23:08:07.000,11581.699887
2018:08:04:23:18:07.000,11807.021929
2018:08:04:23:28:07.000,12024.844672
2018:08:04:23:38:07.000,12235.348933
2018:08:04:23:48:07.000,12438.704795
2018:08:04:23:58:07.000,12635.072240
2018:08:05:00:08:07.000,12824.601752
2018:08:05:00:18:07.000,13007.434893
2018:08:05:00:28:07.000,13183.704852
2018:08:05:00:38:07.000,13353.536952
2018:08:05:00:48:07.000,13517.049126
2018:08:05:00:58:07.000,13674.352360
2018:08:05:01:08:07.000,13825.551104
2018:08:05:01:18:07.000,13970.743651
2018:08:05:01:28:07.000,14110.022491
2018:08:05:01:38:07.000,14243.474631
2018:08:05:01:48:07.000,14371.181897
2018:08:05:01:58:07.000,14493.221209
2018:08:05:02:08:07.000,14609.664838
2018:08:05:02:18:07.000,14720.580636
2018:08:05:02:28:07.000,14826.032254
2018:08:05:02:38:07.000,14926.079341
2018:08:05:02:48:07.000,15020.777727
2018:08:05:02:58:07.000,15110.179588
2018:08:05:03:08:07.000,15194.333605
2018:08:05:03:18:07.000,15273.285100
2018:08:05:03:28:07.000,15347.076168
2018:08:05:03:38:07.000,15415.745799
2018:08:05:03:48:07.000,15479.329981
2018:08:05:03:58:07.000,15537.861799
2018:08:05:04:08:07.000,15591.371529
2018:08:05:04:18:07.000,15639.886716
2018:08:05:04:28:07.000,15683.432246
2018:08:05:04:38:07.000,15722.030413
2018:08:05:04:48:07.000,15755.700977
2018:08:05:04:58:07.000,15784.461214
2018:08:05:05:08:07.000,15808.325964
2018:08:05:05:18:07.000,15827.307664
2018:08:05:05:28:07.000,15841.416385
2018:08:05:05:38:07.000,15850.659854
2018:08:05:05:48:07.000,15855.043479
2018:08:05:05:58:07.000,15854.570359
2018:08:05:06:08:07.000,15849.241296
2018:08:05:06:18:07.000,15839.054798
2018:08:05:06:28:07.000,15824.007078
2018:08:05:06:38:07.000,15804.092044
2018:08:05:06:48:07.000,15779.301288
2018:08:05:06:58:07.000,15749.624068
2018:08:05:07:08:07.000,15715.047283
2018:08:05:07:18:07.000,15675.555443
2018:08:05:07:28:07.000,15631.130634
2018:08:05:07:38:07.000,15581.752476
2018:08:05:07:48:07.000,15527.398074
2018:08:05:07:58:07.000,15468.041967
2018:08:05:08:08:07.000,15403.656063
2018:08:05:08:18:07.000,15334.209571
2018:08:05:08:28:07.000,15259.668932
2018:08:05:08:38:07.000,15179.997726
2018:08:05:08:48:07.000,15095.156588
2018:08:05:08:58:07.000,15005.103109
2018:08:05:09:08:07.000,14909.791724
2018:08:05:09:18:07.000,14809.173596
2018:08:05:09:28:07.000,14703.196488
2018:08:05:09:38:07.000,14591.804629
2018:08:05:09:48:07.000,14474.938560
2018:08:05:09:58:07.000,14352.534978
2018:08:05:10:08:07.000,14224.526564
2018:08:05:10:18:07.000,14090.841795
2018:08:05:10:28:07.000,13951.404753
2018:08:05:10:38:07.000,13806.134914
2018:08:05:10:48:07.000,13654.946918
2018:08:05:10:58:07.000,13497.750344
2018:08:05:11:08:07.000,13334.449451
2018:08:05:11:18:07.000,13164.942927
2018:08:05:11:28:07.000,12989.123608
2018:08:05:11:38:07.000,12806.878210
2018:08:05:11:48:07.000,12618.087039
2018:08:05:11:58:07.000,12422.623716
2018:08:05:12:08:07.000,12220.354905
2018:08:05:12:18:07.000,12011.140061
2018:08:05:12:28:07.000,11794.831224
2018:08:05:12:38:07.000,11571.272859
2018:08:05:12:48:07.000,11340.301798
2018:08:05:12:58:07.000,11101.747312
2018:08:05:13:08:07.000,10855.431375
2018:08:05:13:18:07.000,10601.169210
2018:08:05:13:28:07.000,10338.770239
2018:08:05:13:38:07.000,10068.039591
2018:08:05:13:48:07.000,9788.780427
2018:08:05:13:58:07.000,9500.797417
2018:08:05:14:08:07.000,9203.901861
2018:08:05:14:18:07.000,8897.919184
2018:08:05:14:28:07.000,8582.699858
2018:08:05:14:38:07.000,8258.135319
2018:08:05:14:43:07.819,8091.875261
2018:08:05:17:56:55.772,4045.236280
2018:08:05:18:06:55.000,4423.850539
2018:08:05:18:16:55.000,4820.464424
2018:08:05:18:26:55.000,5223.073257
2018:08:05:18:36:55.000,5624.662488
2018:08:05:18:46:55.000,6021.017723
2018:08:05:18:56:55.000,6409.641582
2018:08:05:19:06:55.000,6789.092929
2018:08:05:19:16:55.000,7158.585261
2018:08:05:19:26:55.000,7517.740667
2018:08:05:19:36:55.000,7866.437192
2018:08:05:19:46:55.000,8204.712871
2018:08:05:19:56:55.000,8532.704627
2018:08:05:20:06:55.000,8850.608961
2018:08:05:20:16:55.000,9158.656444
2018:08:05:20:26:55.000,9457.095107
2018:08:05:20:36:55.000,9746.179605
2018:08:05:20:46:55.000,10026.164198
2018:08:05:20:56:55.000,10297.298254
2018:08:05:21:06:55.000,10559.823442
2018:08:05:21:16:55.000,10813.972057
2018:08:05:21:26:55.000,11059.966108
2018:08:05:21:36:55.000,11298.016915
2018:08:05:21:46:55.000,11528.325041
2018:08:05:21:56:55.000,11751.080451
2018:08:05:22:06:55.000,11966.462804
2018:08:05:22:16:55.000,12174.641842
2018:08:05:22:26:55.000,12375.777819
2018:08:05:22:36:55.000,12570.021957
2018:08:05:22:46:55.000,12757.516908
2018:08:05:22:56:55.000,12938.397206
2018:08:05:23:06:55.000,13112.789707
2018:08:05:23:16:55.000,13280.814017
2018:08:05:23:26:55.000,13442.582884
2018:08:05:23:36:55.000,13598.202585
2018:08:05:23:46:55.000,13747.773275
2018:08:05:23:56:55.000,13891.389325
2018:08:06:00:06:55.000,14029.139623
2018:08:06:00:16:55.000,14161.107874
2018:08:06:00:26:55.000,14287.372858
2018:08:06:00:36:55.000,14408.008684
2018:08:06:00:46:55.000,14523.085018
2018:08:06:00:56:55.000,14632.667299
2018:08:06:01:06:55.000,14736.816933
2018:08:06:01:16:55.000,14835.591473
2018:08:06:01:26:55.000,14929.044794
2018:08:06:01:36:55.000,15017.227241
2018:08:06:01:46:55.000,15100.185775
2018:08:06:01:56:55.000,15177.964102
2018:08:06:02:06:55.000,15250.602795
2018:08:06:02:16:55.000,15318.139403
2018:08:06:02:26:55.000,15380.608549
2018:08:06:02:36:55.000,15438.042029
2018:08:06:02:46:55.000,15490.468886
2018:08:06:02:56:55.000,15537.915491
2018:08:06:03:06:55.000,15580.405612
2018:08:06:03:16:55.000,15617.960468
2018:08:06:03:26:55.000,15650.598790
2018:08:06:03:36:55.000,15678.336862
2018:08:06:03:46:55.000,15701.188566
2018:08:06:03:56:55.000,15719.165415
2018:08:06:04:06:55.000,15732.276582
2018:08:06:04:16:55.000,15740.528923
2018:08:06:04:26:55.000,15743.926996
2018:08:06:04:36:55.000,15742.473071
2018:08:06:04:46:55.000,15736.167136
2018:08:06:04:56:55.000,15725.006900
2018:08:06:05:06:55.000,15708.987790
2018:08:06:05:16:55.000,15688.102938
2018:08:06:05:26:55.000,15662.343166
2018:08:06:05:36:55.000,15631.696971
2018:08:06:05:46:55.000,15596.150490
2018:08:06:05:56:55.000,15555.687477
2018:08:06:06:06:55.000,15510.289260
2018:08:06:06:16:55.000,15459.934697
2018:08:06:06:26:55.000,15404.600130
2018:08:06:06:36:55.000,15344.259326
2018:08:06:06:46:55.000,15278.883414
2018:08:06:06:56:55.000,15208.440816
2018:08:06:07:06:55.000,15132.897169
2018:08:06:07:16:55.000,15052.215242
2018:08:06:07:26:55.000,14966.354838
2018:08:06:07:36:55.000,14875.272701
2018:08:06:07:46:55.000,14778.922396
2018:08:06:07:56:55.000,14677.254198
2018:08:06:08:06:55.000,14570.214957
2018:08:06:08:16:55.000,14457.747963
2018:08:06:08:26:55.000,14339.792791
2018:08:06:08:36:55.000,14216.285144
2018:08:06:08:46:55.000,14087.156675
2018:08:06:08:56:55.000,13952.334805
2018:08:06:09:06:55.000,13811.742525
2018:08:06:09:16:55.000,13665.298182
2018:08:06:09:26:55.000,13512.915262
2018:08:06:09:36:55.000,13354.502147
2018:08:06:09:46:55.000,13189.961874
2018:08:06:09:56:55.000,13019.191877
2018:08:06:10:06:55.000,12842.083715
2018:08:06:10:16:55.000,12658.522812
2018:08:06:10:26:55.000,12468.388174
2018:08:06:10:36:55.000,12271.552135
2018:08:06:10:46:55.000,12067.880100
2018:08:06:10:56:55.000,11857.230326
2018:08:06:11:06:55.000,11639.453754
2018:08:06:11:16:55.000,11414.393906
2018:08:06:11:26:55.000,11181.886895
2018:08:06:11:36:55.000,10941.761603
2018:08:06:11:46:55.000,10693.840079
2018:08:06:11:56:55.000,10437.938272
2018:08:06:12:06:55.000,10173.867238
2018:08:06:12:16:55.000,9901.435007
2018:08:06:12:26:55.000,9620.449404
2018:08:06:12:36:55.000,9330.722215
2018:08:06:12:46:55.000,9032.075303
2018:08:06:12:56:55.000,8724.349511
2018:08:06:13:06:55.000,8407.417622
2018:08:06:13:16:55.000,8081.203270
2018:08:06:13:26:55.000,7745.708633
2018:08:06:13:36:55.000,7401.055241
2018:08:06:13:46:55.000,7047.544556
2018:08:06:13:56:55.000,6685.748603
2018:08:06:13:57:39.193,6658.796432
2018:08:06:16:48:30.089,4680.721790
2018:08:06:16:58:30.000,5065.361145
2018:08:06:17:08:30.000,5454.875428
2018:08:06:17:18:30.000,5843.252033
2018:08:06:17:28:30.000,6226.790396
2018:08:06:17:38:30.000,6603.221124
2018:08:06:17:48:30.000,6971.183572
2018:08:06:17:58:30.000,7329.897282
2018:08:06:18:08:30.000,7678.954367
2018:08:06:18:18:30.000,8018.187065
2018:08:06:18:28:30.000,8347.582288
2018:08:06:18:38:30.000,8667.225881
2018:08:06:18:48:30.000,8977.265905
2018:08:06:18:58:30.000,9277.888262
2018:08:06:19:08:30.000,9569.300417
2018:08:06:19:18:30.000,9851.720511
2018:08:06:19:28:30.000,10125.370087
2018:08:06:19:38:30.000,10390.469259
2018:08:06:19:48:30.000,10647.233552
2018:08:06:19:58:30.000,10895.871883
2018:08:06:20:08:30.000,11136.585330
2018:08:06:20:18:30.000,11369.566438
2018:08:06:20:28:30.000,11594.998894
2018:08:06:20:38:30.000,11813.057461
2018:08:06:20:48:30.000,12023.908075
2018:08:06:20:58:30.000,12227.708051
2018:08:06:21:08:30.000,12424.606371
2018:08:06:21:18:30.000,12614.744001
2018:08:06:21:28:30.000,12798.254241
2018:08:06:21:38:30.000,12975.263076
2018:08:06:21:48:30.000,13145.889529
2018:08:06:21:58:30.000,13310.246009
2018:08:06:22:08:30.000,13468.438640
2018:08:06:22:18:30.000,13620.567584
2018:08:06:22:28:30.000,13766.727342
2018:08:06:22:38:30.000,13907.007039
2018:08:06:22:48:30.000,14041.490694
2018:08:06:22:58:30.000,14170.257473
2018:08:06:23:08:30.000,14293.381923
2018:08:06:23:18:30.000,14410.934192
2018:08:06:23:28:30.000,14522.980233
2018:08:06:23:38:30.000,14629.581997
2018:08:06:23:48:30.000,14730.797605
2018:08:06:23:58:30.000,14826.681512
2018:08:07:00:08:30.000,14917.284662
2018:08:07:00:18:30.000,15002.654622
2018:08:07:00:28:30.000,15082.835713
2018:08:07:00:38:30.000,15157.869131
2018:08:07:00:48:30.000,15227.793049
2018:08:07:00:58:30.000,15292.642723
