"Time (YYYY:MM:DD)","Range (km)"
2009:06:10:10:10:02.000,30637.321022
2009:06:10:10:20:02.000,30584.665854
2009:06:10:10:30:02.000,30530.414721
2009:06:10:10:40:02.000,30474.562691
2009:06:10:10:50:02.000,30417.104656
2009:06:10:11:00:02.000,30358.035331
2009:06:10:11:10:02.000,30297.349249
2009:06:10:11:20:02.000,30235.040760
2009:06:10:11:30:02.000,30171.104028
2009:06:10:11:40:02.000,30105.533025
2009:06:10:11:50:02.000,30038.321532
2009:06:10:12:00:02.000,29969.463129
2009:06:10:12:10:02.000,29898.951199
2009:06:10:12:20:02.000,29826.778919
2009:06:10:12:30:02.000,29752.939256
2009:06:10:12:40:02.000,29677.424965
2009:06:10:12:50:02.000,29600.228586
2009:06:10:13:00:02.000,29521.342440
2009:06:10:13:10:02.000,29440.758604
2009:06:10:13:20:02.000,29358.468944
2009:06:10:13:30:02.000,29274.465081
2009:06:10:13:40:02.000,29188.738395
2009:06:10:13:50:02.000,29101.280021
2009:06:10:14:00:02.000,29012.080838
2009:06:10:14:10:02.000,28921.131467
2009:06:10:14:20:02.000,28828.422264
2009:06:10:14:30:02.000,28733.943315
2009:06:10:14:40:02.000,28637.684424
2009:06:10:14:50:02.000,28539.635113
2009:06:10:15:00:02.000,28439.784609
2009:06:10:15:10:02.000,28338.121840
2009:06:10:15:20:02.000,28234.635426
2009:06:10:15:30:02.000,28129.313669
2009:06:10:15:40:02.000,28022.144546
2009:06:10:15:50:02.000,27913.115711
2009:06:10:16:00:02.000,27802.214444
2009:06:10:16:10:02.000,27689.427702
2009:06:10:16:20:02.000,27574.742068
2009:06:10:16:30:02.000,27458.143750
2009:06:10:16:40:02.000,27339.618572
2009:06:10:16:50:02.000,27219.151961
2009:06:10:17:00:02.000,27096.728933
2009:06:10:17:10:02.000,26972.334086
2009:06:10:17:20:02.000,26845.951579
2009:06:10:17:30:02.000,26717.565125
2009:06:10:17:40:02.000,26587.157973
2009:06:10:17:50:02.000,26454.712892
2009:06:10:18:00:02.000,26320.212159
2009:06:10:18:10:02.000,26183.637539
2009:06:10:18:20:02.000,26044.970266
2009:06:10:18:30:02.000,25904.191045
2009:06:10:18:40:02.000,25761.279973
2009:06:10:18:50:02.000,25616.216600
2009:06:10:18:50:24.425,25610.752929
2009:06:11:08:32:23.613,2913.576438
2009:06:11:08:42:23.000,3220.558766
2009:06:11:08:52:23.000,3630.432125
2009:06:11:09:02:23.000,4093.803002
2009:06:11:09:12:23.000,4581.346189
2009:06:11:09:22:23.000,5076.746364
2009:06:11:09:32:23.000,5571.107684
2009:06:11:09:42:23.000,6059.623514
2009:06:11:09:52:23.000,6539.748163
2009:06:11:10:02:23.000,7010.204115
2009:06:11:10:12:23.000,7470.435505
2009:06:11:10:22:23.000,7920.300762
2009:06:11:10:32:23.000,8359.895885
2009:06:11:10:42:23.000,8789.451074
2009:06:11:10:52:23.000,9209.268810
2009:06:11:11:02:23.000,9619.686986
2009:06:11:11:12:23.000,10021.056454
2009:06:11:11:22:23.000,10413.727762
2009:06:11:11:32:23.000,10798.042973
2009:06:11:11:42:23.000,11174.331331
2009:06:11:11:52:23.000,11542.906815
2009:06:11:12:02:23.000,11904.067242
2009:06:11:12:12:23.000,12258.093865
2009:06:11:12:22:23.000,12605.251805
2009:06:11:12:32:23.000,12945.790621
2009:06:11:12:42:23.000,13279.945040
2009:06:11:12:52:23.000,13607.935933
2009:06:11:13:02:23.000,13929.970988
2009:06:11:13:12:23.000,14246.245705
2009:06:11:13:22:23.000,14556.944192
2009:06:11:13:32:23.000,14862.239961
2009:06:11:13:42:23.000,15162.296643
2009:06:11:13:52:23.000,15457.268795
2009:06:11:14:02:23.000,15747.302381
2009:06:11:14:12:23.000,16032.535482
2009:06:11:14:22:23.000,16313.098818
2009:06:11:14:32:23.000,16589.116261
2009:06:11:14:42:23.000,16860.705301
2009:06:11:14:52:23.000,17127.977460
2009:06:11:15:02:23.000,17391.038778
2009:06:11:15:12:23.000,17649.990041
2009:06:11:15:22:23.000,17904.927212
2009:06:11:15:32:23.000,18155.941718
2009:06:11:15:42:23.000,18403.120740
2009:06:11:15:52:23.000,18646.547470
2009:06:11:16:02:23.000,18886.301365
2009:06:11:16:12:23.000,19122.458345
2009:06:11:16:22:23.000,19355.091087
2009:06:11:16:32:23.000,19584.269094
2009:06:11:16:42:23.000,19810.058961
2009:06:11:16:52:23.000,20032.524514
2009:06:11:17:02:23.000,20251.726969
2009:06:11:17:12:23.000,20467.725077
2009:06:11:17:22:23.000,20680.575253
2009:06:11:17:32:23.000,20890.331705
2009:06:11:17:42:23.000,21097.046547
2009:06:11:17:52:23.000,21300.769893
2009:06:11:18:02:23.000,21501.550026
2009:06:11:18:12:23.000,21699.433388
2009:06:11:18:22:23.000,21894.464739
2009:06:11:18:32:23.000,22086.687222
2009:06:11:18:42:23.000,22276.142442
2009:06:11:18:52:23.000,22462.870537
2009:06:11:19:02:23.000,22646.910248
2009:06:11:19:12:23.000,22828.298984
2009:06:11:19:22:23.000,23007.072879
2009:06:11:19:32:23.000,23183.266853
2009:06:11:19:42:23.000,23356.914664
2009:06:11:19:52:23.000,23528.048944
2009:06:11:20:02:23.000,23696.701305
2009:06:11:20:12:23.000,23862.902298
2009:06:11:20:22:23.000,24026.681509
2009:06:11:20:32:23.000,24188.067591
2009:06:11:20:42:23.000,24347.088298
2009:06:11:20:52:23.000,24503.770523
2009:06:11:21:02:23.000,24658.140331
2009:06:11:21:12:23.000,24810.222990
2009:06:11:21:22:23.000,24960.043004
2009:06:11:21:32:23.000,25107.624143
2009:06:11:21:42:23.000,25252.989465
2009:06:11:21:52:23.000,25396.161349
2009:06:11:22:02:23.000,25537.161516
2009:06:11:22:12:23.000,25676.011041
2009:06:11:22:22:23.000,25812.730423
2009:06:11:22:32:23.000,25947.339539
2009:06:11:22:42:23.000,26079.857705
2009:06:11:22:52:23.000,26210.303688
2009:06:11:23:02:23.000,26338.695724
2009:06:11:23:12:23.000,26465.051538
2009:06:11:23:22:23.000,26589.388354
2009:06:11:23:32:23.000,26711.722918
2009:06:11:23:42:23.000,26832.071511
2009:06:11:23:52:23.000,26950.449961
2009:06:12:00:02:23.000,27066.873661
2009:06:12:00:12:23.000,27181.357582
2009:06:12:00:22:23.000,27293.916283
2009:06:12:00:32:23.000,27404.563923
2009:06:12:00:42:23.000,27513.314280
2009:06:12:00:52:23.000,27620.180741
2009:06:12:01:02:23.000,27725.176362
2009:06:12:01:12:23.000,27828.313814
2009:06:12:01:22:23.000,27929.605434
2009:06:12:01:32:23.000,28029.063222
2009:06:12:01:42:23.000,28126.698856
2009:06:12:01:52:23.000,28222.523693
2009:06:12:02:02:23.000,28316.548785
2009:06:12:02:12:23.000,28408.784880
2009:06:12:02:22:23.000,28499.242435
2009:06:12:02:32:23.000,28587.931621
2009:06:12:02:42:23.000,28674.862328
2009:06:12:02:52:23.000,28760.044177
2009:06:12:03:02:23.000,28843.486523
2009:06:12:03:12:23.000,28925.198461
2009:06:12:03:22:23.000,29005.188832
2009:06:12:03:32:23.000,29083.466233
2009:06:12:03:42:23.000,29160.039010
2009:06:12:03:52:23.000,29234.915292
2009:06:12:04:02:23.000,29308.102957
2009:06:12:04:12:23.000,29379.609666
2009:06:12:04:22:23.000,29449.442854
2009:06:12:04:32:23.000,29517.609743
2009:06:12:04:42:23.000,29584.117337
2009:06:12:04:52:23.000,29648.972437
2009:06:12:05:02:23.000,29712.181635
2009:06:12:05:12:23.000,29773.751325
2009:06:12:05:22:23.000,29833.687702
2009:06:12:05:32:23.000,29891.996769
2009:06:12:05:42:23.000,29948.684338
2009:06:12:05:52:23.000,30003.756036
2009:06:12:06:02:23.000,30057.217302
2009:06:12:06:12:23.000,30109.073400
2009:06:12:06:22:23.000,30159.329413
2009:06:12:06:32:23.000,30207.990249
2009:06:12:06:42:23.000,30255.060645
2009:06:12:06:52:23.000,30300.545164
2009:06:12:07:02:23.000,30344.448213
2009:06:12:07:12:23.000,30386.774023
2009:06:12:07:22:23.000,30427.526667
2009:06:12:07:32:23.000,30466.710054
2009:06:12:07:42:23.000,30504.327939
2009:06:12:07:52:23.000,30540.383918
2009:06:12:08:02:23.000,30574.881432
2009:06:12:08:12:23.000,30607.823770
2009:06:12:08:22:23.000,30639.214071
2009:06:12:08:32:23.000,30669.055321
2009:06:12:08:42:23.000,30697.350361
2009:06:12:08:52:23.000,30724.101883
2009:06:12:09:02:23.000,30749.312435
2009:06:12:09:12:23.000,30772.984422
2009:06:12:09:22:23.000,30795.120103
2009:06:12:09:32:23.000,30815.721597
2009:06:12:09:42:23.000,30834.790884
2009:06:12:09:52:23.000,30852.329801
2009:06:12:10:02:23.000,30868.340047
2009:06:12:10:12:23.000,30882.823184
2009:06:12:10:22:23.000,30895.780639
2009:06:12:10:32:23.000,30907.213697
2009:06:12:10:42:23.000,30917.123511
2009:06:12:10:52:23.000,30925.511097
2009:06:12:11:02:23.000,30932.377337
2009:06:12:11:12:23.000,30937.722979
2009:06:12:11:22:23.000,30941.548635
2009:06:12:11:32:23.000,30943.854786
2009:06:12:11:42:23.000,30944.641776
2009:06:12:11:52:23.000,30943.909819
2009:06:12:12:02:23.000,30941.658995
2009:06:12:12:12:23.000,30937.889248
2009:06:12:12:22:23.000,30932.600394
2009:06:12:12:32:23.000,30925.792110
2009:06:12:12:42:23.000,30917.463945
2009:06:12:12:52:23.000,30907.615310
2009:06:12:13:02:23.000,30896.245484
2009:06:12:13:12:23.000,30883.353613
2009:06:12:13:22:23.000,30868.938706
2009:06:12:13:32:23.000,30852.999639
2009:06:12:13:42:23.000,30835.535150
2009:06:12:13:52:23.000,30816.543843
2009:06:12:14:02:23.000,30796.024184
2009:06:12:14:12:23.000,30773.974502
2009:06:12:14:22:23.000,30750.392988
2009:06:12:14:32:23.000,30725.277692
2009:06:12:14:42:23.000,30698.626526
2009:06:12:14:52:23.000,30670.437260
2009:06:12:15:02:23.000,30640.707520
2009:06:12:15:12:23.000,30609.434792
2009:06:12:15:22:23.000,30576.616415
2009:06:12:15:32:23.000,30542.249582
2009:06:12:15:42:23.000,30506.331340
2009:06:12:15:52:23.000,30468.858586
2009:06:12:16:02:23.000,30429.828067
2009:06:12:16:12:23.000,30389.236380
2009:06:12:16:22:23.000,30347.079964
2009:06:12:16:32:23.000,30303.355107
2009:06:12:16:42:23.000,30258.057937
2009:06:12:16:52:23.000,30211.184428
2009:06:12:17:02:23.000,30162.730379
2009:06:12:17:12:23.000,30112.691441
2009:06:12:17:22:23.000,30061.063090
2009:06:12:17:32:23.000,30007.840638
2009:06:12:17:42:23.000,29953.019225
2009:06:12:17:52:23.000,29896.593817
2009:06:12:18:02:23.000,29838.559204
2009:06:12:18:12:23.000,29778.910000
2009:06:12:18:22:23.000,29717.640634
2009:06:12:18:32:23.000,29654.745351
2009:06:12:18:42:23.000,29590.218209
2009:06:12:18:52:23.000,29524.053074
2009:06:12:19:02:23.000,29456.243618
2009:06:12:19:12:23.000,29386.783314
2009:06:12:19:22:23.000,29315.665433
2009:06:12:19:32:23.000,29242.883041
2009:06:12:19:42:23.000,29168.428992
2009:06:12:19:52:23.000,29092.295928
2009:06:12:20:02:23.000,29014.476279
2009:06:12:20:12:23.000,28934.962229
2009:06:12:20:22:23.000,28853.745758
2009:06:12:20:32:23.000,28770.818603
2009:06:12:20:42:23.000,28686.172265
2009:06:12:20:52:23.000,28599.798003
2009:06:12:21:02:23.000,28511.686823
2009:06:12:21:12:23.000,28421.829481
2009:06:12:21:22:23.000,28330.216469
2009:06:12:21:32:23.000,28236.838013
2009:06:12:21:42:23.000,28141.684067
2009:06:12:21:52:23.000,28044.744302
2009:06:12:22:02:23.000,27946.008105
2009:06:12:22:12:23.000,27845.464565
2009:06:12:22:22:23.000,27743.102471
2009:06:12:22:32:23.000,27638.910302
2009:06:12:22:42:23.000,27532.876216
2009:06:12:22:52:23.000,27424.988056
2009:06:12:23:02:23.000,27315.233299
2009:06:12:23:12:23.000,27203.599104
2009:06:12:23:22:23.000,27090.072267
2009:06:12:23:32:23.000,26974.639216
2009:06:12:23:42:23.000,26857.286006
2009:06:12:23:52:23.000,26737.998300
2009:06:13:00:02:23.000,26616.761366
2009:06:13:00:12:23.000,26493.560059
2009:06:13:00:22:23.000,26368.378810
2009:06:13:00:32:23.000,26241.201613
2009:06:13:00:42:23.000,26112.012011
2009:06:13:00:52:23.000,25980.793083
2009:06:13:01:02:23.000,25847.527426
2009:06:13:01:12:23.000,25712.197139
2009:06:13:01:22:23.000,25574.783813
2009:06:13:01:32:23.000,25435.268516
2009:06:13:01:42:23.000,25293.631734
2009:06:13:01:52:23.000,25149.853422
2009:06:13:02:02:23.000,25003.912933
2009:06:13:02:12:23.000,24855.789016
2009:06:13:02:22:23.000,24705.459785
2009:06:13:02:32:23.000,24552.902706
2009:06:13:02:42:23.000,24398.094564
2009:06:13:02:52:23.000,24241.011443
2009:06:13:03:02:23.000,24081.628698
2009:06:13:03:12:23.000,23919.920926
2009:06:13:03:22:23.000,23755.861937
2009:06:13:03:32:23.000,23589.424727
2009:06:13:03:42:23.000,23420.581436
2009:06:13:03:52:23.000,23249.303339
2009:06:13:04:02:23.000,23075.560745
2009:06:13:04:12:23.000,22899.323046
2009:06:13:04:22:23.000,22720.558623
2009:06:13:04:32:23.000,22539.234816
2009:06:13:04:42:23.000,22355.317876
2009:06:13:04:52:23.000,22168.772923
2009:06:13:05:02:23.000,21979.563893
2009:06:13:05:12:23.000,21787.653486
2009:06:13:05:22:23.000,21593.003110
2009:06:13:05:32:23.000,21395.572823
2009:06:13:05:42:23.000,21195.321268
2009:06:13:05:52:23.000,20992.205627
2009:06:13:06:02:23.000,20786.181481
2009:06:13:06:12:23.000,20577.202838
2009:06:13:06:22:23.000,20365.221989
2009:06:13:06:32:23.000,20150.189435
2009:06:13:06:42:23.000,19932.053809
2009:06:13:06:52:23.000,19710.761771
2009:06:13:07:02:23.000,19486.257920
2009:06:13:07:12:23.000,19258.484677
2009:06:13:07:22:23.000,19027.382186
2009:06:13:07:32:23.000,18792.888205
2009:06:13:07:42:23.000,18554.937907
2009:06:13:07:52:23.000,18313.463866
2009:06:13:08:02:23.000,18068.395836
2009:06:13:08:12:23.000,17819.660626
2009:06:13:08:22:23.000,17567.181942
2009:06:13:08:32:23.000,17310.880224
2009:06:13:08:42:23.000,17050.672475
2009:06:13:08:52:23.000,16786.472103
2009:06:13:09:02:23.000,16518.188650
2009:06:13:09:12:23.000,16245.727726
2009:06:13:09:22:23.000,15968.990734
2009:06:13:09:32:23.000,15687.874683
2009:06:13:09:42:23.000,15402.272002
2009:06:13:09:52:23.000,15112.070340
2009:06:13:10:02:23.000,14817.152417
2009:06:13:10:12:23.000,14517.395762
2009:06:13:10:22:23.000,14212.672742
2009:06:13:10:32:23.000,13902.850379
2009:06:13:10:42:23.000,13587.790373
2009:06:13:10:52:23.000,13267.349198
2009:06:13:11:02:23.000,12941.378367
2009:06:13:11:12:23.000,12609.724753
2009:06:13:11:22:23.000,12272.231479
2009:06:13:11:32:23.000,11928.738896
2009:06:13:11:42:23.000,11579.086249
2009:06:13:11:52:23.000,11223.114079
2009:06:13:11:56:12.947,11084.981334
2009:06:13:16:02:05.485,4071.937253
2009:06:13:16:12:05.000,4465.567126
2009:06:13:16:22:05.000,4890.787365
2009:06:13:16:32:05.000,5332.099263
2009:06:13:16:42:05.000,5779.958254
2009:06:13:16:52:05.000,6228.451009
2009:06:13:17:02:05.000,6673.937727
2009:06:13:17:12:05.000,7114.198049
2009:06:13:17:22:05.000,7547.903378
2009:06:13:17:32:05.000,7974.290429
2009:06:13:17:42:05.000,8392.957302
2009:06:13:17:52:05.000,8803.734386
2009:06:13:18:02:05.000,9206.601752
2009:06:13:18:12:05.000,9601.635125
2009:06:13:18:22:05.000,9988.970740
2009:06:13:18:32:05.000,10368.781864
2009:06:13:18:42:05.000,10741.263323
2009:06:13:18:52:05.000,11106.620871
2009:06:13:19:02:05.000,11465.064349
2009:06:13:19:12:05.000,11816.803016
2009:06:13:19:22:05.000,12162.042477
2009:06:13:19:32:05.000,12500.982867
2009:06:13:19:42:05.000,12833.817458
2009:06:13:19:52:05.000,13160.732107
2009:06:13:20:02:05.000,13481.904898
2009:06:13:20:12:05.000,13797.506058
2009:06:13:20:22:05.000,14107.698005
2009:06:13:20:32:05.000,14412.635653
2009:06:13:20:42:05.000,14712.466489
2009:06:13:20:52:05.000,15007.330990
2009:06:13:21:02:05.000,15297.362913
2009:06:13:21:12:05.000,15582.689624
2009:06:13:21:22:05.000,15863.432430
2009:06:13:21:32:05.000,16139.706875
2009:06:13:21:42:05.000,16411.623159
2009:06:13:21:52:05.000,16679.286286
2009:06:13:22:02:05.000,16942.796453
2009:06:13:22:12:05.000,17202.249300
2009:06:13:22:22:05.000,17457.736165
2009:06:13:22:32:05.000,17709.344330
2009:06:13:22:42:05.000,17957.157246
2009:06:13:22:52:05.000,18201.254732
2009:06:13:23:02:05.000,18441.713256
2009:06:13:23:12:05.000,18678.605999
2009:06:13:23:22:05.000,18912.003113
2009:06:13:23:32:05.000,19141.971870
2009:06:13:23:42:05.000,19368.576814
2009:06:13:23:52:05.000,19591.879907
2009:06:14:00:02:05.000,19811.940660
2009:06:14:00:12:05.000,20028.816268
2009:06:14:00:22:05.000,20242.561705
2009:06:14:00:32:05.000,20453.229909
2009:06:14:00:42:05.000,20660.871779
2009:06:14:00:52:05.000,20865.536347
2009:06:14:01:02:05.000,21067.270848
2009:06:14:01:12:05.000,21266.120808
2009:06:14:01:22:05.000,21462.130129
2009:06:14:01:32:05.000,21655.341160
2009:06:14:01:42:05.000,21845.794771
2009:06:14:01:52:05.000,22033.530424
2009:06:14:02:02:05.000,22218.586230
2009:06:14:02:12:05.000,22400.999000
2009:06:14:02:22:05.000,22580.804360
2009:06:14:02:32:05.000,22758.036713
2009:06:14:02:42:05.000,22932.729350
2009:06:14:02:52:05.000,23104.914485
2009:06:14:03:02:05.000,23274.623296
2009:06:14:03:12:05.000,23441.885972
2009:06:14:03:22:05.000,23606.731752
2009:06:14:03:32:05.000,23769.188960
2009:06:14:03:42:05.000,23929.285047
2009:06:14:03:52:05.000,24087.046619
2009:06:14:04:02:05.000,24242.499475
2009:06:14:04:12:05.000,24395.668636
2009:06:14:04:22:05.000,24546.578360
2009:06:14:04:32:05.000,24695.252224
2009:06:14:04:42:05.000,24841.713070
2009:06:14:04:52:05.000,24985.983086
2009:06:14:05:02:05.000,25128.083813
2009:06:14:05:12:05.000,25268.036170
2009:06:14:05:22:05.000,25405.860476
2009:06:14:05:32:05.000,25541.576470
2009:06:14:05:42:05.000,25675.203330
2009:06:14:05:52:05.000,25806.759693
2009:06:14:06:02:05.000,25936.263673
2009:06:14:06:12:05.000,26063.732878
2009:06:14:06:22:05.000,26189.184426
2009:06:14:06:32:05.000,26312.634960
2009:06:14:06:42:05.000,26434.100665
2009:06:14:06:52:05.000,26553.597271
2009:06:14:07:02:05.000,26671.140105
2009:06:14:07:12:05.000,26786.744049
2009:06:14:07:22:05.000,26900.423585
2009:06:14:07:32:05.000,27012.192805
2009:06:14:07:42:05.000,27122.065418
2009:06:14:07:52:05.000,27230.054759
2009:06:14:08:02:05.000,27336.173806
2009:06:14:08:12:05.000,27440.435184
2009:06:14:08:22:05.000,27542.851178
2009:06:14:08:32:05.000,27643.433740
2009:06:14:08:42:05.000,27742.194500
2009:06:14:08:52:05.000,27839.144774
2009:06:14:09:02:05.000,27934.295570
2009:06:14:09:12:05.000,28027.657601
2009:06:14:09:22:05.000,28119.241285
2009:06:14:09:32:05.000,28209.056760
2009:06:14:09:42:05.000,28297.113877
2009:06:14:09:52:05.000,28383.422243
2009:06:14:10:02:05.000,28467.991175
2009:06:14:10:12:05.000,28550.829743
2009:06:14:10:22:05.000,28631.946764
2009:06:14:10:32:05.000,28711.350809
2009:06:14:10:42:05.000,28789.050211
2009:06:14:10:52:05.000,28865.053064
2009:06:14:11:02:05.000,28939.367236
2009:06:14:11:12:05.000,29012.000367
2009:06:14:11:22:05.000,29082.959877
2009:06:14:11:32:05.000,29152.252971
2009:06:14:11:42:05.000,29219.886641
2009:06:14:11:52:05.000,29285.867672
2009:06:14:12:02:05.000,29350.202645
2009:06:14:12:12:05.000,29412.897942
2009:06:14:12:22:05.000,29473.959747
2009:06:14:12:32:05.000,29533.394053
2009:06:14:12:42:05.000,29591.206658
2009:06:14:12:52:05.000,29647.403189
2009:06:14:13:02:05.000,29701.989076
2009:06:14:13:12:05.000,29754.969572
2009:06:14:13:22:05.000,29806.349755
2009:06:14:13:32:05.000,29856.134527
2009:06:14:13:42:05.000,29904.328620
2009:06:14:13:52:05.000,29950.936597
2009:06:14:14:02:05.000,29995.962851
2009:06:14:14:12:05.000,30039.411614
2009:06:14:14:22:05.000,30081.286955
2009:06:14:14:32:05.000,30121.592783
2009:06:14:14:42:05.000,30160.332848
2009:06:14:14:52:05.000,30197.510744
2009:06:14:15:02:05.000,30233.129912
2009:06:14:15:12:05.000,30267.193639
2009:06:14:15:22:05.000,30299.705062
2009:06:14:15:32:05.000,30330.667168
2009:06:14:15:42:05.000,30360.082797
2009:06:14:15:52:05.000,30387.954642
2009:06:14:16:02:05.000,30414.285249
2009:06:14:16:12:05.000,30439.077028
2009:06:14:16:22:05.000,30462.332236
2009:06:14:16:32:05.000,30484.052995
2009:06:14:16:42:05.000,30504.241283
2009:06:14:16:52:05.000,30522.898942
2009:06:14:17:02:05.000,30540.027673
2009:06:14:17:12:05.000,30555.629040
2009:06:14:17:22:05.000,30569.704469
2009:06:14:17:32:05.000,30582.255251
2009:06:14:17:42:05.000,30593.282540
2009:06:14:17:52:05.000,30602.787357
2009:06:14:18:02:05.000,30610.770585
2009:06:14:18:12:05.000,30617.232976
2009:06:14:18:22:05.000,30622.175147
2009:06:14:18:32:05.000,30625.597579
2009:06:14:18:42:05.000,30627.500624
2009:06:14:18:52:05.000,30627.884498
2009:06:14:19:02:05.000,30626.749284
2009:06:14:19:12:05.000,30624.094932
2009:06:14:19:22:05.000,30619.921262
2009:06:14:19:32:05.000,30614.227955
2009:06:14:19:42:05.000,30607.014565
2009:06:14:19:52:05.000,30598.280507
2009:06:14:20:02:05.000,30588.025066
2009:06:14:20:12:05.000,30576.247391
2009:06:14:20:22:05.000,30562.946499
2009:06:14:20:32:05.000,30548.121268
2009:06:14:20:42:05.000,30531.770444
2009:06:14:20:52:05.000,30513.892635
2009:06:14:21:02:05.000,30494.486313
2009:06:14:21:12:05.000,30473.549814
2009:06:14:21:22:05.000,30451.081332
2009:06:14:21:32:05.000,30427.078924
2009:06:14:21:42:05.000,30401.540509
2009:06:14:21:52:05.000,30374.463861
2009:06:14:22:02:05.000,30345.846615
2009:06:14:22:12:05.000,30315.686261
2009:06:14:22:22:05.000,30283.980144
2009:06:14:22:32:05.000,30250.725465
2009:06:14:22:42:05.000,30215.919280
2009:06:14:22:52:05.000,30179.558487
2009:06:14:23:02:05.000,30141.639842
2009:06:14:23:12:05.000,30102.159948
2009:06:14:23:22:05.000,30061.115253
2009:06:14:23:32:05.000,30018.502051
2009:06:14:23:42:05.000,29974.316477
2009:06:14:23:52:05.000,29928.554508
2009:06:15:00:02:05.000,29881.211960
2009:06:15:00:12:05.000,29832.284484
2009:06:15:00:22:05.000,29781.767567
2009:06:15:00:32:05.000,29729.656526
2009:06:15:00:42:05.000,29675.946511
2009:06:15:00:52:05.000,29620.632494
2009:06:15:01:02:05.000,29563.709275
2009:06:15:01:12:05.000,29505.171474
2009:06:15:01:22:05.000,29445.013529
2009:06:15:01:32:05.000,29383.229693
2009:06:15:01:42:05.000,29319.814033
2009:06:15:01:52:05.000,29254.760429
2009:06:15:02:02:05.000,29188.062551
2009:06:15:02:12:05.000,29119.713885
2009:06:15:02:22:05.000,29049.707712
2009:06:15:02:32:05.000,28978.037106
2009:06:15:02:42:05.000,28904.694931
2009:06:15:02:52:05.000,28829.673839
2009:06:15:03:02:05.000,28752.966261
2009:06:15:03:12:05.000,28674.564405
2009:06:15:03:22:05.000,28594.460254
2009:06:15:03:32:05.000,28512.645555
2009:06:15:03:42:05.000,28429.111820
2009:06:15:03:52:05.000,28343.850316
2009:06:15:04:02:05.000,28256.852062
2009:06:15:04:12:05.000,28168.107822
2009:06:15:04:22:05.000,28077.608101
2009:06:15:04:32:05.000,27985.343135
2009:06:15:04:42:05.000,27891.302889
2009:06:15:04:52:05.000,27795.477054
2009:06:15:05:02:05.000,27697.855012
2009:06:15:05:12:05.000,27598.425872
2009:06:15:05:22:05.000,27497.178436
2009:06:15:05:32:05.000,27394.101194
2009:06:15:05:42:05.000,27289.182317
2009:06:15:05:52:05.000,27182.409650
2009:06:15:06:02:05.000,27073.770703
2009:06:15:06:12:05.000,26963.252640
2009:06:15:06:22:05.000,26850.842268
2009:06:15:06:32:05.000,26736.526031
2009:06:15:06:42:05.000,26620.289996
2009:06:15:06:52:05.000,26502.119842
2009:06:15:07:02:05.000,26382.000852
2009:06:15:07:12:05.000,26259.917894
2009:06:15:07:22:05.000,26135.855416
2009:06:15:07:32:05.000,26009.797437
2009:06:15:07:42:05.000,25881.727498
2009:06:15:07:52:05.000,25751.628701
2009:06:15:08:02:05.000,25619.483661
2009:06:15:08:12:05.000,25485.274496
2009:06:15:08:22:05.000,25348.982812
2009:06:15:08:32:05.000,25210.589686
2009:06:15:08:42:05.000,25070.075644
2009:06:15:08:52:05.000,24927.420648
2009:06:15:09:02:05.000,24782.604072
2009:06:15:09:12:05.000,24635.604683
2009:06:15:09:22:05.000,24486.400618
2009:06:15:09:32:05.000,24334.969362
2009:06:15:09:42:05.000,24181.287722
2009:06:15:09:52:05.000,24025.331818
2009:06:15:10:02:05.000,23867.077000
2009:06:15:10:12:05.000,23706.497903
2009:06:15:10:22:05.000,23543.568361
2009:06:15:10:32:05.000,23378.261392
2009:06:15:10:42:05.000,23210.549165
2009:06:15:10:52:05.000,23040.402964
2009:06:15:11:02:05.000,22867.793154
2009:06:15:11:12:05.000,22692.689142
2009:06:15:11:22:05.000,22515.059337
2009:06:15:11:32:05.000,22334.871106
2009:06:15:11:42:05.000,22152.090733
2009:06:15:11:52:05.000,21966.683368
2009:06:15:12:02:05.000,21778.612997
2009:06:15:12:12:05.000,21587.842318
2009:06:15:12:22:05.000,21394.332791
2009:06:15:12:32:05.000,21198.044509
2009:06:15:12:42:05.000,20998.936151
2009:06:15:12:52:05.000,20796.964921
2009:06:15:13:02:05.000,20592.086472
2009:06:15:13:12:05.000,20384.254837
2009:06:15:13:22:05.000,20173.422346
2009:06:15:13:32:05.000,19959.539548
2009:06:15:13:42:05.000,19742.555116
2009:06:15:13:52:05.000,19522.415782
2009:06:15:14:02:05.000,19299.066148
2009:06:15:14:12:05.000,19072.448712
2009:06:15:14:22:05.000,18842.503665
2009:06:15:14:32:05.000,18609.168803
2009:06:15:14:42:05.000,18372.379397
2009:06:15:14:52:05.000,18132.068061
2009:06:15:15:02:05.000,17888.164614
2009:06:15:15:12:05.000,17640.595932
2009:06:15:15:22:05.000,17389.285814
2009:06:15:15:32:05.000,17134.154733
2009:06:15:15:42:05.000,16875.119797
2009:06:15:15:52:05.000,16612.094479
2009:06:15:16:02:05.000,16344.988459
2009:06:15:16:12:05.000,16073.707434
2009:06:15:16:22:05.000,15798.152918
2009:06:15:16:32:05.000,15518.222054
2009:06:15:16:42:05.000,15233.807440
2009:06:15:16:52:05.000,14944.796840
2009:06:15:17:02:05.000,14651.073167
2009:06:15:17:12:05.000,14352.514226
2009:06:15:17:22:05.000,14048.992626
2009:06:15:17:32:05.000,13740.375712
2009:06:15:17:42:05.000,13426.525577
2009:06:15:17:52:05.000,13107.299213
2009:06:15:18:02:05.000,12782.548652
