"Time (YYYY:MM:DD)","Range (km)"
2018:08:05:20:02:49.000,3056.579369
2018:08:05:20:12:49.000,3145.953802
2018:08:05:20:22:49.000,3271.551571
2018:08:05:20:32:49.000,3427.494299
2018:08:05:20:42:49.000,3607.510999
2018:08:05:20:52:49.000,3805.499589
2018:08:05:21:02:49.000,4015.851001
2018:08:05:21:12:49.000,4233.583445
2018:08:05:21:20:41.308,4407.312106
2018:08:06:02:26:35.876,4407.311990
2018:08:06:02:36:35.000,4187.173062
2018:08:06:02:46:35.000,3970.617785
2018:08:06:02:56:35.000,3762.442262
2018:08:06:03:06:35.000,3567.765080
2018:08:06:03:16:35.000,3392.316043
2018:08:06:03:26:35.000,3242.267555
2018:08:06:03:36:35.000,3123.862555
2018:08:06:03:46:35.000,3042.803280
2018:08:06:03:56:35.000,3003.462220
2018:08:06:04:06:35.000,3008.116364
2018:08:06:04:16:35.000,3056.490738
2018:08:06:04:26:35.000,3145.815672
2018:08:06:04:36:35.000,3271.370878
2018:08:06:04:46:35.000,3427.278933
2018:08:06:04:56:35.000,3607.268940
2018:08:06:05:06:35.000,3805.238346
2018:08:06:05:16:35.000,4015.577337
2018:08:06:05:26:35.000,4233.303292
2018:08:06:05:34:28.072,4407.312038
2018:08:06:10:40:22.639,4407.311975
2018:08:06:10:50:22.000,4187.086371
2018:08:06:11:00:22.000,3970.533462
2018:08:06:11:10:22.000,3762.362204
2018:08:06:11:20:22.000,3567.691442
2018:08:06:11:30:22.000,3392.251199
2018:08:06:11:40:22.000,3242.213999
2018:08:06:11:50:22.000,3123.822703
2018:08:06:12:00:22.000,3042.779189
2018:08:06:12:10:22.000,3003.455258
2018:08:06:12:20:22.000,3008.126948
2018:08:06:12:30:22.000,3056.518253
2018:08:06:12:40:22.000,3145.858592
2018:08:06:12:50:22.000,3271.427053
2018:08:06:13:00:22.000,3427.345917
2018:08:06:13:10:22.000,3607.344254
2018:08:06:13:20:22.000,3805.319658
2018:08:06:13:30:22.000,4015.662543
2018:08:06:13:40:22.000,4233.390546
2018:08:06:13:48:14.829,4407.310406
2018:08:06:18:54:09.399,4407.312105
2018:08:06:19:04:09.000,4186.998834
2018:08:06:19:14:09.000,3970.448318
2018:08:06:19:24:09.000,3762.281369
2018:08:06:19:34:09.000,3567.617090
2018:08:06:19:44:09.000,3392.185729
2018:08:06:19:54:09.000,3242.159928
2018:08:06:20:04:09.000,3123.782473
2018:08:06:20:14:09.000,3042.754874
2018:08:06:20:24:09.000,3003.448238
2018:08:06:20:34:09.000,3008.137647
2018:08:06:20:44:09.000,3056.546044
2018:08:06:20:54:09.000,3145.901936
2018:08:06:21:04:09.000,3271.483781
2018:08:06:21:14:09.000,3427.413555
2018:08:06:21:24:09.000,3607.420302
2018:08:06:21:34:09.000,3805.401758
2018:08:06:21:44:09.000,4015.748573
2018:08:06:21:54:09.000,4233.478642
2018:08:06:22:02:01.593,4407.312106
2018:08:07:03:07:56.157,4407.312015
2018:08:07:03:17:56.000,4186.910481
2018:08:07:03:27:56.000,3970.362382
2018:08:07:03:37:56.000,3762.199785
2018:08:07:03:47:56.000,3567.542052
2018:08:07:03:57:56.000,3392.119657
2018:08:07:04:07:56.000,3242.105364
2018:08:07:04:17:56.000,3123.741878
2018:08:07:04:27:56.000,3042.730344
2018:08:07:04:37:56.000,3003.441165
2018:08:07:04:47:56.000,3008.148454
2018:08:07:04:57:56.000,3056.574102
2018:08:07:05:07:56.000,3145.945689
2018:08:07:05:17:56.000,3271.541038
2018:08:07:05:27:56.000,3427.481823
2018:08:07:05:37:56.000,3607.497054
2018:08:07:05:47:56.000,3805.484617
2018:08:07:05:57:56.000,4015.835396
2018:08:07:06:07:56.000,4233.567547
2018:08:07:06:15:48.351,4407.312003
2018:08:07:11:21:42.913,4407.312106
2018:08:07:11:31:42.000,4187.186683
2018:08:07:11:41:42.000,3970.630957
2018:08:07:11:51:42.000,3762.454692
2018:08:07:12:01:42.000,3567.776442
2018:08:07:12:11:42.000,3392.325980
2018:08:07:12:21:42.000,3242.275700
2018:08:07:12:31:42.000,3123.868556
2018:08:07:12:41:42.000,3042.806850
2018:08:07:12:51:42.000,3003.463179
2018:08:07:13:01:42.000,3008.114678
2018:08:07:13:11:42.000,3056.486531
2018:08:07:13:21:42.000,3145.809199
2018:08:07:13:31:42.000,3271.362483
2018:08:07:13:41:42.000,3427.268999
2018:08:07:13:51:42.000,3607.257847
2018:08:07:14:01:42.000,3805.226447
2018:08:07:14:11:42.000,4015.564946
2018:08:07:14:21:42.000,4233.290681
2018:08:07:14:29:35.106,4407.312098
2018:08:07:19:35:29.671,4407.310559
2018:08:07:19:45:29.000,4187.096820
2018:08:07:19:55:29.000,3970.543553
2018:08:07:20:05:29.000,3762.371715
2018:08:07:20:15:29.000,3567.700124
2018:08:07:20:25:29.000,3392.258781
2018:08:07:20:35:29.000,3242.220203
2018:08:07:20:45:29.000,3123.827267
2018:08:07:20:55:29.000,3042.781897
2018:08:07:21:05:29.000,3003.455977
2018:08:07:21:15:29.000,3008.125660
2018:08:07:21:25:29.000,3056.515055
2018:08:07:21:35:29.000,3145.853683
2018:08:07:21:45:29.000,3271.420699
2018:08:07:21:55:29.000,3427.338409
2018:08:07:22:05:29.000,3607.335883
2018:08:07:22:15:29.000,3805.310691
2018:08:07:22:25:29.000,4015.653219
2018:08:07:22:35:29.000,4233.381071
2018:08:07:22:43:21.858,4407.311571
2018:08:08:03:49:16.419,4407.312053
2018:08:08:03:59:16.000,4187.006280
2018:08:08:04:09:16.000,3970.455494
2018:08:08:04:19:16.000,3762.288118
2018:08:08:04:29:16.000,3567.623237
2018:08:08:04:39:16.000,3392.191085
2018:08:08:04:49:16.000,3242.164300
2018:08:08:04:59:16.000,3123.785679
2018:08:08:05:09:16.000,3042.756768
2018:08:08:05:19:16.000,3003.448733
2018:08:08:05:29:16.000,3008.136734
2018:08:08:05:39:16.000,3056.543800
2018:08:08:05:49:16.000,3145.898504
2018:08:08:05:59:16.000,3271.479352
2018:08:08:06:09:16.000,3427.408337
2018:08:08:06:19:16.000,3607.414498
2018:08:08:06:29:16.000,3805.395558
2018:08:08:06:39:16.000,4015.742142
2018:08:08:06:49:16.000,4233.472122
2018:08:08:06:57:08.611,4407.311986
2018:08:08:12:03:03.170,4407.312106
2018:08:08:12:13:03.000,4186.915124
2018:08:08:12:23:03.000,3970.366838
2018:08:08:12:33:03.000,3762.203957
2018:08:08:12:43:03.000,3567.545836
2018:08:08:12:53:03.000,3392.122938
2018:08:08:13:03:03.000,3242.108028
2018:08:08:13:13:03.000,3123.743820
2018:08:08:13:23:03.000,3042.731480
2018:08:08:13:33:03.000,3003.441451
2018:08:08:13:43:03.000,3008.147893
2018:08:08:13:53:03.000,3056.572747
2018:08:08:14:03:03.000,3145.943633
2018:08:08:14:13:03.000,3271.538401
2018:08:08:14:23:03.000,3427.478734
2018:08:08:14:33:03.000,3607.493637
2018:08:08:14:43:03.000,3805.480987
2018:08:08:14:53:03.000,4015.831651
2018:08:08:15:03:03.000,4233.563772
2018:08:08:15:10:55.361,4407.312065
2018:08:08:20:16:49.921,4407.311293
2018:08:08:20:26:49.000,4187.188753
2018:08:08:20:36:49.000,3970.632917
2018:08:08:20:46:49.000,3762.456503
2018:08:08:20:56:49.000,3567.778059
2018:08:08:21:06:49.000,3392.327360
2018:08:08:21:16:49.000,3242.276800
2018:08:08:21:26:49.000,3123.869341
2018:08:08:21:36:49.000,3042.807295
2018:08:08:21:46:49.000,3003.463276
2018:08:08:21:56:49.000,3008.114440
2018:08:08:22:06:49.000,3056.485990
2018:08:08:22:16:49.000,3145.808402
2018:08:08:22:26:49.000,3271.361485
2018:08:08:22:36:49.000,3427.267856
2018:08:08:22:46:49.000,3607.256610
2018:08:08:22:56:49.000,3805.225163
2018:08:08:23:06:49.000,4015.563653
2018:08:08:23:16:49.000,4233.289409
2018:08:08:23:24:42.106,4407.310728
2018:08:09:04:30:36.667,4407.312090
2018:08:09:04:40:36.000,4187.096578
2018:08:09:04:50:36.000,3970.543272
2018:08:09:05:00:36.000,3762.371405
2018:08:09:05:10:36.000,3567.699797
2018:08:09:05:20:36.000,3392.258456
2018:08:09:05:30:36.000,3242.219902
2018:08:09:05:40:36.000,3123.827015
2018:08:09:05:50:36.000,3042.781722
2018:08:09:06:00:36.000,3003.455905
2018:08:09:06:10:36.000,3008.125710
2018:08:09:06:20:36.000,3056.515241
2018:08:09:06:30:36.000,3145.854010
2018:08:09:06:40:36.000,3271.421164
2018:08:09:06:50:36.000,3427.339003
2018:08:09:07:00:36.000,3607.336593
2018:08:09:07:10:36.000,3805.311501
2018:08:09:07:20:36.000,4015.654113
2018:08:09:07:30:36.000,4233.382030
2018:08:09:07:38:28.857,4407.312106
2018:08:09:12:44:23.414,4407.311996
2018:08:09:12:54:23.000,4187.004015
2018:08:09:13:04:23.000,3970.453253
2018:08:09:13:14:23.000,3762.285955
2018:08:09:13:24:23.000,3567.621214
2018:08:09:13:34:23.000,3392.189273
2018:08:09:13:44:23.000,3242.162777
2018:08:09:13:54:23.000,3123.784525
2018:08:09:14:04:23.000,3042.756054
2018:08:09:14:14:23.000,3003.448514
2018:08:09:14:24:23.000,3008.137037
2018:08:09:14:34:23.000,3056.544621
2018:08:09:14:44:23.000,3145.899810
2018:08:09:14:54:23.000,3271.481089
2018:08:09:15:04:23.000,3427.410440
2018:08:09:15:14:23.000,3607.416896
2018:08:09:15:24:23.000,3805.398182
2018:08:09:15:34:23.000,4015.744928
2018:08:09:15:44:23.000,4233.475012
2018:08:09:15:52:15.603,4407.312025
2018:08:09:20:58:10.159,4407.312106
2018:08:09:21:08:10.000,4186.911154
2018:08:09:21:18:10.000,3970.362947
2018:08:09:21:28:10.000,3762.200235
2018:08:09:21:38:10.000,3567.542385
2018:08:09:21:48:10.000,3392.119877
2018:08:09:21:58:10.000,3242.105481
2018:08:09:22:08:10.000,3123.741910
2018:08:09:22:18:10.000,3042.730317
2018:08:09:22:28:10.000,3003.441110
2018:08:09:22:38:10.000,3008.148408
2018:08:09:22:48:10.000,3056.574099
2018:08:09:22:58:10.000,3145.945757
2018:08:09:23:08:10.000,3271.541201
2018:08:09:23:18:10.000,3427.482095
2018:08:09:23:28:10.000,3607.497441
2018:08:09:23:38:10.000,3805.485120
2018:08:09:23:48:10.000,4015.836011
2018:08:09:23:58:10.000,4233.568265
2018:08:10:00:06:02.344,4407.310357
2018:08:10:05:11:56.909,4407.310358
2018:08:10:05:21:56.000,4187.183419
2018:08:10:05:31:56.000,3970.627707
2018:08:10:05:41:56.000,3762.451536
2018:08:10:05:51:56.000,3567.773473
2018:08:10:06:01:56.000,3392.323306
2018:08:10:06:11:56.000,3242.273439
2018:08:10:06:21:56.000,3123.866832
2018:08:10:06:31:56.000,3042.805775
2018:08:10:06:41:56.000,3003.462840
2018:08:10:06:51:56.000,3008.115123
2018:08:10:07:01:56.000,3056.487761
2018:08:10:07:11:56.000,3145.811171
2018:08:10:07:21:56.000,3271.365120
2018:08:10:07:31:56.000,3427.272205
2018:08:10:07:41:56.000,3607.261518
2018:08:10:07:51:56.000,3805.230480
2018:08:10:08:01:56.000,4015.569243
2018:08:10:08:11:56.000,4233.295154
2018:08:10:08:19:49.094,4407.312106
2018:08:10:13:25:43.649,4407.312026
2018:08:10:13:35:43.000,4187.090242
2018:08:10:13:45:43.000,3970.537097
2018:08:10:13:55:43.000,3762.365529
2018:08:10:14:05:43.000,3567.694382
2018:08:10:14:15:43.000,3392.253680
2018:08:10:14:25:43.000,3242.215952
2018:08:10:14:35:43.000,3123.824074
2018:08:10:14:45:43.000,3042.779947
2018:08:10:14:55:43.000,3003.455402
2018:08:10:15:05:43.000,3008.126517
2018:08:10:15:15:43.000,3056.517316
2018:08:10:15:25:43.000,3145.857243
2018:08:10:15:35:43.000,3271.425399
2018:08:10:15:45:43.000,3427.344058
2018:08:10:15:55:43.000,3607.342285
2018:08:10:16:05:43.000,3805.317656
2018:08:10:16:15:43.000,4015.660572
2018:08:10:16:25:43.000,4233.388656
2018:08:10:16:33:35.838,4407.311995
2018:08:10:21:39:30.394,4407.312106
2018:08:10:21:49:30.000,4186.997057
2018:08:10:21:59:30.000,3970.446481
2018:08:10:22:09:30.000,3762.279521
2018:08:10:22:19:30.000,3567.615294
2018:08:10:22:29:30.000,3392.184059
2018:08:10:22:39:30.000,3242.158473
2018:08:10:22:49:30.000,3123.781326
2018:08:10:22:59:30.000,3042.754129
2018:08:10:23:09:30.000,3003.447975
2018:08:10:23:19:30.000,3008.137920
2018:08:10:23:29:30.000,3056.546877
2018:08:10:23:39:30.000,3145.903318
2018:08:10:23:49:30.000,3271.485674
2018:08:10:23:59:30.000,3427.415904
2018:08:11:00:09:30.000,3607.423040
2018:08:11:00:19:30.000,3805.404816
2018:08:11:00:29:30.000,4015.751881
2018:08:11:00:39:30.000,4233.482134
2018:08:11:00:47:22.584,4407.312090
2018:08:11:05:53:17.143,4407.310744
2018:08:11:06:03:17.000,4186.903963
2018:08:11:06:13:17.000,3970.355957
2018:08:11:06:23:17.000,3762.193603
2018:08:11:06:33:17.000,3567.536291
2018:08:11:06:43:17.000,3392.114518
2018:08:11:06:53:17.000,3242.101062
2018:08:11:07:03:17.000,3123.738633
2018:08:11:07:13:17.000,3042.728350
2018:08:11:07:23:17.000,3003.440566
2018:08:11:07:33:17.000,3008.149319
2018:08:11:07:43:17.000,3056.576412
2018:08:11:07:53:17.000,3145.949344
2018:08:11:08:03:17.000,3271.545882
2018:08:11:08:13:17.000,3427.487666
2018:08:11:08:23:17.000,3607.503696
2018:08:11:08:33:17.000,3805.491866
2018:08:11:08:43:17.000,4015.843072
2018:08:11:08:53:17.000,4233.575488
2018:08:11:09:01:09.327,4407.311271
2018:08:11:14:07:03.885,4407.312066
2018:08:11:14:17:03.000,4187.176392
2018:08:11:14:27:03.000,3970.620885
2018:08:11:14:37:03.000,3762.445071
2018:08:11:14:47:03.000,3567.767540
2018:08:11:14:57:03.000,3392.318095
2018:08:11:15:07:03.000,3242.269149
2018:08:11:15:17:03.000,3123.863655
2018:08:11:15:27:03.000,3042.803873
2018:08:11:15:37:03.000,3003.462318
2018:08:11:15:47:03.000,3008.116009
2018:08:11:15:57:03.000,3056.490001
2018:08:11:16:07:03.000,3145.814638
2018:08:11:16:17:03.000,3271.369638
2018:08:11:16:27:03.000,3427.277575
2018:08:11:16:37:03.000,3607.267538
2018:08:11:16:47:03.000,3805.236964
2018:08:11:16:57:03.000,4015.576022
2018:08:11:17:07:03.000,4233.302080
2018:08:11:17:14:56.075,4407.312106
2018:08:11:22:20:50.632,4407.311986
2018:08:11:22:30:50.000,4187.083775
2018:08:11:22:40:50.000,3970.530827
2018:08:11:22:50:50.000,3762.359598
2018:08:11:23:00:50.000,3567.688947
2018:08:11:23:10:50.000,3392.248915
2018:08:11:23:20:50.000,3242.212037
2018:08:11:23:30:50.000,3123.821181
2018:08:11:23:40:50.000,3042.778221
2018:08:11:23:50:50.000,3003.454936
2018:08:12:00:00:50.000,3008.127333
2018:08:12:00:10:50.000,3056.519360
2018:08:12:00:20:50.000,3145.860397
2018:08:12:00:30:50.000,3271.429498
2018:08:12:00:40:50.000,3427.348922
2018:08:12:00:50:50.000,3607.347728
2018:08:12:01:00:50.000,3805.323509
2018:08:12:01:10:50.000,4015.666681
2018:08:12:01:20:50.000,4233.394887
2018:08:12:01:28:42.822,4407.312052
2018:08:12:06:34:37.380,4407.311595
2018:08:12:06:44:37.000,4186.991541
2018:08:12:06:54:37.000,3970.441144
2018:08:12:07:04:37.000,3762.274483
2018:08:12:07:14:37.000,3567.610688
2018:08:12:07:24:37.000,3392.180030
2018:08:12:07:34:37.000,3242.155171
2018:08:12:07:44:37.000,3123.778895
2018:08:12:07:54:37.000,3042.752687
2018:08:12:08:04:37.000,3003.447595
2018:08:12:08:14:37.000,3008.138616
2018:08:12:08:24:37.000,3056.548600
2018:08:12:08:34:37.000,3145.905964
2018:08:12:08:44:37.000,3271.489104
2018:08:12:08:54:37.000,3427.419962
2018:08:12:09:04:37.000,3607.427570
2018:08:12:09:14:37.000,3805.409674
2018:08:12:09:24:37.000,4015.756940
2018:08:12:09:34:37.000,4233.487282
2018:08:12:09:42:29.565,4407.310547
2018:08:12:14:48:24.128,4407.312099
2018:08:12:14:58:24.000,4186.899777
2018:08:12:15:08:24.000,3970.351921
2018:08:12:15:18:24.000,3762.189807
2018:08:12:15:28:24.000,3567.532835
2018:08:12:15:38:24.000,3392.111507
2018:08:12:15:48:24.000,3242.098607
2018:08:12:15:58:24.000,3123.736836
2018:08:12:16:08:24.000,3042.727294
2018:08:12:16:18:24.000,3003.440300
2018:08:12:16:28:24.000,3008.149848
2018:08:12:16:38:24.000,3056.577694
2018:08:12:16:48:24.000,3145.951296
2018:08:12:16:58:24.000,3271.548398
2018:08:12:17:08:24.000,3427.490627
2018:08:12:17:18:24.000,3607.506987
2018:08:12:17:28:24.000,3805.495379
2018:08:12:17:38:24.000,4015.846713
2018:08:12:17:48:24.000,4233.579178
2018:08:12:17:56:16.319,4407.312106
2018:08:12:23:02:10.878,4407.312004
2018:08:12:23:12:10.000,4187.173897
2018:08:12:23:22:10.000,3970.618501
2018:08:12:23:32:10.000,3762.442850
2018:08:12:23:42:10.000,3567.765537
2018:08:12:23:52:10.000,3392.316370
2018:08:13:00:02:10.000,3242.267761
2018:08:13:00:12:10.000,3123.862656
2018:08:13:00:22:10.000,3042.803302
2018:08:13:00:32:10.000,3003.462194
2018:08:13:00:42:10.000,3008.116327
2018:08:13:00:52:10.000,3056.490727
2018:08:13:01:02:10.000,3145.815719
2018:08:13:01:12:10.000,3271.371008
2018:08:13:01:22:10.000,3427.279163
2018:08:13:01:32:10.000,3607.269280
2018:08:13:01:42:10.000,3805.238798
2018:08:13:01:52:10.000,4015.577898
2018:08:13:02:02:10.000,4233.303954
2018:08:13:02:10:03.070,4407.312014
2018:08:13:07:15:57.630,4407.312106
2018:08:13:07:25:57.000,4187.083312
2018:08:13:07:35:57.000,3970.530426
2018:08:13:07:45:57.000,3762.359265
2018:08:13:07:55:57.000,3567.688687
2018:08:13:08:05:57.000,3392.248729
2018:08:13:08:15:57.000,3242.211923
2018:08:13:08:25:57.000,3123.821134
2018:08:13:08:35:57.000,3042.778228
2018:08:13:08:45:57.000,3003.454981
2018:08:13:08:55:57.000,3008.127397
2018:08:13:09:05:57.000,3056.519423
2018:08:13:09:15:57.000,3145.860440
2018:08:13:09:25:57.000,3271.429505
2018:08:13:09:35:57.000,3427.348881
2018:08:13:09:45:57.000,3607.347632
2018:08:13:09:55:57.000,3805.323353
2018:08:13:10:05:57.000,4015.666465
2018:08:13:10:15:57.000,4233.394614
2018:08:13:10:23:49.823,4407.312105
2018:08:13:15:29:44.389,4407.310413
2018:08:13:15:39:44.000,4186.993422
2018:08:13:15:49:44.000,3970.443029
2018:08:13:15:59:44.000,3762.276326
2018:08:13:16:09:44.000,3567.612434
2018:08:13:16:19:44.000,3392.181615
2018:08:13:16:29:44.000,3242.156524
2018:08:13:16:39:44.000,3123.779941
2018:08:13:16:49:44.000,3042.753357
2018:08:13:16:59:44.000,3003.447833
2018:08:13:17:09:44.000,3008.138389
2018:08:13:17:19:44.000,3056.547902
2018:08:13:17:29:44.000,3145.904817
2018:08:13:17:39:44.000,3271.487549
2018:08:13:17:49:44.000,3427.418054
2018:08:13:17:59:44.000,3607.425370
2018:08:13:18:09:44.000,3805.407242
2018:08:13:18:19:44.000,4015.754334
2018:08:13:18:29:44.000,4233.484555
2018:08:13:18:37:36.577,4407.311949
2018:08:13:23:43:31.140,4407.312039
2018:08:13:23:53:31.000,4186.904288
2018:08:14:00:03:31.000,3970.356369
2018:08:14:00:13:31.000,3762.194088
2018:08:14:00:23:31.000,3567.536827
2018:08:14:00:33:31.000,3392.115073
2018:08:14:00:43:31.000,3242.101599
2018:08:14:00:53:31.000,3123.739104
2018:08:14:01:03:31.000,3042.728704
2018:08:14:01:13:31.000,3003.440752
2018:08:14:01:23:31.000,3008.149294
2018:08:14:01:33:31.000,3056.576145
2018:08:14:01:43:31.000,3145.948821
2018:08:14:01:53:31.000,3271.545101
2018:08:14:02:03:31.000,3427.486639
2018:08:14:02:13:31.000,3607.502443
2018:08:14:02:23:31.000,3805.490412
2018:08:14:02:33:31.000,4015.841447
2018:08:14:02:43:31.000,4233.573722
2018:08:14:02:51:23.334,4407.311990
2018:08:14:07:57:17.898,4407.312106
2018:08:14:08:07:17.000,4187.181290
2018:08:14:08:17:17.000,3970.625756
2018:08:14:08:27:17.000,3762.449801
2018:08:14:08:37:17.000,3567.771989
2018:08:14:08:47:17.000,3392.322105
2018:08:14:08:57:17.000,3242.272547
2018:08:14:09:07:17.000,3123.866261
2018:08:14:09:17:17.000,3042.805521
2018:08:14:09:27:17.000,3003.462881
2018:08:14:09:37:17.000,3008.115417
2018:08:14:09:47:17.000,3056.488251
2018:08:14:09:57:17.000,3145.811794
2018:08:14:10:07:17.000,3271.365811
2018:08:14:10:17:17.000,3427.272907
2018:08:14:10:27:17.000,3607.262182
2018:08:14:10:37:17.000,3805.231070
2018:08:14:10:47:17.000,4015.569733
2018:08:14:10:57:17.000,4233.295527
2018:08:14:11:05:10.093,4407.312079
2018:08:14:16:11:04.662,4407.310974
2018:08:14:16:21:04.000,4187.093807
2018:08:14:16:31:04.000,3970.540702
2018:08:14:16:41:04.000,3762.369086
2018:08:14:16:51:04.000,3567.697782
2018:08:14:17:01:04.000,3392.256794
2018:08:14:17:11:04.000,3242.218635
2018:08:14:17:21:04.000,3123.826173
2018:08:14:17:31:04.000,3042.781314
2018:08:14:17:41:04.000,3003.455917
2018:08:14:17:51:04.000,3008.126102
2018:08:14:18:01:04.000,3056.515950
2018:08:14:18:11:04.000,3145.854958
2018:08:14:18:21:04.000,3271.422271
2018:08:14:18:31:04.000,3427.340192
2018:08:14:18:41:04.000,3607.337797
2018:08:14:18:51:04.000,3805.312667
2018:08:14:19:01:04.000,4015.655198
2018:08:14:19:11:04.000,4233.383006
2018:08:14:19:18:56.851,4407.311000
2018:08:15:00:24:51.422,4407.312078
2018:08:15:00:34:51.000,4187.007206
2018:08:15:00:44:51.000,3970.456506
2018:08:15:00:54:51.000,3762.289188
2018:08:15:01:04:51.000,3567.624328
2018:08:15:01:14:51.000,3392.192147
2018:08:15:01:24:51.000,3242.165274
2018:08:15:01:34:51.000,3123.786497
2018:08:15:01:44:51.000,3042.757359
2018:08:15:01:54:51.000,3003.449031
2018:08:15:02:04:51.000,3008.136686
2018:08:15:02:14:51.000,3056.543373
2018:08:15:02:24:51.000,3145.897689
2018:08:15:02:34:51.000,3271.478159
2018:08:15:02:44:51.000,3427.406794
2018:08:15:02:54:51.000,3607.412643
2018:08:15:03:04:51.000,3805.393432
2018:08:15:03:14:51.000,4015.739791
2018:08:15:03:24:51.000,4233.469591
2018:08:15:03:32:43.618,4407.312106
2018:08:15:08:38:38.187,4407.311989
2018:08:15:08:48:38.000,4186.921513
2018:08:15:08:58:38.000,3970.373194
2018:08:15:09:08:38.000,3762.210130
2018:08:15:09:18:38.000,3567.551647
2018:08:15:09:28:38.000,3392.128182
2018:08:15:09:38:38.000,3242.112478
2018:08:15:09:48:38.000,3123.747243
2018:08:15:09:58:38.000,3042.733662
2018:08:15:10:08:38.000,3003.442223
2018:08:15:10:18:38.000,3008.147164
2018:08:15:10:28:38.000,3056.570513
2018:08:15:10:38:38.000,3145.939974
2018:08:15:10:48:38.000,3271.533462
2018:08:15:10:58:38.000,3427.472696
2018:08:15:11:08:38.000,3607.486700
2018:08:15:11:18:38.000,3805.473344
2018:08:15:11:28:38.000,4015.823489
2018:08:15:11:38:38.000,4233.555259
2018:08:15:11:46:30.384,4407.312040
2018:08:15:16:52:24.955,4407.311914
2018:08:15:17:02:24.000,4187.202075
2018:08:15:17:12:24.000,3970.646046
2018:08:15:17:22:24.000,3762.469133
2018:08:15:17:32:24.000,3567.789837
2018:08:15:17:42:24.000,3392.337882
2018:08:15:17:52:24.000,3242.285630
2018:08:15:18:02:24.000,3123.876041
2018:08:15:18:12:24.000,3042.811472
2018:08:15:18:22:24.000,3003.464640
2018:08:15:18:32:24.000,3008.112851
2018:08:15:18:42:24.000,3056.481485
2018:08:15:18:52:24.000,3145.801178
2018:08:15:19:02:24.000,3271.351855
2018:08:15:19:12:24.000,3427.256200
2018:08:15:19:22:24.000,3607.243328
2018:08:15:19:32:24.000,3805.210643
2018:08:15:19:42:24.000,4015.548254
2018:08:15:19:52:24.000,4233.273457
2018:08:15:20:00:17.149,4407.310423
2018:08:16:01:06:11.725,4407.312104
2018:08:16:01:16:11.000,4187.118240
2018:08:16:01:26:11.000,3970.564540
2018:08:16:01:36:11.000,3762.391788
2018:08:16:01:46:11.000,3567.718728
2018:08:16:01:56:11.000,3392.275298
2018:08:16:02:06:11.000,3242.233971
2018:08:16:02:16:11.000,3123.837628
2018:08:16:02:26:11.000,3042.788275
2018:08:16:02:36:11.000,3003.457964
2018:08:16:02:46:11.000,3008.123085
2018:08:16:02:56:11.000,3056.508018
2018:08:16:03:06:11.000,3145.842526
2018:08:16:03:16:11.000,3271.405939
2018:08:16:03:26:11.000,3427.320654
2018:08:16:03:36:11.000,3607.315760
2018:08:16:03:46:11.000,3805.288804
2018:08:16:03:56:11.000,4015.630119
2018:08:16:04:06:11.000,4233.357250
2018:08:16:04:14:03.925,4407.312106
2018:08:16:09:19:58.499,4407.312013
2018:08:16:09:29:58.000,4187.035345
2018:08:16:09:39:58.000,3970.483948
2018:08:16:09:49:58.000,3762.315310
2018:08:16:09:59:58.000,3567.648419
2018:08:16:10:09:58.000,3392.213420
2018:08:16:10:19:58.000,3242.182894
2018:08:16:10:29:58.000,3123.799650
2018:08:16:10:39:58.000,3042.765343
2018:08:16:10:49:58.000,3003.451368
2018:08:16:10:59:58.000,3008.133208
2018:08:16:11:09:58.000,3056.534257
2018:08:16:11:19:58.000,3145.883414
2018:08:16:11:29:58.000,3271.459418
2018:08:16:11:39:58.000,3427.384386
2018:08:16:11:49:58.000,3607.387380
2018:08:16:11:59:58.000,3805.366088
2018:08:16:12:09:58.000,4015.711064
2018:08:16:12:19:58.000,4233.440101
2018:08:16:12:27:50.699,4407.312005
2018:08:16:17:33:45.274,4407.312106
2018:08:16:17:43:45.000,4186.953387
2018:08:16:17:53:45.000,3970.404267
2018:08:16:18:03:45.000,3762.239699
2018:08:16:18:13:45.000,3567.578907
2018:08:16:18:23:45.000,3392.152243
2018:08:16:18:33:45.000,3242.132399
2018:08:16:18:43:45.000,3123.762105
2018:08:16:18:53:45.000,3042.742675
2018:08:16:19:03:45.000,3003.444851
2018:08:16:19:13:45.000,3008.143222
2018:08:16:19:23:45.000,3056.560203
2018:08:16:19:33:45.000,3145.923843
2018:08:16:19:43:45.000,3271.512296
2018:08:16:19:53:45.000,3427.447399
2018:08:16:20:03:45.000,3607.458191
2018:08:16:20:13:45.000,3805.442497
2018:08:16:20:23:45.000,4015.791093
2018:08:16:20:33:45.000,4233.522013
2018:08:16:20:41:37.475,4407.312099
2018:08:17:01:47:32.056,4407.310530
2018:08:17:01:57:32.000,4186.872358
2018:08:17:02:07:32.000,3970.325491
2018:08:17:02:17:32.000,3762.164946
2018:08:17:02:27:32.000,3567.510185
2018:08:17:02:37:32.000,3392.091763
2018:08:17:02:47:32.000,3242.082479
2018:08:17:02:57:32.000,3123.724990
2018:08:17:03:07:32.000,3042.720269
2018:08:17:03:17:32.000,3003.438413
2018:08:17:03:27:32.000,3008.153126
2018:08:17:03:37:32.000,3056.585860
2018:08:17:03:47:32.000,3145.963818
2018:08:17:03:57:32.000,3271.564577
2018:08:17:04:07:32.000,3427.509700
2018:08:17:04:17:32.000,3607.528201
