"Time (YYYY:MM:DD)","Range (km)"
2018:09:03:23:56:29.000,4329.888355
2018:09:04:00:06:29.000,4388.294109
2018:09:04:00:09:23.439,4407.311577
2018:09:04:06:40:15.969,4407.311901
2018:09:04:06:50:15.000,4345.791726
2018:09:04:07:00:15.000,4295.671274
2018:09:04:07:10:15.000,4258.287426
2018:09:04:07:20:15.000,4234.588173
2018:09:04:07:30:15.000,4225.188984
2018:09:04:07:40:15.000,4230.337152
2018:09:04:07:50:15.000,4249.896995
2018:09:04:08:00:15.000,4283.358011
2018:09:04:08:10:15.000,4329.864819
2018:09:04:08:20:15.000,4388.264750
2018:09:04:08:23:09.718,4407.311813
2018:09:04:14:54:02.322,4407.312103
2018:09:04:15:04:02.000,4345.733086
2018:09:04:15:14:02.000,4295.627407
2018:09:04:15:24:02.000,4258.259492
2018:09:04:15:34:02.000,4234.576952
2018:09:04:15:44:02.000,4225.194830
2018:09:04:15:54:02.000,4230.359967
2018:09:04:16:04:02.000,4249.936231
2018:09:04:16:14:02.000,4283.412699
2018:09:04:16:24:02.000,4329.933625
2018:09:04:16:34:02.000,4388.346037
2018:09:04:16:36:55.959,4407.311702
2018:09:04:23:07:48.721,4407.311577
2018:09:04:23:17:48.000,4345.772709
2018:09:04:23:27:48.000,4295.661842
2018:09:04:23:37:48.000,4258.287976
2018:09:04:23:47:48.000,4234.598848
2018:09:04:23:57:48.000,4225.209658
2018:09:05:00:07:48.000,4230.367426
2018:09:05:00:17:48.000,4249.936212
2018:09:05:00:27:48.000,4283.405286
2018:09:05:00:37:48.000,4329.919081
2018:09:05:00:47:48.000,4388.324788
2018:09:05:00:50:42.169,4407.312074
2018:09:05:07:21:35.153,4407.312038
2018:09:05:07:31:35.000,4345.723950
2018:09:05:07:41:35.000,4295.628442
2018:09:05:07:51:35.000,4258.270900
2018:09:05:08:01:35.000,4234.598668
2018:09:05:08:11:35.000,4225.226506
2018:09:05:08:21:35.000,4230.400984
2018:09:05:08:31:35.000,4249.985720
2018:09:05:08:41:35.000,4283.469578
2018:09:05:08:51:35.000,4329.996646
2018:09:05:09:01:35.000,4388.413843
2018:09:05:09:04:28.339,4407.311577
2018:09:05:15:35:21.639,4407.311642
2018:09:05:15:45:21.000,4345.774057
2018:09:05:15:55:21.000,4295.673858
2018:09:05:16:05:21.000,4258.310655
2018:09:05:16:15:21.000,4234.631905
2018:09:05:16:25:21.000,4225.252520
2018:09:05:16:35:21.000,4230.419249
2018:09:05:16:45:21.000,4249.995914
2018:09:05:16:55:21.000,4283.471589
2018:09:05:17:05:21.000,4329.990570
2018:09:05:17:15:21.000,4388.399965
2018:09:05:17:18:14.484,4407.311587
2018:09:05:23:49:08.170,4407.311607
2018:09:05:23:59:08.000,4345.736395
2018:09:06:00:09:08.000,4295.651957
2018:09:06:00:19:08.000,4258.305264
2018:09:06:00:29:08.000,4234.643364
2018:09:06:00:39:08.000,4225.280729
2018:09:06:00:49:08.000,4230.463662
2018:09:06:00:59:08.000,4250.055557
2018:09:06:01:09:08.000,4283.545105
2018:09:06:01:19:08.000,4330.076284
2018:09:06:01:29:08.000,4388.495963
2018:09:06:01:32:00.603,4407.311963
2018:09:06:08:02:54.752,4407.311577
2018:09:06:08:12:54.000,4345.798144
2018:09:06:08:22:54.000,4295.709320
2018:09:06:08:32:54.000,4258.357042
2018:09:06:08:42:54.000,4234.688463
2018:09:06:08:52:54.000,4225.318204
2018:09:06:09:02:54.000,4230.492758
2018:09:06:09:12:54.000,4250.075739
2018:09:06:09:22:54.000,4283.556074
2018:09:06:09:32:54.000,4330.077980
2018:09:06:09:42:54.000,4388.488550
2018:09:06:09:45:46.689,4407.311577
2018:09:06:16:16:41.387,4407.311795
2018:09:06:16:26:41.000,4345.772670
2018:09:06:16:36:41.000,4295.699810
2018:09:06:16:46:41.000,4258.364005
2018:09:06:16:56:41.000,4234.711992
2018:09:06:17:06:41.000,4225.357955
2018:09:06:17:16:41.000,4230.547954
2018:09:06:17:26:41.000,4250.145195
2018:09:06:17:36:41.000,4283.638251
2018:09:06:17:46:41.000,4330.171054
2018:09:06:17:56:41.000,4388.590498
2018:09:06:17:59:32.756,4407.311728
2018:09:07:00:30:28.080,4407.311712
2018:09:07:00:40:28.000,4345.753662
2018:09:07:00:50:28.000,4295.696788
2018:09:07:01:00:28.000,4258.377348
2018:09:07:01:10:28.000,4234.741666
2018:09:07:01:20:28.000,4225.403493
2018:09:07:01:30:28.000,4230.608461
2018:09:07:01:40:28.000,4250.219382
2018:09:07:01:50:28.000,4283.724493
2018:09:07:02:00:28.000,4330.267462
2018:09:07:02:10:28.000,4388.694999
2018:09:07:02:13:18.801,4407.311795
2018:09:07:08:44:14.833,4407.311577
2018:09:07:08:54:14.000,4345.834708
2018:09:07:09:04:14.000,4295.773509
2018:09:07:09:14:14.000,4258.448167
2018:09:07:09:24:14.000,4234.805105
2018:09:07:09:34:14.000,4225.458234
2018:09:07:09:44:14.000,4230.653402
2018:09:07:09:54:14.000,4250.253681
2018:09:07:10:04:14.000,4283.747594
2018:09:07:10:14:14.000,4330.279102
2018:09:07:10:24:14.000,4388.695204
2018:09:07:10:27:04.826,4407.311577
2018:09:07:16:58:01.642,4407.311957
2018:09:07:17:08:01.000,4345.829185
2018:09:07:17:18:01.000,4295.783843
2018:09:07:17:28:01.000,4258.474474
2018:09:07:17:38:01.000,4234.847086
2018:09:07:17:48:01.000,4225.515170
2018:09:07:17:58:01.000,4230.724170
2018:09:07:18:08:01.000,4250.336794
2018:09:07:18:18:01.000,4283.841266
2018:09:07:18:28:01.000,4330.381326
2018:09:07:18:38:01.000,4388.803834
2018:09:07:18:40:50.839,4407.311592
2018:09:08:01:11:48.521,4407.311584
2018:09:08:01:21:48.000,4345.830642
2018:09:08:01:31:48.000,4295.801006
2018:09:08:01:41:48.000,4258.507320
2018:09:08:01:51:48.000,4234.895183
2018:09:08:02:01:48.000,4225.577674
2018:09:08:02:11:48.000,4230.799843
2018:09:08:02:21:48.000,4250.424057
2018:09:08:02:31:48.000,4283.938260
2018:09:08:02:41:48.000,4330.485994
2018:09:08:02:51:48.000,4388.914004
2018:09:08:02:54:36.840,4407.311638
2018:09:08:09:25:35.461,4407.311577
2018:09:08:09:35:35.000,4345.839178
2018:09:08:09:45:35.000,4295.825035
2018:09:08:09:55:35.000,4258.546681
2018:09:08:10:05:35.000,4234.949310
2018:09:08:10:15:35.000,4225.645595
2018:09:08:10:25:35.000,4230.880215
2018:09:08:10:35:35.000,4250.515209
2018:09:08:10:45:35.000,4284.038266
2018:09:08:10:55:35.000,4330.592755
2018:09:08:11:05:35.000,4389.025329
2018:09:08:11:08:22.835,4407.312035
2018:09:08:17:39:22.461,4407.312069
2018:09:08:17:49:22.000,4345.854851
2018:09:08:17:59:22.000,4295.855928
2018:09:08:18:09:22.000,4258.592492
2018:09:08:18:19:22.000,4235.009336
2018:09:08:18:29:22.000,4225.718746
2018:09:08:18:39:22.000,4230.965040
2018:09:08:18:49:22.000,4250.609953
2018:09:08:18:59:22.000,4284.140944
2018:09:08:19:09:22.000,4330.701231
2018:09:08:19:19:22.000,4389.137402
2018:09:08:19:22:08.819,4407.311577
2018:09:09:01:53:09.536,4407.311684
2018:09:09:02:03:09.000,4345.877670
2018:09:09:02:13:09.000,4295.893632
2018:09:09:02:23:09.000,4258.644636
2018:09:09:02:33:09.000,4235.075088
2018:09:09:02:43:09.000,4225.796894
2018:09:09:02:53:09.000,4231.054031
2018:09:09:03:03:09.000,4250.707956
2018:09:09:03:13:09.000,4284.245919
2018:09:09:03:23:09.000,4330.811015
2018:09:09:03:33:09.000,4389.249793
2018:09:09:03:35:54.811,4407.312091
2018:09:09:10:06:56.672,4407.311744
2018:09:09:10:16:56.000,4345.907599
2018:09:09:10:26:56.000,4295.938047
2018:09:09:10:36:56.000,4258.702953
2018:09:09:10:46:56.000,4235.146342
2018:09:09:10:56:56.000,4225.879759
2018:09:09:11:06:56.000,4231.146861
2018:09:09:11:16:56.000,4250.808846
2018:09:09:11:26:56.000,4284.352785
2018:09:09:11:36:56.000,4330.921676
2018:09:09:11:46:56.000,4389.362052
2018:09:09:11:49:40.800,4407.311889
2018:09:09:18:20:43.877,4407.311578
2018:09:09:18:30:43.000,4345.944547
2018:09:09:18:40:43.000,4295.989019
2018:09:09:18:50:43.000,4258.767228
2018:09:09:19:00:43.000,4235.222828
2018:09:09:19:10:43.000,4225.967019
2018:09:09:19:20:43.000,4231.243161
2018:09:09:19:30:43.000,4250.912216
2018:09:09:19:40:43.000,4284.461105
2018:09:09:19:50:43.000,4331.032754
2018:09:09:20:00:43.000,4389.473708
2018:09:09:20:03:26.795,4407.311578
2018:09:10:02:34:31.143,4407.311841
2018:09:10:02:44:31.000,4345.895186
2018:09:10:02:54:31.000,4295.973433
2018:09:10:03:04:31.000,4258.786380
2018:09:10:03:14:31.000,4235.276811
2018:09:10:03:24:31.000,4226.055010
2018:09:10:03:34:31.000,4231.363429
2018:09:10:03:44:31.000,4251.062190
2018:09:10:03:54:31.000,4284.637481
2018:09:10:04:04:31.000,4331.231650
2018:09:10:04:14:31.000,4389.690833
2018:09:10:04:17:12.805,4407.311580
2018:09:10:10:48:18.475,4407.311929
2018:09:10:10:58:18.000,4345.945712
2018:09:10:11:08:18.000,4296.036873
2018:09:10:11:18:18.000,4258.861744
2018:09:10:11:28:18.000,4235.362768
2018:09:10:11:38:18.000,4226.149920
2018:09:10:11:48:18.000,4231.465403
2018:09:10:11:58:18.000,4251.169158
2018:09:10:12:08:18.000,4284.747275
2018:09:10:12:18:18.000,4331.342090
2018:09:10:12:28:18.000,4389.799801
2018:09:10:12:30:58.833,4407.311716
2018:09:10:19:02:05.873,4407.311578
2018:09:10:19:12:05.000,4346.002665
2018:09:10:19:22:05.000,4296.106094
2018:09:10:19:32:05.000,4258.942117
2018:09:10:19:42:05.000,4235.452849
2018:09:10:19:52:05.000,4226.247983
2018:09:10:20:02:05.000,4231.569492
2018:09:10:20:12:05.000,4251.277167
2018:09:10:20:22:05.000,4284.857031
2018:09:10:20:32:05.000,4331.451432
2018:09:10:20:42:05.000,4389.906657
2018:09:10:20:44:44.884,4407.312083
2018:09:11:03:15:53.325,4407.311990
2018:09:11:03:25:53.000,4345.972647
2018:09:11:03:35:53.000,4296.107913
2018:09:11:03:45:53.000,4258.976352
2018:09:11:03:55:53.000,4235.519260
2018:09:11:04:05:53.000,4226.345477
2018:09:11:04:15:53.000,4231.696146
2018:09:11:04:25:53.000,4251.430299
2018:09:11:04:35:53.000,4285.033315
2018:09:11:04:45:53.000,4331.647047
2018:09:11:04:55:53.000,4390.117450
2018:09:11:04:58:30.953,4407.311578
2018:09:11:11:29:40.842,4407.311597
2018:09:11:11:39:40.000,4346.041499
2018:09:11:11:49:40.000,4296.187566
2018:09:11:11:59:40.000,4259.065454
2018:09:11:12:09:40.000,4235.616170
2018:09:11:12:19:40.000,4226.448314
2018:09:11:12:29:40.000,4231.802860
2018:09:11:12:39:40.000,4251.538745
2018:09:11:12:49:40.000,4285.141336
2018:09:11:12:59:40.000,4331.752556
2018:09:11:13:09:40.000,4390.218498
2018:09:11:13:12:17.056,4407.311593
2018:09:11:19:43:28.410,4407.311579
2018:09:11:19:53:28.000,4346.022680
2018:09:11:20:03:28.000,4296.199003
2018:09:11:20:13:28.000,4259.107507
2018:09:11:20:23:28.000,4235.688415
2018:09:11:20:33:28.000,4226.549528
2018:09:11:20:43:28.000,4231.931041
2018:09:11:20:53:28.000,4251.691194
2018:09:11:21:03:28.000,4285.314768
2018:09:11:21:13:28.000,4331.943245
2018:09:11:21:23:28.000,4390.422434
2018:09:11:21:26:03.198,4407.311978
2018:09:12:03:57:16.024,4407.312085
2018:09:12:04:07:16.000,4346.008814
2018:09:12:04:17:16.000,4296.214528
2018:09:12:04:27:16.000,4259.152681
2018:09:12:04:37:16.000,4235.762740
2018:09:12:04:47:16.000,4226.651729
2018:09:12:04:57:16.000,4232.059098
2018:09:12:05:07:16.000,4251.842413
2018:09:12:05:17:16.000,4285.485904
2018:09:12:05:27:16.000,4332.130636
2018:09:12:05:37:16.000,4390.622157
2018:09:12:05:39:49.373,4407.311579
2018:09:12:12:11:03.694,4407.311708
2018:09:12:12:21:03.000,4346.092320
2018:09:12:12:31:03.000,4296.306236
2018:09:12:12:41:03.000,4259.250949
2018:09:12:12:51:03.000,4235.865703
2018:09:12:13:01:03.000,4226.757361
2018:09:12:13:11:03.000,4232.165290
2018:09:12:13:21:03.000,4251.947051
2018:09:12:13:31:03.000,4285.586946
2018:09:12:13:41:03.000,4332.226189
2018:09:12:13:51:03.000,4390.710533
2018:09:12:13:53:35.597,4407.311797
2018:09:12:20:24:51.402,4407.311800
2018:09:12:20:34:51.000,4346.086749
2018:09:12:20:44:51.000,4296.328182
2018:09:12:20:54:51.000,4259.300506
2018:09:12:21:04:51.000,4235.942257
2018:09:12:21:14:51.000,4226.859576
2018:09:12:21:24:51.000,4232.291141
2018:09:12:21:34:51.000,4252.093904
2018:09:12:21:44:51.000,4285.751667
2018:09:12:21:54:51.000,4332.405279
2018:09:12:22:04:51.000,4390.900272
2018:09:12:22:07:21.868,4407.311813
2018:09:13:04:38:39.151,4407.311579
2018:09:13:04:48:39.000,4346.084483
2018:09:13:04:58:39.000,4296.352437
2018:09:13:05:08:39.000,4259.351312
2018:09:13:05:18:39.000,4236.018957
2018:09:13:05:28:39.000,4226.960822
2018:09:13:05:38:39.000,4232.414929
2018:09:13:05:48:39.000,4252.237646
2018:09:13:05:58:39.000,4285.912303
2018:09:13:06:08:39.000,4332.579408
2018:09:13:06:18:39.000,4391.084288
2018:09:13:06:21:08.190,4407.311579
2018:09:13:12:52:26.927,4407.311862
2018:09:13:13:02:26.000,4346.177724
2018:09:13:13:12:26.000,4296.450901
2018:09:13:13:22:26.000,4259.453160
2018:09:13:13:32:26.000,4236.122208
2018:09:13:13:42:26.000,4227.063422
2018:09:13:13:52:26.000,4232.514824
2018:09:13:14:02:26.000,4252.332866
2018:09:13:14:12:26.000,4286.001033
2018:09:13:14:22:26.000,4332.660047
2018:09:13:14:32:26.000,4391.155495
2018:09:13:14:34:54.570,4407.311634
2018:09:13:21:06:14.732,4407.311992
2018:09:13:21:16:14.000,4346.180127
2018:09:13:21:26:14.000,4296.477740
2018:09:13:21:36:14.000,4259.504371
2018:09:13:21:46:14.000,4236.197096
2018:09:13:21:56:14.000,4227.160657
2018:09:13:22:06:14.000,4232.632480
2018:09:13:22:16:14.000,4252.468490
2018:09:13:22:26:14.000,4286.151749
2018:09:13:22:36:14.000,4332.822680
2018:09:13:22:46:14.000,4391.326697
2018:09:13:22:48:41.012,4407.311654
2018:09:14:05:20:02.564,4407.311580
2018:09:14:05:30:02.000,4346.183881
2018:09:14:05:40:02.000,4296.504855
2018:09:14:05:50:02.000,4259.554753
2018:09:14:06:00:02.000,4236.270051
2018:09:14:06:10:02.000,4227.254885
2018:09:14:06:20:02.000,4232.746114
2018:09:14:06:30:02.000,4252.599162
2018:09:14:06:40:02.000,4286.296694
2018:09:14:06:50:02.000,4332.978849
2018:09:14:07:00:02.000,4391.490883
2018:09:14:07:02:27.520,4407.312055
2018:09:14:13:33:50.403,4407.312004
2018:09:14:13:43:50.000,4346.188290
2018:09:14:13:53:50.000,4296.531532
2018:09:14:14:03:50.000,4259.603593
2018:09:14:14:13:50.000,4236.340372
2018:09:14:14:23:50.000,4227.345433
2018:09:14:14:33:50.000,4232.855092
2018:09:14:14:43:50.000,4252.724304
2018:09:14:14:53:50.000,4286.435352
2018:09:14:15:03:50.000,4333.128111
2018:09:14:15:13:50.000,4391.647688
2018:09:14:15:16:14.088,4407.311580
2018:09:14:21:47:38.258,4407.311603
2018:09:14:21:57:38.000,4346.192642
2018:09:14:22:07:38.000,4296.557052
2018:09:14:22:17:38.000,4259.650175
2018:09:14:22:27:38.000,4236.407364
2018:09:14:22:37:38.000,4227.431640
2018:09:14:22:47:38.000,4232.958803
2018:09:14:22:57:38.000,4252.843361
2018:09:14:23:07:38.000,4286.567239
2018:09:14:23:17:38.000,4333.270060
2018:09:14:23:27:38.000,4391.796790
2018:09:14:23:30:00.730,4407.311580
2018:09:15:06:01:26.113,4407.311580
2018:09:15:06:11:26.000,4346.196213
2018:09:15:06:21:26.000,4296.580690
2018:09:15:06:31:26.000,4259.693788
2018:09:15:06:41:26.000,4236.470344
2018:09:15:06:51:26.000,4227.512862
2018:09:15:07:01:26.000,4233.056657
2018:09:15:07:11:26.000,4252.955810
2018:09:15:07:21:26.000,4286.691906
2018:09:15:07:31:26.000,4333.404328
2018:09:15:07:41:26.000,4391.937910
2018:09:15:07:43:47.448,4407.311923
2018:09:15:14:15:13.959,4407.312093
2018:09:15:14:25:13.000,4346.290920
2018:09:15:14:35:13.000,4296.674098
2018:09:15:14:45:13.000,4259.784027
2018:09:15:14:55:13.000,4236.555571
2018:09:15:15:05:13.000,4227.591332
2018:09:15:15:15:13.000,4233.126796
2018:09:15:15:25:13.000,4253.016272
2018:09:15:15:35:13.000,4286.741624
2018:09:15:15:45:13.000,4333.442538
2018:09:15:15:55:13.000,4391.964161
2018:09:15:15:57:34.233,4407.311581
2018:09:15:22:29:01.803,4407.311718
2018:09:15:22:39:01.000,4346.290720
2018:09:15:22:49:01.000,4296.691787
2018:09:15:22:59:01.000,4259.819584
2018:09:15:23:09:01.000,4236.608520
2018:09:15:23:19:01.000,4227.660733
2018:09:15:23:29:01.000,4233.211272
2018:09:15:23:39:01.000,4253.114063
2018:09:15:23:49:01.000,4286.850657
2018:09:15:23:59:01.000,4333.560518
2018:09:16:00:09:01.000,4392.088665
2018:09:16:00:11:21.099,4407.311734
2018:09:16:06:42:49.626,4407.311818
2018:09:16:06:52:49.000,4346.287568
2018:09:16:07:02:49.000,4296.705460
2018:09:16:07:12:49.000,4259.850120
2018:09:16:07:22:49.000,4236.655527
2018:09:16:07:32:49.000,4227.723383
2018:09:16:07:42:49.000,4233.288323
2018:09:16:07:52:49.000,4253.203906
2018:09:16:08:02:49.000,4286.951383
2018:09:16:08:12:49.000,4333.670000
2018:09:16:08:22:49.000,4392.204645
2018:09:16:08:25:08.040,4407.311757
2018:09:16:14:56:37.428,4407.311581
2018:09:16:15:06:37.000,4346.280751
2018:09:16:15:16:37.000,4296.714432
2018:09:16:15:26:37.000,4259.874992
2018:09:16:15:36:37.000,4236.696003
2018:09:16:15:46:37.000,4227.778761
2018:09:16:15:56:37.000,4233.357506
2018:09:16:16:06:37.000,4253.285443
2018:09:16:16:16:37.000,4287.043534
2018:09:16:16:26:37.000,4333.770811
2018:09:16:16:36:37.000,4392.312025
2018:09:16:16:38:55.061,4407.312103
2018:09:16:23:10:25.196,4407.311873
2018:09:16:23:20:25.000,4346.269573
2018:09:16:23:30:25.000,4296.718042
2018:09:16:23:40:25.000,4259.893584
2018:09:16:23:50:25.000,4236.729396
2018:09:17:00:00:25.000,4227.826386
2018:09:17:00:10:25.000,4233.418420
2018:09:17:00:20:25.000,4253.358364
2018:09:17:00:30:25.000,4287.126896
2018:09:17:00:40:25.000,4333.862833
2018:09:17:00:50:25.000,4392.410785
2018:09:17:00:52:42.152,4407.311581
2018:09:17:07:24:12.928,4407.312017
2018:09:17:07:34:12.000,4346.345900
2018:09:17:07:44:12.000,4296.787928
2018:09:17:07:54:12.000,4259.955517
2018:09:17:08:04:12.000,4236.782027
2018:09:17:08:14:12.000,4227.868590
2018:09:17:08:24:12.000,4233.449344
2018:09:17:08:34:12.000,4253.377462
2018:09:17:08:44:12.000,4287.133941
2018:09:17:08:54:12.000,4333.857914
2018:09:17:09:04:12.000,4392.394286
2018:09:17:09:06:29.325,4407.311621
2018:09:17:15:38:00.623,4407.311581
2018:09:17:15:48:00.000,4346.323969
2018:09:17:15:58:00.000,4296.778912
2018:09:17:16:08:00.000,4259.959820
2018:09:17:16:18:00.000,4236.799728
2018:09:17:16:28:00.000,4227.899424
2018:09:17:16:38:00.000,4233.492702
2018:09:17:16:48:00.000,4253.432416
2018:09:17:16:58:00.000,4287.199284
2018:09:17:17:08:00.000,4333.932215
2018:09:17:17:18:00.000,4392.475954
2018:09:17:17:20:16.577,4407.312028
2018:09:17:23:51:48.262,4407.312014
2018:09:18:00:01:48.000,4346.295722
2018:09:18:00:11:48.000,4296.762721
2018:09:18:00:21:48.000,4259.956214
2018:09:18:00:31:48.000,4236.808933
2018:09:18:00:41:48.000,4227.921339
2018:09:18:00:51:48.000,4233.526897
2018:09:18:01:01:48.000,4253.478147
2018:09:18:01:11:48.000,4287.255526
2018:09:18:01:21:48.000,4333.997711
2018:09:18:01:31:48.000,4392.549275
2018:09:18:01:34:03.896,4407.311581
2018:09:18:08:05:35.854,4407.311610
2018:09:18:08:15:35.000,4346.353081
2018:09:18:08:25:35.000,4296.811071
2018:09:18:08:35:35.000,4259.994414
2018:09:18:08:45:35.000,4236.836076
2018:09:18:08:55:35.000,4227.936796
2018:09:18:09:05:35.000,4233.530349
2018:09:18:09:15:35.000,4253.469597
2018:09:18:09:25:35.000,4287.235295
2018:09:18:09:35:35.000,4333.966411
2018:09:18:09:45:35.000,4392.507772
2018:09:18:09:47:51.295,4407.312064
2018:09:18:16:19:23.383,4407.311581
2018:09:18:16:29:23.000,4346.310436
2018:09:18:16:39:23.000,4296.778953
2018:09:18:16:49:23.000,4259.973635
2018:09:18:16:59:23.000,4236.827186
2018:09:18:17:09:23.000,4227.940049
2018:09:18:17:19:23.000,4233.545687
2018:09:18:17:29:23.000,4253.496651
2018:09:18:17:39:23.000,4287.273407
2018:09:18:17:49:23.000,4334.014666
2018:09:18:17:59:23.000,4392.565048
2018:09:18:18:01:38.758,4407.311889
2018:09:19:00:33:10.841,4407.312098
2018:09:19:00:43:10.000,4346.352321
2018:09:19:00:53:10.000,4296.810440
2018:09:19:01:03:10.000,4259.993887
2018:09:19:01:13:10.000,4236.835636
2018:09:19:01:23:10.000,4227.936436
2018:09:19:01:33:10.000,4233.530074
2018:09:19:01:43:10.000,4253.469421
2018:09:19:01:53:10.000,4287.235242
2018:09:19:02:03:10.000,4333.966514
2018:09:19:02:13:10.000,4392.508069
2018:09:19:02:15:26.288,4407.311581
2018:09:19:08:46:58.238,4407.311733
2018:09:19:08:56:58.000,4346.293211
2018:09:19:09:06:58.000,4296.760617
2018:09:19:09:16:58.000,4259.954486
2018:09:19:09:26:58.000,4236.807565
2018:09:19:09:36:58.000,4227.920328
2018:09:19:09:46:58.000,4233.526257
2018:09:19:09:56:58.000,4253.477907
2018:09:19:10:06:58.000,4287.255730
2018:09:19:10:16:58.000,4333.998416
2018:09:19:10:26:58.000,4392.550544
2018:09:19:10:29:13.883,4407.311596
2018:09:19:17:00:45.558,4407.311612
2018:09:19:17:10:45.000,4346.317730
2018:09:19:17:20:45.000,4296.773656
2018:09:19:17:30:45.000,4259.955550
2018:09:19:17:40:45.000,4236.796458
2018:09:19:17:50:45.000,4227.897178
2018:09:19:18:00:45.000,4233.491517
2018:09:19:18:10:45.000,4253.432337
2018:09:19:18:20:45.000,4287.200365
2018:09:19:18:30:45.000,4333.934515
2018:09:19:18:40:45.000,4392.479535
2018:09:19:18:43:01.539,4407.311731
2018:09:20:01:14:32.798,4407.311581
2018:09:20:01:24:32.000,4346.332980
2018:09:20:01:34:32.000,4296.777014
2018:09:20:01:44:32.000,4259.946701
2018:09:20:01:54:32.000,4236.775403
2018:09:20:02:04:32.000,4227.864241
2018:09:20:02:14:32.000,4233.447347
2018:09:20:02:24:32.000,4253.377880
2018:09:20:02:34:32.000,4287.136824
2018:09:20:02:44:32.000,4333.863295
2018:09:20:02:54:32.000,4392.402182
2018:09:20:02:56:49.253,4407.312098
2018:09:20:09:28:19.953,4407.311895
2018:09:20:09:38:19.000,4346.338635
2018:09:20:09:48:19.000,4296.770452
2018:09:20:09:58:19.000,4259.927799
2018:09:20:10:08:19.000,4236.744357
2018:09:20:10:18:19.000,4227.821577
2018:09:20:10:28:19.000,4233.393908
2018:09:20:10:38:19.000,4253.314793
2018:09:20:10:48:19.000,4287.065455
2018:09:20:10:58:19.000,4333.785187
2018:09:20:11:08:19.000,4392.318990
2018:09:20:11:10:37.009,4407.311581
2018:09:20:17:42:07.023,4407.312080
2018:09:20:17:52:07.000,4346.241835
2018:09:20:18:02:07.000,4296.681474
2018:09:20:18:12:07.000,4259.848520
2018:09:20:18:22:07.000,4236.676465
2018:09:20:18:32:07.000,4227.766504
2018:09:20:18:42:07.000,4233.352761
2018:09:20:18:52:07.000,4253.288318
2018:09:20:19:02:07.000,4287.054010
2018:09:20:19:12:07.000,4333.788747
2018:09:20:19:22:07.000,4392.337170
2018:09:20:19:24:24.815,4407.311610
2018:09:21:01:55:54.011,4407.311581
2018:09:21:02:05:54.000,4346.227505
2018:09:21:02:15:54.000,4296.654564
2018:09:21:02:25:54.000,4259.809297
2018:09:21:02:35:54.000,4236.625533
2018:09:21:02:45:54.000,4227.704788
2018:09:21:02:55:54.000,4233.281486
2018:09:21:03:05:54.000,4253.208959
2018:09:21:03:15:54.000,4286.968234
2018:09:21:03:25:54.000,4333.698341
2018:09:21:03:35:54.000,4392.243975
2018:09:21:03:38:12.665,4407.312015
2018:09:21:10:09:40.900,4407.312035
2018:09:21:10:19:40.000,4346.295543
2018:09:21:10:29:40.000,4296.689716
2018:09:21:10:39:40.000,4259.810227
2018:09:21:10:49:40.000,4236.591752
2018:09:21:10:59:40.000,4227.636717
2018:09:21:11:09:40.000,4233.180459
2018:09:21:11:19:40.000,4253.077174
2018:09:21:11:29:40.000,4286.808653
2018:09:21:11:39:40.000,4333.514555
2018:09:21:11:49:40.000,4392.040037
2018:09:21:11:52:00.541,4407.311581
2018:09:21:18:23:27.705,4407.311629
2018:09:21:18:33:27.000,4346.260618
2018:09:21:18:43:27.000,4296.642237
2018:09:21:18:53:27.000,4259.750868
2018:09:21:19:03:27.000,4236.521521
2018:09:21:19:13:27.000,4227.556932
2018:09:21:19:23:27.000,4233.092706
2018:09:21:19:33:27.000,4252.983248
2018:09:21:19:43:27.000,4286.710484
2018:09:21:19:53:27.000,4333.414131
2018:09:21:20:03:27.000,4391.939333
2018:09:21:20:05:48.453,4407.312033
2018:09:22:02:37:14.412,4407.311580
2018:09:22:02:47:14.000,4346.215286
2018:09:22:02:57:14.000,4296.584514
2018:09:22:03:07:14.000,4259.681634
2018:09:22:03:17:14.000,4236.441985
2018:09:22:03:27:14.000,4227.468603
2018:09:22:03:37:14.000,4232.997342
2018:09:22:03:47:14.000,4252.882788
2018:09:22:03:57:14.000,4286.606973
2018:09:22:04:07:14.000,4333.309641
2018:09:22:04:17:14.000,4391.835886
2018:09:22:04:19:36.381,4407.311877
2018:09:22:10:51:01.021,4407.312104
2018:09:22:11:01:01.000,4346.159563
2018:09:22:11:11:01.000,4296.516664
2018:09:22:11:21:01.000,4259.602741
2018:09:22:11:31:01.000,4236.353458
2018:09:22:11:41:01.000,4227.372135
2018:09:22:11:51:01.000,4232.894855
2018:09:22:12:01:01.000,4252.776358
2018:09:22:12:11:01.000,4286.498749
2018:09:22:12:21:01.000,4333.201761
2018:09:22:12:31:01.000,4391.730406
2018:09:22:12:33:24.323,4407.311580
2018:09:22:19:04:47.542,4407.311775
2018:09:22:19:14:47.000,4346.186262
2018:09:22:19:24:47.000,4296.511331
2018:09:22:19:34:47.000,4259.564852
2018:09:22:19:44:47.000,4236.283320
2018:09:22:19:54:47.000,4227.270914
2018:09:22:20:04:47.000,4232.764548
2018:09:22:20:14:47.000,4252.619723
2018:09:22:20:24:47.000,4286.319184
2018:09:22:20:34:47.000,4333.003155
2018:09:22:20:44:47.000,4391.516974
2018:09:22:20:47:12.276,4407.311566
2018:09:23:03:18:33.966,4407.311820
2018:09:23:03:28:33.000,4346.202853
