"Time (YYYY:MM:DD)","Range (km)"
2018:06:10:12:44:29.000,15582.760538
2018:06:10:12:54:29.000,15572.087601
2018:06:10:13:04:29.000,15556.570914
2018:06:10:13:14:29.000,15536.205694
2018:06:10:13:24:29.000,15510.984904
2018:06:10:13:34:29.000,15480.899243
2018:06:10:13:44:29.000,15445.937129
2018:06:10:13:54:29.000,15406.084675
2018:06:10:14:04:29.000,15361.325665
2018:06:10:14:14:29.000,15311.641522
2018:06:10:14:24:29.000,15257.011269
2018:06:10:14:34:29.000,15197.411485
2018:06:10:14:44:29.000,15132.816262
2018:06:10:14:54:29.000,15063.197146
2018:06:10:15:04:29.000,14988.523079
2018:06:10:15:14:29.000,14908.760337
2018:06:10:15:24:29.000,14823.872451
2018:06:10:15:34:29.000,14733.820137
2018:06:10:15:44:29.000,14638.561209
2018:06:10:15:54:29.000,14538.050488
2018:06:10:16:04:29.000,14432.239706
2018:06:10:16:14:29.000,14321.077408
2018:06:10:16:24:29.000,14204.508834
2018:06:10:16:34:29.000,14082.475812
2018:06:10:16:44:29.000,13954.916634
2018:06:10:16:54:29.000,13821.765932
2018:06:10:17:04:29.000,13682.954544
2018:06:10:17:14:29.000,13538.409387
2018:06:10:17:24:29.000,13388.053316
2018:06:10:17:34:29.000,13231.804995
2018:06:10:17:44:29.000,13069.578763
2018:06:10:17:54:29.000,12901.284511
2018:06:10:18:04:29.000,12726.827575
2018:06:10:18:14:29.000,12546.108642
2018:06:10:18:24:29.000,12359.023689
2018:06:10:18:34:29.000,12165.463966
2018:06:10:18:44:29.000,11965.316028
2018:06:10:18:54:29.000,11758.461855
2018:06:10:19:04:29.000,11544.779079
2018:06:10:19:14:29.000,11324.141347
2018:06:10:19:24:29.000,11096.418897
2018:06:10:19:34:29.000,10861.479384
2018:06:10:19:44:29.000,10619.189069
2018:06:10:19:54:29.000,10369.414492
2018:06:10:20:04:29.000,10112.024783
2018:06:10:20:14:29.000,9846.894856
2018:06:10:20:24:29.000,9573.909790
2018:06:10:20:34:13.945,9300.117844
2018:06:11:00:00:37.901,2797.189560
2018:06:11:00:10:37.000,2934.072053
2018:06:11:00:20:37.000,3197.538681
2018:06:11:00:30:37.000,3538.766579
2018:06:11:00:40:37.000,3922.188812
2018:06:11:00:50:37.000,4325.384119
2018:06:11:01:00:37.000,4735.018076
2018:06:11:01:10:37.000,5143.319292
2018:06:11:01:20:37.000,5545.798487
2018:06:11:01:30:37.000,5939.896149
2018:06:11:01:40:37.000,6324.197600
2018:06:11:01:50:37.000,6697.975291
2018:06:11:02:00:37.000,7060.918010
2018:06:11:02:10:37.000,7412.967868
2018:06:11:02:20:37.000,7754.220476
2018:06:11:02:30:37.000,8084.862917
2018:06:11:02:40:37.000,8405.134725
2018:06:11:02:50:37.000,8715.303145
2018:06:11:03:00:37.000,9015.647397
2018:06:11:03:10:37.000,9306.448677
2018:06:11:03:20:37.000,9587.983883
2018:06:11:03:30:37.000,9860.521756
2018:06:11:03:40:37.000,10124.320606
2018:06:11:03:50:37.000,10379.627085
2018:06:11:04:00:37.000,10626.675644
2018:06:11:04:10:37.000,10865.688431
2018:06:11:04:20:37.000,11096.875476
2018:06:11:04:30:37.000,11320.435056
2018:06:11:04:40:37.000,11536.554166
2018:06:11:04:50:37.000,11745.409044
2018:06:11:05:00:37.000,11947.165726
2018:06:11:05:10:37.000,12141.980600
2018:06:11:05:20:37.000,12330.000953
2018:06:11:05:30:37.000,12511.365493
2018:06:11:05:40:37.000,12686.204858
2018:06:11:05:50:37.000,12854.642084
2018:06:11:06:00:37.000,13016.793051
2018:06:11:06:10:37.000,13172.766903
2018:06:11:06:20:37.000,13322.666432
2018:06:11:06:30:37.000,13466.588442
2018:06:11:06:40:37.000,13604.624080
2018:06:11:06:50:37.000,13736.859151
2018:06:11:07:00:37.000,13863.374400
2018:06:11:07:10:37.000,13984.245781
2018:06:11:07:20:37.000,14099.544699
2018:06:11:07:30:37.000,14209.338240
2018:06:11:07:40:37.000,14313.689374
2018:06:11:07:50:37.000,14412.657155
2018:06:11:08:00:37.000,14506.296891
2018:06:11:08:10:37.000,14594.660313
2018:06:11:08:20:37.000,14677.795722
2018:06:11:08:30:37.000,14755.748128
2018:06:11:08:40:37.000,14828.559378
2018:06:11:08:50:37.000,14896.268271
2018:06:11:09:00:37.000,14958.910664
2018:06:11:09:10:37.000,15016.519573
2018:06:11:09:20:37.000,15069.125254
2018:06:11:09:30:37.000,15116.755294
2018:06:11:09:40:37.000,15159.434672
2018:06:11:09:50:37.000,15197.185836
2018:06:11:10:00:37.000,15230.028752
2018:06:11:10:10:37.000,15257.980961
2018:06:11:10:20:37.000,15281.057626
2018:06:11:10:30:37.000,15299.271567
2018:06:11:10:40:37.000,15312.633299
2018:06:11:10:50:37.000,15321.151060
2018:06:11:11:00:37.000,15324.830832
2018:06:11:11:10:37.000,15323.676361
2018:06:11:11:20:37.000,15317.689169
2018:06:11:11:30:37.000,15306.868563
2018:06:11:11:40:37.000,15291.211634
2018:06:11:11:50:37.000,15270.713261
2018:06:11:12:00:37.000,15245.366099
2018:06:11:12:10:37.000,15215.160568
2018:06:11:12:20:37.000,15180.084840
2018:06:11:12:30:37.000,15140.124814
2018:06:11:12:40:37.000,15095.264092
2018:06:11:12:50:37.000,15045.483944
2018:06:11:13:00:37.000,14990.763278
2018:06:11:13:10:37.000,14931.078594
2018:06:11:13:20:37.000,14866.403940
2018:06:11:13:30:37.000,14796.710860
2018:06:11:13:40:37.000,14721.968338
2018:06:11:13:50:37.000,14642.142735
2018:06:11:14:00:37.000,14557.197722
2018:06:11:14:10:37.000,14467.094208
2018:06:11:14:20:37.000,14371.790265
2018:06:11:14:30:37.000,14271.241037
2018:06:11:14:40:37.000,14165.398661
2018:06:11:14:50:37.000,14054.212167
2018:06:11:15:00:37.000,13937.627385
2018:06:11:15:10:37.000,13815.586838
2018:06:11:15:20:37.000,13688.029643
2018:06:11:15:30:37.000,13554.891399
2018:06:11:15:40:37.000,13416.104080
2018:06:11:15:50:37.000,13271.595928
2018:06:11:16:00:37.000,13121.291349
2018:06:11:16:10:37.000,12965.110812
2018:06:11:16:20:37.000,12802.970766
2018:06:11:16:30:37.000,12634.783567
2018:06:11:16:40:37.000,12460.457430
2018:06:11:16:50:37.000,12279.896416
2018:06:11:17:00:37.000,12093.000461
2018:06:11:17:10:37.000,11899.665472
2018:06:11:17:20:37.000,11699.783500
2018:06:11:17:30:37.000,11493.243034
2018:06:11:17:40:37.000,11279.929432
2018:06:11:17:50:37.000,11059.725564
2018:06:11:18:00:37.000,10832.512715
2018:06:11:18:10:37.000,10598.171843
2018:06:11:18:20:37.000,10356.585311
2018:06:11:18:30:37.000,10107.639260
2018:06:11:18:40:37.000,9851.226830
2018:06:11:18:50:37.000,9587.252551
2018:06:11:19:00:37.000,9315.638286
2018:06:11:19:10:37.000,9036.331340
2018:06:11:19:20:37.000,8749.315490
2018:06:11:19:30:37.000,8454.626087
2018:06:11:19:40:37.000,8152.370780
2018:06:11:19:50:37.000,7842.758071
2018:06:11:20:00:37.000,7526.136815
2018:06:11:20:05:24.082,7372.313820
2018:06:11:22:48:13.437,3257.232574
2018:06:11:22:58:13.000,3469.125994
2018:06:11:23:08:13.000,3758.731911
2018:06:11:23:18:13.000,4096.001443
2018:06:11:23:28:13.000,4459.799643
2018:06:11:23:38:13.000,4836.296845
2018:06:11:23:48:13.000,5216.733698
2018:06:11:23:58:13.000,5595.635303
2018:06:12:00:08:13.000,5969.605115
2018:06:12:00:18:13.000,6336.557639
2018:06:12:00:28:13.000,6695.238894
2018:06:12:00:38:13.000,7044.926539
2018:06:12:00:48:13.000,7385.240674
2018:06:12:00:58:13.000,7716.023028
2018:06:12:01:08:13.000,8037.258832
2018:06:12:01:18:13.000,8349.025680
2018:06:12:01:28:13.000,8651.459699
2018:06:12:01:38:13.000,8944.732987
2018:06:12:01:48:13.000,9229.038469
2018:06:12:01:58:13.000,9504.579702
2018:06:12:02:08:13.000,9771.564018
2018:06:12:02:18:13.000,10030.197935
2018:06:12:02:28:13.000,10280.684121
2018:06:12:02:38:13.000,10523.219434
2018:06:12:02:48:13.000,10757.993693
2018:06:12:02:58:13.000,10985.188975
2018:06:12:03:08:13.000,11204.979255
2018:06:12:03:18:13.000,11417.530289
2018:06:12:03:28:13.000,11622.999674
2018:06:12:03:38:13.000,11821.537003
2018:06:12:03:48:13.000,12013.284103
2018:06:12:03:58:13.000,12198.375315
2018:06:12:04:08:13.000,12376.937793
2018:06:12:04:18:13.000,12549.091819
2018:06:12:04:28:13.000,12714.951125
2018:06:12:04:38:13.000,12874.623198
2018:06:12:04:48:13.000,13028.209586
2018:06:12:04:58:13.000,13175.806190
2018:06:12:05:08:13.000,13317.503537
2018:06:12:05:18:13.000,13453.387049
2018:06:12:05:28:13.000,13583.537287
2018:06:12:05:38:13.000,13708.030184
2018:06:12:05:48:13.000,13826.937265
2018:06:12:05:58:13.000,13940.325849
2018:06:12:06:08:13.000,14048.259242
2018:06:12:06:18:13.000,14150.796911
2018:06:12:06:28:13.000,14247.994652
2018:06:12:06:38:13.000,14339.904738
2018:06:12:06:48:13.000,14426.576066
2018:06:12:06:58:13.000,14508.054283
2018:06:12:07:08:13.000,14584.381908
2018:06:12:07:18:13.000,14655.598447
2018:06:12:07:28:13.000,14721.740490
2018:06:12:07:38:13.000,14782.841807
2018:06:12:07:48:13.000,14838.933435
2018:06:12:07:58:13.000,14890.043755
2018:06:12:08:08:13.000,14936.198562
2018:06:12:08:18:13.000,14977.421133
2018:06:12:08:28:13.000,15013.732280
2018:06:12:08:38:13.000,15045.150405
2018:06:12:08:48:13.000,15071.691544
2018:06:12:08:58:13.000,15093.369405
2018:06:12:09:08:13.000,15110.195407
2018:06:12:09:18:13.000,15122.178704
2018:06:12:09:28:13.000,15129.326212
2018:06:12:09:38:13.000,15131.642624
2018:06:12:09:48:13.000,15129.130429
2018:06:12:09:58:13.000,15121.789914
2018:06:12:10:08:13.000,15109.619173
2018:06:12:10:18:13.000,15092.614106
2018:06:12:10:28:13.000,15070.768410
2018:06:12:10:38:13.000,15044.073572
2018:06:12:10:48:13.000,15012.518852
2018:06:12:10:58:13.000,14976.091265
2018:06:12:11:08:13.000,14934.775555
2018:06:12:11:18:13.000,14888.554167
2018:06:12:11:28:13.000,14837.407214
2018:06:12:11:38:13.000,14781.312433
2018:06:12:11:48:13.000,14720.245148
2018:06:12:11:58:13.000,14654.178215
2018:06:12:12:08:13.000,14583.081972
2018:06:12:12:18:13.000,14506.924178
2018:06:12:12:28:13.000,14425.669948
2018:06:12:12:38:13.000,14339.281684
2018:06:12:12:48:13.000,14247.718999
2018:06:12:12:58:13.000,14150.938639
2018:06:12:13:08:13.000,14048.894393
2018:06:12:13:18:13.000,13941.537009
2018:06:12:13:28:13.000,13828.814092
2018:06:12:13:38:13.000,13710.670012
2018:06:12:13:48:13.000,13587.045793
2018:06:12:13:58:13.000,13457.879015
2018:06:12:14:08:13.000,13323.103703
2018:06:12:14:18:13.000,13182.650220
2018:06:12:14:28:13.000,13036.445162
2018:06:12:14:38:13.000,12884.411262
2018:06:12:14:48:13.000,12726.467293
2018:06:12:14:58:13.000,12562.527995
2018:06:12:15:08:13.000,12392.504019
2018:06:12:15:18:13.000,12216.301895
2018:06:12:15:28:13.000,12033.824047
2018:06:12:15:38:13.000,11844.968859
2018:06:12:15:48:13.000,11649.630816
2018:06:12:15:58:13.000,11447.700742
2018:06:12:16:08:13.000,11239.066179
2018:06:12:16:18:13.000,11023.611931
2018:06:12:16:28:13.000,10801.220858
2018:06:12:16:38:13.000,10571.774978
2018:06:12:16:48:13.000,10335.157003
2018:06:12:16:58:13.000,10091.252428
2018:06:12:17:08:13.000,9839.952407
2018:06:12:17:18:13.000,9581.157646
2018:06:12:17:28:13.000,9314.783718
2018:06:12:17:38:13.000,9040.768295
2018:06:12:17:48:13.000,8759.081035
2018:06:12:17:58:13.000,8469.737135
2018:06:12:18:08:13.000,8172.815991
2018:06:12:18:18:13.000,7868.487040
2018:06:12:18:28:13.000,7557.045732
2018:06:12:18:38:13.000,7238.963871
2018:06:12:18:48:13.000,6914.960429
2018:06:12:18:58:13.000,6586.101402
2018:06:12:19:08:13.000,6253.940576
2018:06:12:19:17:16.616,5951.998116
2018:06:12:21:37:58.367,3830.284390
2018:06:12:21:47:58.000,4101.631149
2018:06:12:21:57:58.000,4415.028774
2018:06:12:22:07:58.000,4753.495636
2018:06:12:22:17:58.000,5105.332501
2018:06:12:22:27:58.000,5462.685037
2018:06:12:22:37:58.000,5820.362999
2018:06:12:22:47:58.000,6174.964385
2018:06:12:22:57:58.000,6524.275353
2018:06:12:23:07:58.000,6866.871544
2018:06:12:23:17:58.000,7201.855557
2018:06:12:23:27:58.000,7528.683773
2018:06:12:23:37:58.000,7847.051315
2018:06:12:23:47:58.000,8156.814946
2018:06:12:23:57:58.000,8457.940883
2018:06:13:00:07:58.000,8750.469140
2018:06:13:00:17:58.000,9034.488969
2018:06:13:00:27:58.000,9310.121814
2018:06:13:00:37:58.000,9577.509419
2018:06:13:00:47:58.000,9836.805505
2018:06:13:00:57:58.000,10088.169932
2018:06:13:01:07:58.000,10331.764610
2018:06:13:01:17:58.000,10567.750661
2018:06:13:01:27:58.000,10796.286452
2018:06:13:01:37:58.000,11017.526271
2018:06:13:01:47:58.000,11231.619450
2018:06:13:01:57:58.000,11438.709816
2018:06:13:02:07:58.000,11638.935378
2018:06:13:02:17:58.000,11832.428178
2018:06:13:02:27:58.000,12019.314261
2018:06:13:02:37:58.000,12199.713731
2018:06:13:02:47:58.000,12373.740863
2018:06:13:02:57:58.000,12541.504250
2018:06:13:03:07:58.000,12703.106985
2018:06:13:03:17:58.000,12858.646842
2018:06:13:03:27:58.000,13008.216482
2018:06:13:03:37:58.000,13151.903646
2018:06:13:03:47:58.000,13289.791358
2018:06:13:03:57:58.000,13421.958112
2018:06:13:04:07:58.000,13548.478064
2018:06:13:04:17:58.000,13669.421208
2018:06:13:04:27:58.000,13784.853548
2018:06:13:04:37:58.000,13894.837258
2018:06:13:04:47:58.000,13999.430840
2018:06:13:04:57:58.000,14098.689261
2018:06:13:05:07:58.000,14192.664092
2018:06:13:05:17:58.000,14281.403634
2018:06:13:05:27:58.000,14364.953035
2018:06:13:05:37:58.000,14443.354397
2018:06:13:05:47:58.000,14516.646882
2018:06:13:05:57:58.000,14584.866801
2018:06:13:06:07:58.000,14648.047703
2018:06:13:06:17:58.000,14706.220455
2018:06:13:06:27:58.000,14759.413312
2018:06:13:06:37:58.000,14807.651983
2018:06:13:06:47:58.000,14850.959694
2018:06:13:06:57:58.000,14889.357239
2018:06:13:07:07:58.000,14922.863028
2018:06:13:07:17:58.000,14951.493130
2018:06:13:07:27:58.000,14975.261311
2018:06:13:07:37:58.000,14994.179064
2018:06:13:07:47:58.000,15008.255636
2018:06:13:07:57:58.000,15017.498052
2018:06:13:08:07:58.000,15021.911128
2018:06:13:08:17:58.000,15021.497483
2018:06:13:08:27:58.000,15016.257552
2018:06:13:08:37:58.000,15006.189580
2018:06:13:08:47:58.000,14991.289625
2018:06:13:08:57:58.000,14971.551552
2018:06:13:09:07:58.000,14946.967017
2018:06:13:09:17:58.000,14917.525454
2018:06:13:09:27:58.000,14883.214052
2018:06:13:09:37:58.000,14844.017729
2018:06:13:09:47:58.000,14799.919106
2018:06:13:09:57:58.000,14750.898461
2018:06:13:10:07:58.000,14696.933701
2018:06:13:10:17:58.000,14638.000304
2018:06:13:10:27:58.000,14574.071275
2018:06:13:10:37:58.000,14505.117089
2018:06:13:10:47:58.000,14431.105624
2018:06:13:10:57:58.000,14352.002098
2018:06:13:11:07:58.000,14267.768993
2018:06:13:11:17:58.000,14178.365975
2018:06:13:11:27:58.000,14083.749812
2018:06:13:11:37:58.000,13983.874277
2018:06:13:11:47:58.000,13878.690057
2018:06:13:11:57:58.000,13768.144643
2018:06:13:12:07:58.000,13652.182227
2018:06:13:12:17:58.000,13530.743588
2018:06:13:12:27:58.000,13403.765968
2018:06:13:12:37:58.000,13271.182954
2018:06:13:12:47:58.000,13132.924353
2018:06:13:12:57:58.000,12988.916061
2018:06:13:13:07:58.000,12839.079945
2018:06:13:13:17:58.000,12683.333713
2018:06:13:13:27:58.000,12521.590806
2018:06:13:13:37:58.000,12353.760294
2018:06:13:13:47:58.000,12179.746794
2018:06:13:13:57:58.000,11999.450419
2018:06:13:14:07:58.000,11812.766766
2018:06:13:14:17:58.000,11619.586957
2018:06:13:14:27:58.000,11419.797768
2018:06:13:14:37:58.000,11213.281848
2018:06:13:14:47:58.000,10999.918098
2018:06:13:14:57:58.000,10779.582233
2018:06:13:15:07:58.000,10552.147611
2018:06:13:15:17:58.000,10317.486408
2018:06:13:15:27:58.000,10075.471279
2018:06:13:15:37:58.000,9825.977657
2018:06:13:15:47:58.000,9568.886939
2018:06:13:15:57:58.000,9304.090875
2018:06:13:16:07:58.000,9031.497613
2018:06:13:16:17:58.000,8751.040039
2018:06:13:16:27:58.000,8462.687322
2018:06:13:16:37:58.000,8166.460956
2018:06:13:16:47:58.000,7862.457173
2018:06:13:16:57:58.000,7550.878453
2018:06:13:17:07:58.000,7232.078144
2018:06:13:17:17:58.000,6906.624064
2018:06:13:17:27:58.000,6575.389776
2018:06:13:17:37:58.000,6239.686237
2018:06:13:17:47:58.000,5901.452048
2018:06:13:17:57:58.000,5563.527176
2018:06:13:18:07:58.000,5230.040328
2018:06:13:18:17:58.000,4906.935180
2018:06:13:18:18:22.715,4893.961258
2018:06:13:20:31:00.980,4559.651947
2018:06:13:20:41:00.000,4871.492868
2018:06:13:20:51:00.000,5201.298567
2018:06:13:21:01:00.000,5540.270917
2018:06:13:21:11:00.000,5882.644348
2018:06:13:21:21:00.000,6224.472307
2018:06:13:21:31:00.000,6563.075156
2018:06:13:21:41:00.000,6896.647054
2018:06:13:21:51:00.000,7223.984022
2018:06:13:22:01:00.000,7544.297723
2018:06:13:22:11:00.000,7857.088018
2018:06:13:22:21:00.000,8162.055372
2018:06:13:22:31:00.000,8459.040258
2018:06:13:22:41:00.000,8747.980904
2018:06:13:22:51:00.000,9028.883630
2018:06:13:23:01:00.000,9301.801848
2018:06:13:23:11:00.000,9566.821127
2018:06:13:23:21:00.000,9824.048491
2018:06:13:23:31:00.000,10073.604740
2018:06:13:23:41:00.000,10315.618916
2018:06:13:23:51:00.000,10550.224318
2018:06:14:00:01:00.000,10777.555636
2018:06:14:00:11:00.000,10997.746898
2018:06:14:00:21:00.000,11210.930017
2018:06:14:00:31:00.000,11417.233772
2018:06:14:00:41:00.000,11616.783113
2018:06:14:00:51:00.000,11809.698700
2018:06:14:01:01:00.000,11996.096617
2018:06:14:01:11:00.000,12176.088219
2018:06:14:01:21:00.000,12349.780063
2018:06:14:01:31:00.000,12517.273915
2018:06:14:01:41:00.000,12678.666801
2018:06:14:01:51:00.000,12834.051093
2018:06:14:02:01:00.000,12983.514622
2018:06:14:02:11:00.000,13127.140800
2018:06:14:02:21:00.000,13265.008753
2018:06:14:02:31:00.000,13397.193465
2018:06:14:02:41:00.000,13523.765912
2018:06:14:02:51:00.000,13644.793206
2018:06:14:03:01:00.000,13760.338727
2018:06:14:03:11:00.000,13870.462259
2018:06:14:03:21:00.000,13975.220111
2018:06:14:03:31:00.000,14074.665243
2018:06:14:03:41:00.000,14168.847379
2018:06:14:03:51:00.000,14257.813114
2018:06:14:04:01:00.000,14341.606019
2018:06:14:04:11:00.000,14420.266731
2018:06:14:04:21:00.000,14493.833049
2018:06:14:04:31:00.000,14562.340011
2018:06:14:04:41:00.000,14625.819974
2018:06:14:04:51:00.000,14684.302682
2018:06:14:05:01:00.000,14737.815331
2018:06:14:05:11:00.000,14786.382630
2018:06:14:05:21:00.000,14830.026852
2018:06:14:05:31:00.000,14868.767881
2018:06:14:05:41:00.000,14902.623258
2018:06:14:05:51:00.000,14931.608212
2018:06:14:06:01:00.000,14955.735699
2018:06:14:06:11:00.000,14975.016426
2018:06:14:06:21:00.000,14989.458873
2018:06:14:06:31:00.000,14999.069310
2018:06:14:06:41:00.000,15003.851813
2018:06:14:06:51:00.000,15003.808267
2018:06:14:07:01:00.000,14998.938375
2018:06:14:07:11:00.000,14989.239653
2018:06:14:07:21:00.000,14974.707423
2018:06:14:07:31:00.000,14955.334808
2018:06:14:07:41:00.000,14931.112709
2018:06:14:07:51:00.000,14902.029790
2018:06:14:08:01:00.000,14868.072451
2018:06:14:08:11:00.000,14829.224797
2018:06:14:08:21:00.000,14785.468605
2018:06:14:08:31:00.000,14736.783281
2018:06:14:08:41:00.000,14683.145812
2018:06:14:08:51:00.000,14624.530721
2018:06:14:09:01:00.000,14560.910002
2018:06:14:09:11:00.000,14492.253062
2018:06:14:09:21:00.000,14418.526647
2018:06:14:09:31:00.000,14339.694770
2018:06:14:09:41:00.000,14255.718624
2018:06:14:09:51:00.000,14166.556496
2018:06:14:10:01:00.000,14072.163669
2018:06:14:10:11:00.000,13972.492316
2018:06:14:10:21:00.000,13867.491390
2018:06:14:10:31:00.000,13757.106505
2018:06:14:10:41:00.000,13641.279808
2018:06:14:10:51:00.000,13519.949844
2018:06:14:11:01:00.000,13393.051413
2018:06:14:11:11:00.000,13260.515420
2018:06:14:11:21:00.000,13122.268720
2018:06:14:11:31:00.000,12978.233952
2018:06:14:11:41:00.000,12828.329373
2018:06:14:11:51:00.000,12672.468684
2018:06:14:12:01:00.000,12510.560864
2018:06:14:12:11:00.000,12342.509995
2018:06:14:12:21:00.000,12168.215107
2018:06:14:12:31:00.000,11987.570028
2018:06:14:12:41:00.000,11800.463262
2018:06:14:12:51:00.000,11606.777903
2018:06:14:13:01:00.000,11406.391596
2018:06:14:13:11:00.000,11199.176582
2018:06:14:13:21:00.000,10984.999836
2018:06:14:13:31:00.000,10763.723355
2018:06:14:13:41:00.000,10535.204652
2018:06:14:13:51:00.000,10299.297517
2018:06:14:14:01:00.000,10055.853163
2018:06:14:14:11:00.000,9804.721903
2018:06:14:14:21:00.000,9545.755540
2018:06:14:14:31:00.000,9278.810778
2018:06:14:14:41:00.000,9003.754029
2018:06:14:14:51:00.000,8720.468191
2018:06:14:15:01:00.000,8428.862207
2018:06:14:15:11:00.000,8128.884597
2018:06:14:15:21:00.000,7820.542672
2018:06:14:15:31:00.000,7503.930026
2018:06:14:15:41:00.000,7179.266121
2018:06:14:15:51:00.000,6846.953795
2018:06:14:16:01:00.000,6507.663529
2018:06:14:16:11:00.000,6162.457991
2018:06:14:16:21:00.000,5812.977427
2018:06:14:16:31:00.000,5461.716734
2018:06:14:16:41:00.000,5112.438211
2018:06:14:16:51:00.000,4770.775994
2018:06:14:17:01:00.000,4445.081260
2018:06:14:17:11:00.000,4147.476875
2018:06:14:17:13:08.505,4088.911303
2018:06:14:19:29:17.981,5509.696002
2018:06:14:19:39:17.000,5841.039816
2018:06:14:19:49:17.000,6175.330794
2018:06:14:19:59:17.000,6508.688616
2018:06:14:20:09:17.000,6838.787507
2018:06:14:20:19:17.000,7164.023276
2018:06:14:20:29:17.000,7483.301587
2018:06:14:20:39:17.000,7795.888382
2018:06:14:20:49:17.000,8101.304721
2018:06:14:20:59:17.000,8399.252771
2018:06:14:21:09:17.000,8689.563508
2018:06:14:21:19:17.000,8972.159543
2018:06:14:21:29:17.000,9247.028549
2018:06:14:21:39:17.000,9514.204142
2018:06:14:21:49:17.000,9773.752062
2018:06:14:21:59:17.000,10025.760117
2018:06:14:22:09:17.000,10270.330858
2018:06:14:22:19:17.000,10507.576217
2018:06:14:22:29:17.000,10737.613582
2018:06:14:22:39:17.000,10960.562923
2018:06:14:22:49:17.000,11176.544698
2018:06:14:22:59:17.000,11385.678331
2018:06:14:23:09:17.000,11588.081117
2018:06:14:23:19:17.000,11783.867449
2018:06:14:23:29:17.000,11973.148277
2018:06:14:23:39:17.000,12156.030751
2018:06:14:23:49:17.000,12332.617989
2018:06:14:23:59:17.000,12503.008954
2018:06:15:00:09:17.000,12667.298395
2018:06:15:00:19:17.000,12825.576843
2018:06:15:00:29:17.000,12977.930653
2018:06:15:00:39:17.000,13124.442066
2018:06:15:00:49:17.000,13265.189294
2018:06:15:00:59:17.000,13400.246618
2018:06:15:01:09:17.000,13529.684496
2018:06:15:01:19:17.000,13653.569668
2018:06:15:01:29:17.000,13771.965276
2018:06:15:01:39:17.000,13884.930967
2018:06:15:01:49:17.000,13992.523009
2018:06:15:01:59:17.000,14094.794398
2018:06:15:02:09:17.000,14191.794954
2018:06:15:02:19:17.000,14283.571426
2018:06:15:02:29:17.000,14370.167583
2018:06:15:02:39:17.000,14451.624301
2018:06:15:02:49:17.000,14527.979648
2018:06:15:02:59:17.000,14599.268958
2018:06:15:03:09:17.000,14665.524908
2018:06:15:03:19:17.000,14726.777578
2018:06:15:03:29:17.000,14783.054517
2018:06:15:03:39:17.000,14834.380799
2018:06:15:03:49:17.000,14880.779069
2018:06:15:03:59:17.000,14922.269594
2018:06:15:04:09:17.000,14958.870301
2018:06:15:04:19:17.000,14990.596810
2018:06:15:04:29:17.000,15017.462471
2018:06:15:04:39:17.000,15039.478382
2018:06:15:04:49:17.000,15056.653416
2018:06:15:04:59:17.000,15068.994236
2018:06:15:05:09:17.000,15076.505305
2018:06:15:05:19:17.000,15079.188892
2018:06:15:05:29:17.000,15077.045079
2018:06:15:05:39:17.000,15070.071754
2018:06:15:05:49:17.000,15058.264605
2018:06:15:05:59:17.000,15041.617109
2018:06:15:06:09:17.000,15020.120512
2018:06:15:06:19:17.000,14993.763813
2018:06:15:06:29:17.000,14962.533729
2018:06:15:06:39:17.000,14926.414670
2018:06:15:06:49:17.000,14885.388698
2018:06:15:06:59:17.000,14839.435483
2018:06:15:07:09:17.000,14788.532255
2018:06:15:07:19:17.000,14732.653750
2018:06:15:07:29:17.000,14671.772148
2018:06:15:07:39:17.000,14605.857002
2018:06:15:07:49:17.000,14534.875171
2018:06:15:07:59:17.000,14458.790729
2018:06:15:08:09:17.000,14377.564881
2018:06:15:08:19:17.000,14291.155866
2018:06:15:08:29:17.000,14199.518847
2018:06:15:08:39:17.000,14102.605801
2018:06:15:08:49:17.000,14000.365389
2018:06:15:08:59:17.000,13892.742831
2018:06:15:09:09:17.000,13779.679753
2018:06:15:09:19:17.000,13661.114038
2018:06:15:09:29:17.000,13536.979660
2018:06:15:09:39:17.000,13407.206503
2018:06:15:09:49:17.000,13271.720175
2018:06:15:09:59:17.000,13130.441805
2018:06:15:10:09:17.000,12983.287831
2018:06:15:10:19:17.000,12830.169773
2018:06:15:10:29:17.000,12670.993998
2018:06:15:10:39:17.000,12505.661473
2018:06:15:10:49:17.000,12334.067509
2018:06:15:10:59:17.000,12156.101502
2018:06:15:11:09:17.000,11971.646670
2018:06:15:11:19:17.000,11780.579797
2018:06:15:11:29:17.000,11582.770988
2018:06:15:11:39:17.000,11378.083455
2018:06:15:11:49:17.000,11166.373333
2018:06:15:11:59:17.000,10947.489581
2018:06:15:12:09:17.000,10721.273959
2018:06:15:12:19:17.000,10487.561172
2018:06:15:12:29:17.000,10246.179206
2018:06:15:12:39:17.000,9996.949972
2018:06:15:12:49:17.000,9739.690375
2018:06:15:12:59:17.000,9474.213981
2018:06:15:13:09:17.000,9200.333557
2018:06:15:13:19:17.000,8917.864833
2018:06:15:13:29:17.000,8626.632039
2018:06:15:13:39:17.000,8326.475986
2018:06:15:13:49:17.000,8017.265878
2018:06:15:13:59:17.000,7698.916581
2018:06:15:14:09:17.000,7371.414026
2018:06:15:14:19:17.000,7034.852820
2018:06:15:14:29:17.000,6689.492457
2018:06:15:14:39:17.000,6335.842178
2018:06:15:14:49:17.000,5974.790577
2018:06:15:14:59:17.000,5607.805730
2018:06:15:15:09:17.000,5237.247207
