"Time (YYYY:MM:DD)","Range (km)"
2018:12:22:05:51:17.000,14113.191754
2018:12:22:06:01:17.000,14006.401803
2018:12:22:06:11:17.000,13894.209962
2018:12:22:06:21:17.000,13776.557404
2018:12:22:06:31:17.000,13653.381647
2018:12:22:06:41:17.000,13524.616415
2018:12:22:06:51:17.000,13390.191476
2018:12:22:07:01:17.000,13250.032484
2018:12:22:07:11:17.000,13104.060816
2018:12:22:07:21:17.000,12952.193397
2018:12:22:07:31:17.000,12794.342525
2018:12:22:07:41:17.000,12630.415698
2018:12:22:07:51:17.000,12460.315443
2018:12:22:08:01:17.000,12283.939148
2018:12:22:08:11:17.000,12101.178920
2018:12:22:08:21:17.000,11911.921456
2018:12:22:08:31:17.000,11716.047961
2018:12:22:08:41:17.000,11513.434112
2018:12:22:08:51:17.000,11303.950108
2018:12:22:09:01:17.000,11087.460820
2018:12:22:09:11:17.000,10863.826102
2018:12:22:09:21:17.000,10632.901306
2018:12:22:09:31:17.000,10394.538086
2018:12:22:09:41:17.000,10148.585609
2018:12:22:09:51:17.000,9894.892306
2018:12:22:10:01:17.000,9633.308394
2018:12:22:10:11:17.000,9363.689450
2018:12:22:10:21:17.000,9085.901464
2018:12:22:10:31:17.000,8799.827962
2018:12:22:10:41:17.000,8505.380064
2018:12:22:10:51:17.000,8202.510707
2018:12:22:11:01:17.000,7891.234886
2018:12:22:11:11:17.000,7571.658600
2018:12:22:11:21:17.000,7244.020570
2018:12:22:11:31:17.000,6908.752838
2018:12:22:11:41:17.000,6566.569551
2018:12:22:11:51:17.000,6218.598037
2018:12:22:12:01:17.000,5866.573504
2018:12:22:12:11:17.000,5513.128772
2018:12:22:12:21:17.000,5162.222508
2018:12:22:12:31:17.000,4819.757035
2018:12:22:12:38:34.516,4580.199201
2018:12:22:14:57:15.420,5192.921307
2018:12:22:15:07:15.000,5534.971868
2018:12:22:15:17:15.000,5881.598841
2018:12:22:15:27:15.000,6228.259606
2018:12:22:15:37:15.000,6572.026480
2018:12:22:15:47:15.000,6910.926607
2018:12:22:15:57:15.000,7243.645387
2018:12:22:16:07:15.000,7569.322296
2018:12:22:16:17:15.000,7887.410972
2018:12:22:16:27:15.000,8197.583143
2018:12:22:16:37:15.000,8499.662288
2018:12:22:16:47:15.000,8793.577534
2018:12:22:16:57:15.000,9079.331358
2018:12:22:17:07:15.000,9356.976833
2018:12:22:17:17:15.000,9626.601465
2018:12:22:17:27:15.000,9888.315686
2018:12:22:17:37:15.000,10142.244597
2018:12:22:17:47:15.000,10388.522057
2018:12:22:17:57:15.000,10627.286431
2018:12:22:18:07:15.000,10858.677552
2018:12:22:18:17:15.000,11082.834545
2018:12:22:18:27:15.000,11299.894300
2018:12:22:18:37:15.000,11509.990402
2018:12:22:18:47:15.000,11713.252409
2018:12:22:18:57:15.000,11909.805373
2018:12:22:19:07:15.000,12099.769554
2018:12:22:19:17:15.000,12283.260258
2018:12:22:19:27:15.000,12460.387784
2018:12:22:19:37:15.000,12631.257427
2018:12:22:19:47:15.000,12795.969550
2018:12:22:19:57:15.000,12954.619671
2018:12:22:20:07:15.000,13107.298590
2018:12:22:20:17:15.000,13254.092521
2018:12:22:20:27:15.000,13395.083240
2018:12:22:20:37:15.000,13530.348229
2018:12:22:20:47:15.000,13659.960831
2018:12:22:20:57:15.000,13783.990396
2018:12:22:21:07:15.000,13902.502425
2018:12:22:21:17:15.000,14015.558710
2018:12:22:21:27:15.000,14123.217470
2018:12:22:21:37:15.000,14225.533477
2018:12:22:21:47:15.000,14322.558177
2018:12:22:21:57:15.000,14414.339810
2018:12:22:22:07:15.000,14500.923508
2018:12:22:22:17:15.000,14582.351404
2018:12:22:22:27:15.000,14658.662723
2018:12:22:22:37:15.000,14729.893869
2018:12:22:22:47:15.000,14796.078506
2018:12:22:22:57:15.000,14857.247632
2018:12:22:23:07:15.000,14913.429647
2018:12:22:23:17:15.000,14964.650417
2018:12:22:23:27:15.000,15010.933328
2018:12:22:23:37:15.000,15052.299337
2018:12:22:23:47:15.000,15088.767020
2018:12:22:23:57:15.000,15120.352606
2018:12:23:00:07:15.000,15147.070016
2018:12:23:00:17:15.000,15168.930891
2018:12:23:00:27:15.000,15185.944616
2018:12:23:00:37:15.000,15198.118338
2018:12:23:00:47:15.000,15205.456983
2018:12:23:00:57:15.000,15207.963262
2018:12:23:01:07:15.000,15205.637680
2018:12:23:01:17:15.000,15198.478530
2018:12:23:01:27:15.000,15186.481893
2018:12:23:01:37:15.000,15169.641625
2018:12:23:01:47:15.000,15147.949342
2018:12:23:01:57:15.000,15121.394402
2018:12:23:02:07:15.000,15089.963876
2018:12:23:02:17:15.000,15053.642521
2018:12:23:02:27:15.000,15012.412744
2018:12:23:02:37:15.000,14966.254556
2018:12:23:02:47:15.000,14915.145532
2018:12:23:02:57:15.000,14859.060749
2018:12:23:03:07:15.000,14797.972737
2018:12:23:03:17:15.000,14731.851401
2018:12:23:03:27:15.000,14660.663960
2018:12:23:03:37:15.000,14584.374858
2018:12:23:03:47:15.000,14502.945684
2018:12:23:03:57:15.000,14416.335071
2018:12:23:04:07:15.000,14324.498597
2018:12:23:04:17:15.000,14227.388671
2018:12:23:04:27:15.000,14124.954414
2018:12:23:04:37:15.000,14017.141527
2018:12:23:04:47:15.000,13903.892154
2018:12:23:04:57:15.000,13785.144729
2018:12:23:05:07:15.000,13660.833815
2018:12:23:05:17:15.000,13530.889938
2018:12:23:05:27:15.000,13395.239396
2018:12:23:05:37:15.000,13253.804073
2018:12:23:05:47:15.000,13106.501230
2018:12:23:05:57:15.000,12953.243290
2018:12:23:06:07:15.000,12793.937615
2018:12:23:06:17:15.000,12628.486271
2018:12:23:06:27:15.000,12456.785790
2018:12:23:06:37:15.000,12278.726930
2018:12:23:06:47:15.000,12094.194430
2018:12:23:06:57:15.000,11903.066783
2018:12:23:07:07:15.000,11705.216023
2018:12:23:07:17:15.000,11500.507540
2018:12:23:07:27:15.000,11288.799950
2018:12:23:07:37:15.000,11069.945037
2018:12:23:07:47:15.000,10843.787803
2018:12:23:07:57:15.000,10610.166679
2018:12:23:08:07:15.000,10368.913961
2018:12:23:08:17:15.000,10119.856561
2018:12:23:08:27:15.000,9862.817214
2018:12:23:08:37:15.000,9597.616320
2018:12:23:08:47:15.000,9324.074686
2018:12:23:08:57:15.000,9042.017549
2018:12:23:09:07:15.000,8751.280425
2018:12:23:09:17:15.000,8451.717585
2018:12:23:09:27:15.000,8143.214333
2018:12:23:09:37:15.000,7825.704845
2018:12:23:09:47:15.000,7499.198220
2018:12:23:09:57:15.000,7163.816799
2018:12:23:10:07:15.000,6819.853025
2018:12:23:10:17:15.000,6467.854630
2018:12:23:10:27:15.000,6108.753638
2018:12:23:10:37:15.000,5744.063623
2018:12:23:10:47:15.000,5376.183702
2018:12:23:10:57:15.000,5008.867993
2018:12:23:11:07:15.000,4647.943621
2018:12:23:11:17:15.000,4302.371021
2018:12:23:11:27:15.000,3985.670139
2018:12:23:11:31:20.220,3868.836239
2018:12:23:14:00:15.552,6310.930632
2018:12:23:14:10:15.000,6652.016335
2018:12:23:14:20:15.000,6989.022717
2018:12:23:14:30:15.000,7320.256026
2018:12:23:14:40:15.000,7644.794982
2018:12:23:14:50:15.000,7962.039415
2018:12:23:15:00:15.000,8271.614989
2018:12:23:15:10:15.000,8573.306422
2018:12:23:15:20:15.000,8867.010478
2018:12:23:15:30:15.000,9152.702707
2018:12:23:15:40:15.000,9430.413771
2018:12:23:15:50:15.000,9700.212505
2018:12:23:16:00:15.000,9962.193733
2018:12:23:16:10:15.000,10216.469477
2018:12:23:16:20:15.000,10463.162588
2018:12:23:16:30:15.000,10702.402139
2018:12:23:16:40:15.000,10934.320079
2018:12:23:16:50:15.000,11159.048828
2018:12:23:17:00:15.000,11376.719546
2018:12:23:17:10:15.000,11587.460906
2018:12:23:17:20:15.000,11791.398236
2018:12:23:17:30:15.000,11988.652939
2018:12:23:17:40:15.000,12179.342111
2018:12:23:17:50:15.000,12363.578308
2018:12:23:18:00:15.000,12541.469428
2018:12:23:18:10:15.000,12713.118672
2018:12:23:18:20:15.000,12878.624558
2018:12:23:18:30:15.000,13038.080987
2018:12:23:18:40:15.000,13191.577328
2018:12:23:18:50:15.000,13339.198529
2018:12:23:19:00:15.000,13481.025242
2018:12:23:19:10:15.000,13617.133951
2018:12:23:19:20:15.000,13747.597106
2018:12:23:19:30:15.000,13872.483255
2018:12:23:19:40:15.000,13991.857182
2018:12:23:19:50:15.000,14105.780032
2018:12:23:20:00:15.000,14214.309438
2018:12:23:20:10:15.000,14317.499642
2018:12:23:20:20:15.000,14415.401607
2018:12:23:20:30:15.000,14508.063126
2018:12:23:20:40:15.000,14595.528929
2018:12:23:20:50:15.000,14677.840773
2018:12:23:21:00:15.000,14755.037532
2018:12:23:21:10:15.000,14827.155288
2018:12:23:21:20:15.000,14894.227397
2018:12:23:21:30:15.000,14956.284571
2018:12:23:21:40:15.000,15013.354936
2018:12:23:21:50:15.000,15065.464094
2018:12:23:22:00:15.000,15112.635180
2018:12:23:22:10:15.000,15154.888903
2018:12:23:22:20:15.000,15192.243598
2018:12:23:22:30:15.000,15224.715256
2018:12:23:22:40:15.000,15252.317560
2018:12:23:22:50:15.000,15275.061915
2018:12:23:23:00:15.000,15292.957462
2018:12:23:23:10:15.000,15306.011106
2018:12:23:23:20:15.000,15314.227521
2018:12:23:23:30:15.000,15317.609159
2018:12:23:23:40:15.000,15316.156254
2018:12:23:23:50:15.000,15309.866819
2018:12:24:00:00:15.000,15298.736641
2018:12:24:00:10:15.000,15282.759262
2018:12:24:00:20:15.000,15261.925970
2018:12:24:00:30:15.000,15236.225772
2018:12:24:00:40:15.000,15205.645363
2018:12:24:00:50:15.000,15170.169101
2018:12:24:01:00:15.000,15129.778959
2018:12:24:01:10:15.000,15084.454485
2018:12:24:01:20:15.000,15034.172752
2018:12:24:01:30:15.000,14978.908294
2018:12:24:01:40:15.000,14918.633048
2018:12:24:01:50:15.000,14853.316282
2018:12:24:02:00:15.000,14782.924513
2018:12:24:02:10:15.000,14707.421423
2018:12:24:02:20:15.000,14626.767764
2018:12:24:02:30:15.000,14540.921255
2018:12:24:02:40:15.000,14449.836466
2018:12:24:02:50:15.000,14353.464702
2018:12:24:03:00:15.000,14251.753863
2018:12:24:03:10:15.000,14144.648302
2018:12:24:03:20:15.000,14032.088673
2018:12:24:03:30:15.000,13914.011757
2018:12:24:03:40:15.000,13790.350280
2018:12:24:03:50:15.000,13661.032721
2018:12:24:04:00:15.000,13525.983098
2018:12:24:04:10:15.000,13385.120740
2018:12:24:04:20:15.000,13238.360044
2018:12:24:04:30:15.000,13085.610216
2018:12:24:04:40:15.000,12926.774991
2018:12:24:04:50:15.000,12761.752338
2018:12:24:05:00:15.000,12590.434141
2018:12:24:05:10:15.000,12412.705877
2018:12:24:05:20:15.000,12228.446260
2018:12:24:05:30:15.000,12037.526890
2018:12:24:05:40:15.000,11839.811879
2018:12:24:05:50:15.000,11635.157486
2018:12:24:06:00:15.000,11423.411756
2018:12:24:06:10:15.000,11204.414179
2018:12:24:06:20:15.000,10977.995399
2018:12:24:06:30:15.000,10743.976994
2018:12:24:06:40:15.000,10502.171372
2018:12:24:06:50:15.000,10252.381851
2018:12:24:07:00:15.000,9994.403003
2018:12:24:07:10:15.000,9728.021399
2018:12:24:07:20:15.000,9453.016936
2018:12:24:07:30:15.000,9169.165014
2018:12:24:07:40:15.000,8876.239961
2018:12:24:07:50:15.000,8574.020295
2018:12:24:08:00:15.000,8262.296694
2018:12:24:08:10:15.000,7940.884005
2018:12:24:08:20:15.000,7609.639326
2018:12:24:08:30:15.000,7268.489321
2018:12:24:08:40:15.000,6917.471774
2018:12:24:08:50:15.000,6556.799368
2018:12:24:09:00:15.000,6186.958723
2018:12:24:09:10:15.000,5808.866183
2018:12:24:09:20:15.000,5424.116134
2018:12:24:09:30:15.000,5035.381591
2018:12:24:09:40:15.000,4647.064919
2018:12:24:09:50:15.000,4266.349308
2018:12:24:10:00:15.000,3904.842218
2018:12:24:10:10:15.000,3580.896849
2018:12:24:10:20:15.000,3322.010630
2018:12:24:10:20:55.213,3307.847960
2018:12:24:13:15:16.611,7811.269248
2018:12:24:13:25:16.000,8129.373869
2018:12:24:13:35:16.000,8439.920763
2018:12:24:13:45:16.000,8742.420034
2018:12:24:13:55:16.000,9036.807659
2018:12:24:14:05:16.000,9323.088242
2018:12:24:14:15:16.000,9601.314216
2018:12:24:14:25:16.000,9871.570896
2018:12:24:14:35:16.000,10133.965696
2018:12:24:14:45:16.000,10388.620337
2018:12:24:14:55:16.000,10635.665193
2018:12:24:15:05:16.000,10875.235209
2018:12:24:15:15:16.000,11107.466948
2018:12:24:15:25:16.000,11332.496465
2018:12:24:15:35:16.000,11550.457798
2018:12:24:15:45:16.000,11761.481906
2018:12:24:15:55:16.000,11965.695933
2018:12:24:16:05:16.000,12163.222726
2018:12:24:16:15:16.000,12354.180527
2018:12:24:16:25:16.000,12538.682805
2018:12:24:16:35:16.000,12716.838175
2018:12:24:16:45:16.000,12888.750400
2018:12:24:16:55:16.000,13054.518432
2018:12:24:17:05:16.000,13214.236505
2018:12:24:17:15:16.000,13367.994233
2018:12:24:17:25:16.000,13515.876740
2018:12:24:17:35:16.000,13657.964796
2018:12:24:17:45:16.000,13794.334952
2018:12:24:17:55:16.000,13925.059683
2018:12:24:18:05:16.000,14050.207532
2018:12:24:18:15:16.000,14169.843245
2018:12:24:18:25:16.000,14284.027904
2018:12:24:18:35:16.000,14392.819058
2018:12:24:18:45:16.000,14496.270843
2018:12:24:18:55:16.000,14594.434102
2018:12:24:19:05:16.000,14687.356493
2018:12:24:19:15:16.000,14775.082595
2018:12:24:19:25:16.000,14857.654000
2018:12:24:19:35:16.000,14935.109412
2018:12:24:19:45:16.000,15007.484720
2018:12:24:19:55:16.000,15074.813087
2018:12:24:20:05:16.000,15137.125014
2018:12:24:20:15:16.000,15194.448408
2018:12:24:20:25:16.000,15246.808641
2018:12:24:20:35:16.000,15294.228603
2018:12:24:20:45:16.000,15336.728751
2018:12:24:20:55:16.000,15374.327153
2018:12:24:21:05:16.000,15407.039520
2018:12:24:21:15:16.000,15434.879243
2018:12:24:21:25:16.000,15457.857418
2018:12:24:21:35:16.000,15475.982866
2018:12:24:21:45:16.000,15489.262149
2018:12:24:21:55:16.000,15497.699585
2018:12:24:22:05:16.000,15501.297249
2018:12:24:22:15:16.000,15500.054977
2018:12:24:22:25:16.000,15493.970365
2018:12:24:22:35:16.000,15483.038753
2018:12:24:22:45:16.000,15467.253215
2018:12:24:22:55:16.000,15446.604539
2018:12:24:23:05:16.000,15421.081201
2018:12:24:23:15:16.000,15390.669337
2018:12:24:23:25:16.000,15355.352700
2018:12:24:23:35:16.000,15315.112626
2018:12:24:23:45:16.000,15269.927978
2018:12:24:23:55:16.000,15219.775095
2018:12:25:00:05:16.000,15164.627729
2018:12:25:00:15:16.000,15104.456974
2018:12:25:00:25:16.000,15039.231191
2018:12:25:00:35:16.000,14968.915922
2018:12:25:00:45:16.000,14893.473797
2018:12:25:00:55:16.000,14812.864429
2018:12:25:01:05:16.000,14727.044306
2018:12:25:01:15:16.000,14635.966664
2018:12:25:01:25:16.000,14539.581355
2018:12:25:01:35:16.000,14437.834699
2018:12:25:01:45:16.000,14330.669328
2018:12:25:01:55:16.000,14218.024011
2018:12:25:02:05:16.000,14099.833465
2018:12:25:02:15:16.000,13976.028154
2018:12:25:02:25:16.000,13846.534065
2018:12:25:02:35:16.000,13711.272470
2018:12:25:02:45:16.000,13570.159662
2018:12:25:02:55:16.000,13423.106676
2018:12:25:03:05:16.000,13270.018980
2018:12:25:03:15:16.000,13110.796147
2018:12:25:03:25:16.000,12945.331491
2018:12:25:03:35:16.000,12773.511688
2018:12:25:03:45:16.000,12595.216352
2018:12:25:03:55:16.000,12410.317588
2018:12:25:04:05:16.000,12218.679513
2018:12:25:04:15:16.000,12020.157738
2018:12:25:04:25:16.000,11814.598826
2018:12:25:04:35:16.000,11601.839715
2018:12:25:04:45:16.000,11381.707116
2018:12:25:04:55:16.000,11154.016906
2018:12:25:05:05:16.000,10918.573503
2018:12:25:05:15:16.000,10675.169281
2018:12:25:05:25:16.000,10423.584023
2018:12:25:05:35:16.000,10163.584495
2018:12:25:05:45:16.000,9894.924191
2018:12:25:05:55:16.000,9617.343394
2018:12:25:06:05:16.000,9330.569695
2018:12:25:06:15:16.000,9034.319262
2018:12:25:06:25:16.000,8728.299235
2018:12:25:06:35:16.000,8412.211864
2018:12:25:06:45:16.000,8085.761336
2018:12:25:06:55:16.000,7748.664747
2018:12:25:07:05:16.000,7400.669558
2018:12:25:07:15:16.000,7041.581301
2018:12:25:07:25:16.000,6671.307701
2018:12:25:07:35:16.000,6289.929555
2018:12:25:07:45:16.000,5897.816006
2018:12:25:07:55:16.000,5495.814947
2018:12:25:08:05:16.000,5085.573081
2018:12:25:08:15:16.000,4670.083333
2018:12:25:08:25:16.000,4254.633729
2018:12:25:08:35:16.000,3848.452769
2018:12:25:08:45:16.000,3467.469213
2018:12:25:08:55:16.000,3138.404268
2018:12:25:09:05:16.000,2902.654062
2018:12:25:09:08:24.188,2856.286119
2018:12:25:12:51:54.083,9837.965230
2018:12:25:13:01:54.000,10109.583018
2018:12:25:13:11:54.000,10373.183207
2018:12:25:13:21:54.000,10628.880444
2018:12:25:13:31:54.000,10876.830342
2018:12:25:13:41:54.000,11117.188525
2018:12:25:13:51:54.000,11350.108609
2018:12:25:14:01:54.000,11575.740800
2018:12:25:14:11:54.000,11794.230942
2018:12:25:14:21:54.000,12005.719898
2018:12:25:14:31:54.000,12210.343158
2018:12:25:14:41:54.000,12408.230635
2018:12:25:14:51:54.000,12599.506577
2018:12:25:15:01:54.000,12784.289575
2018:12:25:15:11:54.000,12962.692628
2018:12:25:15:21:54.000,13134.823263
2018:12:25:15:31:54.000,13300.783676
2018:12:25:15:41:54.000,13460.670893
2018:12:25:15:51:54.000,13614.576946
2018:12:25:16:01:54.000,13762.589052
2018:12:25:16:11:54.000,13904.789793
2018:12:25:16:21:54.000,14041.257294
2018:12:25:16:31:54.000,14172.065397
2018:12:25:16:41:54.000,14297.283829
2018:12:25:16:51:54.000,14416.978359
2018:12:25:17:01:54.000,14531.210959
2018:12:25:17:11:54.000,14640.039943
2018:12:25:17:21:54.000,14743.520107
2018:12:25:17:31:54.000,14841.702854
2018:12:25:17:41:54.000,14934.636321
2018:12:25:17:51:54.000,15022.365487
2018:12:25:18:01:54.000,15104.932278
2018:12:25:18:11:54.000,15182.375667
2018:12:25:18:21:54.000,15254.731760
2018:12:25:18:31:54.000,15322.033881
2018:12:25:18:41:54.000,15384.312646
2018:12:25:18:51:54.000,15441.596035
2018:12:25:19:01:54.000,15493.909448
2018:12:25:19:11:54.000,15541.275771
2018:12:25:19:21:54.000,15583.715414
2018:12:25:19:31:54.000,15621.246365
2018:12:25:19:41:54.000,15653.884225
2018:12:25:19:51:54.000,15681.642237
2018:12:25:20:01:54.000,15704.531322
2018:12:25:20:11:54.000,15722.560089
2018:12:25:20:21:54.000,15735.734864
2018:12:25:20:31:54.000,15744.059691
2018:12:25:20:41:54.000,15747.536343
2018:12:25:20:51:54.000,15746.164321
2018:12:25:21:01:54.000,15739.940849
2018:12:25:21:11:54.000,15728.860866
2018:12:25:21:21:54.000,15712.917007
2018:12:25:21:31:54.000,15692.099582
2018:12:25:21:41:54.000,15666.396553
2018:12:25:21:51:54.000,15635.793495
2018:12:25:22:01:54.000,15600.273562
2018:12:25:22:11:54.000,15559.817439
2018:12:25:22:21:54.000,15514.403291
2018:12:25:22:31:54.000,15464.006702
2018:12:25:22:41:54.000,15408.600613
2018:12:25:22:51:54.000,15348.155242
2018:12:25:23:01:54.000,15282.638006
2018:12:25:23:11:54.000,15212.013429
2018:12:25:23:21:54.000,15136.243041
2018:12:25:23:31:54.000,15055.285268
2018:12:25:23:41:54.000,14969.095312
2018:12:25:23:51:54.000,14877.625016
2018:12:26:00:01:54.000,14780.822721
2018:12:26:00:11:54.000,14678.633109
2018:12:26:00:21:54.000,14570.997025
2018:12:26:00:31:54.000,14457.851295
2018:12:26:00:41:54.000,14339.128514
2018:12:26:00:51:54.000,14214.756825
2018:12:26:01:01:54.000,14084.659674
2018:12:26:01:11:54.000,13948.755539
2018:12:26:01:21:54.000,13806.957643
2018:12:26:01:31:54.000,13659.173631
2018:12:26:01:41:54.000,13505.305228
2018:12:26:01:51:54.000,13345.247851
2018:12:26:02:01:54.000,13178.890202
2018:12:26:02:11:54.000,13006.113808
2018:12:26:02:21:54.000,12826.792530
2018:12:26:02:31:54.000,12640.792018
2018:12:26:02:41:54.000,12447.969124
2018:12:26:02:51:54.000,12248.171249
2018:12:26:03:01:54.000,12041.235647
2018:12:26:03:11:54.000,11826.988651
2018:12:26:03:21:54.000,11605.244851
2018:12:26:03:31:54.000,11375.806186
2018:12:26:03:41:54.000,11138.460987
2018:12:26:03:51:54.000,10892.982947
2018:12:26:04:01:54.000,10639.130040
2018:12:26:04:11:54.000,10376.643414
2018:12:26:04:21:54.000,10105.246271
2018:12:26:04:31:54.000,9824.642820
2018:12:26:04:41:54.000,9534.517367
2018:12:26:04:51:54.000,9234.533703
2018:12:26:05:01:54.000,8924.335020
2018:12:26:05:11:54.000,8603.544732
2018:12:26:05:21:54.000,8271.768786
2018:12:26:05:31:54.000,7928.600431
2018:12:26:05:41:54.000,7573.629016
2018:12:26:05:51:54.000,7206.455407
2018:12:26:06:01:54.000,6826.718414
2018:12:26:06:11:54.000,6434.139757
2018:12:26:06:21:54.000,6028.600851
2018:12:26:06:31:54.000,5610.275404
2018:12:26:06:41:54.000,5179.862398
2018:12:26:06:51:54.000,4739.004540
2018:12:26:07:01:54.000,4291.058430
2018:12:26:07:11:54.000,3842.543718
2018:12:26:07:21:54.000,3405.893050
2018:12:26:07:31:54.000,3004.490834
2018:12:26:07:41:54.000,2680.464956
2018:12:26:07:51:54.000,2499.989562
2018:12:26:07:54:27.096,2486.211599
2018:12:26:13:08:53.686,12481.703604
2018:12:26:13:18:53.000,12680.761868
2018:12:26:13:28:53.000,12873.344792
2018:12:26:13:38:53.000,13059.348769
2018:12:26:13:48:53.000,13238.895126
2018:12:26:13:58:53.000,13412.098696
2018:12:26:14:08:53.000,13579.068106
2018:12:26:14:18:53.000,13739.906061
2018:12:26:14:28:53.000,13894.709621
2018:12:26:14:38:53.000,14043.570470
2018:12:26:14:48:53.000,14186.575163
2018:12:26:14:58:53.000,14323.805372
2018:12:26:15:08:53.000,14455.338107
2018:12:26:15:18:53.000,14581.245934
2018:12:26:15:28:53.000,14701.597172
2018:12:26:15:38:53.000,14816.456081
2018:12:26:15:48:53.000,14925.883034
2018:12:26:15:58:53.000,15029.934683
2018:12:26:16:08:53.000,15128.664106
2018:12:26:16:18:53.000,15222.120947
2018:12:26:16:28:53.000,15310.351548
2018:12:26:16:38:53.000,15393.399064
2018:12:26:16:48:53.000,15471.303576
2018:12:26:16:58:53.000,15544.102192
2018:12:26:17:08:53.000,15611.829134
2018:12:26:17:18:53.000,15674.515830
2018:12:26:17:28:53.000,15732.190984
2018:12:26:17:38:53.000,15784.880648
2018:12:26:17:48:53.000,15832.608282
2018:12:26:17:58:53.000,15875.394813
2018:12:26:18:08:53.000,15913.258678
2018:12:26:18:18:53.000,15946.215869
2018:12:26:18:28:53.000,15974.279971
2018:12:26:18:38:53.000,15997.462188
2018:12:26:18:48:53.000,16015.771371
2018:12:26:18:58:53.000,16029.214033
2018:12:26:19:08:53.000,16037.794364
2018:12:26:19:18:53.000,16041.514239
2018:12:26:19:28:53.000,16040.373216
2018:12:26:19:38:53.000,16034.368534
2018:12:26:19:48:53.000,16023.495105
2018:12:26:19:58:53.000,16007.745493
2018:12:26:20:08:53.000,15987.109899
2018:12:26:20:18:53.000,15961.576128
2018:12:26:20:28:53.000,15931.129556
2018:12:26:20:38:53.000,15895.753095
2018:12:26:20:48:53.000,15855.427139
2018:12:26:20:58:53.000,15810.129512
2018:12:26:21:08:53.000,15759.835411
2018:12:26:21:18:53.000,15704.517330
2018:12:26:21:28:53.000,15644.144990
2018:12:26:21:38:53.000,15578.685246
2018:12:26:21:48:53.000,15508.101996
2018:12:26:21:58:53.000,15432.356076
2018:12:26:22:08:53.000,15351.405143
2018:12:26:22:18:53.000,15265.203546
2018:12:26:22:28:53.000,15173.702190
2018:12:26:22:38:53.000,15076.848380
2018:12:26:22:48:53.000,14974.585653
2018:12:26:22:58:53.000,14866.853597
2018:12:26:23:08:53.000,14753.587649
2018:12:26:23:18:53.000,14634.718872
2018:12:26:23:28:53.000,14510.173719
2018:12:26:23:38:53.000,14379.873769
2018:12:26:23:48:53.000,14243.735432
2018:12:26:23:58:53.000,14101.669643
2018:12:27:00:08:53.000,13953.581507
2018:12:27:00:18:53.000,13799.369921
2018:12:27:00:28:53.000,13638.927156
2018:12:27:00:38:53.000,13472.138397
2018:12:27:00:48:53.000,13298.881235
2018:12:27:00:58:53.000,13119.025112
2018:12:27:01:08:53.000,12932.430703
2018:12:27:01:18:53.000,12738.949236
2018:12:27:01:28:53.000,12538.421744
2018:12:27:01:38:53.000,12330.678232
2018:12:27:01:48:53.000,12115.536759
2018:12:27:01:58:53.000,11892.802418
2018:12:27:02:08:53.000,11662.266214
2018:12:27:02:18:53.000,11423.703814
2018:12:27:02:28:53.000,11176.874173
2018:12:27:02:38:53.000,10921.518013
2018:12:27:02:48:53.000,10657.356163
2018:12:27:02:58:53.000,10384.087738
2018:12:27:03:08:53.000,10101.388179
2018:12:27:03:18:53.000,9808.907173
2018:12:27:03:28:53.000,9506.266488
2018:12:27:03:38:53.000,9193.057832
2018:12:27:03:48:53.000,8868.840895
2018:12:27:03:58:53.000,8533.141860
2018:12:27:04:08:53.000,8185.452899
2018:12:27:04:18:53.000,7825.233509
2018:12:27:04:28:53.000,7451.915200
2018:12:27:04:38:53.000,7064.912149
2018:12:27:04:48:53.000,6663.642517
2018:12:27:04:58:53.000,6247.568896
2018:12:27:05:08:53.000,5816.273759
2018:12:27:05:18:53.000,5369.600414
2018:12:27:05:28:53.000,4907.920306
2018:12:27:05:38:53.000,4432.652799
2018:12:27:05:48:53.000,3947.309086
2018:12:27:05:58:53.000,3459.662060
2018:12:27:06:08:53.000,2986.358103
2018:12:27:06:18:53.000,2562.406045
2018:12:27:06:28:53.000,2256.549218
2018:12:27:06:38:53.000,2173.927803
2018:12:27:06:39:29.663,2178.360723
2018:12:27:14:38:52.635,15365.222473
2018:12:27:14:48:52.000,15463.548386
2018:12:27:14:58:52.000,15556.684342
2018:12:27:15:08:52.000,15644.571026
2018:12:27:15:18:52.000,15727.252779
2018:12:27:15:28:52.000,15804.770728
2018:12:27:15:38:52.000,15877.162900
2018:12:27:15:48:52.000,15944.464327
2018:12:27:15:58:52.000,16006.707136
2018:12:27:16:08:52.000,16063.920641
2018:12:27:16:18:52.000,16116.131410
2018:12:27:16:28:52.000,16163.363341
2018:12:27:16:38:52.000,16205.637720
2018:12:27:16:48:52.000,16242.973273
2018:12:27:16:58:52.000,16275.386215
2018:12:27:17:08:52.000,16302.890288
2018:12:27:17:18:52.000,16325.496794
2018:12:27:17:28:52.000,16343.214623
2018:12:27:17:38:52.000,16356.050272
2018:12:27:17:48:52.000,16364.007861
2018:12:27:17:58:52.000,16367.089140
2018:12:27:18:08:52.000,16365.293493
2018:12:27:18:18:52.000,16358.617931
2018:12:27:18:28:52.000,16347.057084
2018:12:27:18:38:52.000,16330.603189
2018:12:27:18:48:52.000,16309.246061
2018:12:27:18:58:52.000,16282.973067
2018:12:27:19:08:52.000,16251.769095
2018:12:27:19:18:52.000,16215.616504
2018:12:27:19:28:52.000,16174.495083
