"Time (YYYY:MM:DD)","Range (km)","Elevation (deg)","Azimuth (deg)"
2018:06:10:20:26:59.000,2428.596775,-55.137,297.716
2018:06:10:20:27:59.000,2408.786754,-55.157,296.749
2018:06:10:20:28:59.000,2389.650772,-55.182,295.750
2018:06:10:20:29:59.000,2371.217187,-55.211,294.720
2018:06:10:20:30:59.000,2353.514098,-55.244,293.659
2018:06:10:20:31:59.000,2336.569240,-55.280,292.567
2018:06:10:20:32:59.000,2320.409873,-55.318,291.445
2018:06:10:20:33:59.000,2305.062668,-55.359,290.292
2018:06:10:20:34:59.000,2290.553587,-55.402,289.111
2018:06:10:20:35:59.000,2276.907756,-55.445,287.901
2018:06:10:20:36:59.000,2264.149345,-55.488,286.664
2018:06:10:20:37:59.000,2252.301433,-55.531,285.401
2018:06:10:20:38:59.000,2241.385880,-55.573,284.113
2018:06:10:20:39:59.000,2231.423206,-55.613,282.802
2018:06:10:20:40:59.000,2222.432459,-55.651,281.470
2018:06:10:20:41:59.000,2214.431100,-55.686,280.117
2018:06:10:20:42:59.000,2207.434890,-55.717,278.747
2018:06:10:20:43:59.000,2201.457782,-55.745,277.362
2018:06:10:20:44:59.000,2196.511824,-55.768,275.963
2018:06:10:20:45:59.000,2192.607082,-55.787,274.553
2018:06:10:20:46:59.000,2189.751558,-55.801,273.135
2018:06:10:20:47:59.000,2187.951140,-55.810,271.711
2018:06:10:20:48:59.000,2187.209554,-55.814,270.284
2018:06:10:20:49:59.000,2187.528339,-55.812,268.856
2018:06:10:20:50:59.000,2188.906834,-55.806,267.431
2018:06:10:20:51:59.000,2191.342184,-55.794,266.010
2018:06:10:20:52:59.000,2194.829360,-55.777,264.597
2018:06:10:20:53:59.000,2199.361198,-55.755,263.193
2018:06:10:20:54:59.000,2204.928449,-55.729,261.802
2018:06:10:20:55:59.000,2211.519846,-55.699,260.426
2018:06:10:20:56:59.000,2219.122185,-55.665,259.066
2018:06:10:20:57:59.000,2227.720417,-55.628,257.725
2018:06:10:20:58:59.000,2237.297746,-55.589,256.405
2018:06:10:20:59:59.000,2247.835744,-55.548,255.108
2018:06:10:21:00:59.000,2259.314463,-55.505,253.835
2018:06:10:21:01:59.000,2271.712565,-55.462,252.587
2018:06:10:21:02:59.000,2285.007440,-55.419,251.367
2018:06:10:21:03:59.000,2299.175341,-55.376,250.174
2018:06:10:21:04:59.000,2314.191507,-55.334,249.010
2018:06:10:21:05:59.000,2330.030295,-55.295,247.876
2018:06:10:21:06:59.000,2346.665302,-55.258,246.771
2018:06:10:21:07:59.000,2364.069491,-55.223,245.698
2018:06:10:21:08:59.000,2382.215302,-55.193,244.655
2018:06:10:21:09:59.000,2401.074769,-55.166,243.644
2018:06:10:21:10:59.000,2420.619625,-55.144,242.664
2018:06:10:21:11:59.000,2440.821403,-55.127,241.716
2018:06:10:21:12:59.000,2461.651524,-55.116,240.798
2018:06:10:21:13:59.000,2483.081390,-55.110,239.912
2018:06:10:21:14:21.957,2491.433319,-55.110,239.581
2018:06:11:00:35:57.351,2491.431589,-55.110,300.425
2018:06:11:00:36:57.000,2469.900375,-55.113,299.555
2018:06:11:00:37:57.000,2448.829514,-55.122,298.650
2018:06:11:00:38:57.000,2428.375797,-55.137,297.714
2018:06:11:00:39:57.000,2408.567825,-55.157,296.746
2018:06:11:00:40:57.000,2389.434125,-55.182,295.747
2018:06:11:00:41:57.000,2371.003059,-55.211,294.716
2018:06:11:00:42:57.000,2353.302729,-55.244,293.655
2018:06:11:00:43:57.000,2336.360873,-55.280,292.563
2018:06:11:00:44:57.000,2320.204752,-55.319,291.440
2018:06:11:00:45:57.000,2304.861040,-55.360,290.287
2018:06:11:00:46:57.000,2290.355697,-55.402,289.106
2018:06:11:00:47:57.000,2276.713852,-55.445,287.896
2018:06:11:00:48:57.000,2263.959671,-55.489,286.659
2018:06:11:00:49:57.000,2252.116230,-55.532,285.395
2018:06:11:00:50:57.000,2241.205388,-55.573,284.107
2018:06:11:00:51:57.000,2231.247660,-55.613,282.796
2018:06:11:00:52:57.000,2222.262089,-55.651,281.463
2018:06:11:00:53:57.000,2214.266129,-55.686,280.110
2018:06:11:00:54:57.000,2207.275533,-55.718,278.740
2018:06:11:00:55:57.000,2201.304246,-55.746,277.354
2018:06:11:00:56:57.000,2196.364308,-55.769,275.955
2018:06:11:00:57:57.000,2192.465772,-55.788,274.545
2018:06:11:00:58:57.000,2189.616631,-55.802,273.126
2018:06:11:00:59:57.000,2187.822758,-55.811,271.702
2018:06:11:01:00:57.000,2187.087869,-55.815,270.275
2018:06:11:01:01:57.000,2187.413488,-55.813,268.847
2018:06:11:01:02:57.000,2188.798939,-55.806,267.421
2018:06:11:01:03:57.000,2191.241353,-55.794,266.001
2018:06:11:01:04:57.000,2194.735686,-55.777,264.587
2018:06:11:01:05:57.000,2199.274758,-55.755,263.183
2018:06:11:01:06:57.000,2204.849305,-55.729,261.792
2018:06:11:01:07:57.000,2211.448045,-55.699,260.416
2018:06:11:01:08:57.000,2219.057759,-55.665,259.056
2018:06:11:01:09:57.000,2227.663381,-55.628,257.715
2018:06:11:01:10:57.000,2237.248101,-55.589,256.395
2018:06:11:01:11:57.000,2247.793477,-55.548,255.098
2018:06:11:01:12:57.000,2259.279547,-55.505,253.825
2018:06:11:01:13:57.000,2271.684959,-55.462,252.577
2018:06:11:01:14:57.000,2284.987091,-55.419,251.357
2018:06:11:01:15:57.000,2299.162182,-55.376,250.164
2018:06:11:01:16:57.000,2314.185462,-55.335,249.000
2018:06:11:01:17:57.000,2330.031277,-55.295,247.866
2018:06:11:01:18:57.000,2346.673214,-55.258,246.762
2018:06:11:01:19:57.000,2364.084225,-55.223,245.688
2018:06:11:01:20:57.000,2382.236744,-55.193,244.646
2018:06:11:01:21:57.000,2401.102798,-55.166,243.635
2018:06:11:01:22:57.000,2420.654111,-55.144,242.655
2018:06:11:01:23:57.000,2440.862211,-55.127,241.706
2018:06:11:01:24:57.000,2461.698514,-55.116,240.789
2018:06:11:01:25:57.000,2483.134417,-55.110,239.903
2018:06:11:01:26:19.805,2491.433319,-55.110,239.574
2018:06:11:04:47:54.727,2491.431600,-55.110,300.432
2018:06:11:04:48:54.000,2470.029971,-55.113,299.568
2018:06:11:04:49:54.000,2448.950739,-55.122,298.663
2018:06:11:04:50:54.000,2428.488402,-55.137,297.727
2018:06:11:04:51:54.000,2408.671566,-55.157,296.759
2018:06:11:04:52:54.000,2389.528763,-55.182,295.760
2018:06:11:04:53:54.000,2371.088364,-55.211,294.730
2018:06:11:04:54:54.000,2353.378479,-55.244,293.669
2018:06:11:04:55:54.000,2336.426854,-55.280,292.577
2018:06:11:04:56:54.000,2320.260763,-55.319,291.454
2018:06:11:04:57:54.000,2304.906890,-55.360,290.302
2018:06:11:04:58:54.000,2290.391209,-55.402,289.120
2018:06:11:04:59:54.000,2276.738864,-55.445,287.911
2018:06:11:05:00:54.000,2263.974035,-55.489,286.673
2018:06:11:05:01:54.000,2252.119817,-55.532,285.410
2018:06:11:05:02:54.000,2241.198086,-55.573,284.122
2018:06:11:05:03:54.000,2231.229374,-55.614,282.811
2018:06:11:05:04:54.000,2222.232746,-55.651,281.478
2018:06:11:05:05:54.000,2214.225678,-55.686,280.125
2018:06:11:05:06:54.000,2207.223942,-55.718,278.755
2018:06:11:05:07:54.000,2201.241507,-55.746,277.369
2018:06:11:05:08:54.000,2196.290435,-55.769,275.970
2018:06:11:05:09:54.000,2192.380802,-55.788,274.560
2018:06:11:05:10:54.000,2189.520624,-55.802,273.141
2018:06:11:05:11:54.000,2187.715799,-55.811,271.717
2018:06:11:05:12:54.000,2186.970063,-55.815,270.289
2018:06:11:05:13:54.000,2187.284964,-55.814,268.861
2018:06:11:05:14:54.000,2188.659850,-55.807,267.436
2018:06:11:05:15:54.000,2191.091871,-55.795,266.014
2018:06:11:05:16:54.000,2194.576004,-55.778,264.601
2018:06:11:05:17:54.000,2199.105090,-55.756,263.197
2018:06:11:05:18:54.000,2204.669883,-55.730,261.805
2018:06:11:05:19:54.000,2211.259117,-55.700,260.428
2018:06:11:05:20:54.000,2218.859590,-55.666,259.068
2018:06:11:05:21:54.000,2227.456251,-55.629,257.727
2018:06:11:05:22:54.000,2237.032303,-55.590,256.407
2018:06:11:05:23:54.000,2247.569314,-55.549,255.109
2018:06:11:05:24:54.000,2259.047334,-55.506,253.835
2018:06:11:05:25:54.000,2271.445020,-55.463,252.587
2018:06:11:05:26:54.000,2284.739755,-55.420,251.366
2018:06:11:05:27:54.000,2298.907786,-55.377,250.173
2018:06:11:05:28:54.000,2313.924347,-55.335,249.009
2018:06:11:05:29:54.000,2329.763784,-55.295,247.874
2018:06:11:05:30:54.000,2346.399690,-55.258,246.770
2018:06:11:05:31:54.000,2363.805015,-55.224,245.696
2018:06:11:05:32:54.000,2381.952193,-55.193,244.653
2018:06:11:05:33:54.000,2400.813248,-55.166,243.641
2018:06:11:05:34:54.000,2420.359904,-55.144,242.661
2018:06:11:05:35:54.000,2440.563683,-55.128,241.712
2018:06:11:05:36:54.000,2461.395999,-55.116,240.795
2018:06:11:05:37:54.000,2482.828243,-55.111,239.908
2018:06:11:05:38:17.646,2491.433320,-55.110,239.567
2018:06:11:08:59:52.097,2491.431616,-55.110,300.439
2018:06:11:09:00:52.000,2469.801242,-55.113,299.566
2018:06:11:09:01:52.000,2448.723767,-55.122,298.660
2018:06:11:09:02:52.000,2428.263417,-55.137,297.724
2018:06:11:09:03:52.000,2408.448803,-55.157,296.756
2018:06:11:09:04:52.000,2389.308462,-55.182,295.757
2018:06:11:09:05:52.000,2370.870768,-55.211,294.726
2018:06:11:09:06:52.000,2353.163835,-55.244,293.665
2018:06:11:09:07:52.000,2336.215411,-55.280,292.572
2018:06:11:09:08:52.000,2320.052771,-55.319,291.450
2018:06:11:09:09:52.000,2304.702600,-55.360,290.297
2018:06:11:09:10:52.000,2290.190874,-55.403,289.115
2018:06:11:09:11:52.000,2276.542734,-55.446,287.905
2018:06:11:09:12:52.000,2263.782361,-55.489,286.667
2018:06:11:09:13:52.000,2251.932845,-55.532,285.404
2018:06:11:09:14:52.000,2241.016059,-55.574,284.115
2018:06:11:09:15:52.000,2231.052532,-55.614,282.804
2018:06:11:09:16:52.000,2222.061321,-55.652,281.470
2018:06:11:09:17:52.000,2214.059896,-55.687,280.118
2018:06:11:09:18:52.000,2207.064023,-55.719,278.747
2018:06:11:09:19:52.000,2201.087658,-55.747,277.361
2018:06:11:09:20:52.000,2196.142857,-55.770,275.961
2018:06:11:09:21:52.000,2192.239682,-55.789,274.551
2018:06:11:09:22:52.000,2189.386140,-55.803,273.132
2018:06:11:09:23:52.000,2187.588113,-55.812,271.708
2018:06:11:09:24:52.000,2186.849327,-55.816,270.280
2018:06:11:09:25:52.000,2187.171313,-55.814,268.852
2018:06:11:09:26:52.000,2188.553405,-55.807,267.426
2018:06:11:09:27:52.000,2190.992738,-55.795,266.004
2018:06:11:09:28:52.000,2194.484274,-55.778,264.591
2018:06:11:09:29:52.000,2199.020837,-55.756,263.186
2018:06:11:09:30:52.000,2204.593165,-55.730,261.795
2018:06:11:09:31:52.000,2211.189977,-55.700,260.418
2018:06:11:09:32:52.000,2218.798055,-55.666,259.058
2018:06:11:09:33:52.000,2227.402332,-55.629,257.716
2018:06:11:09:34:52.000,2236.985996,-55.590,256.396
2018:06:11:09:35:52.000,2247.530601,-55.549,255.098
2018:06:11:09:36:52.000,2259.016182,-55.506,253.825
2018:06:11:09:37:52.000,2271.421381,-55.463,252.577
2018:06:11:09:38:52.000,2284.723570,-55.420,251.356
2018:06:11:09:39:52.000,2298.898983,-55.377,250.163
2018:06:11:09:40:52.000,2313.922841,-55.335,248.999
2018:06:11:09:41:52.000,2329.769483,-55.295,247.864
2018:06:11:09:42:52.000,2346.412487,-55.258,246.760
2018:06:11:09:43:52.000,2363.824798,-55.224,245.686
2018:06:11:09:44:52.000,2381.978840,-55.193,244.643
2018:06:11:09:45:52.000,2400.846629,-55.166,243.632
2018:06:11:09:46:52.000,2420.399884,-55.144,242.652
2018:06:11:09:47:52.000,2440.610119,-55.127,241.703
2018:06:11:09:48:52.000,2461.448743,-55.116,240.785
2018:06:11:09:49:52.000,2482.887143,-55.111,239.899
2018:06:11:09:50:15.479,2491.433320,-55.110,239.560
2018:06:11:13:11:49.462,2491.431640,-55.110,300.445
2018:06:11:13:12:49.000,2469.926921,-55.113,299.578
2018:06:11:13:13:49.000,2448.841242,-55.122,298.673
2018:06:11:13:14:49.000,2428.372445,-55.137,297.736
2018:06:11:13:15:49.000,2408.549147,-55.157,296.769
2018:06:11:13:16:49.000,2389.399890,-55.182,295.770
2018:06:11:13:17:49.000,2370.953055,-55.211,294.740
2018:06:11:13:18:49.000,2353.236764,-55.244,293.678
2018:06:11:13:19:49.000,2336.278774,-55.280,292.586
2018:06:11:13:20:49.000,2320.106372,-55.319,291.464
2018:06:11:13:21:49.000,2304.746255,-55.360,290.311
2018:06:11:13:22:49.000,2290.224409,-55.403,289.129
2018:06:11:13:23:49.000,2276.565992,-55.446,287.919
2018:06:11:13:24:49.000,2263.795199,-55.489,286.682
2018:06:11:13:25:49.000,2251.935137,-55.532,285.418
2018:06:11:13:26:49.000,2241.007696,-55.574,284.130
2018:06:11:13:27:49.000,2231.033425,-55.614,282.819
2018:06:11:13:28:49.000,2222.031399,-55.652,281.485
2018:06:11:13:29:49.000,2214.019109,-55.687,280.132
2018:06:11:13:30:49.000,2207.012341,-55.719,278.762
2018:06:11:13:31:49.000,2201.025076,-55.747,277.376
2018:06:11:13:32:49.000,2196.069388,-55.771,275.976
2018:06:11:13:33:49.000,2192.155366,-55.790,274.566
2018:06:11:13:34:49.000,2189.291035,-55.804,273.147
2018:06:11:13:35:49.000,2187.482304,-55.813,271.722
2018:06:11:13:36:49.000,2186.732918,-55.816,270.294
2018:06:11:13:37:49.000,2187.044433,-55.815,268.866
2018:06:11:13:38:49.000,2188.416202,-55.808,267.440
2018:06:11:13:39:49.000,2190.845384,-55.796,266.018
2018:06:11:13:40:49.000,2194.326959,-55.779,264.604
2018:06:11:13:41:49.000,2198.853770,-55.757,263.199
2018:06:11:13:42:49.000,2204.416574,-55.731,261.807
2018:06:11:13:43:49.000,2211.004107,-55.701,260.430
2018:06:11:13:44:49.000,2218.603165,-55.667,259.070
2018:06:11:13:45:49.000,2227.198698,-55.630,257.728
2018:06:11:13:46:49.000,2236.773904,-55.591,256.407
2018:06:11:13:47:49.000,2247.310350,-55.550,255.109
2018:06:11:13:48:49.000,2258.788081,-55.507,253.835
2018:06:11:13:49:49.000,2271.185746,-55.464,252.587
2018:06:11:13:50:49.000,2284.480725,-55.420,251.365
2018:06:11:13:51:49.000,2298.649258,-55.378,250.172
2018:06:11:13:52:49.000,2313.666569,-55.336,249.007
2018:06:11:13:53:49.000,2329.507000,-55.296,247.872
2018:06:11:13:54:49.000,2346.144131,-55.259,246.767
2018:06:11:13:55:49.000,2363.550908,-55.224,245.693
2018:06:11:13:56:49.000,2381.699753,-55.193,244.650
2018:06:11:13:57:49.000,2400.562681,-55.167,243.638
2018:06:11:13:58:49.000,2420.111408,-55.145,242.658
2018:06:11:13:59:49.000,2440.317446,-55.128,241.709
2018:06:11:14:00:49.000,2461.152199,-55.116,240.791
2018:06:11:14:01:49.000,2482.587048,-55.111,239.904
2018:06:11:14:02:13.303,2491.433320,-55.110,239.553
2018:06:11:17:23:46.823,2491.431670,-55.110,300.452
2018:06:11:17:24:46.000,2470.050941,-55.113,299.590
2018:06:11:17:25:46.000,2448.957149,-55.122,298.685
2018:06:11:17:26:46.000,2428.480000,-55.137,297.749
2018:06:11:17:27:46.000,2408.648113,-55.157,296.782
2018:06:11:17:28:46.000,2389.490039,-55.182,295.783
2018:06:11:17:29:46.000,2371.034164,-55.211,294.753
2018:06:11:17:30:46.000,2353.308619,-55.244,293.692
2018:06:11:17:31:46.000,2336.341171,-55.280,292.600
2018:06:11:17:32:46.000,2320.159116,-55.319,291.477
2018:06:11:17:33:46.000,2304.789163,-55.360,290.325
2018:06:11:17:34:46.000,2290.257312,-55.402,289.143
2018:06:11:17:35:46.000,2276.588733,-55.446,287.934
2018:06:11:17:36:46.000,2263.807637,-55.489,286.696
2018:06:11:17:37:46.000,2251.937148,-55.532,285.433
2018:06:11:17:38:46.000,2240.999173,-55.574,284.145
2018:06:11:17:39:46.000,2231.014278,-55.614,282.833
2018:06:11:17:40:46.000,2222.001560,-55.652,281.500
2018:06:11:17:41:46.000,2213.978528,-55.688,280.147
2018:06:11:17:42:46.000,2206.960990,-55.719,278.776
2018:06:11:17:43:46.000,2200.962947,-55.747,277.390
2018:06:11:17:44:46.000,2195.996498,-55.771,275.991
2018:06:11:17:45:46.000,2192.071751,-55.790,274.580
2018:06:11:17:46:46.000,2189.196755,-55.804,273.161
2018:06:11:17:47:46.000,2187.377442,-55.813,271.736
2018:06:11:17:48:46.000,2186.617578,-55.817,270.308
2018:06:11:17:49:46.000,2186.918741,-55.815,268.880
2018:06:11:17:50:46.000,2188.280307,-55.809,267.453
2018:06:11:17:51:46.000,2190.699454,-55.797,266.031
2018:06:11:17:52:46.000,2194.171183,-55.780,264.617
2018:06:11:17:53:46.000,2198.688355,-55.758,263.212
2018:06:11:17:54:46.000,2204.241745,-55.732,261.820
2018:06:11:17:55:46.000,2210.820107,-55.702,260.442
2018:06:11:17:56:46.000,2218.410252,-55.668,259.081
2018:06:11:17:57:46.000,2226.997141,-55.631,257.739
2018:06:11:17:58:46.000,2236.563990,-55.592,256.418
2018:06:11:17:59:46.000,2247.092372,-55.551,255.120
2018:06:11:18:00:46.000,2258.562345,-55.508,253.845
2018:06:11:18:01:46.000,2270.952566,-55.465,252.597
2018:06:11:18:02:46.000,2284.240421,-55.421,251.375
2018:06:11:18:03:46.000,2298.402155,-55.378,250.181
2018:06:11:18:04:46.000,2313.412998,-55.337,249.016
2018:06:11:18:05:46.000,2329.247292,-55.297,247.880
2018:06:11:18:06:46.000,2345.878623,-55.259,246.775
2018:06:11:18:07:46.000,2363.279932,-55.225,245.701
2018:06:11:18:08:46.000,2381.423644,-55.194,244.657
2018:06:11:18:09:46.000,2400.281771,-55.167,243.645
2018:06:11:18:10:46.000,2419.826027,-55.145,242.664
2018:06:11:18:11:46.000,2440.027920,-55.128,241.714
2018:06:11:18:12:46.000,2460.858851,-55.116,240.796
2018:06:11:18:13:46.000,2482.290196,-55.111,239.909
2018:06:11:18:14:11.117,2491.433320,-55.110,239.547
2018:06:11:21:35:44.178,2491.431706,-55.110,300.459
2018:06:11:21:36:44.000,2469.816868,-55.113,299.587
2018:06:11:21:37:44.000,2448.725095,-55.122,298.682
2018:06:11:21:38:44.000,2428.250205,-55.137,297.746
2018:06:11:21:39:44.000,2408.420821,-55.157,296.778
2018:06:11:21:40:44.000,2389.265498,-55.182,295.779
2018:06:11:21:41:44.000,2370.812627,-55.211,294.749
2018:06:11:21:42:44.000,2353.090339,-55.244,293.687
2018:06:11:21:43:44.000,2336.126406,-55.281,292.595
2018:06:11:21:44:44.000,2319.948124,-55.320,291.472
2018:06:11:21:45:44.000,2304.582203,-55.361,290.319
2018:06:11:21:46:44.000,2290.054643,-55.403,289.138
2018:06:11:21:47:44.000,2276.390613,-55.446,287.927
2018:06:11:21:48:44.000,2263.614321,-55.490,286.690
2018:06:11:21:49:44.000,2251.748889,-55.533,285.426
2018:06:11:21:50:44.000,2240.816219,-55.575,284.137
2018:06:11:21:51:44.000,2230.836873,-55.615,282.826
2018:06:11:21:52:44.000,2221.829940,-55.653,281.492
2018:06:11:21:53:44.000,2213.812922,-55.688,280.139
2018:06:11:21:54:44.000,2206.801620,-55.720,278.768
2018:06:11:21:55:44.000,2200.810024,-55.748,277.381
2018:06:11:21:56:44.000,2195.850221,-55.772,275.982
2018:06:11:21:57:44.000,2191.932309,-55.791,274.571
2018:06:11:21:58:44.000,2189.064324,-55.805,273.152
2018:06:11:21:59:44.000,2187.252184,-55.814,271.727
2018:06:11:22:00:44.000,2186.499642,-55.818,270.298
2018:06:11:22:01:44.000,2186.808260,-55.816,268.870
2018:06:11:22:02:44.000,2188.177398,-55.809,267.443
2018:06:11:22:03:44.000,2190.604218,-55.797,266.021
2018:06:11:22:04:44.000,2194.083705,-55.780,264.606
2018:06:11:22:05:44.000,2198.608705,-55.758,263.201
2018:06:11:22:06:44.000,2204.169974,-55.732,261.809
2018:06:11:22:07:44.000,2210.756250,-55.702,260.431
2018:06:11:22:08:44.000,2218.354329,-55.668,259.070
2018:06:11:22:09:44.000,2226.949155,-55.631,257.728
2018:06:11:22:10:44.000,2236.523927,-55.592,256.407
2018:06:11:22:11:44.000,2247.060205,-55.551,255.109
2018:06:11:22:12:44.000,2258.538031,-55.508,253.835
2018:06:11:22:13:44.000,2270.936047,-55.465,252.586
2018:06:11:22:14:44.000,2284.231628,-55.421,251.364
2018:06:11:22:15:44.000,2298.401005,-55.378,250.170
2018:06:11:22:16:44.000,2313.419396,-55.337,249.005
2018:06:11:22:17:44.000,2329.261134,-55.297,247.870
2018:06:11:22:18:44.000,2345.899792,-55.259,246.765
2018:06:11:22:19:44.000,2363.308304,-55.225,245.690
2018:06:11:22:20:44.000,2381.459085,-55.194,244.647
2018:06:11:22:21:44.000,2400.324142,-55.167,243.635
2018:06:11:22:22:44.000,2419.875179,-55.145,242.654
2018:06:11:22:23:44.000,2440.083700,-55.128,241.705
2018:06:11:22:24:44.000,2460.921099,-55.116,240.786
2018:06:11:22:25:44.000,2482.358750,-55.111,239.899
2018:06:11:22:26:08.923,2491.433320,-55.110,239.540
2018:06:12:01:47:41.530,2491.431748,-55.110,300.465
2018:06:12:01:48:41.000,2469.937916,-55.113,299.599
2018:06:12:01:49:41.000,2448.838215,-55.122,298.694
2018:06:12:01:50:41.000,2428.355161,-55.137,297.758
2018:06:12:01:51:41.000,2408.517386,-55.157,296.790
2018:06:12:01:52:41.000,2389.353446,-55.182,295.792
2018:06:12:01:53:41.000,2370.891742,-55.211,294.762
2018:06:12:01:54:41.000,2353.160412,-55.244,293.700
2018:06:12:01:55:41.000,2336.187237,-55.280,292.608
2018:06:12:01:56:41.000,2319.999523,-55.319,291.486
2018:06:12:01:57:41.000,2304.623991,-55.360,290.333
2018:06:12:01:58:41.000,2290.086654,-55.403,289.151
2018:06:12:01:59:41.000,2276.412695,-55.446,287.941
2018:06:12:02:00:41.000,2263.626337,-55.490,286.704
2018:06:12:02:01:41.000,2251.750716,-55.533,285.440
2018:06:12:02:02:41.000,2240.807754,-55.575,284.152
2018:06:12:02:03:41.000,2230.818028,-55.615,282.840
2018:06:12:02:04:41.000,2221.800648,-55.653,281.507
2018:06:12:02:05:41.000,2213.773135,-55.688,280.153
2018:06:12:02:06:41.000,2206.751310,-55.720,278.782
2018:06:12:02:07:41.000,2200.749185,-55.748,277.396
2018:06:12:02:08:41.000,2195.778867,-55.772,275.996
2018:06:12:02:09:41.000,2191.850477,-55.791,274.585
2018:06:12:02:10:41.000,2188.972074,-55.805,273.166
2018:06:12:02:11:41.000,2187.149595,-55.814,271.740
2018:06:12:02:12:41.000,2186.386817,-55.818,270.312
2018:06:12:02:13:41.000,2186.685322,-55.817,268.883
2018:06:12:02:14:41.000,2188.044492,-55.810,267.456
2018:06:12:02:15:41.000,2190.461509,-55.798,266.034
2018:06:12:02:16:41.000,2193.931378,-55.781,264.619
2018:06:12:02:17:41.000,2198.446961,-55.759,263.214
2018:06:12:02:18:41.000,2203.999035,-55.733,261.821
2018:06:12:02:19:41.000,2210.576353,-55.703,260.443
2018:06:12:02:20:41.000,2218.165724,-55.669,259.082
2018:06:12:02:21:41.000,2226.752108,-55.632,257.740
2018:06:12:02:22:41.000,2236.318716,-55.593,256.418
2018:06:12:02:23:41.000,2246.847119,-55.551,255.119
2018:06:12:02:24:41.000,2258.317367,-55.509,253.845
2018:06:12:02:25:41.000,2270.708113,-55.465,252.596
2018:06:12:02:26:41.000,2283.996736,-55.422,251.373
