"Time (YYYY:MM:DD)","Range (km)","Elevation (deg)","Azimuth (deg)"
2018:06:13:19:20:57.000,3160.047215,-65.765,251.155
2018:06:13:19:21:57.000,3168.909371,-65.715,250.378
2018:06:13:19:22:57.000,3178.130673,-65.664,249.612
2018:06:13:19:23:57.000,3187.705589,-65.613,248.859
2018:06:13:19:24:57.000,3197.628437,-65.561,248.119
2018:06:13:19:25:57.000,3207.893390,-65.510,247.391
2018:06:13:19:26:57.000,3218.494490,-65.458,246.676
2018:06:13:19:27:57.000,3229.425653,-65.406,245.975
2018:06:13:19:28:57.000,3240.680678,-65.354,245.286
2018:06:13:19:29:57.000,3252.253260,-65.303,244.611
2018:06:13:19:30:57.000,3264.136993,-65.252,243.948
2018:06:13:19:31:57.000,3276.325385,-65.203,243.300
2018:06:13:19:32:57.000,3288.811860,-65.153,242.664
2018:06:13:19:33:57.000,3301.589773,-65.105,242.042
2018:06:13:19:34:57.000,3314.652412,-65.058,241.433
2018:06:13:19:35:57.000,3327.993011,-65.013,240.837
2018:06:13:19:36:57.000,3341.604752,-64.968,240.254
2018:06:13:19:37:57.000,3355.480780,-64.925,239.685
2018:06:13:19:38:57.000,3369.614202,-64.884,239.128
2018:06:13:19:39:57.000,3383.998100,-64.844,238.584
2018:06:13:19:40:57.000,3398.625537,-64.807,238.054
2018:06:13:19:41:57.000,3413.489559,-64.771,237.536
2018:06:13:19:42:57.000,3428.583206,-64.737,237.030
2018:06:13:19:43:57.000,3443.899516,-64.705,236.538
2018:06:13:19:44:57.000,3459.431531,-64.675,236.057
2018:06:13:19:45:57.000,3475.172302,-64.648,235.589
2018:06:13:19:46:57.000,3491.114894,-64.623,235.133
2018:06:13:19:47:57.000,3507.252391,-64.600,234.689
2018:06:13:19:48:57.000,3523.577901,-64.580,234.257
2018:06:13:19:49:57.000,3540.084558,-64.563,233.836
2018:06:13:19:50:57.000,3556.765532,-64.547,233.427
2018:06:13:19:51:57.000,3573.614024,-64.535,233.030
2018:06:13:19:52:57.000,3590.623278,-64.525,232.644
2018:06:13:19:53:57.000,3607.786578,-64.518,232.269
2018:06:13:19:54:57.000,3625.097255,-64.513,231.905
2018:06:13:19:55:57.000,3642.548688,-64.512,231.551
2018:06:13:19:56:03.516,3644.452036,-64.512,231.514
2018:06:14:00:30:23.759,3644.453282,-64.512,308.491
2018:06:14:00:31:23.000,3627.204975,-64.513,308.143
2018:06:14:00:32:23.000,3609.874886,-64.517,307.780
2018:06:14:00:33:23.000,3592.691336,-64.524,307.407
2018:06:14:00:34:23.000,3575.660989,-64.534,307.022
2018:06:14:00:35:23.000,3558.790556,-64.546,306.626
2018:06:14:00:36:23.000,3542.086789,-64.561,306.218
2018:06:14:00:37:23.000,3525.556482,-64.578,305.799
2018:06:14:00:38:23.000,3509.206464,-64.598,305.368
2018:06:14:00:39:23.000,3493.043595,-64.620,304.926
2018:06:14:00:40:23.000,3477.074767,-64.645,304.471
2018:06:14:00:41:23.000,3461.306893,-64.672,304.005
2018:06:14:00:42:23.000,3445.746907,-64.701,303.526
2018:06:14:00:43:23.000,3430.401757,-64.733,303.035
2018:06:14:00:44:23.000,3415.278403,-64.766,302.531
2018:06:14:00:45:23.000,3400.383806,-64.802,302.014
2018:06:14:00:46:23.000,3385.724929,-64.840,301.485
2018:06:14:00:47:23.000,3371.308727,-64.879,300.943
2018:06:14:00:48:23.000,3357.142141,-64.920,300.388
2018:06:14:00:49:23.000,3343.232094,-64.963,299.820
2018:06:14:00:50:23.000,3329.585482,-65.007,299.239
2018:06:14:00:51:23.000,3316.209167,-65.053,298.645
2018:06:14:00:52:23.000,3303.109973,-65.100,298.038
2018:06:14:00:53:23.000,3290.294675,-65.148,297.417
2018:06:14:00:54:23.000,3277.769992,-65.197,296.783
2018:06:14:00:55:23.000,3265.542582,-65.247,296.136
2018:06:14:00:56:23.000,3253.619028,-65.297,295.475
2018:06:14:00:57:23.000,3242.005836,-65.348,294.801
2018:06:14:00:58:23.000,3230.709425,-65.400,294.114
2018:06:14:00:59:23.000,3219.736114,-65.452,293.414
2018:06:14:01:00:23.000,3209.092118,-65.504,292.701
2018:06:14:01:01:23.000,3198.783538,-65.556,291.975
2018:06:14:01:02:23.000,3188.816350,-65.607,291.236
2018:06:14:01:03:23.000,3179.196400,-65.659,290.484
2018:06:14:01:04:23.000,3169.929389,-65.709,289.721
2018:06:14:01:05:23.000,3161.020870,-65.759,288.944
2018:06:14:01:06:23.000,3152.476233,-65.809,288.156
2018:06:14:01:07:23.000,3144.300703,-65.857,287.356
2018:06:14:01:08:23.000,3136.499323,-65.904,286.545
2018:06:14:01:09:23.000,3129.076951,-65.949,285.723
2018:06:14:01:10:23.000,3122.038250,-65.993,284.890
2018:06:14:01:11:23.000,3115.387676,-66.036,284.047
2018:06:14:01:12:23.000,3109.129477,-66.077,283.194
2018:06:14:01:13:23.000,3103.267674,-66.115,282.332
2018:06:14:01:14:23.000,3097.806066,-66.152,281.461
2018:06:14:01:15:23.000,3092.748213,-66.186,280.581
2018:06:14:01:16:23.000,3088.097431,-66.218,279.694
2018:06:14:01:17:23.000,3083.856788,-66.247,278.799
2018:06:14:01:18:23.000,3080.029095,-66.274,277.898
2018:06:14:01:19:23.000,3076.616904,-66.299,276.991
2018:06:14:01:20:23.000,3073.622495,-66.320,276.078
2018:06:14:01:21:23.000,3071.047881,-66.338,275.161
2018:06:14:01:22:23.000,3068.894795,-66.354,274.240
2018:06:14:01:23:23.000,3067.164693,-66.367,273.315
2018:06:14:01:24:23.000,3065.858746,-66.376,272.388
2018:06:14:01:25:23.000,3064.977839,-66.383,271.459
2018:06:14:01:26:23.000,3064.522571,-66.386,270.529
2018:06:14:01:27:23.000,3064.493253,-66.386,269.598
2018:06:14:01:28:23.000,3064.889903,-66.383,268.668
2018:06:14:01:29:23.000,3065.712253,-66.377,267.738
2018:06:14:01:30:23.000,3066.959744,-66.368,266.811
2018:06:14:01:31:23.000,3068.631530,-66.356,265.886
2018:06:14:01:32:23.000,3070.726478,-66.341,264.964
2018:06:14:01:33:23.000,3073.243175,-66.323,264.046
2018:06:14:01:34:23.000,3076.179922,-66.302,263.133
2018:06:14:01:35:23.000,3079.534749,-66.278,262.225
2018:06:14:01:36:23.000,3083.305409,-66.251,261.323
2018:06:14:01:37:23.000,3087.489390,-66.222,260.427
2018:06:14:01:38:23.000,3092.083916,-66.191,259.539
2018:06:14:01:39:23.000,3097.085954,-66.157,258.658
2018:06:14:01:40:23.000,3102.492222,-66.120,257.786
2018:06:14:01:41:23.000,3108.299193,-66.082,256.922
2018:06:14:01:42:23.000,3114.503103,-66.042,256.068
2018:06:14:01:43:23.000,3121.099958,-65.999,255.224
2018:06:14:01:44:23.000,3128.085543,-65.956,254.389
2018:06:14:01:45:23.000,3135.455431,-65.910,253.566
2018:06:14:01:46:23.000,3143.204985,-65.863,252.753
2018:06:14:01:47:23.000,3151.329377,-65.815,251.952
2018:06:14:01:48:23.000,3159.823585,-65.766,251.162
2018:06:14:01:49:23.000,3168.682413,-65.716,250.384
2018:06:14:01:50:23.000,3177.900490,-65.666,249.618
2018:06:14:01:51:23.000,3187.472287,-65.614,248.865
2018:06:14:01:52:23.000,3197.392121,-65.563,248.125
2018:06:14:01:53:23.000,3207.654169,-65.511,247.397
2018:06:14:01:54:23.000,3218.252469,-65.459,246.682
2018:06:14:01:55:23.000,3229.180939,-65.407,245.980
2018:06:14:01:56:23.000,3240.433379,-65.355,245.291
2018:06:14:01:57:23.000,3252.003483,-65.304,244.615
2018:06:14:01:58:23.000,3263.884846,-65.253,243.953
2018:06:14:01:59:23.000,3276.070974,-65.204,243.304
2018:06:14:02:00:23.000,3288.555294,-65.154,242.668
2018:06:14:02:01:23.000,3301.331157,-65.106,242.045
2018:06:14:02:02:23.000,3314.391853,-65.059,241.436
2018:06:14:02:03:23.000,3327.730614,-65.013,240.840
2018:06:14:02:04:23.000,3341.340623,-64.969,240.257
2018:06:14:02:05:23.000,3355.215022,-64.926,239.687
2018:06:14:02:06:23.000,3369.346919,-64.885,239.131
2018:06:14:02:07:23.000,3383.729396,-64.845,238.587
2018:06:14:02:08:23.000,3398.355513,-64.807,238.056
2018:06:14:02:09:23.000,3413.218316,-64.771,237.538
2018:06:14:02:10:23.000,3428.310844,-64.737,237.032
2018:06:14:02:11:23.000,3443.626134,-64.706,236.539
2018:06:14:02:12:23.000,3459.157227,-64.676,236.059
2018:06:14:02:13:23.000,3474.897173,-64.648,235.590
2018:06:14:02:14:23.000,3490.839035,-64.623,235.134
2018:06:14:02:15:23.000,3506.975896,-64.601,234.690
2018:06:14:02:16:23.000,3523.300863,-64.580,234.258
2018:06:14:02:17:23.000,3539.807069,-64.563,233.837
2018:06:14:02:18:23.000,3556.487682,-64.548,233.428
2018:06:14:02:19:23.000,3573.335904,-64.535,233.030
2018:06:14:02:20:23.000,3590.344974,-64.525,232.644
2018:06:14:02:21:23.000,3607.508177,-64.518,232.269
2018:06:14:02:22:23.000,3624.818842,-64.513,231.904
2018:06:14:02:23:23.000,3642.270347,-64.512,231.551
2018:06:14:02:23:30.472,3644.453263,-64.512,231.508
2018:06:14:06:57:50.259,3644.452042,-64.512,308.496
2018:06:14:06:58:50.000,3627.056872,-64.513,308.146
2018:06:14:06:59:50.000,3609.725822,-64.517,307.783
2018:06:14:07:00:50.000,3592.541348,-64.524,307.409
2018:06:14:07:01:50.000,3575.510115,-64.534,307.024
2018:06:14:07:02:50.000,3558.638835,-64.546,306.628
2018:06:14:07:03:50.000,3541.934261,-64.561,306.220
2018:06:14:07:04:50.000,3525.403188,-64.578,305.801
2018:06:14:07:05:50.000,3509.052446,-64.598,305.371
2018:06:14:07:06:50.000,3492.888896,-64.620,304.928
2018:06:14:07:07:50.000,3476.919431,-64.645,304.473
2018:06:14:07:08:50.000,3461.150965,-64.672,304.007
2018:06:14:07:09:50.000,3445.590433,-64.702,303.528
2018:06:14:07:10:50.000,3430.244784,-64.733,303.036
2018:06:14:07:11:50.000,3415.120979,-64.767,302.532
2018:06:14:07:12:50.000,3400.225980,-64.803,302.016
2018:06:14:07:13:50.000,3385.566751,-64.840,301.487
2018:06:14:07:14:50.000,3371.150248,-64.880,300.945
2018:06:14:07:15:50.000,3356.983413,-64.921,300.390
2018:06:14:07:16:50.000,3343.073169,-64.963,299.821
2018:06:14:07:17:50.000,3329.426414,-65.008,299.240
2018:06:14:07:18:50.000,3316.050012,-65.053,298.646
2018:06:14:07:19:50.000,3302.950785,-65.100,298.038
2018:06:14:07:20:50.000,3290.135511,-65.148,297.418
2018:06:14:07:21:50.000,3277.610909,-65.197,296.783
2018:06:14:07:22:50.000,3265.383637,-65.247,296.136
2018:06:14:07:23:50.000,3253.460281,-65.298,295.475
2018:06:14:07:24:50.000,3241.847347,-65.349,294.801
2018:06:14:07:25:50.000,3230.551252,-65.401,294.114
2018:06:14:07:26:50.000,3219.578319,-65.452,293.414
2018:06:14:07:27:50.000,3208.934762,-65.504,292.701
2018:06:14:07:28:50.000,3198.626682,-65.556,291.974
2018:06:14:07:29:50.000,3188.660057,-65.608,291.235
2018:06:14:07:30:50.000,3179.040732,-65.659,290.484
2018:06:14:07:31:50.000,3169.774409,-65.710,289.720
2018:06:14:07:32:50.000,3160.866641,-65.760,288.943
2018:06:14:07:33:50.000,3152.322819,-65.810,288.155
2018:06:14:07:34:50.000,3144.148167,-65.858,287.355
2018:06:14:07:35:50.000,3136.347729,-65.905,286.544
2018:06:14:07:36:50.000,3128.926363,-65.950,285.721
2018:06:14:07:37:50.000,3121.888731,-65.994,284.888
2018:06:14:07:38:50.000,3115.239291,-66.037,284.045
2018:06:14:07:39:50.000,3108.982287,-66.078,283.192
2018:06:14:07:40:50.000,3103.121744,-66.116,282.330
2018:06:14:07:41:50.000,3097.661458,-66.153,281.458
2018:06:14:07:42:50.000,3092.604988,-66.187,280.579
2018:06:14:07:43:50.000,3087.955652,-66.219,279.691
2018:06:14:07:44:50.000,3083.716516,-66.248,278.796
2018:06:14:07:45:50.000,3079.890391,-66.275,277.895
2018:06:14:07:46:50.000,3076.479827,-66.300,276.988
2018:06:14:07:47:50.000,3073.487104,-66.321,276.075
2018:06:14:07:48:50.000,3070.914234,-66.339,275.157
2018:06:14:07:49:50.000,3068.762949,-66.355,274.236
2018:06:14:07:50:50.000,3067.034703,-66.368,273.311
2018:06:14:07:51:50.000,3065.730666,-66.377,272.384
2018:06:14:07:52:50.000,3064.851724,-66.384,271.455
2018:06:14:07:53:50.000,3064.398474,-66.387,270.524
2018:06:14:07:54:50.000,3064.371223,-66.387,269.593
2018:06:14:07:55:50.000,3064.769990,-66.384,268.663
2018:06:14:07:56:50.000,3065.594505,-66.378,267.734
2018:06:14:07:57:50.000,3066.844208,-66.369,266.806
2018:06:14:07:58:50.000,3068.518250,-66.357,265.881
2018:06:14:07:59:50.000,3070.615499,-66.342,264.959
2018:06:14:08:00:50.000,3073.134536,-66.323,264.041
2018:06:14:08:01:50.000,3076.073665,-66.302,263.127
2018:06:14:08:02:50.000,3079.430911,-66.279,262.219
2018:06:14:08:03:50.000,3083.204026,-66.252,261.317
2018:06:14:08:04:50.000,3087.390497,-66.223,260.422
2018:06:14:08:05:50.000,3091.987545,-66.191,259.533
2018:06:14:08:06:50.000,3096.992136,-66.157,258.652
2018:06:14:08:07:50.000,3102.400986,-66.121,257.780
2018:06:14:08:08:50.000,3108.210565,-66.083,256.916
2018:06:14:08:09:50.000,3114.417108,-66.042,256.062
2018:06:14:08:10:50.000,3121.016620,-66.000,255.217
2018:06:14:08:11:50.000,3128.004883,-65.956,254.383
2018:06:14:08:12:50.000,3135.377468,-65.911,253.559
2018:06:14:08:13:50.000,3143.129737,-65.864,252.747
2018:06:14:08:14:50.000,3151.256858,-65.816,251.945
2018:06:14:08:15:50.000,3159.753810,-65.767,251.155
2018:06:14:08:16:50.000,3168.615392,-65.717,250.378
2018:06:14:08:17:50.000,3177.836234,-65.666,249.612
2018:06:14:08:18:50.000,3187.410804,-65.615,248.859
2018:06:14:08:19:50.000,3197.333418,-65.563,248.118
2018:06:14:08:20:50.000,3207.598248,-65.511,247.390
2018:06:14:08:21:50.000,3218.199335,-65.459,246.675
2018:06:14:08:22:50.000,3229.130593,-65.407,245.973
2018:06:14:08:23:50.000,3240.385820,-65.356,245.284
2018:06:14:08:24:50.000,3251.958708,-65.304,244.609
2018:06:14:08:25:50.000,3263.842852,-65.254,243.946
2018:06:14:08:26:50.000,3276.031756,-65.204,243.297
2018:06:14:08:27:50.000,3288.518844,-65.155,242.661
2018:06:14:08:28:50.000,3301.297468,-65.106,242.039
2018:06:14:08:29:50.000,3314.360916,-65.059,241.429
2018:06:14:08:30:50.000,3327.702416,-65.013,240.833
2018:06:14:08:31:50.000,3341.315153,-64.969,240.251
2018:06:14:08:32:50.000,3355.192267,-64.926,239.681
2018:06:14:08:33:50.000,3369.326864,-64.885,239.124
2018:06:14:08:34:50.000,3383.712024,-64.845,238.580
2018:06:14:08:35:50.000,3398.340807,-64.807,238.050
2018:06:14:08:36:50.000,3413.206259,-64.771,237.531
2018:06:14:08:37:50.000,3428.301417,-64.737,237.026
2018:06:14:08:38:50.000,3443.619317,-64.706,236.533
2018:06:14:08:39:50.000,3459.152998,-64.676,236.052
2018:06:14:08:40:50.000,3474.895510,-64.648,235.584
2018:06:14:08:41:50.000,3490.839916,-64.623,235.128
2018:06:14:08:42:50.000,3506.979298,-64.601,234.684
2018:06:14:08:43:50.000,3523.306760,-64.580,234.251
2018:06:14:08:44:50.000,3539.815438,-64.563,233.831
2018:06:14:08:45:50.000,3556.498497,-64.548,233.422
2018:06:14:08:46:50.000,3573.349137,-64.535,233.024
2018:06:14:08:47:50.000,3590.360599,-64.525,232.638
2018:06:14:08:48:50.000,3607.526167,-64.518,232.263
2018:06:14:08:49:50.000,3624.839169,-64.513,231.899
2018:06:14:08:50:50.000,3642.292982,-64.512,231.545
2018:06:14:08:50:57.390,3644.452076,-64.512,231.502
2018:06:14:13:25:16.749,3644.453028,-64.512,308.501
2018:06:14:13:26:16.000,3627.197789,-64.513,308.154
2018:06:14:13:27:16.000,3609.863533,-64.517,307.791
2018:06:14:13:28:16.000,3592.675781,-64.524,307.417
2018:06:14:13:29:16.000,3575.641199,-64.534,307.033
2018:06:14:13:30:16.000,3558.766497,-64.546,306.637
2018:06:14:13:31:16.000,3542.058430,-64.561,306.229
2018:06:14:13:32:16.000,3525.523793,-64.578,305.810
2018:06:14:13:33:16.000,3509.169416,-64.598,305.379
2018:06:14:13:34:16.000,3493.002161,-64.620,304.937
2018:06:14:13:35:16.000,3477.028921,-64.645,304.482
2018:06:14:13:36:16.000,3461.256611,-64.672,304.016
2018:06:14:13:37:16.000,3445.692167,-64.701,303.537
2018:06:14:13:38:16.000,3430.342539,-64.733,303.046
2018:06:14:13:39:16.000,3415.214686,-64.767,302.542
2018:06:14:13:40:16.000,3400.315575,-64.802,302.026
2018:06:14:13:41:16.000,3385.652168,-64.840,301.496
2018:06:14:13:42:16.000,3371.231423,-64.879,300.955
2018:06:14:13:43:16.000,3357.060283,-64.920,300.400
2018:06:14:13:44:16.000,3343.145674,-64.963,299.832
2018:06:14:13:45:16.000,3329.494493,-65.007,299.251
2018:06:14:13:46:16.000,3316.113605,-65.053,298.656
2018:06:14:13:47:16.000,3303.009836,-65.100,298.049
2018:06:14:13:48:16.000,3290.189964,-65.148,297.428
2018:06:14:13:49:16.000,3277.660710,-65.197,296.794
2018:06:14:13:50:16.000,3265.428734,-65.247,296.147
2018:06:14:13:51:16.000,3253.500623,-65.298,295.486
2018:06:14:13:52:16.000,3241.882886,-65.349,294.812
2018:06:14:13:53:16.000,3230.581943,-65.400,294.125
2018:06:14:13:54:16.000,3219.604117,-65.452,293.425
2018:06:14:13:55:16.000,3208.955625,-65.504,292.712
2018:06:14:13:56:16.000,3198.642572,-65.556,291.986
2018:06:14:13:57:16.000,3188.670937,-65.608,291.247
2018:06:14:13:58:16.000,3179.046567,-65.659,290.495
2018:06:14:13:59:16.000,3169.775168,-65.710,289.731
2018:06:14:14:00:16.000,3160.862295,-65.760,288.955
2018:06:14:14:01:16.000,3152.313343,-65.810,288.167
2018:06:14:14:02:16.000,3144.133537,-65.858,287.367
2018:06:14:14:03:16.000,3136.327926,-65.905,286.555
2018:06:14:14:04:16.000,3128.901370,-65.950,285.733
2018:06:14:14:05:16.000,3121.858534,-65.995,284.900
2018:06:14:14:06:16.000,3115.203880,-66.037,284.057
2018:06:14:14:07:16.000,3108.941655,-66.078,283.204
2018:06:14:14:08:16.000,3103.075887,-66.116,282.341
2018:06:14:14:09:16.000,3097.610375,-66.153,281.470
2018:06:14:14:10:16.000,3092.548683,-66.187,280.590
2018:06:14:14:11:16.000,3087.894131,-66.219,279.703
2018:06:14:14:12:16.000,3083.649789,-66.249,278.808
2018:06:14:14:13:16.000,3079.818472,-66.276,277.907
2018:06:14:14:14:16.000,3076.402733,-66.300,276.999
2018:06:14:14:15:16.000,3073.404856,-66.321,276.086
2018:06:14:14:16:16.000,3070.826855,-66.340,275.169
2018:06:14:14:17:16.000,3068.670467,-66.356,274.247
2018:06:14:14:18:16.000,3066.937150,-66.368,273.322
2018:06:14:14:19:16.000,3065.628078,-66.378,272.395
2018:06:14:14:20:16.000,3064.744137,-66.384,271.466
2018:06:14:14:21:16.000,3064.285930,-66.388,270.535
2018:06:14:14:22:16.000,3064.253768,-66.388,269.604
2018:06:14:14:23:16.000,3064.647673,-66.385,268.674
2018:06:14:14:24:16.000,3065.467376,-66.379,267.744
2018:06:14:14:25:16.000,3066.712322,-66.370,266.816
2018:06:14:14:26:16.000,3068.381666,-66.358,265.891
2018:06:14:14:27:16.000,3070.474277,-66.343,264.969
2018:06:14:14:28:16.000,3072.988741,-66.324,264.051
2018:06:14:14:29:16.000,3075.923364,-66.303,263.137
2018:06:14:14:30:16.000,3079.276172,-66.280,262.229
2018:06:14:14:31:16.000,3083.044923,-66.253,261.326
2018:06:14:14:32:16.000,3087.227104,-66.224,260.431
2018:06:14:14:33:16.000,3091.819939,-66.192,259.542
2018:06:14:14:34:16.000,3096.820398,-66.158,258.661
2018:06:14:14:35:16.000,3102.225196,-66.122,257.788
2018:06:14:14:36:16.000,3108.030808,-66.084,256.924
2018:06:14:14:37:16.000,3114.233470,-66.043,256.070
2018:06:14:14:38:16.000,3120.829188,-66.001,255.225
2018:06:14:14:39:16.000,3127.813746,-65.957,254.391
2018:06:14:14:40:16.000,3135.182717,-65.912,253.567
2018:06:14:14:41:16.000,3142.931465,-65.865,252.754
2018:06:14:14:42:16.000,3151.055158,-65.817,251.952
2018:06:14:14:43:16.000,3159.548778,-65.768,251.162
2018:06:14:14:44:16.000,3168.407123,-65.718,250.384
2018:06:14:14:45:16.000,3177.624826,-65.667,249.618
2018:06:14:14:46:16.000,3187.196353,-65.616,248.865
2018:06:14:14:47:16.000,3197.116024,-65.564,248.124
2018:06:14:14:48:16.000,3207.378010,-65.512,247.395
2018:06:14:14:49:16.000,3217.976351,-65.460,246.680
2018:06:14:14:50:16.000,3228.904963,-65.408,245.978
2018:06:14:14:51:16.000,3240.157645,-65.357,245.289
2018:06:14:14:52:16.000,3251.728088,-65.305,244.613
2018:06:14:14:53:16.000,3263.609887,-65.255,243.951
2018:06:14:14:54:16.000,3275.796546,-65.205,243.301
2018:06:14:14:55:16.000,3288.281489,-65.155,242.665
2018:06:14:14:56:16.000,3301.058068,-65.107,242.042
2018:06:14:14:57:16.000,3314.119570,-65.060,241.433
2018:06:14:14:58:16.000,3327.459224,-65.014,240.837
2018:06:14:14:59:16.000,3341.070212,-64.970,240.254
2018:06:14:15:00:16.000,3354.945675,-64.927,239.684
2018:06:14:15:01:16.000,3369.078719,-64.885,239.127
2018:06:14:15:02:16.000,3383.462422,-64.846,238.583
2018:06:14:15:03:16.000,3398.089845,-64.808,238.052
2018:06:14:15:04:16.000,3412.954030,-64.772,237.534
2018:06:14:15:05:16.000,3428.048016,-64.738,237.028
2018:06:14:15:06:16.000,3443.364837,-64.706,236.535
2018:06:14:15:07:16.000,3458.897532,-64.676,236.054
2018:06:14:15:08:16.000,3474.639148,-64.649,235.586
2018:06:14:15:09:16.000,3490.582749,-64.624,235.129
2018:06:14:15:10:16.000,3506.721414,-64.601,234.685
2018:06:14:15:11:16.000,3523.048248,-64.581,234.253
2018:06:14:15:12:16.000,3539.556384,-64.563,233.832
2018:06:14:15:13:16.000,3556.238986,-64.548,233.423
2018:06:14:15:14:16.000,3573.089253,-64.535,233.025
2018:06:14:15:15:16.000,3590.100427,-64.525,232.638
2018:06:14:15:16:16.000,3607.265787,-64.518,232.263
2018:06:14:15:17:16.000,3624.578662,-64.514,231.899
2018:06:14:15:18:16.000,3642.032428,-64.512,231.545
2018:06:14:15:18:24.281,3644.451938,-64.512,231.497
2018:06:14:19:52:43.243,3644.451983,-64.512,308.506
2018:06:14:19:53:43.000,3627.048125,-64.513,308.156
2018:06:14:19:54:43.000,3609.713194,-64.517,307.793
2018:06:14:19:55:43.000,3592.524807,-64.524,307.419
2018:06:14:19:56:43.000,3575.489631,-64.534,307.034
2018:06:14:19:57:43.000,3558.614377,-64.546,306.638
2018:06:14:19:58:43.000,3541.905801,-64.561,306.231
2018:06:14:19:59:43.000,3525.370699,-64.578,305.812
2018:06:14:20:00:43.000,3509.015901,-64.598,305.381
2018:06:14:20:01:43.000,3492.848272,-64.620,304.938
2018:06:14:20:02:43.000,3476.874704,-64.645,304.484
2018:06:14:20:03:43.000,3461.102113,-64.672,304.017
2018:06:14:20:04:43.000,3445.537437,-64.702,303.538
2018:06:14:20:05:43.000,3430.187625,-64.733,303.047
2018:06:14:20:06:43.000,3415.059640,-64.767,302.543
2018:06:14:20:07:43.000,3400.160446,-64.803,302.026
2018:06:14:20:08:43.000,3385.497009,-64.840,301.497
2018:06:14:20:09:43.000,3371.076287,-64.880,300.955
2018:06:14:20:10:43.000,3356.905223,-64.921,300.400
