"Time (YYYY:MM:DD)","Range (km)"
2018:07:01:13:11:43.000,4064.729774
2018:07:01:13:21:43.000,4219.591874
2018:07:01:13:31:43.000,4383.114409
2018:07:01:13:33:09.911,4407.312086
2018:07:01:18:55:29.665,4407.312097
2018:07:01:19:05:29.000,4243.003933
2018:07:01:19:15:29.000,4086.653094
2018:07:01:19:25:29.000,3942.086852
2018:07:01:19:35:29.000,3813.108532
2018:07:01:19:45:29.000,3703.532320
2018:07:01:19:55:29.000,3616.964504
2018:07:01:20:05:29.000,3556.527216
2018:07:01:20:15:29.000,3524.559978
2018:07:01:20:25:29.000,3522.357761
2018:07:01:20:35:29.000,3550.011302
2018:07:01:20:45:29.000,3606.395524
2018:07:01:20:55:29.000,3689.309510
2018:07:01:21:05:29.000,3795.727405
2018:07:01:21:15:29.000,3922.095615
2018:07:01:21:25:29.000,4064.615165
2018:07:01:21:35:29.000,4219.470085
2018:07:01:21:45:29.000,4382.988065
2018:07:01:21:46:56.365,4407.312101
2018:07:02:03:09:16.120,4407.310863
2018:07:02:03:19:16.000,4242.856907
2018:07:02:03:29:16.000,4086.515600
2018:07:02:03:39:16.000,3941.962369
2018:07:02:03:49:16.000,3813.000619
2018:07:02:03:59:16.000,3703.444435
2018:07:02:04:09:16.000,3616.899771
2018:07:02:04:19:16.000,3556.488150
2018:07:02:04:29:16.000,3524.548217
2018:07:02:04:39:16.000,3522.373863
2018:07:02:04:49:16.000,3550.054671
2018:07:02:04:59:16.000,3606.464480
2018:07:02:05:09:16.000,3689.401484
2018:07:02:05:19:16.000,3795.839213
2018:07:02:05:29:16.000,3922.223735
2018:07:02:05:39:16.000,4064.755980
2018:07:02:05:49:16.000,4219.620062
2018:07:02:05:59:16.000,4383.143871
2018:07:02:06:00:42.800,4407.310794
2018:07:02:11:23:02.586,4407.310802
2018:07:02:11:33:02.000,4242.983333
2018:07:02:11:43:02.000,4086.636107
2018:07:02:11:53:02.000,3942.074159
2018:07:02:12:03:02.000,3813.100770
2018:07:02:12:13:02.000,3703.530032
2018:07:02:12:23:02.000,3616.968084
2018:07:02:12:33:02.000,3556.536852
2018:07:02:12:43:02.000,3524.575615
2018:07:02:12:53:02.000,3522.379075
2018:07:02:13:03:02.000,3550.037723
2018:07:02:13:13:02.000,3606.426280
2018:07:02:13:23:02.000,3689.343694
2018:07:02:13:33:02.000,3795.764053
2018:07:02:13:43:02.000,3922.133765
2018:07:02:13:53:02.000,4064.653908
2018:07:02:14:03:02.000,4219.508595
2018:07:02:14:13:02.000,4383.025610
2018:07:02:14:14:29.227,4407.310857
2018:07:02:19:36:49.062,4407.312103
2018:07:02:19:46:49.000,4242.846956
2018:07:02:19:56:49.000,4086.511405
2018:07:02:20:06:49.000,3941.964518
2018:07:02:20:16:49.000,3813.009579
2018:07:02:20:26:49.000,3703.460496
2018:07:02:20:36:49.000,3616.922988
2018:07:02:20:46:49.000,3556.518289
2018:07:02:20:56:49.000,3524.584736
2018:07:02:21:06:49.000,3522.415920
2018:07:02:21:16:49.000,3550.101183
2018:07:02:21:26:49.000,3606.514201
2018:07:02:21:36:49.000,3689.453109
2018:07:02:21:46:49.000,3795.891465
2018:07:02:21:56:49.000,3922.275434
2018:07:02:22:06:49.000,4064.806082
2018:07:02:22:16:49.000,4219.667683
2018:07:02:22:26:49.000,4383.188280
2018:07:02:22:28:15.648,4407.312094
2018:07:03:03:50:35.561,4407.312087
2018:07:03:04:00:35.000,4242.984833
2018:07:03:04:10:35.000,4086.645393
2018:07:03:04:20:35.000,3942.091702
2018:07:03:04:30:35.000,3813.126848
2018:07:03:04:40:35.000,3703.564663
2018:07:03:04:50:35.000,3617.010967
2018:07:03:05:00:35.000,3556.587325
2018:07:03:05:10:35.000,3524.632647
2018:07:03:05:20:35.000,3522.441315
2018:07:03:05:30:35.000,3550.103588
2018:07:03:05:40:35.000,3606.494075
2018:07:03:05:50:35.000,3689.411741
2018:07:03:06:00:35.000,3795.830791
2018:07:03:06:10:35.000,3922.197824
2018:07:03:06:20:35.000,4064.714141
2018:07:03:06:30:35.000,4219.564083
2018:07:03:06:40:35.000,4383.075648
2018:07:03:06:42:02.051,4407.310781
2018:07:03:12:04:22.083,4407.310829
2018:07:03:12:14:22.000,4242.860644
2018:07:03:12:24:22.000,4086.534788
2018:07:03:12:34:22.000,3941.997927
2018:07:03:12:44:22.000,3813.053080
2018:07:03:12:54:22.000,3703.513821
2018:07:03:13:04:22.000,3616.985467
2018:07:03:13:14:22.000,3556.588822
2018:07:03:13:24:22.000,3524.661808
2018:07:03:13:34:22.000,3522.497678
2018:07:03:13:44:22.000,3550.185562
2018:07:03:13:54:22.000,3606.599083
2018:07:03:14:04:22.000,3689.536470
2018:07:03:14:14:22.000,3795.971493
2018:07:03:14:24:22.000,3922.350598
2018:07:03:14:34:22.000,4064.875161
2018:07:03:14:44:22.000,4219.729750
2018:07:03:14:54:22.000,4383.242679
2018:07:03:14:55:48.452,4407.310836
2018:07:03:20:18:08.616,4407.312106
2018:07:03:20:28:08.000,4243.011331
2018:07:03:20:38:08.000,4086.683361
2018:07:03:20:48:08.000,3942.141310
2018:07:03:20:58:08.000,3813.187934
2018:07:03:21:08:08.000,3703.636655
2018:07:03:21:18:08.000,3617.092819
2018:07:03:21:28:08.000,3556.677497
2018:07:03:21:38:08.000,3524.729145
2018:07:03:21:48:08.000,3522.541797
2018:07:03:21:58:08.000,3550.205531
2018:07:03:22:08:08.000,3606.594961
2018:07:03:22:18:08.000,3689.509232
2018:07:03:22:28:08.000,3795.922854
2018:07:03:22:38:08.000,3922.282801
2018:07:03:22:48:08.000,4064.790762
2018:07:03:22:58:08.000,4219.631441
2018:07:03:23:08:08.000,4383.133155
2018:07:03:23:09:34.854,4407.312088
2018:07:04:04:31:55.175,4407.312093
2018:07:04:04:41:55.000,4242.900516
2018:07:04:04:51:55.000,4086.587761
2018:07:04:05:01:55.000,3942.063993
2018:07:04:05:11:55.000,3813.131831
2018:07:04:05:21:55.000,3703.604367
2018:07:04:05:31:55.000,3617.086378
2018:07:04:05:41:55.000,3556.698117
2018:07:04:05:51:55.000,3524.777020
2018:07:04:06:01:55.000,3522.615994
2018:07:04:06:11:55.000,3550.304022
2018:07:04:06:21:55.000,3606.714800
2018:07:04:06:31:55.000,3689.646823
2018:07:04:06:41:55.000,3796.074263
2018:07:04:06:51:55.000,3922.444029
2018:07:04:07:01:55.000,4064.957965
2018:07:04:07:11:55.000,4219.801065
2018:07:04:07:21:55.000,4383.302009
2018:07:04:07:23:21.250,4407.312104
2018:07:04:12:45:41.761,4407.310852
2018:07:04:12:55:41.000,4243.065006
2018:07:04:13:05:41.000,4086.751617
2018:07:04:13:15:41.000,3942.223942
2018:07:04:13:25:41.000,3813.284275
2018:07:04:13:35:41.000,3703.745488
2018:07:04:13:45:41.000,3617.212325
2018:07:04:13:55:41.000,3556.805258
2018:07:04:14:05:41.000,3524.862233
2018:07:04:14:15:41.000,3522.676947
2018:07:04:14:25:41.000,3550.339371
2018:07:04:14:35:41.000,3606.724267
2018:07:04:14:45:41.000,3689.631133
2018:07:04:14:55:41.000,3796.034976
2018:07:04:15:05:41.000,3922.383322
2018:07:04:15:15:41.000,4064.878403
2018:07:04:15:25:41.000,4219.705408
2018:07:04:15:35:41.000,4383.193066
2018:07:04:15:37:07.642,4407.310809
2018:07:04:20:59:28.366,4407.310789
2018:07:04:21:09:28.000,4242.968373
2018:07:04:21:19:28.000,4086.671519
2018:07:04:21:29:28.000,3942.163235
2018:07:04:21:39:28.000,3813.245616
2018:07:04:21:49:28.000,3703.731142
2018:07:04:21:59:28.000,3617.223931
2018:07:04:22:09:28.000,3556.843599
2018:07:04:22:19:28.000,3524.927054
2018:07:04:22:29:28.000,3522.766883
2018:07:04:22:39:28.000,3550.452015
2018:07:04:22:49:28.000,3606.856364
2018:07:04:22:59:28.000,3689.778875
2018:07:04:23:09:28.000,3796.194308
2018:07:04:23:19:28.000,3922.550213
2018:07:04:23:29:28.000,4065.049044
2018:07:04:23:39:28.000,4219.876341
2018:07:04:23:49:28.000,4383.361231
2018:07:04:23:50:54.042,4407.310865
2018:07:05:05:13:14.990,4407.312099
2018:07:05:05:23:14.000,4243.147273
2018:07:05:05:33:14.000,4086.850941
2018:07:05:05:43:14.000,3942.339680
2018:07:05:05:53:14.000,3813.415200
2018:07:05:06:03:14.000,3703.889708
2018:07:05:06:13:14.000,3617.367237
2018:07:05:06:23:14.000,3556.967588
2018:07:05:06:33:14.000,3525.028174
2018:07:05:06:43:14.000,3522.842395
2018:07:05:06:53:14.000,3550.500224
2018:07:05:07:03:14.000,3606.876720
2018:07:05:07:13:14.000,3689.771924
2018:07:05:07:23:14.000,3796.161523
2018:07:05:07:33:14.000,3922.493767
2018:07:05:07:43:14.000,4064.971567
2018:07:05:07:53:14.000,4219.780707
2018:07:05:08:03:14.000,4383.250400
2018:07:05:08:04:40.451,4407.312098
2018:07:05:13:27:01.647,4407.310866
2018:07:05:13:37:01.000,4243.065236
2018:07:05:13:47:01.000,4086.786424
2018:07:05:13:57:01.000,3942.295297
2018:07:05:14:07:01.000,3813.393316
2018:07:05:14:17:01.000,3703.892240
2018:07:05:14:27:01.000,3617.395436
2018:07:05:14:37:01.000,3557.021823
2018:07:05:14:47:01.000,3525.107779
2018:07:05:14:57:01.000,3522.945624
2018:07:05:15:07:01.000,3550.624349
2018:07:05:15:17:01.000,3607.018254
2018:07:05:15:27:01.000,3689.926914
2018:07:05:15:37:01.000,3796.325864
2018:07:05:15:47:01.000,3922.663455
2018:07:05:15:57:01.000,4065.142888
2018:07:05:16:07:01.000,4219.950337
2018:07:05:16:17:01.000,4383.415450
2018:07:05:16:18:26.857,4407.310787
2018:07:05:21:40:48.325,4407.310812
2018:07:05:21:50:48.000,4242.990543
2018:07:05:22:00:48.000,4086.729613
2018:07:05:22:10:48.000,3942.258854
2018:07:05:22:20:48.000,3813.379452
2018:07:05:22:30:48.000,3703.902700
2018:07:05:22:40:48.000,3617.431280
2018:07:05:22:50:48.000,3557.083223
2018:07:05:23:00:48.000,3525.193877
2018:07:05:23:10:48.000,3523.054507
2018:07:05:23:20:48.000,3550.753154
2018:07:05:23:30:48.000,3607.163401
2018:07:05:23:40:48.000,3690.084410
2018:07:05:23:50:48.000,3796.491602
2018:07:06:00:00:48.000,3922.833469
2018:07:06:00:10:48.000,4065.313527
2018:07:06:00:20:48.000,4220.118364
2018:07:06:00:30:48.000,4383.578071
2018:07:06:00:32:13.278,4407.310850
2018:07:06:05:54:35.023,4407.312104
2018:07:06:06:04:35.000,4242.923151
2018:07:06:06:14:35.000,4086.680376
2018:07:06:06:24:35.000,3942.230124
2018:07:06:06:34:35.000,3813.373287
2018:07:06:06:44:35.000,3703.920671
2018:07:06:06:54:35.000,3617.474260
2018:07:06:07:04:35.000,3557.151196
2018:07:06:07:14:35.000,3525.285808
2018:07:06:07:24:35.000,3523.168328
2018:07:06:07:34:35.000,3550.885887
2018:07:06:07:44:35.000,3607.311396
2018:07:06:07:54:35.000,3690.243646
2018:07:06:08:04:35.000,3796.657989
2018:07:06:08:14:35.000,3923.003094
2018:07:06:08:24:35.000,4065.482817
2018:07:06:08:34:35.000,4220.284175
2018:07:06:08:44:35.000,4383.737712
2018:07:06:08:45:59.714,4407.312092
2018:07:06:14:08:21.750,4407.312089
2018:07:06:14:18:21.000,4243.131131
2018:07:06:14:28:21.000,4086.890133
2018:07:06:14:38:21.000,3942.437640
2018:07:06:14:48:21.000,3813.574072
2018:07:06:14:58:21.000,3704.109878
2018:07:06:15:08:21.000,3617.646902
2018:07:06:15:18:21.000,3557.302454
2018:07:06:15:28:21.000,3525.411400
2018:07:06:15:38:21.000,3523.264876
2018:07:06:15:48:21.000,3550.951201
2018:07:06:15:58:21.000,3607.344604
2018:07:06:16:08:21.000,3690.245155
2018:07:06:16:18:21.000,3796.629306
2018:07:06:16:28:21.000,3922.946565
2018:07:06:16:38:21.000,4065.401351
2018:07:06:16:48:21.000,4220.181000
2018:07:06:16:58:21.000,4383.616182
2018:07:06:16:59:46.158,4407.312106
2018:07:06:22:22:08.506,4407.310837
2018:07:06:22:32:08.000,4243.077997
2018:07:06:22:42:08.000,4086.855420
2018:07:06:22:52:08.000,3942.423429
2018:07:06:23:02:08.000,3813.582109
2018:07:06:23:12:08.000,3704.141397
2018:07:06:23:22:08.000,3617.702426
2018:07:06:23:32:08.000,3557.381619
2018:07:06:23:42:08.000,3525.512859
2018:07:06:23:52:08.000,3523.386308
2018:07:07:00:02:08.000,3551.089452
2018:07:07:00:12:08.000,3607.495940
2018:07:07:00:22:08.000,3690.405560
2018:07:07:00:32:08.000,3796.794775
2018:07:07:00:42:08.000,3923.113327
2018:07:07:00:52:08.000,4065.566021
2018:07:07:01:02:08.000,4220.340646
2018:07:07:01:12:08.000,4383.768337
2018:07:07:01:13:32.612,4407.310825
2018:07:07:06:35:55.282,4407.310782
2018:07:07:06:45:55.000,4243.031756
2018:07:07:06:55:55.000,4086.827602
2018:07:07:07:05:55.000,3942.415971
2018:07:07:07:15:55.000,3813.596607
2018:07:07:07:25:55.000,3704.178919
2018:07:07:07:35:55.000,3617.763329
2018:07:07:07:45:55.000,3557.465385
2018:07:07:07:55:55.000,3525.618005
2018:07:07:08:05:55.000,3523.510411
2018:07:07:08:15:55.000,3551.229300
2018:07:07:08:25:55.000,3607.647785
2018:07:07:08:35:55.000,3690.565418
2018:07:07:08:45:55.000,3796.958704
2018:07:07:08:55:55.000,3923.277650
2018:07:07:09:05:55.000,4065.727460
2018:07:07:09:15:55.000,4220.496386
2018:07:07:09:25:55.000,4383.916032
2018:07:07:09:27:19.091,4407.312087
2018:07:07:14:49:42.076,4407.312095
2018:07:07:14:59:42.000,4242.992187
2018:07:07:15:09:42.000,4086.806365
2018:07:07:15:19:42.000,3942.414866
2018:07:07:15:29:42.000,3813.617075
2018:07:07:15:39:42.000,3704.221872
2018:07:07:15:49:42.000,3617.828966
2018:07:07:15:59:42.000,3557.553045
2018:07:07:16:09:42.000,3525.726086
2018:07:07:16:19:42.000,3523.636407
2018:07:07:16:29:42.000,3551.369961
2018:07:07:16:39:42.000,3607.799367
2018:07:07:16:49:42.000,3690.723984
2018:07:07:16:59:42.000,3797.120393
2018:07:07:17:09:42.000,3923.438889
2018:07:07:17:19:42.000,4065.885090
2018:07:07:17:29:42.000,4220.647715
2018:07:07:17:39:42.000,4384.058837
2018:07:07:17:41:05.584,4407.312102
2018:07:07:23:03:28.903,4407.310857
2018:07:07:23:13:28.000,4243.227096
2018:07:07:23:23:28.000,4087.042866
2018:07:07:23:33:28.000,3942.648388
2018:07:07:23:43:28.000,3813.842520
2018:07:07:23:53:28.000,3704.433756
2018:07:08:00:03:28.000,3618.021667
2018:07:08:00:13:28.000,3557.721149
2018:07:08:00:23:28.000,3525.864811
2018:07:08:00:33:28.000,3523.742013
2018:07:08:00:43:28.000,3551.440062
2018:07:08:00:53:28.000,3607.833076
2018:07:08:01:03:28.000,3690.721859
2018:07:08:01:13:28.000,3797.084229
2018:07:08:01:23:28.000,3923.371418
2018:07:08:01:33:28.000,4065.789671
2018:07:08:01:43:28.000,4220.528053
2018:07:08:01:53:28.000,4383.918766
2018:07:08:01:54:52.091,4407.310800
2018:07:08:07:17:15.749,4407.310795
2018:07:08:07:27:15.000,4243.200021
2018:07:08:07:37:15.000,4087.033680
2018:07:08:07:47:15.000,3942.658613
2018:07:08:07:57:15.000,3813.873304
2018:07:08:08:07:15.000,3704.485715
2018:07:08:08:17:15.000,3618.094718
2018:07:08:08:27:15.000,3557.814386
2018:07:08:08:37:15.000,3525.976445
2018:07:08:08:47:15.000,3523.869431
2018:07:08:08:57:15.000,3551.579993
2018:07:08:09:07:15.000,3607.981847
2018:07:08:09:17:15.000,3690.875676
2018:07:08:09:27:15.000,3797.239435
2018:07:08:09:37:15.000,3923.524681
2018:07:08:09:47:15.000,4065.938088
2018:07:08:09:57:15.000,4220.669196
2018:07:08:10:07:15.000,4384.050665
2018:07:08:10:08:38.623,4407.310860
2018:07:08:15:31:02.611,4407.312101
2018:07:08:15:41:02.000,4243.178729
2018:07:08:15:51:02.000,4087.029932
2018:07:08:16:01:02.000,3942.673793
2018:07:08:16:11:02.000,3813.908421
2018:07:08:16:21:02.000,3704.541247
2018:07:08:16:31:02.000,3618.170459
2018:07:08:16:41:02.000,3557.909326
2018:07:08:16:51:02.000,3526.088729
2018:07:08:17:01:02.000,3523.996417
2018:07:08:17:11:02.000,3551.718430
2018:07:08:17:21:02.000,3608.128122
2018:07:08:17:31:02.000,3691.026092
2018:07:08:17:41:02.000,3797.390457
2018:07:08:17:51:02.000,3923.673110
2018:07:08:18:01:02.000,4066.081164
2018:07:08:18:11:02.000,4220.804625
2018:07:08:18:21:02.000,4384.176609
2018:07:08:18:22:25.181,4407.312096
2018:07:08:23:44:49.498,4407.312087
2018:07:08:23:54:49.000,4243.162861
2018:07:09:00:04:49.000,4087.031184
2018:07:09:00:14:49.000,3942.693415
2018:07:09:00:24:49.000,3813.947287
2018:07:09:00:34:49.000,3704.599707
2018:07:09:00:44:49.000,3618.248193
2018:07:09:00:54:49.000,3558.005237
2018:07:09:01:04:49.000,3526.200910
2018:07:09:01:14:49.000,3524.122220
2018:07:09:01:24:49.000,3551.854639
2018:07:09:01:34:49.000,3608.271203
2018:07:09:01:44:49.000,3691.172461
2018:07:09:01:54:49.000,3797.536710
2018:07:09:02:04:49.000,3923.816193
2018:07:09:02:14:49.000,4066.218462
2018:07:09:02:24:49.000,4220.933985
2018:07:09:02:34:49.000,4384.296320
2018:07:09:02:36:11.752,4407.310783
2018:07:09:07:58:36.409,4407.310820
2018:07:09:08:08:36.000,4243.152032
2018:07:09:08:18:36.000,4087.036975
2018:07:09:08:28:36.000,3942.716948
2018:07:09:08:38:36.000,3813.989306
2018:07:09:08:48:36.000,3704.660441
2018:07:09:08:58:36.000,3618.327222
2018:07:09:09:08:36.000,3558.101392
2018:07:09:09:18:36.000,3526.312250
2018:07:09:09:28:36.000,3524.246107
2018:07:09:09:38:36.000,3551.987914
2018:07:09:09:48:36.000,3608.410426
2018:07:09:09:58:36.000,3691.314172
2018:07:09:10:08:36.000,3797.677651
2018:07:09:10:18:36.000,3923.953460
2018:07:09:10:28:36.000,4066.349589
2018:07:09:10:38:36.000,4221.056960
2018:07:09:10:48:36.000,4384.409565
2018:07:09:10:49:58.351,4407.310841
2018:07:09:16:12:23.329,4407.312105
2018:07:09:16:22:23.000,4243.145840
2018:07:09:16:32:23.000,4087.046833
2018:07:09:16:42:23.000,3942.743849
2018:07:09:16:52:23.000,3814.033875
2018:07:09:17:02:23.000,3704.722798
2018:07:09:17:12:23.000,3618.406858
2018:07:09:17:22:23.000,3558.197081
2018:07:09:17:32:23.000,3526.422034
2018:07:09:17:42:23.000,3524.367376
2018:07:09:17:52:23.000,3552.117581
2018:07:09:18:02:23.000,3608.545163
2018:07:09:18:12:23.000,3691.450656
2018:07:09:18:22:23.000,3797.812776
2018:07:09:18:32:23.000,3924.084483
2018:07:09:18:42:23.000,4066.474195
2018:07:09:18:52:23.000,4221.173280
2018:07:09:19:02:23.000,4384.516150
2018:07:09:19:03:44.978,4407.312090
2018:07:10:00:26:10.270,4407.312091
2018:07:10:00:36:10.000,4243.143862
2018:07:10:00:46:10.000,4087.060269
2018:07:10:00:56:10.000,3942.773573
2018:07:10:01:06:10.000,3814.080396
2018:07:10:01:16:10.000,3704.786135
2018:07:10:01:26:10.000,3618.486426
2018:07:10:01:36:10.000,3558.291612
2018:07:10:01:46:10.000,3526.529571
2018:07:10:01:56:10.000,3524.485355
2018:07:10:02:06:10.000,3552.243002
2018:07:10:02:16:10.000,3608.674825
2018:07:10:02:26:10.000,3691.581385
2018:07:10:02:36:10.000,3797.941631
2018:07:10:02:46:10.000,3924.208879
2018:07:10:02:56:10.000,4066.591976
2018:07:10:03:06:10.000,4221.282720
2018:07:10:03:16:10.000,4384.615926
2018:07:10:03:17:31.625,4407.312105
2018:07:10:08:39:57.232,4407.310843
2018:07:10:08:49:57.000,4243.145665
2018:07:10:08:59:57.000,4087.076790
2018:07:10:09:09:57.000,3942.805571
2018:07:10:09:19:57.000,3814.128272
2018:07:10:09:29:57.000,3704.849819
2018:07:10:09:39:57.000,3618.565270
2018:07:10:09:49:57.000,3558.384322
2018:07:10:09:59:57.000,3526.634204
2018:07:10:10:09:57.000,3524.599409
2018:07:10:10:19:57.000,3552.363585
2018:07:10:10:29:57.000,3608.798870
2018:07:10:10:39:57.000,3691.705882
2018:07:10:10:49:57.000,3798.063805
2018:07:10:10:59:57.000,3924.326317
2018:07:10:11:09:57.000,4066.702675
2018:07:10:11:19:57.000,4221.385098
2018:07:10:11:29:57.000,4384.708785
2018:07:10:11:31:18.292,4407.310816
2018:07:10:16:53:44.204,4407.310785
2018:07:10:17:03:44.000,4243.150809
2018:07:10:17:13:44.000,4087.095902
2018:07:10:17:23:44.000,3942.839299
2018:07:10:17:33:44.000,3814.176919
2018:07:10:17:43:44.000,3704.913236
2018:07:10:17:53:44.000,3618.642759
2018:07:10:18:03:44.000,3558.474576
2018:07:10:18:13:44.000,3526.735313
2018:07:10:18:23:44.000,3524.708948
2018:07:10:18:33:44.000,3552.478780
2018:07:10:18:43:44.000,3608.916807
2018:07:10:18:53:44.000,3691.823719
2018:07:10:19:03:44.000,3798.178943
2018:07:10:19:13:44.000,3924.436512
2018:07:10:19:23:44.000,4066.806085
2018:07:10:19:33:44.000,4221.480280
2018:07:10:19:43:44.000,4384.794662
2018:07:10:19:45:04.993,4407.312086
2018:07:11:01:07:31.184,4407.312097
2018:07:11:01:17:31.000,4243.158849
2018:07:11:01:27:31.000,4087.117111
2018:07:11:01:37:31.000,3942.874221
2018:07:11:01:47:31.000,3814.225768
2018:07:11:01:57:31.000,3704.975796
2018:07:11:02:07:31.000,3618.718292
2018:07:11:02:17:31.000,3558.561777
2018:07:11:02:27:31.000,3526.832318
2018:07:11:02:37:31.000,3524.813426
2018:07:11:02:47:31.000,3552.588088
2018:07:11:02:57:31.000,3609.028193
2018:07:11:03:07:31.000,3691.934518
2018:07:11:03:17:31.000,3798.286739
2018:07:11:03:27:31.000,3924.539232
2018:07:11:03:37:31.000,4066.902045
2018:07:11:03:47:31.000,4221.568175
2018:07:11:03:57:31.000,4384.873535
2018:07:11:03:58:51.714,4407.312100
2018:07:11:09:21:18.184,4407.310860
2018:07:11:09:31:18.000,4243.169339
2018:07:11:09:41:18.000,4087.139930
2018:07:11:09:51:18.000,3942.909817
2018:07:11:10:01:18.000,3814.274273
2018:07:11:10:11:18.000,3705.036933
2018:07:11:10:21:18.000,3618.791301
2018:07:11:10:31:18.000,3558.645367
2018:07:11:10:41:18.000,3526.924688
2018:07:11:10:51:18.000,3524.912348
2018:07:11:11:01:18.000,3552.691064
2018:07:11:11:11:18.000,3609.132642
2018:07:11:11:21:18.000,3692.037961
2018:07:11:11:31:18.000,3798.386942
2018:07:11:11:41:18.000,3924.634299
2018:07:11:11:51:18.000,4066.990445
2018:07:11:12:01:18.000,4221.648740
2018:07:11:12:11:18.000,4384.945423
2018:07:11:12:12:38.456,4407.310793
2018:07:11:17:35:05.190,4407.310802
2018:07:11:17:45:05.000,4243.181837
2018:07:11:17:55:05.000,4087.163881
2018:07:11:18:05:05.000,3942.945580
2018:07:11:18:15:05.000,3814.321907
2018:07:11:18:25:05.000,3705.096114
2018:07:11:18:35:05.000,3618.861255
2018:07:11:18:45:05.000,3558.724833
2018:07:11:18:55:05.000,3527.011936
2018:07:11:19:05:05.000,3525.005270
2018:07:11:19:15:05.000,3552.787316
2018:07:11:19:25:05.000,3609.229824
2018:07:11:19:35:05.000,3692.133783
2018:07:11:19:45:05.000,3798.479358
2018:07:11:19:55:05.000,3924.721583
2018:07:11:20:05:05.000,4067.071224
2018:07:11:20:15:05.000,4221.721977
2018:07:11:20:25:05.000,4385.010385
2018:07:11:20:26:25.227,4407.310854
2018:07:12:01:48:52.200,4407.312102
2018:07:12:01:58:52.000,4243.195908
2018:07:12:02:08:52.000,4087.188501
2018:07:12:02:18:52.000,3942.981025
2018:07:12:02:28:52.000,3814.368172
2018:07:12:02:38:52.000,3705.152841
2018:07:12:02:48:52.000,3618.927665
2018:07:12:02:58:52.000,3558.799706
2018:07:12:03:08:52.000,3527.093629
2018:07:12:03:18:52.000,3525.091804
2018:07:12:03:28:52.000,3552.876513
2018:07:12:03:38:52.000,3609.319467
2018:07:12:03:48:52.000,3692.221777
2018:07:12:03:58:52.000,3798.563844
2018:07:12:04:08:52.000,3924.801011
2018:07:12:04:18:52.000,4067.144370
2018:07:12:04:28:52.000,4221.787932
2018:07:12:04:38:52.000,4385.068519
2018:07:12:04:40:12.027,4407.312094
2018:07:12:10:02:39.221,4407.312088
2018:07:12:10:12:39.000,4243.211123
2018:07:12:10:22:39.000,4087.213340
2018:07:12:10:32:39.000,3943.015689
2018:07:12:10:42:39.000,3814.412602
2018:07:12:10:52:39.000,3705.206648
2018:07:12:11:02:39.000,3618.990084
2018:07:12:11:12:39.000,3558.869566
2018:07:12:11:22:39.000,3527.169387
2018:07:12:11:32:39.000,3525.171619
2018:07:12:11:42:39.000,3552.958377
2018:07:12:11:52:39.000,3609.401357
2018:07:12:12:02:39.000,3692.301794
2018:07:12:12:12:39.000,3798.640317
2018:07:12:12:22:39.000,3924.872560
2018:07:12:12:32:39.000,4067.209919
2018:07:12:12:42:39.000,4221.846695
2018:07:12:12:52:39.000,4385.119965
2018:07:12:12:53:58.843,4407.311374
2018:07:12:18:16:26.253,4407.310826
2018:07:12:18:26:26.000,4243.227066
2018:07:12:18:36:26.000,4087.237966
2018:07:12:18:46:26.000,3943.049133
2018:07:12:18:56:26.000,3814.454757
2018:07:12:19:06:26.000,3705.257111
2018:07:12:19:16:26.000,3619.048107
2018:07:12:19:26:26.000,3558.934044
2018:07:12:19:36:26.000,3527.238880
2018:07:12:19:46:26.000,3525.244436
2018:07:12:19:56:26.000,3553.032690
2018:07:12:20:06:26.000,3609.475338
2018:07:12:20:16:26.000,3692.373739
2018:07:12:20:26:26.000,3798.708745
2018:07:12:20:36:26.000,3924.936257
2018:07:12:20:46:26.000,4067.267952
2018:07:12:20:56:26.000,4221.898395
2018:07:12:21:06:26.000,4385.164896
2018:07:12:21:07:45.683,4407.310833
2018:07:13:02:30:13.280,4407.312106
2018:07:13:02:40:13.000,4243.243331
2018:07:13:02:50:13.000,4087.261965
2018:07:13:03:00:13.000,3943.080942
2018:07:13:03:10:13.000,3814.494231
2018:07:13:03:20:13.000,3705.303840
2018:07:13:03:30:13.000,3619.101374
2018:07:13:03:40:13.000,3558.992814
2018:07:13:03:50:13.000,3527.301834
2018:07:13:04:00:13.000,3525.310035
2018:07:13:04:10:13.000,3553.099289
2018:07:13:04:20:13.000,3609.541307
2018:07:13:04:30:13.000,3692.437574
2018:07:13:04:40:13.000,3798.769148
2018:07:13:04:50:13.000,3924.992177
2018:07:13:05:00:13.000,4067.318596
2018:07:13:05:10:13.000,4221.943204
2018:07:13:05:20:13.000,4385.203519
2018:07:13:05:21:32.552,4407.312089
2018:07:13:10:44:00.315,4407.312092
2018:07:13:10:54:00.000,4243.259526
2018:07:13:11:04:00.000,4087.284943
2018:07:13:11:14:00.000,3943.110727
2018:07:13:11:24:00.000,3814.530651
2018:07:13:11:34:00.000,3705.346485
2018:07:13:11:44:00.000,3619.149568
2018:07:13:11:54:00.000,3559.045605
2018:07:13:12:04:00.000,3527.358024
2018:07:13:12:14:00.000,3525.368248
2018:07:13:12:24:00.000,3553.158068
2018:07:13:12:34:00.000,3609.599220
2018:07:13:12:44:00.000,3692.493313
2018:07:13:12:54:00.000,3798.821597
2018:07:13:13:04:00.000,3925.040445
