"Time (YYYY:MM:DD)","Range (km)"
2018:10:28:03:24:30.000,3266.590949
2018:10:28:03:34:30.000,3245.307319
2018:10:28:03:44:30.000,3261.109616
2018:10:28:03:54:30.000,3313.216442
2018:10:28:04:04:30.000,3399.144355
2018:10:28:04:14:30.000,3515.088488
2018:10:28:04:24:30.000,3656.423744
2018:10:28:04:34:30.000,3818.187433
2018:10:28:04:44:30.000,3995.454620
2018:10:28:04:54:30.000,4183.580340
2018:10:28:05:04:30.000,4378.325604
2018:10:28:05:05:58.308,4407.312106
2018:10:28:10:18:17.128,4407.312104
2018:10:28:10:28:17.000,4211.958163
2018:10:28:10:38:17.000,4022.593634
2018:10:28:10:48:17.000,3843.434600
2018:10:28:10:58:17.000,3679.071883
2018:10:28:11:08:17.000,3534.401529
2018:10:28:11:18:17.000,3414.401468
2018:10:28:11:28:17.000,3323.775488
2018:10:28:11:38:17.000,3266.482392
2018:10:28:11:48:17.000,3245.229473
2018:10:28:11:58:17.000,3261.064703
2018:10:28:12:08:17.000,3313.205021
2018:10:28:12:18:17.000,3399.165378
2018:10:28:12:28:17.000,3515.139594
2018:10:28:12:38:17.000,3656.501670
2018:10:28:12:48:17.000,3818.288423
2018:10:28:12:58:17.000,3995.574753
2018:10:28:13:08:17.000,4183.715763
2018:10:28:13:18:17.000,4378.472662
2018:10:28:13:19:44.853,4407.311256
2018:10:28:18:32:03.541,4407.312048
2018:10:28:18:42:03.000,4212.083863
2018:10:28:18:52:03.000,4022.706151
2018:10:28:19:02:03.000,3843.530517
2018:10:28:19:12:03.000,3679.147698
2018:10:28:19:22:03.000,3534.453837
2018:10:28:19:32:03.000,3414.427243
2018:10:28:19:42:03.000,3323.772441
2018:10:28:19:52:03.000,3266.449340
2018:10:28:20:02:03.000,3245.166632
2018:10:28:20:12:03.000,3260.973778
2018:10:28:20:22:03.000,3313.089054
2018:10:28:20:32:03.000,3399.028381
2018:10:28:20:42:03.000,3514.986093
2018:10:28:20:52:03.000,3656.336278
2018:10:28:21:02:03.000,3818.115520
2018:10:28:21:12:03.000,3995.398307
2018:10:28:21:22:03.000,4183.539245
2018:10:28:21:32:03.000,4378.299049
2018:10:28:21:33:31.382,4407.312038
2018:10:29:02:45:49.955,4407.311516
2018:10:29:02:55:49.000,4212.210425
2018:10:29:03:05:49.000,4022.820817
2018:10:29:03:15:49.000,3843.629953
2018:10:29:03:25:49.000,3679.228453
2018:10:29:03:35:49.000,3534.512519
2018:10:29:03:45:49.000,3414.460783
2018:10:29:03:55:49.000,3323.778434
2018:10:29:04:05:49.000,3266.426417
2018:10:29:04:15:49.000,3245.114752
2018:10:29:04:25:49.000,3260.894342
2018:10:29:04:35:49.000,3312.984777
2018:10:29:04:45:49.000,3398.902964
2018:10:29:04:55:49.000,3514.843782
2018:10:29:05:05:49.000,3656.181457
2018:10:29:05:15:49.000,3817.952396
2018:10:29:05:25:49.000,3995.230719
2018:10:29:05:35:49.000,4183.370584
2018:10:29:05:45:49.000,4378.132241
2018:10:29:05:47:17.888,4407.312094
2018:10:29:10:59:36.370,4407.310596
2018:10:29:11:09:36.000,4212.016864
2018:10:29:11:19:36.000,4022.630067
2018:10:29:11:29:36.000,3843.446068
2018:10:29:11:39:36.000,3679.055969
2018:10:29:11:49:36.000,3534.356345
2018:10:29:11:59:36.000,3414.325970
2018:10:29:12:09:36.000,3323.669808
2018:10:29:12:19:36.000,3266.348095
2018:10:29:12:29:36.000,3245.069640
2018:10:29:12:39:36.000,3260.883754
2018:10:29:12:49:36.000,3313.008304
2018:10:29:12:59:36.000,3398.958617
2018:10:29:13:09:36.000,3514.928368
2018:10:29:13:19:36.000,3656.291026
2018:10:29:13:29:36.000,3818.082664
2018:10:29:13:39:36.000,3995.377389
2018:10:29:13:49:36.000,4183.529550
2018:10:29:13:59:36.000,4378.299701
2018:10:29:14:01:04.372,4407.310865
2018:10:29:19:13:22.783,4407.312071
2018:10:29:19:23:22.000,4212.147506
2018:10:29:19:33:22.000,4022.751440
2018:10:29:19:43:22.000,3843.554956
2018:10:29:19:53:22.000,3679.148977
2018:10:29:20:03:22.000,3534.430045
2018:10:29:20:13:22.000,3414.377140
2018:10:29:20:23:22.000,3323.695753
2018:10:29:20:33:22.000,3266.347010
2018:10:29:20:43:22.000,3245.040924
2018:10:29:20:53:22.000,3260.828163
2018:10:29:21:03:22.000,3312.927890
2018:10:29:21:13:22.000,3398.856455
2018:10:29:21:23:22.000,3514.808168
2018:10:29:21:33:22.000,3656.156745
2018:10:29:21:43:22.000,3817.938197
2018:10:29:21:53:22.000,3995.226367
2018:10:29:22:03:22.000,4183.375238
2018:10:29:22:13:22.000,4378.144972
2018:10:29:22:14:50.845,4407.311880
2018:10:30:03:27:09.206,4407.311881
2018:10:30:03:37:09.000,4211.959591
2018:10:30:03:47:09.000,4022.568982
2018:10:30:03:57:09.000,3843.382099
2018:10:30:04:07:09.000,3678.990277
2018:10:30:04:17:09.000,3534.290337
2018:10:30:04:27:09.000,3414.261283
2018:10:30:04:37:09.000,3323.608240
2018:10:30:04:47:09.000,3266.291484
2018:10:30:04:57:09.000,3245.019696
2018:10:30:05:07:09.000,3260.841886
2018:10:30:05:17:09.000,3312.975478
2018:10:30:05:27:09.000,3398.935303
2018:10:30:05:37:09.000,3514.914560
2018:10:30:05:47:09.000,3656.286330
2018:10:30:05:57:09.000,3818.086407
2018:10:30:06:07:09.000,3995.388725
2018:10:30:06:17:09.000,4183.547547
2018:10:30:06:27:09.000,4378.323402
2018:10:30:06:28:37.301,4407.312071
2018:10:30:11:40:55.640,4407.310867
2018:10:30:11:50:55.000,4212.097441
2018:10:30:12:00:55.000,4022.700214
2018:10:30:12:10:55.000,3843.503552
2018:10:30:12:20:55.000,3679.098540
2018:10:30:12:30:55.000,3534.381871
2018:10:30:12:40:55.000,3414.332631
2018:10:30:12:50:55.000,3323.656334
2018:10:30:13:00:55.000,3266.314007
2018:10:30:13:10:55.000,3245.015427
2018:10:30:13:20:55.000,3260.810900
2018:10:30:13:30:55.000,3312.919152
2018:10:30:13:40:55.000,3398.856103
2018:10:30:13:50:55.000,3514.815696
2018:10:30:14:00:55.000,3656.171385
2018:10:30:14:10:55.000,3817.959023
2018:10:30:14:20:55.000,3995.252386
2018:10:30:14:30:55.000,4183.405458
2018:10:30:14:40:55.000,4378.178436
2018:10:30:14:42:23.738,4407.310596
2018:10:30:19:54:42.078,4407.312094
2018:10:30:20:04:42.000,4211.918260
2018:10:30:20:14:42.000,4022.529128
2018:10:30:20:24:42.000,3843.344731
2018:10:30:20:34:42.000,3678.956491
2018:10:30:20:44:42.000,3534.261277
2018:10:30:20:54:42.000,3414.238075
2018:10:30:21:04:42.000,3323.591897
2018:10:30:21:14:42.000,3266.282788
2018:10:30:21:24:42.000,3245.019091
2018:10:30:21:34:42.000,3260.849404
2018:10:30:21:44:42.000,3312.990739
2018:10:30:21:54:42.000,3398.957570
2018:10:30:22:04:42.000,3514.942851
2018:10:30:22:14:42.000,3656.319530
2018:10:30:22:24:42.000,3818.123370
2018:10:30:22:34:42.000,3995.428346
2018:10:30:22:44:42.000,4183.588801
2018:10:30:22:54:42.000,4378.365365
2018:10:30:22:56:10.172,4407.311516
2018:10:31:04:08:28.532,4407.312038
2018:10:31:04:18:28.000,4212.066331
2018:10:31:04:28:28.000,4022.673188
2018:10:31:04:38:28.000,3843.481615
2018:10:31:04:48:28.000,3679.082702
2018:10:31:04:58:28.000,3534.373085
2018:10:31:05:08:28.000,3414.331710
2018:10:31:05:18:28.000,3323.663842
2018:10:31:05:28:28.000,3266.330152
2018:10:31:05:38:28.000,3245.039984
2018:10:31:05:48:28.000,3260.843203
2018:10:31:05:58:28.000,3312.958149
2018:10:31:06:08:28.000,3398.900481
2018:10:31:06:18:28.000,3514.864022
2018:10:31:06:28:28.000,3656.222230
2018:10:31:06:38:28.000,3818.011056
2018:10:31:06:48:28.000,3995.304422
2018:10:31:06:58:28.000,4183.456473
2018:10:31:07:08:28.000,4378.227569
2018:10:31:07:09:56.594,4407.312048
2018:10:31:12:22:15.004,4407.311260
2018:10:31:12:32:15.000,4211.898816
2018:10:31:12:42:15.000,4022.516334
2018:10:31:12:52:15.000,3843.339552
2018:10:31:13:02:15.000,3678.959816
2018:10:31:13:12:15.000,3534.273834
2018:10:31:13:22:15.000,3414.260325
2018:10:31:13:32:15.000,3323.623920
2018:10:31:13:42:15.000,3266.324187
2018:10:31:13:52:15.000,3245.068959
2018:10:31:14:02:15.000,3260.906368
2018:10:31:14:12:15.000,3313.053086
2018:10:31:14:22:15.000,3399.023431
2018:10:31:14:32:15.000,3515.010370
2018:10:31:14:42:15.000,3656.387000
2018:10:31:14:52:15.000,3818.189310
2018:10:31:15:02:15.000,3995.491526
2018:10:31:15:12:15.000,4183.648233
2018:10:31:15:22:15.000,4378.420279
2018:10:31:15:23:43.009,4407.312104
2018:10:31:20:36:01.488,4407.312106
2018:10:31:20:46:01.000,4212.059924
2018:10:31:20:56:01.000,4022.675935
2018:10:31:21:06:01.000,3843.494409
2018:10:31:21:16:01.000,3679.106276
2018:10:31:21:26:01.000,3534.407906
2018:10:31:21:36:01.000,3414.377851
2018:10:31:21:46:01.000,3323.720868
2018:10:31:21:56:01.000,3266.397041
2018:10:31:22:06:01.000,3245.115131
2018:10:31:22:16:01.000,3260.924528
2018:10:31:22:26:01.000,3313.043296
2018:10:31:22:36:01.000,3398.987047
2018:10:31:22:46:01.000,3514.949760
2018:10:31:22:56:01.000,3656.305192
2018:10:31:23:06:01.000,3818.089646
2018:10:31:23:16:01.000,3995.377401
2018:10:31:23:26:01.000,4183.522922
2018:10:31:23:36:01.000,4378.286837
2018:10:31:23:37:29.415,4407.311100
2018:11:01:04:49:47.993,4407.312056
2018:11:01:04:59:47.000,4212.228527
2018:11:01:05:09:47.000,4022.844223
2018:11:01:05:19:47.000,3843.659089
2018:11:01:05:29:47.000,3679.263593
2018:11:01:05:39:47.000,3534.553709
2018:11:01:05:49:47.000,3414.507765
2018:11:01:05:59:47.000,3323.830583
2018:11:01:06:09:47.000,3266.482711
2018:11:01:06:19:47.000,3245.173814
2018:11:01:06:29:47.000,3260.954544
2018:11:01:06:39:47.000,3313.044396
2018:11:01:06:49:47.000,3398.960340
2018:11:01:06:59:47.000,3514.897448
2018:11:01:07:09:47.000,3656.230206
2018:11:01:07:19:47.000,3817.995302
2018:11:01:07:29:47.000,3995.267115
2018:11:01:07:39:47.000,4183.400027
2018:11:01:07:49:47.000,4378.154469
2018:11:01:07:51:15.824,4407.312034
2018:11:01:13:03:34.521,4407.311664
2018:11:01:13:13:34.000,4212.083473
2018:11:01:13:23:34.000,4022.713397
2018:11:01:13:33:34.000,3843.546443
2018:11:01:13:43:34.000,3679.173201
2018:11:01:13:53:34.000,3534.489557
2018:11:01:14:03:34.000,3414.473431
2018:11:01:14:13:34.000,3323.828828
2018:11:01:14:23:34.000,3266.515048
2018:11:01:14:33:34.000,3245.240163
2018:11:01:14:43:34.000,3261.053112
2018:11:01:14:53:34.000,3313.171838
2018:11:01:15:03:34.000,3399.112166
2018:11:01:15:13:34.000,3515.068541
2018:11:01:15:23:34.000,3656.415314
2018:11:01:15:33:34.000,3818.189403
2018:11:01:15:43:34.000,3995.465642
2018:11:01:15:53:34.000,4183.598959
2018:11:01:16:03:34.000,4378.350347
2018:11:01:16:05:02.230,4407.312086
2018:11:01:21:17:21.074,4407.310676
2018:11:01:21:27:21.000,4211.947090
2018:11:01:21:37:21.000,4022.592329
2018:11:01:21:47:21.000,3843.444552
2018:11:01:21:57:21.000,3679.094426
2018:11:01:22:07:21.000,3534.437692
2018:11:01:22:17:21.000,3414.451807
2018:11:01:22:27:21.000,3323.839904
2018:11:01:22:37:21.000,3266.559992
2018:11:01:22:47:21.000,3245.318541
2018:11:01:22:57:21.000,3261.162793
2018:11:01:23:07:21.000,3313.309193
2018:11:01:23:17:21.000,3399.272493
2018:11:01:23:27:21.000,3515.246595
2018:11:01:23:37:21.000,3656.605791
2018:11:01:23:47:21.000,3818.387295
2018:11:01:23:57:21.000,3995.666440
2018:11:02:00:07:21.000,4183.798733
2018:11:02:00:17:21.000,4378.545747
2018:11:02:00:18:48.634,4407.310739
2018:11:02:05:31:07.643,4407.312080
2018:11:02:05:41:07.000,4212.141588
2018:11:02:05:51:07.000,4022.789754
2018:11:02:06:01:07.000,3843.641339
2018:11:02:06:11:07.000,3679.286412
2018:11:02:06:21:07.000,3534.620161
2018:11:02:06:31:07.000,3414.619644
2018:11:02:06:41:07.000,3323.987899
2018:11:02:06:51:07.000,3266.683280
2018:11:02:07:01:07.000,3245.413117
2018:11:02:07:11:07.000,3261.225975
2018:11:02:07:21:07.000,3313.339883
2018:11:02:07:31:07.000,3399.271171
2018:11:02:07:41:07.000,3515.215080
2018:11:02:07:51:07.000,3656.546859
2018:11:02:08:01:07.000,3818.304295
2018:11:02:08:11:07.000,3995.562963
2018:11:02:08:21:07.000,4183.678380
2018:11:02:08:31:07.000,4378.411983
2018:11:02:08:32:35.049,4407.311748
2018:11:02:13:44:54.244,4407.312033
2018:11:02:13:54:54.000,4212.023999
2018:11:02:14:04:54.000,4022.689446
2018:11:02:14:14:54.000,3843.561947
2018:11:02:14:24:54.000,3679.231556
2018:11:02:14:34:54.000,3534.593215
2018:11:02:14:44:54.000,3414.623408
2018:11:02:14:54:54.000,3324.024205
2018:11:02:15:04:54.000,3266.752607
2018:11:02:15:14:54.000,3245.514330
2018:11:02:15:24:54.000,3261.356305
2018:11:02:15:34:54.000,3313.495181
2018:11:02:15:44:54.000,3399.446378
2018:11:02:15:54:54.000,3515.404759
2018:11:02:16:04:54.000,3656.745670
2018:11:02:16:14:54.000,3818.507312
2018:11:02:16:24:54.000,3995.765848
2018:11:02:16:34:54.000,4183.877429
2018:11:02:16:44:54.000,4378.604102
2018:11:02:16:46:21.469,4407.312061
2018:11:02:21:58:40.875,4407.311001
2018:11:02:22:08:40.000,4212.238112
2018:11:02:22:18:40.000,4022.908300
2018:11:02:22:28:40.000,3843.781721
2018:11:02:22:38:40.000,3679.447744
2018:11:02:22:48:40.000,3534.800655
2018:11:02:22:58:40.000,3414.816438
2018:11:02:23:08:40.000,3324.196975
2018:11:02:23:18:40.000,3266.899564
2018:11:02:23:28:40.000,3245.630786
2018:11:02:23:38:40.000,3261.438963
2018:11:02:23:48:40.000,3313.542461
2018:11:02:23:58:40.000,3399.458444
2018:11:03:00:08:40.000,3515.383282
2018:11:03:00:18:40.000,3656.693433
2018:11:03:00:28:40.000,3818.427784
2018:11:03:00:38:40.000,3995.662823
2018:11:03:00:48:40.000,4183.754763
2018:11:03:00:58:40.000,4378.465540
2018:11:03:01:00:07.892,4407.310552
2018:11:03:06:12:27.528,4407.312101
2018:11:03:06:22:27.000,4212.140917
2018:11:03:06:32:27.000,4022.830033
2018:11:03:06:42:27.000,3843.725737
2018:11:03:06:52:27.000,3679.417290
2018:11:03:07:02:27.000,3534.798636
2018:11:03:07:12:27.000,3414.845085
2018:11:03:07:22:27.000,3324.257474
2018:11:03:07:32:27.000,3266.991707
2018:11:03:07:42:27.000,3245.752770
2018:11:03:07:52:27.000,3261.587438
2018:11:03:08:02:27.000,3313.712837
2018:11:03:08:12:27.000,3399.645391
2018:11:03:08:22:27.000,3515.581268
2018:11:03:08:32:27.000,3656.897166
2018:11:03:08:42:27.000,3818.632504
2018:11:03:08:52:27.000,3995.864429
2018:11:03:09:02:27.000,4183.949834
2018:11:03:09:12:27.000,4378.651286
2018:11:03:09:13:54.334,4407.311352
2018:11:03:14:26:14.214,4407.312043
2018:11:03:14:36:14.000,4212.054385
2018:11:03:14:46:14.000,4022.763123
2018:11:03:14:56:14.000,3843.681640
2018:11:03:15:06:14.000,3679.399052
2018:11:03:15:16:14.000,3534.808909
2018:11:03:15:26:14.000,3414.885808
2018:11:03:15:36:14.000,3324.329506
2018:11:03:15:46:14.000,3267.094501
2018:11:03:15:56:14.000,3245.884208
2018:11:03:16:06:14.000,3261.743901
2018:11:03:16:16:14.000,3313.889548
2018:11:03:16:26:14.000,3399.836922
2018:11:03:16:36:14.000,3515.782074
2018:11:03:16:46:14.000,3657.102016
2018:11:03:16:56:14.000,3818.836747
2018:11:03:17:06:14.000,3996.064109
2018:11:03:17:16:14.000,4184.141692
2018:11:03:17:26:14.000,4378.832701
2018:11:03:17:27:40.789,4407.312041
2018:11:03:22:40:00.934,4407.311401
2018:11:03:22:50:00.000,4212.300326
2018:11:03:23:00:00.000,4023.015866
2018:11:03:23:10:00.000,3843.936886
2018:11:03:23:20:00.000,3679.651685
2018:11:03:23:30:00.000,3535.053020
2018:11:03:23:40:00.000,3415.114860
2018:11:03:23:50:00.000,3324.536678
2018:11:04:00:00:00.000,3267.273237
2018:11:04:00:10:00.000,3246.028873
2018:11:04:00:20:00.000,3261.850408
2018:11:04:00:30:00.000,3313.955754
2018:11:04:00:40:00.000,3399.862697
2018:11:04:00:50:00.000,3515.769049
2018:11:04:01:00:00.000,3657.053149
2018:11:04:01:10:00.000,3818.755836
2018:11:04:01:20:00.000,3995.955378
2018:11:04:01:30:00.000,4184.009475
2018:11:04:01:40:00.000,4378.681244
2018:11:04:01:41:27.258,4407.312099
2018:11:04:06:53:47.685,4407.310560
2018:11:04:07:03:47.000,4212.235679
2018:11:04:07:13:47.000,4022.971923
2018:11:04:07:23:47.000,3843.916484
2018:11:04:07:33:47.000,3679.657431
2018:11:04:07:43:47.000,3535.087045
2018:11:04:07:53:47.000,3415.178504
2018:11:04:08:03:47.000,3324.630155
2018:11:04:08:13:47.000,3267.395353
2018:11:04:08:23:47.000,3246.176921
2018:11:04:08:33:47.000,3262.020303
2018:11:04:08:43:47.000,3314.142418
2018:11:04:08:53:47.000,3400.060582
2018:11:04:09:03:47.000,3515.972663
2018:11:04:09:13:47.000,3657.257443
2018:11:04:09:23:47.000,3818.956438
2018:11:04:09:33:47.000,3996.148664
2018:11:04:09:43:47.000,4184.192544
2018:11:04:09:53:47.000,4378.851834
2018:11:04:09:55:13.741,4407.310948
2018:11:04:15:07:34.462,4407.312064
2018:11:04:15:17:34.000,4212.182149
2018:11:04:15:27:34.000,4022.939484
2018:11:04:15:37:34.000,3843.907779
2018:11:04:15:47:34.000,3679.674835
2018:11:04:15:57:34.000,3535.132420
2018:11:04:16:07:34.000,3415.252888
2018:11:04:16:17:34.000,3324.733445
2018:11:04:16:27:34.000,3267.526049
2018:11:04:16:37:34.000,3246.332046
2018:11:04:16:47:34.000,3262.195572
2018:11:04:16:57:34.000,3314.332640
2018:11:04:17:07:34.000,3400.260193
2018:11:04:17:17:34.000,3516.176230
2018:11:04:17:27:34.000,3657.460046
2018:11:04:17:37:34.000,3819.153870
2018:11:04:17:47:34.000,3996.337488
2018:11:04:17:57:34.000,4184.370054
2018:11:04:18:07:34.000,4379.015960
2018:11:04:18:09:00.251,4407.312033
2018:11:04:23:21:21.276,4407.311775
2018:11:04:23:31:21.000,4212.139752
2018:11:04:23:41:21.000,4022.918453
2018:11:04:23:51:21.000,3843.910556
2018:11:05:00:01:21.000,3679.703557
2018:11:05:00:11:21.000,3535.188674
2018:11:05:00:21:21.000,3415.337416
2018:11:05:00:31:21.000,3324.845833
2018:11:05:00:41:21.000,3267.664501
2018:11:05:00:51:21.000,3246.493338
2018:11:05:01:01:21.000,3262.375245
2018:11:05:01:11:21.000,3314.525420
2018:11:05:01:21:21.000,3400.460523
2018:11:05:01:31:21.000,3516.378765
2018:11:05:01:41:21.000,3657.660012
2018:11:05:01:51:21.000,3819.347244
2018:11:05:02:01:21.000,3996.521034
2018:11:05:02:11:21.000,4184.541267
2018:11:05:02:21:21.000,4379.172969
2018:11:05:02:22:46.779,4407.312077
2018:11:05:07:35:08.126,4407.310764
2018:11:05:07:45:08.000,4212.108433
2018:11:05:07:55:08.000,4022.908661
2018:11:05:08:05:08.000,3843.924525
2018:11:05:08:15:08.000,3679.743180
2018:11:05:08:25:08.000,3535.255265
2018:11:05:08:35:08.000,3415.431418
2018:11:05:08:45:08.000,3324.966533
2018:11:05:08:55:08.000,3267.809828
2018:11:05:09:05:08.000,3246.659840
2018:11:05:09:15:08.000,3262.558314
2018:11:05:09:25:08.000,3314.719728
2018:11:05:09:35:08.000,3400.660547
2018:11:05:09:45:08.000,3516.579276
2018:11:05:09:55:08.000,3657.856401
2018:11:05:10:05:08.000,3819.535687
2018:11:05:10:15:08.000,3996.698507
2018:11:05:10:25:08.000,4184.705478
2018:11:05:10:35:08.000,4379.322248
2018:11:05:10:36:33.327,4407.310642
2018:11:05:15:48:55.001,4407.312087
2018:11:05:15:58:55.000,4212.088065
2018:11:05:16:08:55.000,4022.909868
2018:11:05:16:18:55.000,3843.949322
2018:11:05:16:28:55.000,3679.793215
2018:11:05:16:38:55.000,3535.331577
2018:11:05:16:48:55.000,3415.534160
2018:11:05:16:58:55.000,3325.094703
2018:11:05:17:08:55.000,3267.961093
2018:11:05:17:18:55.000,3246.830547
2018:11:05:17:28:55.000,3262.743737
2018:11:05:17:38:55.000,3314.914511
2018:11:05:17:48:55.000,3400.859233
2018:11:05:17:58:55.000,3516.776771
2018:11:05:18:08:55.000,3658.048284
2018:11:05:18:18:55.000,3819.718347
2018:11:05:18:28:55.000,3996.869143
2018:11:05:18:38:55.000,4184.862014
2018:11:05:18:48:55.000,4379.463221
2018:11:05:18:50:19.907,4407.311602
2018:11:06:00:02:41.912,4407.312035
2018:11:06:00:12:41.000,4212.399858
2018:11:06:00:22:41.000,4023.229736
2018:11:06:00:32:41.000,3844.271747
2018:11:06:00:42:41.000,3680.111652
2018:11:06:00:52:41.000,3535.638498
2018:11:06:01:02:41.000,3415.821266
2018:11:06:01:12:41.000,3325.353374
2018:11:06:01:22:41.000,3268.183086
2018:11:06:01:32:41.000,3247.008831
2018:11:06:01:42:41.000,3262.873273
2018:11:06:01:52:41.000,3314.992748
2018:11:06:02:02:41.000,3400.886170
2018:11:06:02:12:41.000,3516.754633
2018:11:06:02:22:41.000,3657.980954
2018:11:06:02:32:41.000,3819.610754
2018:11:06:02:42:41.000,3996.726727
2018:11:06:02:52:41.000,4184.690338
2018:11:06:03:02:41.000,4379.267716
2018:11:06:03:04:06.513,4407.312053
2018:11:06:08:16:28.858,4407.311115
2018:11:06:08:26:28.000,4212.400699
2018:11:06:08:36:28.000,4023.251887
2018:11:06:08:46:28.000,3844.316780
2018:11:06:08:56:28.000,3680.180717
2018:11:06:09:06:28.000,3535.732093
2018:11:06:09:16:28.000,3415.938987
2018:11:06:09:26:28.000,3325.493688
2018:11:06:09:36:28.000,3268.343204
2018:11:06:09:46:28.000,3247.184775
2018:11:06:09:56:28.000,3263.060166
2018:11:06:10:06:28.000,3315.185270
2018:11:06:10:16:28.000,3401.079077
2018:11:06:10:26:28.000,3516.943173
2018:11:06:10:36:28.000,3658.161135
2018:11:06:10:46:28.000,3819.779429
2018:11:06:10:56:28.000,3996.881563
2018:11:06:11:06:28.000,4184.829708
2018:11:06:11:16:28.000,4379.390573
2018:11:06:11:17:53.147,4407.312106
2018:11:06:16:30:15.830,4407.312104
2018:11:06:16:40:15.000,4212.411693
2018:11:06:16:50:15.000,4023.283883
2018:11:06:17:00:15.000,3844.371124
2018:11:06:17:10:15.000,3680.258308
2018:11:06:17:20:15.000,3535.833168
2018:11:06:17:30:15.000,3416.062879
2018:11:06:17:40:15.000,3325.638620
2018:11:06:17:50:15.000,3268.506192
2018:11:06:18:00:15.000,3247.361719
2018:11:06:18:10:15.000,3263.246157
2018:11:06:18:20:15.000,3315.375056
2018:11:06:18:30:15.000,3401.267556
2018:11:06:18:40:15.000,3517.125800
2018:11:06:18:50:15.000,3658.334157
2018:11:06:19:00:15.000,3819.939951
2018:11:06:19:10:15.000,3997.027497
2018:11:06:19:20:15.000,4184.959654
2018:11:06:19:30:15.000,4379.503694
2018:11:06:19:31:39.806,4407.311200
2018:11:07:00:44:02.835,4407.312049
2018:11:07:00:54:02.000,4212.432435
2018:11:07:01:04:02.000,4023.325202
2018:11:07:01:14:02.000,3844.434138
2018:11:07:01:24:02.000,3680.343671
2018:11:07:01:34:02.000,3535.940859
2018:11:07:01:44:02.000,3416.191981
2018:11:07:01:54:02.000,3325.787131
2018:11:07:02:04:02.000,3268.670958
2018:11:07:02:14:02.000,3247.538549
2018:11:07:02:24:02.000,3263.430142
2018:11:07:02:34:02.000,3315.561035
2018:11:07:02:44:02.000,3401.450602
2018:11:07:02:54:02.000,3517.301595
2018:11:07:03:04:02.000,3658.499202
2018:11:07:03:14:02.000,3820.091611
2018:11:07:03:24:02.000,3997.163931
2018:11:07:03:34:02.000,4185.079697
2018:11:07:03:44:02.000,4379.606712
2018:11:07:03:45:26.503,4407.312037
2018:11:07:08:57:49.871,4407.311506
2018:11:07:09:07:49.000,4212.462458
2018:11:07:09:17:49.000,4023.375260
2018:11:07:09:27:49.000,3844.505122
2018:11:07:09:37:49.000,3680.435992
2018:11:07:09:47:49.000,3536.054251
2018:11:07:09:57:49.000,3416.325289
2018:11:07:10:07:49.000,3325.938151
2018:11:07:10:17:49.000,3268.836391
2018:11:07:10:27:49.000,3247.714140
2018:11:07:10:37:49.000,3263.611015
2018:11:07:10:47:49.000,3315.742153
2018:11:07:10:57:49.000,3401.627234
2018:11:07:11:07:49.000,3517.469671
2018:11:07:11:17:49.000,3658.655491
2018:11:07:11:27:49.000,3820.233745
2018:11:07:11:37:49.000,3997.290324
2018:11:07:11:47:49.000,4185.189411
2018:11:07:11:57:49.000,4379.699320
2018:11:07:11:59:13.228,4407.312092
2018:11:07:17:11:36.936,4407.310595
2018:11:07:17:21:36.000,4212.501229
2018:11:07:17:31:36.000,4023.433410
2018:11:07:17:41:36.000,3844.583317
2018:11:07:17:51:36.000,3680.534408
2018:11:07:18:01:36.000,3536.172384
2018:11:07:18:11:36.000,3416.461764
2018:11:07:18:21:36.000,3326.090583
2018:11:07:18:31:36.000,3269.001363
2018:11:07:18:41:36.000,3247.887366
2018:11:07:18:51:36.000,3263.787680
2018:11:07:19:01:36.000,3315.917375
2018:11:07:19:11:36.000,3401.796504
2018:11:07:19:21:36.000,3517.629183
2018:11:07:19:31:36.000,3658.802295
2018:11:07:19:41:36.000,3820.365747
2018:11:07:19:51:36.000,3997.406192
2018:11:07:20:01:36.000,4185.288435
2018:11:07:20:11:36.000,4379.781272
2018:11:07:20:12:59.981,4407.310826
2018:11:08:01:25:24.020,4407.312070
2018:11:08:01:35:24.000,4212.226945
2018:11:08:01:45:24.000,4023.191176
2018:11:08:01:55:24.000,3844.380892
2018:11:08:02:05:24.000,3680.379674
2018:11:08:02:15:24.000,3536.072899
2018:11:08:02:25:24.000,3416.424109
2018:11:08:02:35:24.000,3326.119546
2018:11:08:02:45:24.000,3269.099100
2018:11:08:02:55:24.000,3248.052781
2018:11:08:03:05:24.000,3264.016270
2018:11:08:03:15:24.000,3316.201637
2018:11:08:03:25:24.000,3402.126817
2018:11:08:03:35:24.000,3517.994871
2018:11:08:03:45:24.000,3659.192608
2018:11:08:03:55:24.000,3820.770569
2018:11:08:04:05:24.000,3997.816438
2018:11:08:04:15:24.000,4185.696212
2018:11:08:04:25:24.000,4380.179864
2018:11:08:04:26:46.775,4407.311830
2018:11:08:09:39:11.135,4407.311846
2018:11:08:09:49:11.000,4212.281407
2018:11:08:09:59:11.000,4023.263378
2018:11:08:10:09:11.000,3844.471061
2018:11:08:10:19:11.000,3680.487537
2018:11:08:10:29:11.000,3536.197514
2018:11:08:10:39:11.000,3416.563714
2018:11:08:10:49:11.000,3326.271462
2018:11:08:10:59:11.000,3269.259759
2018:11:08:11:09:11.000,3248.217926
2018:11:08:11:19:11.000,3264.181306
2018:11:08:11:29:11.000,3316.362071
2018:11:08:11:39:11.000,3402.278656
