"Time (YYYY:MM:DD)","Range (km)"
2018:06:28:08:50:14.000,3983.821263
2018:06:28:09:00:14.000,3783.021952
2018:06:28:09:10:14.000,3596.105742
2018:06:28:09:20:14.000,3428.600165
2018:06:28:09:30:14.000,3286.373352
2018:06:28:09:40:14.000,3175.259343
2018:06:28:09:50:14.000,3100.479831
2018:06:28:10:00:14.000,3065.933516
2018:06:28:10:10:14.000,3073.538049
2018:06:28:10:20:14.000,3122.864685
2018:06:28:10:30:14.000,3211.222399
2018:06:28:10:40:14.000,3334.154000
2018:06:28:10:50:14.000,3486.140261
2018:06:28:11:00:14.000,3661.278587
2018:06:28:11:10:14.000,3853.790680
2018:06:28:11:20:14.000,4058.325448
2018:06:28:11:30:14.000,4270.093867
2018:06:28:11:36:37.590,4407.310651
2018:06:28:16:44:01.685,4407.312021
2018:06:28:16:54:01.000,4193.396445
2018:06:28:17:04:01.000,3983.711034
2018:06:28:17:14:01.000,3782.912583
2018:06:28:17:24:01.000,3595.999629
2018:06:28:17:34:01.000,3428.500067
2018:06:28:17:44:01.000,3286.282314
2018:06:28:17:54:01.000,3175.180525
2018:06:28:18:04:01.000,3100.416213
2018:06:28:18:14:01.000,3065.887534
2018:06:28:18:24:01.000,3073.511245
2018:06:28:18:34:01.000,3122.857508
2018:06:28:18:44:01.000,3211.234216
2018:06:28:18:54:01.000,3334.183310
2018:06:28:19:04:01.000,3486.184990
2018:06:28:19:14:01.000,3661.336387
2018:06:28:19:24:01.000,3853.859156
2018:06:28:19:34:01.000,4058.402298
2018:06:28:19:44:01.000,4270.176958
2018:06:28:19:50:24.354,4407.312106
2018:06:29:00:57:48.386,4407.312106
2018:06:29:01:07:48.000,4193.286876
2018:06:29:01:17:48.000,3983.600726
2018:06:29:01:27:48.000,3782.803613
2018:06:29:01:37:48.000,3595.894435
2018:06:29:01:47:48.000,3428.401440
2018:06:29:01:57:48.000,3286.193317
2018:06:29:02:07:48.000,3175.104307
2018:06:29:02:17:48.000,3100.355714
2018:06:29:02:27:48.000,3065.845116
2018:06:29:02:37:48.000,3073.488346
2018:06:29:02:47:48.000,3122.854454
2018:06:29:02:57:48.000,3211.250251
2018:06:29:03:07:48.000,3334.216813
2018:06:29:03:17:48.000,3486.233790
2018:06:29:03:27:48.000,3661.398057
2018:06:29:03:37:48.000,3853.931240
2018:06:29:03:47:48.000,4058.482453
2018:06:29:03:57:48.000,4270.263024
2018:06:29:04:04:11.106,4407.312031
2018:06:29:09:11:35.089,4407.310519
2018:06:29:09:21:35.000,4193.177001
2018:06:29:09:31:35.000,3983.490555
2018:06:29:09:41:35.000,3782.695268
2018:06:29:09:51:35.000,3595.790395
2018:06:29:10:01:35.000,3428.304523
2018:06:29:10:11:35.000,3286.106596
2018:06:29:10:21:35.000,3175.030915
2018:06:29:10:31:35.000,3100.298545
2018:06:29:10:41:35.000,3065.806449
2018:06:29:10:51:35.000,3073.469510
2018:06:29:11:01:35.000,3122.855648
2018:06:29:11:11:35.000,3211.270591
2018:06:29:11:21:35.000,3334.254562
2018:06:29:11:31:35.000,3486.286679
2018:06:29:11:41:35.000,3661.463583
2018:06:29:11:51:35.000,3854.006893
2018:06:29:12:01:35.000,4058.565850
2018:06:29:12:11:35.000,4270.351981
2018:06:29:12:17:57.851,4407.312106
2018:06:29:17:25:21.783,4407.312054
2018:06:29:17:35:21.000,4193.421384
2018:06:29:17:45:21.000,3983.724120
2018:06:29:17:55:21.000,3782.912335
2018:06:29:18:05:21.000,3595.984674
2018:06:29:18:15:21.000,3428.469283
2018:06:29:18:25:21.000,3286.235027
2018:06:29:18:35:21.000,3175.116730
2018:06:29:18:45:21.000,3100.336778
2018:06:29:18:55:21.000,3065.794292
2018:06:29:19:05:21.000,3073.406898
2018:06:29:19:15:21.000,3122.745345
2018:06:29:19:25:21.000,3211.117724
2018:06:29:19:35:21.000,3334.065799
2018:06:29:19:45:21.000,3486.069343
2018:06:29:19:55:21.000,3661.224947
2018:06:29:20:05:21.000,3853.753726
2018:06:29:20:15:21.000,4058.304205
2018:06:29:20:25:21.000,4270.087139
2018:06:29:20:31:44.588,4407.311885
2018:06:30:01:39:08.480,4407.312106
2018:06:30:01:49:08.000,4193.311499
2018:06:30:01:59:08.000,3983.614853
2018:06:30:02:09:08.000,3782.805888
2018:06:30:02:19:08.000,3595.883594
2018:06:30:02:29:08.000,3428.376430
2018:06:30:02:39:08.000,3286.153476
2018:06:30:02:49:08.000,3175.049565
2018:06:30:02:59:08.000,3100.286777
2018:06:30:03:09:08.000,3065.763554
2018:06:30:03:19:08.000,3073.396521
2018:06:30:03:29:08.000,3122.755270
2018:06:30:03:39:08.000,3211.146808
2018:06:30:03:49:08.000,3334.112075
2018:06:30:03:59:08.000,3486.130354
2018:06:30:04:09:08.000,3661.298047
2018:06:30:04:19:08.000,3853.836304
2018:06:30:04:29:08.000,4058.393814
2018:06:30:04:39:08.000,4270.181556
2018:06:30:04:45:31.319,4407.312005
2018:06:30:09:52:55.179,4407.311076
2018:06:30:10:02:55.000,4193.201901
2018:06:30:10:12:55.000,3983.506341
2018:06:30:10:22:55.000,3782.700702
2018:06:30:10:32:55.000,3595.784306
2018:06:30:10:42:55.000,3428.285915
2018:06:30:10:52:55.000,3286.074803
2018:06:30:11:02:55.000,3174.985782
2018:06:30:11:12:55.000,3100.240597
2018:06:30:11:22:55.000,3065.736978
2018:06:30:11:32:55.000,3073.390523
2018:06:30:11:42:55.000,3122.769656
2018:06:30:11:52:55.000,3211.180307
2018:06:30:12:02:55.000,3334.162608
2018:06:30:12:12:55.000,3486.195372
2018:06:30:12:22:55.000,3661.374840
2018:06:30:12:32:55.000,3853.922216
2018:06:30:12:42:55.000,4058.486371
2018:06:30:12:52:55.000,4270.278522
2018:06:30:12:59:18.044,4407.312088
2018:06:30:18:06:41.873,4407.312089
2018:06:30:18:16:41.000,4193.447154
2018:06:30:18:26:41.000,3983.742178
2018:06:30:18:36:41.000,3782.921548
2018:06:30:18:46:41.000,3595.983955
2018:06:30:18:56:41.000,3428.457677
2018:06:30:19:06:41.000,3286.211846
2018:06:30:19:16:41.000,3175.081716
2018:06:30:19:26:41.000,3100.290257
2018:06:30:19:36:41.000,3065.737263
2018:06:30:19:46:41.000,3073.341000
2018:06:30:19:56:41.000,3122.672690
2018:06:30:20:06:41.000,3211.040639
2018:06:30:20:16:41.000,3333.986568
2018:06:30:20:26:41.000,3485.990016
2018:06:30:20:36:41.000,3661.147242
2018:06:30:20:46:41.000,3853.679014
2018:06:30:20:56:41.000,4058.233537
2018:06:30:21:06:41.000,4270.021298
2018:06:30:21:13:04.760,4407.311071
2018:07:01:02:20:28.571,4407.312005
2018:07:01:02:30:28.000,4193.338690
2018:07:01:02:40:28.000,3983.635739
2018:07:01:02:50:28.000,3782.819435
2018:07:01:03:00:28.000,3595.888782
2018:07:01:03:10:28.000,3428.372333
2018:07:01:03:20:28.000,3286.139370
2018:07:01:03:30:28.000,3175.025072
2018:07:01:03:40:28.000,3100.252010
2018:07:01:03:50:28.000,3065.719205
2018:07:01:04:00:28.000,3073.343855
2018:07:01:04:10:28.000,3122.695997
2018:07:01:04:20:28.000,3211.082873
2018:07:01:04:30:28.000,3334.045431
2018:07:01:04:40:28.000,3486.062792
2018:07:01:04:50:28.000,3661.231101
2018:07:01:05:00:28.000,3853.771223
2018:07:01:05:10:28.000,4058.331582
2018:07:01:05:20:28.000,4270.122925
2018:07:01:05:26:51.476,4407.312106
2018:07:01:10:34:15.269,4407.311892
2018:07:01:10:44:15.000,4193.231059
2018:07:01:10:54:15.000,3983.530602
2018:07:01:11:04:15.000,3782.719118
2018:07:01:11:14:15.000,3595.795915
2018:07:01:11:24:15.000,3428.289803
2018:07:01:11:34:15.000,3286.070193
2018:07:01:11:44:15.000,3174.972165
2018:07:01:11:54:15.000,3100.217854
2018:07:01:12:04:15.000,3065.705485
2018:07:01:12:14:15.000,3073.351165
2018:07:01:12:24:15.000,3122.723743
2018:07:01:12:34:15.000,3211.129404
2018:07:01:12:44:15.000,3334.108346
2018:07:01:12:54:15.000,3486.139297
2018:07:01:13:04:15.000,3661.318312
2018:07:01:13:14:15.000,3853.866377
2018:07:01:13:24:15.000,4058.432148
2018:07:01:13:34:15.000,4270.226649
2018:07:01:13:40:38.184,4407.312054
2018:07:01:18:48:01.969,4407.312106
2018:07:01:18:58:01.000,4193.478806
2018:07:01:19:08:01.000,3983.770334
2018:07:01:19:18:01.000,3782.945337
2018:07:01:19:28:01.000,3596.002457
2018:07:01:19:38:01.000,3428.469978
2018:07:01:19:48:01.000,3286.217103
2018:07:01:19:58:01.000,3175.079269
2018:07:01:20:08:01.000,3100.279747
2018:07:01:20:18:01.000,3065.718738
2018:07:01:20:28:01.000,3073.314960
2018:07:01:20:38:01.000,3122.640044
2018:07:01:20:48:01.000,3211.002581
2018:07:01:20:58:01.000,3333.944420
2018:07:01:21:08:01.000,3485.945089
2018:07:01:21:18:01.000,3661.100738
2018:07:01:21:28:01.000,3853.631980
2018:07:01:21:38:01.000,4058.186857
2018:07:01:21:48:01.000,4269.975699
2018:07:01:21:54:24.883,4407.310517
2018:07:02:03:01:48.671,4407.312031
2018:07:02:03:11:48.000,4193.373326
2018:07:02:03:21:48.000,3983.668263
2018:07:02:03:31:48.000,3782.849038
2018:07:02:03:41:48.000,3595.914579
2018:07:02:03:51:48.000,3428.393393
2018:07:02:04:01:48.000,3286.154770
2018:07:02:04:11:48.000,3175.033990
2018:07:02:04:21:48.000,3100.253834
2018:07:02:04:31:48.000,3065.713652
2018:07:02:04:41:48.000,3073.331038
2018:07:02:04:51:48.000,3122.676430
2018:07:02:05:01:48.000,3211.057388
2018:07:02:05:11:48.000,3334.015052
2018:07:02:05:21:48.000,3486.028610
2018:07:02:05:31:48.000,3661.194174
2018:07:02:05:41:48.000,3853.732518
2018:07:02:05:51:48.000,4058.291948
2018:07:02:06:01:48.000,4270.083094
2018:07:02:06:08:11.587,4407.312106
2018:07:02:11:15:35.375,4407.312106
2018:07:02:11:25:35.000,4193.269146
2018:07:02:11:35:35.000,3983.567937
2018:07:02:11:45:35.000,3782.754943
2018:07:02:11:55:35.000,3595.829365
2018:07:02:12:05:35.000,3428.319919
2018:07:02:12:15:35.000,3286.095960
2018:07:02:12:25:35.000,3174.992584
2018:07:02:12:35:35.000,3100.232053
2018:07:02:12:45:35.000,3065.712843
2018:07:02:12:55:35.000,3073.351411
2018:07:02:13:05:35.000,3122.717001
2018:07:02:13:15:35.000,3211.116155
2018:07:02:13:25:35.000,3334.089332
2018:07:02:13:35:35.000,3486.115403
2018:07:02:13:45:35.000,3661.290468
2018:07:02:13:55:35.000,3853.835481
2018:07:02:14:05:35.000,4058.399030
2018:07:02:14:15:35.000,4270.192054
2018:07:02:14:21:58.282,4407.312021
2018:07:02:19:29:22.087,4407.310658
2018:07:02:19:39:22.000,4193.166400
2018:07:02:19:49:22.000,3983.469476
2018:07:02:19:59:22.000,3782.663155
2018:07:02:20:09:22.000,3595.746898
2018:07:02:20:19:22.000,3428.249614
2018:07:02:20:29:22.000,3286.040701
2018:07:02:20:39:22.000,3174.955045
2018:07:02:20:49:22.000,3100.214366
2018:07:02:20:59:22.000,3065.716239
2018:07:02:21:09:22.000,3073.375974
2018:07:02:21:19:22.000,3122.761623
2018:07:02:21:29:22.000,3211.178727
2018:07:02:21:39:22.000,3334.167085
2018:07:02:21:49:22.000,3486.205281
2018:07:02:21:59:22.000,3661.389425
2018:07:02:22:09:22.000,3853.940673
2018:07:02:22:19:22.000,4058.507907
2018:07:02:22:29:22.000,4270.302387
2018:07:02:22:35:44.975,4407.312103
2018:07:03:03:43:08.793,4407.312066
2018:07:03:03:53:08.000,4193.419580
2018:07:03:04:03:08.000,3983.716383
2018:07:03:04:13:08.000,3782.898335
2018:07:03:04:23:08.000,3595.964191
2018:07:03:04:33:08.000,3428.442265
2018:07:03:04:43:08.000,3286.201664
2018:07:03:04:53:08.000,3175.077528
2018:07:03:05:03:08.000,3100.292602
2018:07:03:05:13:08.000,3065.746346
2018:07:03:05:23:08.000,3073.356632
2018:07:03:05:33:08.000,3122.694298
2018:07:03:05:43:08.000,3211.067348
2018:07:03:05:53:08.000,3334.017328
2018:07:03:06:03:08.000,3486.023727
2018:07:03:06:13:08.000,3661.182847
2018:07:03:06:23:08.000,3853.715552
2018:07:03:06:33:08.000,4058.270169
2018:07:03:06:43:08.000,4270.057305
2018:07:03:06:49:31.663,4407.311606
2018:07:03:11:56:55.508,4407.311998
2018:07:03:12:06:55.000,4193.320045
2018:07:03:12:16:55.000,3983.621944
2018:07:03:12:26:55.000,3782.811386
2018:07:03:12:36:55.000,3595.887365
2018:07:03:12:46:55.000,3428.378356
2018:07:03:12:56:55.000,3286.153468
2018:07:03:13:06:55.000,3175.047583
2018:07:03:13:16:55.000,3100.282852
2018:07:03:13:26:55.000,3065.757799
2018:07:03:13:36:55.000,3073.389131
2018:07:03:13:46:55.000,3122.746502
2018:07:03:13:56:55.000,3211.136951
2018:07:03:14:06:55.000,3334.101412
2018:07:03:14:16:55.000,3486.119138
2018:07:03:14:26:55.000,3661.286490
2018:07:03:14:36:55.000,3853.824570
2018:07:03:14:46:55.000,4058.382026
2018:07:03:14:56:55.000,4270.169802
2018:07:03:15:03:18.352,4407.312001
2018:07:03:20:10:42.227,4407.311323
2018:07:03:20:20:42.000,4193.222267
2018:07:03:20:30:42.000,3983.529639
2018:07:03:20:40:42.000,3782.726947
2018:07:03:20:50:42.000,3595.813413
2018:07:03:21:00:42.000,3428.317656
2018:07:03:21:10:42.000,3286.108766
2018:07:03:21:20:42.000,3175.021346
2018:07:03:21:30:42.000,3100.276932
2018:07:03:21:40:42.000,3065.773093
2018:07:03:21:50:42.000,3073.425365
2018:07:03:22:00:42.000,3122.802228
2018:07:03:22:10:42.000,3211.209770
2018:07:03:22:20:42.000,3334.188343
2018:07:03:22:30:42.000,3486.216989
2018:07:03:22:40:42.000,3661.392147
2018:07:03:22:50:42.000,3853.935176
2018:07:03:23:00:42.000,4058.495059
2018:07:03:23:10:42.000,4270.283084
2018:07:03:23:17:05.039,4407.312078
2018:07:04:04:24:28.947,4407.312097
2018:07:04:04:34:28.000,4193.480688
2018:07:04:04:44:28.000,3983.782913
2018:07:04:04:54:28.000,3782.969619
2018:07:04:05:04:28.000,3596.039283
2018:07:04:05:14:28.000,3428.519884
2018:07:04:05:24:28.000,3286.280161
2018:07:04:05:34:28.000,3175.154903
2018:07:04:05:44:28.000,3100.366605
2018:07:04:05:54:28.000,3065.814673
2018:07:04:06:04:28.000,3073.417186
2018:07:04:06:14:28.000,3122.745431
2018:07:04:06:24:28.000,3211.108016
2018:07:04:06:34:28.000,3334.047110
2018:07:04:06:44:28.000,3486.042742
2018:07:04:06:54:28.000,3661.191608
2018:07:04:07:04:28.000,3853.714827
2018:07:04:07:14:28.000,4058.260861
2018:07:04:07:24:28.000,4270.040369
2018:07:04:07:30:51.720,4407.310850
2018:07:04:12:38:15.674,4407.312012
2018:07:04:12:48:15.000,4193.386638
2018:07:04:12:58:15.000,3983.695020
2018:07:04:13:08:15.000,3782.890261
2018:07:04:13:18:15.000,3595.971044
2018:07:04:13:28:15.000,3428.465463
2018:07:04:13:38:15.000,3286.242201
2018:07:04:13:48:15.000,3175.135726
2018:07:04:13:58:15.000,3100.367878
2018:07:04:14:08:15.000,3065.837086
2018:07:04:14:18:15.000,3073.460249
2018:07:04:14:28:15.000,3122.807499
2018:07:04:14:38:15.000,3211.186535
2018:07:04:14:48:15.000,3334.138990
2018:07:04:14:58:15.000,3486.144730
2018:07:04:15:08:15.000,3661.300574
2018:07:04:15:18:15.000,3853.827927
2018:07:04:15:28:15.000,4058.375606
2018:07:04:15:38:15.000,4270.154629
2018:07:04:15:44:38.409,4407.312106
2018:07:04:20:52:02.405,4407.312106
2018:07:04:21:02:02.000,4193.294539
2018:07:04:21:12:02.000,3983.609382
2018:07:04:21:22:02.000,3782.813453
2018:07:04:21:32:02.000,3595.905625
2018:07:04:21:42:02.000,3428.414096
2018:07:04:21:52:02.000,3286.207474
2018:07:04:22:02:02.000,3175.119888
2018:07:04:22:12:02.000,3100.372507
2018:07:04:22:22:02.000,3065.862772
2018:07:04:22:32:02.000,3073.506402
2018:07:04:22:42:02.000,3122.872387
2018:07:04:22:52:02.000,3211.267535
2018:07:04:23:02:02.000,3334.232968
2018:07:04:23:12:02.000,3486.248414
2018:07:04:23:22:02.000,3661.410833
2018:07:04:23:32:02.000,3853.941930
2018:07:04:23:42:02.000,4058.490886
2018:07:04:23:52:02.000,4270.269082
2018:07:04:23:58:25.093,4407.312042
2018:07:05:05:05:49.145,4407.310426
2018:07:05:05:15:49.000,4193.204425
2018:07:05:05:25:49.000,3983.526006
2018:07:05:05:35:49.000,3782.739169
2018:07:05:05:45:49.000,3595.842969
2018:07:05:05:55:49.000,3428.365689
2018:07:05:06:05:49.000,3286.175849
2018:07:05:06:15:49.000,3175.107222
2018:07:05:06:25:49.000,3100.380293
2018:07:05:06:35:49.000,3065.891501
2018:07:05:06:45:49.000,3073.555394
2018:07:05:06:55:49.000,3122.939828
2018:07:05:07:05:49.000,3211.350743
2018:07:05:07:15:49.000,3334.328774
2018:07:05:07:25:49.000,3486.353532
2018:07:05:07:35:49.000,3661.522136
2018:07:05:07:45:49.000,3854.056603
2018:07:05:07:55:49.000,4058.606487
2018:07:05:08:05:49.000,4270.383537
2018:07:05:08:12:11.774,4407.310430
2018:07:05:13:19:35.881,4407.312042
2018:07:05:13:29:35.000,4193.470651
2018:07:05:13:39:35.000,3983.788244
2018:07:05:13:49:35.000,3782.991908
2018:07:05:13:59:35.000,3596.079913
2018:07:05:14:09:35.000,3428.579847
2018:07:05:14:19:35.000,3286.359813
2018:07:05:14:29:35.000,3175.253699
2018:07:05:14:39:35.000,3100.482889
2018:07:05:14:49:35.000,3065.945622
2018:07:05:14:59:35.000,3073.558993
2018:07:05:15:09:35.000,3122.893712
2018:07:05:15:19:35.000,3211.258319
2018:07:05:15:29:35.000,3334.195364
2018:07:05:15:39:35.000,3486.185531
2018:07:05:15:49:35.000,3661.326270
2018:07:05:15:59:35.000,3853.839411
2018:07:05:16:09:35.000,4058.374021
2018:07:05:16:19:35.000,4270.141241
2018:07:05:16:25:58.465,4407.312106
2018:07:05:21:33:22.627,4407.312106
2018:07:05:21:43:22.000,4193.384536
2018:07:05:21:53:22.000,3983.709332
2018:07:05:22:03:22.000,3782.922513
2018:07:05:22:13:22.000,3596.022512
2018:07:05:22:23:22.000,3428.536978
2018:07:05:22:33:22.000,3286.333896
2018:07:05:22:43:22.000,3175.246772
2018:07:05:22:53:22.000,3100.496280
2018:07:05:23:03:22.000,3065.979653
2018:07:05:23:13:22.000,3073.612820
2018:07:05:23:23:22.000,3122.965388
2018:07:05:23:33:22.000,3211.345069
2018:07:05:23:43:22.000,3334.293970
2018:07:05:23:53:22.000,3486.292699
2018:07:06:00:03:22.000,3661.438896
2018:07:06:00:13:22.000,3853.954724
2018:07:06:00:23:22.000,4058.489635
2018:07:06:00:33:22.000,4270.255143
2018:07:06:00:39:45.153,4407.312012
2018:07:06:05:47:09.381,4407.310836
2018:07:06:05:57:09.000,4193.300417
2018:07:06:06:07:09.000,3983.632603
2018:07:06:06:17:09.000,3782.855466
2018:07:06:06:27:09.000,3595.967590
2018:07:06:06:37:09.000,3428.496676
2018:07:06:06:47:09.000,3286.310579
2018:07:06:06:57:09.000,3175.242408
2018:07:06:07:07:09.000,3100.512122
2018:07:06:07:17:09.000,3066.015947
2018:07:06:07:27:09.000,3073.668651
2018:07:06:07:37:09.000,3123.038754
2018:07:06:07:47:09.000,3211.433161
2018:07:06:07:57:09.000,3334.393557
2018:07:06:08:07:09.000,3486.400493
2018:07:06:08:17:09.000,3661.551811
2018:07:06:08:27:09.000,3854.070016
2018:07:06:08:37:09.000,4058.604948
2018:07:06:08:47:09.000,4270.368498
2018:07:06:08:53:31.843,4407.312097
2018:07:06:14:00:56.133,4407.312077
2018:07:06:14:10:56.000,4193.218267
2018:07:06:14:20:56.000,3983.557999
2018:07:06:14:30:56.000,3782.790674
2018:07:06:14:40:56.000,3595.915018
2018:07:06:14:50:56.000,3428.458776
2018:07:06:15:00:56.000,3286.289659
2018:07:06:15:10:56.000,3175.240372
2018:07:06:15:20:56.000,3100.530151
2018:07:06:15:30:56.000,3066.054216
2018:07:06:15:40:56.000,3073.726183
2018:07:06:15:50:56.000,3123.113503
2018:07:06:16:00:56.000,3211.522292
2018:07:06:16:10:56.000,3334.493835
2018:07:06:16:20:56.000,3486.508641
2018:07:06:16:30:56.000,3661.664764
2018:07:06:16:40:56.000,3854.185061
2018:07:06:16:50:56.000,4058.719764
2018:07:06:17:00:56.000,4270.481138
2018:07:06:17:07:18.533,4407.311334
2018:07:06:22:14:42.894,4407.312000
2018:07:06:22:24:42.000,4193.492353
2018:07:06:22:34:42.000,3983.828776
2018:07:06:22:44:42.000,3783.052534
2018:07:06:22:54:42.000,3596.161533
2018:07:06:23:04:42.000,3428.682779
2018:07:06:23:14:42.000,3286.483522
2018:07:06:23:24:42.000,3175.396540
2018:07:06:23:34:42.000,3100.641940
2018:07:06:23:44:42.000,3066.116740
2018:07:06:23:54:42.000,3073.737137
2018:07:07:00:04:42.000,3123.073494
2018:07:07:00:14:42.000,3211.434611
2018:07:07:00:24:42.000,3334.363764
2018:07:07:00:34:42.000,3486.342607
2018:07:07:00:44:42.000,3661.469575
2018:07:07:00:54:42.000,3853.967367
2018:07:07:01:04:42.000,4058.485742
2018:07:07:01:14:42.000,4270.236365
2018:07:07:01:21:05.229,4407.311998
2018:07:07:06:28:29.660,4407.311580
2018:07:07:06:38:29.000,4193.413998
2018:07:07:06:48:29.000,3983.758177
2018:07:07:06:58:29.000,3782.991898
2018:07:07:07:08:29.000,3596.113197
2018:07:07:07:18:29.000,3428.649103
2018:07:07:07:28:29.000,3286.466708
2018:07:07:07:38:29.000,3175.398371
2018:07:07:07:48:29.000,3100.663473
2018:07:07:07:58:29.000,3066.158031
2018:07:07:08:08:29.000,3073.797115
2018:07:07:08:18:29.000,3123.150051
2018:07:07:08:28:29.000,3211.524890
2018:07:07:08:38:29.000,3334.464542
2018:07:07:08:48:29.000,3486.450646
2018:07:07:08:58:29.000,3661.581870
2018:07:07:09:08:29.000,3854.081269
2018:07:07:09:18:29.000,4058.599001
2018:07:07:09:28:29.000,4270.347102
2018:07:07:09:34:51.927,4407.312067
2018:07:07:14:42:16.429,4407.312103
2018:07:07:14:52:16.000,4193.337454
2018:07:07:15:02:16.000,3983.689446
2018:07:07:15:12:16.000,3782.933156
2018:07:07:15:22:16.000,3596.066743
2018:07:07:15:32:16.000,3428.617250
2018:07:07:15:42:16.000,3286.451609
2018:07:07:15:52:16.000,3175.401753
2018:07:07:16:02:16.000,3100.686337
2018:07:07:16:12:16.000,3066.200387
2018:07:07:16:22:16.000,3073.857857
2018:07:07:16:32:16.000,3123.227054
2018:07:07:16:42:16.000,3211.615297
2018:07:07:16:52:16.000,3334.565148
2018:07:07:17:02:16.000,3486.558241
2018:07:07:17:12:16.000,3661.693483
2018:07:07:17:22:16.000,3854.194290
2018:07:07:17:32:16.000,4058.711213
2018:07:07:17:42:16.000,4270.456663
2018:07:07:17:48:38.625,4407.310664
2018:07:07:22:56:03.204,4407.312020
2018:07:07:23:06:03.000,4193.262646
2018:07:07:23:16:03.000,3983.622473
2018:07:07:23:26:03.000,3782.876164
2018:07:07:23:36:03.000,3596.021990
2018:07:07:23:46:03.000,3428.587008
2018:07:07:23:56:03.000,3286.437978
2018:07:08:00:06:03.000,3175.406410
2018:07:08:00:16:03.000,3100.710236
2018:07:08:00:26:03.000,3066.243496
2018:07:08:00:36:03.000,3073.919046
2018:07:08:00:46:03.000,3123.304189
2018:07:08:00:56:03.000,3211.705532
2018:07:08:01:06:03.000,3334.665301
2018:07:08:01:16:03.000,3486.665137
2018:07:08:01:26:03.000,3661.804187
2018:07:08:01:36:03.000,3854.306232
2018:07:08:01:46:03.000,4058.822214
2018:07:08:01:56:03.000,4270.564915
2018:07:08:02:02:25.334,4407.312106
2018:07:08:07:09:49.983,4407.312106
2018:07:08:07:19:49.000,4193.543761
2018:07:08:07:29:49.000,3983.900435
2018:07:08:07:39:49.000,3783.145238
2018:07:08:07:49:49.000,3596.275597
2018:07:08:07:59:49.000,3428.817803
2018:07:08:08:09:49.000,3286.638134
2018:07:08:08:19:49.000,3175.568163
2018:07:08:08:29:49.000,3100.826700
2018:07:08:08:39:49.000,3066.309614
2018:07:08:08:49:49.000,3073.932392
2018:07:08:08:59:49.000,3123.265325
2018:07:08:09:09:49.000,3211.617768
2018:07:08:09:19:49.000,3334.534001
2018:07:08:09:29:49.000,3486.496848
2018:07:08:09:39:49.000,3661.605860
2018:07:08:09:49:49.000,3854.084664
2018:07:08:09:59:49.000,4058.583730
2018:07:08:10:09:49.000,4270.315227
2018:07:08:10:16:12.043,4407.312031
2018:07:08:15:23:36.772,4407.310504
2018:07:08:15:33:36.000,4193.472146
2018:07:08:15:43:36.000,3983.836602
2018:07:08:15:53:36.000,3783.091262
2018:07:08:16:03:36.000,3596.233659
2018:07:08:16:13:36.000,3428.790088
2018:07:08:16:23:36.000,3286.626651
2018:07:08:16:33:36.000,3175.574501
2018:07:08:16:43:36.000,3100.851734
2018:07:08:16:53:36.000,3066.353261
2018:07:08:17:03:36.000,3073.993501
2018:07:08:17:13:36.000,3123.341775
2018:07:08:17:23:36.000,3211.706759
2018:07:08:17:33:36.000,3334.632420
2018:07:08:17:43:36.000,3486.601600
2018:07:08:17:53:36.000,3661.714096
2018:07:08:18:03:36.000,3854.193895
2018:07:08:18:13:36.000,4058.691852
2018:07:08:18:23:36.000,4270.420498
2018:07:08:18:29:58.756,4407.312106
2018:07:08:23:37:23.555,4407.312053
2018:07:08:23:47:23.000,4193.401984
2018:07:08:23:57:23.000,3983.774150
2018:07:09:00:07:23.000,3783.038558
2018:07:09:00:17:23.000,3596.192846
2018:07:09:00:27:23.000,3428.763307
2018:07:09:00:37:23.000,3286.615872
2018:07:09:00:47:23.000,3175.581273
2018:07:09:00:57:23.000,3100.876905
2018:07:09:01:07:23.000,3066.396731
2018:07:09:01:17:23.000,3074.054120
2018:07:09:01:27:23.000,3123.417444
2018:07:09:01:37:23.000,3211.794713
2018:07:09:01:47:23.000,3334.729589
2018:07:09:01:57:23.000,3486.704936
2018:07:09:02:07:23.000,3661.820797
2018:07:09:02:17:23.000,3854.301513
2018:07:09:02:27:23.000,4058.798322
2018:07:09:02:37:23.000,4270.524112
2018:07:09:02:43:45.474,4407.311901
2018:07:09:07:51:10.347,4407.312106
2018:07:09:08:01:10.000,4193.333170
2018:07:09:08:11:10.000,3983.712942
2018:07:09:08:21:10.000,3782.986959
2018:07:09:08:31:10.000,3596.152958
2018:07:09:08:41:10.000,3428.737233
2018:07:09:08:51:10.000,3286.605541
2018:07:09:09:01:10.000,3175.588201
2018:07:09:09:11:10.000,3100.901918
2018:07:09:09:21:10.000,3066.439723
2018:07:09:09:31:10.000,3074.113951
2018:07:09:09:41:10.000,3123.492045
2018:07:09:09:51:10.000,3211.881360
2018:07:09:10:01:10.000,3334.825262
2018:07:09:10:11:10.000,3486.806638
2018:07:09:10:21:10.000,3661.925775
2018:07:09:10:31:10.000,3854.407363
2018:07:09:10:41:10.000,4058.903016
2018:07:09:10:51:10.000,4270.625974
2018:07:09:10:57:32.197,4407.312006
2018:07:09:16:04:57.146,4407.311040
2018:07:09:16:14:57.000,4193.265595
2018:07:09:16:24:57.000,3983.652839
2018:07:09:16:34:57.000,3782.936295
2018:07:09:16:44:57.000,3596.113798
2018:07:09:16:54:57.000,3428.711638
2018:07:09:17:04:57.000,3286.595406
